ранг	ранг_в_группе	расстояние	сигнатура	d_ab	d_L	ловушка	d_ловушки	L	a	b	C	цвет_измерен	track	t_best	t0	t1	bbox	score	lat	lon	alt
58	58	0.365	рюкзак-синий	2.0	7.4	снег-в-тени	1.166	31.4	1.0	-16.0	16.0	bbox	57	61.0	61.0	61.0	1503,414,110,76	2487.3			
59	59	1.574	стакан-марка-красная	12.4	8.2	снег-в-тени	1.827	58.0	14.0	-11.0	17.8	bbox	58	62.0	62.0	62.0	1137,201,166,16	2474.5			
60	60	1.924	палка-древко-контроль	10.4	39.6	снег-в-тени	2.515	81.2	-5.0	-25.0	25.5	bbox	59	67.0	67.0	67.0	94,574,31,67	2369.1			
61	61	1.971	крышка-контроль	14.2	23.9	снег-пересвеченный	1.289	66.3	-11.0	0.0	11.0	bbox	60	65.0	65.0	65.0	1643,918,56,20	2345.8			
62	62	1.693	стакан-марка-красная	11.0	27.5	снег-освещённый	0.178	77.3	0.0	0.0	0.0	bbox	61	14.0	14.0	20.0	1369,667,64,22	2322.4			
63	63	3.623	стакан-марка-красная	28.8	11.8	порода-охристая	3.375	38.0	38.0	11.0	39.6	bbox	62	68.0	68.0	68.0	291,421,78,128	2274.6			
64	64	1.861	палка-древко-контроль	7.3	45.5	снег-пересвеченный	0.685	87.1	-6.0	-8.0	10.0	bbox	63	68.0	67.0	68.0	913,93,100,56	2184.8			
65	65	1.191	стакан-марка-красная	9.5	3.1	снег-в-тени	0.812	52.9	2.0	-2.0	2.8	bbox	64	18.0	18.0	18.0	1279,1019,48,61	2144.0			
66	66	1.344	стакан-марка-красная	10.0	13.3	снег-в-тени	1.602	63.1	12.0	-9.0	15.0	bbox	65	62.0	62.0	62.0	1313,173,116,30	2126.8			
67	67	1.522	рюкзак-синий	12.2	1.9	порода-в-тени	0.614	36.9	-1.0	-2.0	2.2	bbox	66	52.0	52.0	52.0	1755,983,34,28	2064.0			
68	68	1.606	стакан-марка-красная	12.4	12.2	снег-освещённый	0.718	62.0	-1.0	-2.0	2.2	bbox	67	64.0	64.0	64.0	168,67,117,34	1960.8			
69	69	1.452	стакан-марка-красная	8.2	28.6	порода-в-тени	0.801	21.2	3.0	3.0	4.2	bbox	68	15.0	14.0	17.0	1843,251,58,44	1959.5			
70	70	1.103	рюкзак-синий	6.1	22.4	снег-в-тени	1.574	61.2	0.0	-20.0	20.0	bbox	69	60.0	58.0	62.0	83,0,88,31	1926.0			
71	71	1.945	стакан-марка-красная	15.0	14.5	порода-в-тени	0.639	35.3	-4.0	1.0	4.1	bbox	70	67.0	67.0	67.0	987,0,88,69	1912.5			
72	72	0.492	рюкзак-синий	3.2	8.2	снег-в-тени	1.009	30.6	4.0	-13.0	13.6	bbox	71	68.0	68.0	68.0	135,383,84,25	1878.5			
73	73	0.712	рюкзак-синий	4.1	13.7	снег-в-тени	0.392	52.5	2.0	-10.0	10.2	bbox	72	65.0	65.0	65.0	1525,0,69,41	1869.9			
74	74	1.624	рюкзак-синий	5.0	42.0	снег-пересвеченный	1.037	80.8	1.0	-9.0	9.1	bbox	73	57.0	57.0	58.0	38,17,27,28	1810.0			
75	75	2.260	крышка-контроль	17.8	10.9	снег-освещённый	1.707	53.3	-11.0	5.0	12.1	bbox	74	65.0	65.0	65.0	1851,679,32,38	1805.6			
76	76	1.399	стакан-марка-красная	10.0	17.3	порода-в-тени	0.685	32.5	1.0	2.0	2.2	bbox	75	68.0	68.0	68.0	156,0,105,21	1784.3			
77	77	1.425	рюкзак-синий	11.0	9.8	снег-в-тени	0.626	48.6	0.0	-3.0	3.0	bbox	76	4.0	4.0	4.0	1689,1047,81,33	1739.7			
78	78	1.069	стакан-марка-красная	8.5	1.6	снег-в-тени	0.848	51.4	3.0	-2.0	3.6	bbox	77	64.0	64.0	64.0	290,97,71,28	1663.9			
79	79	1.093	стакан-марка-красная	5.0	25.1	снег-розовый	0.524	74.9	6.0	1.0	6.1	bbox	78	65.0	65.0	67.0	1066,297,49,56	1637.2			
80	80	0.263	палка-древко-контроль	1.4	5.5	снег-в-тени	1.329	47.1	-7.0	-16.0	17.5	bbox	79	65.0	65.0	65.0	1511,767,22,29	1621.0			
81	81	1.070	рюкзак-синий	8.6	0.2	снег-в-тени	0.453	38.6	0.0	-5.5	5.5	bbox	80	64.0	64.0	64.0	289,739,168,30	1610.1			
82	82	0.694	рюкзак-синий	4.2	12.5	снег-в-тени	0.991	26.3	4.0	-11.0	11.7	bbox	81	67.0	67.0	67.0	1703,95,31,43	1593.5			
83	83	1.598	рюкзак-синий	12.2	13.7	снег-в-тени	1.709	52.5	13.0	-12.0	17.7	bbox	82	62.0	62.0	62.0	1227,241,78,14	1569.0			
84	84	1.325	рюкзак-синий	8.0	24.3	снег-в-тени	0.615	63.1	1.0	-6.0	6.1	bbox	83	66.0	66.0	66.0	1811,329,38,84	1544.3			
85	85	2.079	стакан-марка-красная	11.0	43.5	порода-в-тени	0.676	6.3	0.0	2.0	2.0	bbox	84	3.0	3.0	3.0	123,831,30,20	1501.2			
86	86	1.407	стакан-марка-красная	10.6	12.9	корка-жёлтая-на-скале	1.029	36.9	3.0	8.0	8.5	bbox	85	67.0	67.0	67.0	507,165,125,10	1485.8			
87	87	1.158	рюкзак-синий	9.2	3.2	снег-в-тени	0.570	42.0	3.0	-5.0	5.8	bbox	86	68.0	68.0	68.0	168,900,45,47	1482.9			
88	88	1.044	стакан-марка-красная	8.2	4.7	снег-розовый	1.174	45.1	3.0	3.0	4.2	bbox	87	16.0	14.0	16.0	1693,251,60,48	1462.8			
89	89	1.289	стакан-марка-красная	9.0	17.6	снег-в-тени	1.484	32.2	11.0	-8.0	13.6	bbox	88	62.0	60.0	62.0	467,323,98,28	1413.5			
90	90	1.399	стакан-марка-красная	11.2	1.6	корка-жёлтая-на-скале	1.132	48.2	1.0	6.0	6.1	bbox	89	17.0	17.0	17.0	1805,771,14,80	1397.1			
91	91	1.425	стакан-марка-красная	11.4	0.8	снег-в-тени	0.751	49.0	0.0	-2.0	2.0	bbox	90	43.0	43.0	43.0	751,111,58,58	1389.6			
92	92	1.971	рюкзак-синий	14.0	25.1	снег-в-тени	2.565	63.9	0.0	-28.0	28.0	bbox	91	66.0	66.0	66.0	1591,0,40,29	1352.4			
93	93	0.961	рюкзак-синий	6.1	16.4	снег-в-тени	1.408	22.4	7.0	-13.0	14.8	bbox	92	16.0	16.0	16.0	11,895,16,58	1319.2			
94	94	2.227	стакан-марка-красная	12.5	44.3	снег-пересвеченный	0.573	94.1	0.0	-5.0	5.0	bbox	93	2.0	2.0	2.0	187,1057,38,23	1318.6			
95	95	1.509	палка-ручка-пробка	10.6	20.0	порода-охристая	0.913	55.7	13.0	16.0	20.6	bbox	94	63.0	63.0	63.0	161,958,16,59	1315.8			
96	96	0.477	рюкзак-синий	3.2	7.5	снег-в-тени	0.379	46.3	0.0	-11.0	11.0	bbox	95	57.0	57.0	57.0	221,0,42,29	1311.0			
97	97	1.120	рюкзак-синий	6.4	21.9	снег-в-тени	1.871	16.9	5.0	-19.0	19.6	bbox	96	15.0	15.0	15.0	1861,727,8,108	1309.3			
98	98	1.376	рюкзак-синий	11.0	1.5	снег-в-тени	0.740	37.3	1.0	-3.0	3.2	bbox	97	46.0	46.0	47.0	195,465,32,38	1309.1			
99	99	1.283	рюкзак-синий	10.0	7.3	снег-в-тени	0.504	46.1	0.0	-4.0	4.0	bbox	98	64.0	64.0	64.0	26,277,19,50	1277.1			
100	100	2.006	стакан-марка-красная	10.0	43.9	снег-освещённый	0.540	93.7	1.0	1.0	1.4	bbox	99	2.0	2.0	2.0	1091,194,43,218	1262.9			
101	101	1.815	палка-древко-контроль	4.2	48.6	снег-пересвеченный	1.132	90.2	-5.0	-12.0	13.0	bbox	100	65.0	65.0	65.0	1447,23,22,41	1253.0			
102	102	1.436	рюкзак-синий	8.0	28.8	снег-в-тени	0.762	67.6	1.0	-6.0	6.1	bbox	101	41.0	41.0	41.0	809,167,88,36	1243.9			
103	103	1.446	стакан-марка-красная	11.4	6.9	снег-в-тени	0.770	42.9	0.0	-2.0	2.0	bbox	102	25.0	25.0	25.0	1783,413,16,52	1241.4			
104	104	3.124	стакан-марка-красная	23.4	30.4	порода-охристая	2.558	19.4	30.5	14.0	33.6	bbox	103	17.0	17.0	17.0	1572,193,53,78	1231.4			
105	105	0.740	рюкзак-синий	1.0	20.4	снег-в-тени	0.757	59.2	1.0	-13.0	13.0	bbox	104	67.0	67.0	67.0	15,961,20,42	1216.9			
106	106	1.470	стакан-марка-красная	9.5	24.3	снег-розовый	1.957	74.1	14.0	-8.0	16.1	bbox	105	62.0	62.0	62.0	1135,251,22,17	1207.8			
107	107	1.290	рюкзак-синий	10.0	8.3	снег-в-тени	0.501	47.1	0.0	-4.0	4.0	bbox	106	41.0	40.0	47.0	1025,127,40,40	1206.2			
108	108	0.625	стакан-марка-красная	5.0	0.4	порода-охристая	0.926	49.4	8.0	5.0	9.4	bbox	107	14.0	14.0	14.0	1833,697,14,58	1203.7			
109	109	0.868	рюкзак-синий	6.1	11.7	снег-в-тени	1.306	27.1	7.0	-13.0	14.8	bbox	108	16.0	13.0	16.0	35,1029,16,51	1172.8			
110	110	0.920	стакан-марка-красная	6.1	14.5	снег-розовый	0.654	64.3	5.0	0.0	5.0	bbox	109	62.0	62.0	62.0	1797,1004,25,18	1167.1			
111	111	2.128	крышка-контроль	16.6	14.0	порода-в-тени	1.868	28.4	-15.0	6.0	16.2	bbox	110	65.0	65.0	65.0	1682,541,21,18	1101.9			
112	112	0.493	рюкзак-синий	1.0	13.4	снег-в-тени	0.656	52.2	1.0	-13.0	13.0	bbox	111	64.0	64.0	67.0	259,475,26,22	1097.9			
113	113	2.015	рюкзак-синий	9.1	46.7	снег-пересвеченный	0.588	85.5	0.0	-5.0	5.0	bbox	112	41.0	41.0	41.0	767,347,94,34	1089.9			
114	114	1.417	стакан-марка-красная	4.5	36.5	порода-в-тени	1.153	13.3	7.0	-1.0	7.1	bbox	113	20.0	20.0	20.0	0,163,33,46	1087.3			
115	115	1.373	стакан-марка-красная	10.0	15.5	порода-в-тени	0.727	34.3	1.0	2.0	2.2	bbox	114	68.0	68.0	68.0	117,107,28,64	1084.5			
116	116	2.427	крышка-контроль	18.4	21.8	порода-в-тени	1.976	20.6	-15.0	8.0	17.0	bbox	115	65.0	65.0	65.0	1849,511,26,14	1081.5			
117	117	1.032	стакан-марка-красная	6.7	16.9	снег-розовый	1.217	66.7	8.0	-5.0	9.4	bbox	116	65.0	65.0	65.0	975,317,23,18	1064.9			
118	118	1.461	рюкзак-синий	11.0	13.4	снег-в-тени	0.644	52.2	0.0	-3.0	3.0	bbox	117	51.0	51.0	51.0	147,847,30,30	1064.3			
119	119	1.382	рюкзак-синий	11.0	1.8	снег-в-тени	0.676	40.6	0.0	-3.0	3.0	bbox	118	49.0	46.0	49.0	907,1033,32,30	1056.9			
120	120	1.744	рюкзак-синий	12.0	24.7	порода-в-тени	0.358	14.1	0.0	-2.0	2.0	bbox	119	17.0	17.0	17.0	1837,305,83,22	1047.9			
121	121	1.295	стакан-марка-красная	10.0	8.8	порода-в-тени	0.835	41.0	1.0	0.0	1.0	bbox	120	49.0	48.0	49.0	409,1031,24,18	1045.9			
122	122	1.501	стакан-марка-красная	10.4	20.8	порода-в-тени	0.501	29.0	1.0	-2.0	2.2	bbox	121	49.0	48.0	50.0	433,701,40,34	1032.1			
123	123	1.575	стакан-марка-красная	10.2	25.9	снег-освещённый	0.334	75.7	1.0	-1.0	1.4	bbox	122	18.0	18.0	18.0	1475,1001,38,28	1030.1			
124	124	1.325	стакан-марка-красная	9.8	13.7	порода-в-тени	0.791	36.1	2.0	-3.0	3.6	bbox	123	43.0	43.0	43.0	819,85,32,34	1024.7			
125	125	1.078	рюкзак-синий	5.1	24.3	снег-в-тени	0.562	63.1	0.0	-9.0	9.0	bbox	124	1.0	0.0	1.0	65,813,32,16	1004.3			
126	126	4.026	предмет-оранжевый	32.2	2.0	порода-охристая	4.982	66.3	49.0	20.0	52.9	bbox	125	64.0	64.0	64.0	614,80,37,30	988.2			
127	127	1.046	стакан-марка-красная	8.1	7.8	порода-в-тени	1.060	42.0	3.0	2.0	3.6	bbox	126	16.0	16.0	18.0	1765,313,38,52	983.8			
128	128	1.428	стакан-марка-красная	11.2	8.2	снег-розовый	0.752	58.0	0.0	3.0	3.0	bbox	127	66.0	63.0	66.0	1601,1001,36,50	978.4			
129	129	0.792	рюкзак-синий	6.1	6.3	снег-в-тени	1.205	32.5	7.0	-13.0	14.8	bbox	128	16.0	16.0	16.0	0,795,11,66	942.4			
130	130	0.991	рюкзак-синий	7.1	12.6	снег-в-тени	0.179	51.4	0.0	-7.0	7.0	bbox	129	40.0	40.0	40.0	403,0,54,33	935.1			
131	131	1.002	рюкзак-синий	5.0	21.9	порода-в-тени	1.075	16.9	1.0	-9.0	9.1	bbox	130	60.0	60.0	60.0	1718,807,61,36	932.2			
132	132	1.133	стакан-марка-красная	9.1	1.6	снег-розовый	1.049	48.2	2.0	2.0	2.8	bbox	131	66.0	66.0	67.0	327,201,38,28	928.5			
133	133	1.064	стакан-марка-красная	6.4	19.6	снег-розовый	1.813	69.4	15.0	-4.0	15.5	bbox	132	68.0	68.0	68.0	1901,297,19,18	927.3			
134	134	0.904	рюкзак-синий	6.0	14.1	снег-в-тени	0.222	52.9	1.0	-8.0	8.1	bbox	133	54.0	54.0	54.0	281,705,25,32	923.8			
135	135	1.403	стакан-марка-красная	11.2	3.5	снег-в-тени	0.877	46.3	0.0	-1.0	1.0	bbox	134	52.0	52.0	52.0	691,847,40,16	917.3			
136	136	1.386	стакан-марка-красная	9.2	21.6	снег-розовый	0.436	71.4	2.0	-1.0	2.2	bbox	135	18.0	18.0	18.0	1332,984,45,36	914.8			
137	137	0.043	рюкзак-синий	0.0	1.2	снег-в-тени	0.810	40.0	1.0	-14.0	14.0	bbox	136	63.0	63.0	63.0	1585,849,26,30	903.3			
138	138	1.244	рюкзак-синий	7.8	21.6	снег-в-тени	1.691	60.4	7.0	-19.0	20.2	bbox	137	61.0	61.0	61.0	888,363,100,10	892.2			
139	139	0.786	рюкзак-синий	5.4	11.3	снег-в-тени	1.446	27.5	6.0	-16.0	17.1	bbox	138	53.0	51.0	53.0	0,739,9,52	884.4			
140	140	1.599	стакан-марка-красная	11.2	21.8	снег-освещённый	0.374	71.6	0.0	-1.0	1.0	bbox	139	43.0	43.0	43.0	717,185,40,34	878.7			
141	141	1.176	рюкзак-синий	2.8	31.4	снег-в-тени	0.952	70.2	-1.0	-12.0	12.0	bbox	140	63.0	63.0	63.0	1909,825,11,34	872.5			
142	142	1.408	стакан-марка-красная	11.2	4.7	порода-охристая	1.418	45.1	21.0	6.0	21.8	bbox	141	64.0	64.0	64.0	567,773,40,14	871.7			
143	143	1.087	рюкзак-синий	8.1	11.4	снег-в-тени	1.743	50.2	5.0	-21.0	21.6	bbox	142	15.0	15.0	15.0	25,205,10,40	871.3			
144	144	0.306	рюкзак-синий	1.0	7.8	снег-в-тени	0.876	31.0	1.0	-13.0	13.0	bbox	143	27.0	27.0	27.0	1891,0,29,37	870.3			
145	145	1.896	стакан-марка-красная	11.2	35.9	снег-освещённый	0.586	85.7	1.0	-4.0	4.1	bbox	144	66.0	66.0	66.0	1872,445,21,38	868.2			
146	146	3.295	стакан-марка-красная	26.3	5.9	порода-охристая	3.392	55.7	37.0	5.0	37.3	bbox	145	64.0	64.0	64.0	316,501,13,60	859.9			
147	147	2.204	стакан-марка-красная	11.0	48.2	снег-освещённый	0.641	98.0	0.0	1.0	1.0	bbox	146	63.0	63.0	63.0	1769,1005,22,33	857.1			
148	148	0.292	рюкзак-синий	2.2	2.3	снег-в-тени	1.107	36.5	2.0	-16.0	16.1	bbox	147	4.0	4.0	4.0	1719,845,8,74	854.1			
149	149	1.439	стакан-марка-красная	11.4	5.5	снег-в-тени	0.760	44.3	0.0	-2.0	2.0	bbox	148	27.0	26.0	27.0	947,859,28,38	822.0			
150	150	1.219	рюкзак-синий	8.1	19.2	порода-в-тени	0.674	19.6	0.0	-6.0	6.0	bbox	149	61.0	61.0	61.0	1633,327,28,58	817.7			
151	151	1.485	стакан-марка-красная	11.0	15.3	порода-в-тени	0.576	34.5	0.0	0.0	0.0	bbox	150	52.0	52.0	52.0	1105,671,18,18	800.5			
152	152	1.438	стакан-марка-красная	10.2	18.6	порода-в-тени	0.537	31.2	1.0	-1.0	1.4	bbox	151	22.0	21.0	24.0	1541,51,26,26	798.5			
153	153	1.349	рюкзак-синий	8.1	25.1	снег-в-тени	0.628	63.9	0.0	-6.0	6.0	bbox	152	54.0	54.0	54.0	169,820,24,19	798.4			
154	154	1.731	рюкзак-синий	6.1	43.6	снег-пересвеченный	1.020	82.4	2.0	-8.0	8.2	bbox	153	11.0	11.0	11.0	1883,97,16,20	794.2			
155	155	3.332	предмет-оранжевый	22.5	50.2	порода-охристая	2.809	14.1	32.0	15.0	35.3	bbox	154	68.0	68.0	68.0	855,879,11,30	784.3			
156	156	1.127	рюкзак-синий	5.0	26.3	порода-в-тени	1.104	12.5	1.0	-9.0	9.1	bbox	155	5.0	5.0	5.0	0,491,28,21	782.2			
157	157	1.183	рюкзак-синий	6.7	23.4	снег-в-тени	1.662	62.2	4.0	-20.0	20.4	bbox	156	54.0	54.0	54.0	47,961,16,17	769.9			
158	158	1.370	рюкзак-синий	10.0	15.3	снег-в-тени	0.549	54.1	0.0	-4.0	4.0	bbox	157	41.0	40.0	41.0	1073,83,38,30	762.2			
159	159	1.352	рюкзак-синий	9.8	15.7	порода-в-тени	0.525	23.1	-3.0	-5.0	5.8	bbox	158	64.0	64.0	64.0	49,789,115,24	761.4			
