track	t_best	t0	t1	bbox	score	lat	lon	alt
0	71.1	71.1	71.1	1115,199,62,112	10598.5	39.4812402	73.5922058	5109.8
1	53.1	52.1	55.1	696,507,103,99	8468.6	39.4812417	73.5922071	5109.7
2	58.1	54.1	58.1	900,518,65,62	5793.8	39.4812418	73.5922063	5109.7
3	95.2	93.2	96.2	778,787,82,48	4852.3	39.4812406	73.5922058	5109.8
4	115.2	114.2	116.2	104,0,92,33	4657.7	39.4812391	73.5922070	5109.8
5	92.2	92.2	97.2	629,1009,83,44	4655.6	39.4812411	73.5922060	5109.8
6	52.1	52.1	52.1	563,0,236,52	4494.2	39.4812423	73.5922074	5109.7
7	100.2	98.2	100.2	1755,0,120,25	3487.8	39.4812393	73.5922049	5109.7
8	52.1	44.1	52.1	9,0,28,39	3198.9	39.4812423	73.5922074	5109.7
9	30.1	25.0	38.1	802,441,47,34	3047.0	39.4812434	73.5922063	5109.7
10	19.0	14.0	20.0	393,493,32,40	2916.7	39.4812425	73.5922040	5109.7
11	62.1	60.1	68.1	1070,57,43,61	2756.8	39.4812406	73.5922056	5109.7
12	121.2	121.2	121.2	27,475,118,54	2704.6	39.4812385	73.5922080	5109.7
13	39.1	23.0	42.1	673,305,49,32	2681.6	39.4812436	73.5922063	5109.8
14	101.2	98.2	108.2	1031,180,52,50	2620.9	39.4812390	73.5922048	5109.8
15	97.2	92.2	97.2	1153,195,45,33	2604.5	39.4812405	73.5922057	5109.8
16	77.1	72.1	83.1	731,188,52,50	2604.1	39.4812388	73.5922055	5109.8
17	24.0	24.0	24.0	1425,309,32,36	2597.2	39.4812424	73.5922055	5109.7
18	119.2	119.2	119.2	0,0,57,31	2569.8	39.4812387	73.5922079	5109.8
19	22.0	22.0	23.0	817,241,51,40	2569.7	39.4812424	73.5922050	5109.7
20	45.1	43.1	45.1	949,0,49,33	2510.3	39.4812436	73.5922079	5109.8
21	45.1	40.1	45.1	634,0,60,17	2478.9	39.4812436	73.5922079	5109.8
22	14.0	14.0	17.0	625,977,32,30	2441.7	39.4812421	73.5922030	5109.8
23	32.1	25.0	38.1	817,378,42,39	2395.3	39.4812437	73.5922061	5109.7
24	96.2	96.2	100.2	847,721,40,36	2367.9	39.4812405	73.5922057	5109.8
25	53.1	53.1	53.1	887,352,36,42	2335.2	39.4812417	73.5922071	5109.7
26	101.2	98.2	103.2	0,129,32,40	2325.0	39.4812390	73.5922048	5109.8
27	87.2	85.2	89.2	9,780,24,73	2311.2	39.4812410	73.5922054	5109.7
28	83.1	83.1	84.2	469,133,75,52	2252.2	39.4812408	73.5922060	5109.7
29	103.2	102.2	107.2	0,125,29,40	2226.2	39.4812388	73.5922048	5109.8
30	119.2	119.2	119.2	1048,986,25,33	2209.8	39.4812387	73.5922079	5109.8
31	57.1	57.1	57.1	1042,372,34,39	2173.9	39.4812416	73.5922064	5109.7
32	116.2	116.2	116.2	169,199,60,50	2149.5	39.4812386	73.5922072	5109.7
33	45.1	25.0	45.1	1000,0,47,24	2127.0	39.4812436	73.5922079	5109.8
34	117.2	117.2	117.2	0,117,47,63	2119.8	39.4812384	73.5922075	5109.7
35	12.0	6.0	19.0	458,983,34,49	2050.7	39.4812418	73.5922033	5109.7
36	85.2	85.2	89.2	120,363,18,86	1987.3	39.4812408	73.5922056	5109.8
37	21.0	21.0	21.0	1591,213,54,40	1956.1	39.4812423	73.5922047	5109.7
38	85.2	85.2	85.2	19,634,16,63	1955.6	39.4812408	73.5922056	5109.8
39	61.1	60.1	68.1	1001,73,26,40	1933.8	39.4812412	73.5922060	5109.7
40	116.2	116.2	116.2	320,0,71,26	1843.9	39.4812386	73.5922072	5109.7
41	59.1	59.1	59.1	1027,161,29,44	1792.0	39.4812417	73.5922064	5109.7
42	83.1	72.1	84.2	213,26,28,73	1565.1	39.4812408	73.5922060	5109.7
43	49.1	46.1	51.1	571,179,34,38	1564.7	39.4812433	73.5922083	5109.7
44	44.1	34.1	44.1	984,0,28,24	1556.2	39.4812436	73.5922077	5109.8
45	21.0	21.0	40.1	1788,143,23,22	1548.9	39.4812423	73.5922047	5109.7
46	33.1	25.0	35.1	669,113,24,52	1530.5	39.4812440	73.5922061	5109.7
47	9.0	0.0	15.0	977,471,32,36	1467.2	39.4812414	73.5922031	5109.8
48	52.1	52.1	52.1	818,534,35,36	1460.8	39.4812423	73.5922074	5109.7
49	116.2	116.2	116.2	261,63,18,80	1460.6	39.4812386	73.5922072	5109.7
50	74.1	72.1	74.1	13,69,46,41	1454.7	39.4812389	73.5922052	5109.7
51	43.1	42.1	44.1	831,44,36,22	1441.8	39.4812438	73.5922073	5109.8
52	22.0	22.0	23.0	523,394,26,42	1419.5	39.4812424	73.5922050	5109.7
53	117.2	117.2	117.2	121,0,65,20	1414.0	39.4812384	73.5922075	5109.7
54	104.2	104.2	108.2	31,166,40,23	1404.8	39.4812389	73.5922050	5109.8
55	77.1	77.1	77.1	47,133,24,32	1401.7	39.4812388	73.5922055	5109.8
56	65.1	60.1	69.1	1033,227,24,20	1365.3	39.4812402	73.5922054	5109.7
57	77.1	76.1	77.1	652,0,33,17	1353.7	39.4812388	73.5922055	5109.8
58	45.1	45.1	45.1	713,0,24,19	1349.0	39.4812436	73.5922079	5109.8
59	59.1	56.1	59.1	884,237,44,20	1323.3	39.4812417	73.5922064	5109.7
60	85.2	85.2	89.2	25,536,18,55	1310.0	39.4812408	73.5922056	5109.8
61	109.2	109.2	109.2	1877,181,30,28	1309.2	39.4812390	73.5922062	5109.7
62	58.1	58.1	58.1	1019,422,24,27	1305.9	39.4812418	73.5922063	5109.7
63	22.0	22.0	23.0	788,310,25,27	1281.7	39.4812424	73.5922050	5109.7
64	83.1	75.1	86.2	582,105,15,63	1256.4	39.4812408	73.5922060	5109.7
65	73.1	72.1	74.1	481,7,24,24	1231.2	39.4812393	73.5922056	5109.7
66	18.0	1.0	18.0	1087,9,40,18	1217.7	39.4812426	73.5922036	5109.7
67	6.0	0.0	13.0	748,281,29,40	1209.6	39.4812420	73.5922028	5109.8
68	18.0	16.0	18.0	123,871,38,22	1198.8	39.4812426	73.5922036	5109.7
69	20.0	20.0	20.0	145,409,24,25	1195.9	39.4812424	73.5922045	5109.7
70	117.2	117.2	117.2	31,483,34,22	1172.9	39.4812384	73.5922075	5109.7
71	94.2	92.2	95.2	1024,23,45,25	1156.0	39.4812409	73.5922060	5109.8
72	79.1	79.1	80.1	1690,0,41,25	1151.9	39.4812394	73.5922060	5109.8
73	83.1	83.1	92.2	343,218,21,53	1147.4	39.4812408	73.5922060	5109.7
74	78.1	75.1	80.1	1433,55,48,13	1144.8	39.4812390	73.5922058	5109.8
75	21.0	21.0	21.0	1203,9,34,22	1142.4	39.4812423	73.5922047	5109.7
76	10.0	0.0	18.0	1561,755,32,25	1125.7	39.4812417	73.5922034	5109.8
77	21.0	21.0	21.0	169,1009,28,48	1124.9	39.4812423	73.5922047	5109.7
78	35.1	33.1	51.1	753,937,32,27	1114.4	39.4812438	73.5922060	5109.7
79	104.2	104.2	108.2	0,89,13,42	1111.1	39.4812389	73.5922050	5109.8
80	52.1	52.1	52.1	860,0,92,23	1091.9	39.4812423	73.5922074	5109.7
81	13.0	0.0	14.0	1237,201,18,30	1057.8	39.4812419	73.5922031	5109.8
82	20.0	20.0	20.0	147,535,24,26	1049.8	39.4812424	73.5922045	5109.7
83	64.1	59.1	69.1	1037,226,30,21	1001.5	39.4812403	73.5922053	5109.7
84	83.1	83.1	84.2	167,329,21,34	999.9	39.4812408	73.5922060	5109.7
85	59.1	59.1	59.1	993,183,28,21	991.0	39.4812417	73.5922064	5109.7
86	121.2	121.2	123.2	817,409,36,16	988.1	39.4812385	73.5922080	5109.7
87	97.2	97.2	97.2	985,525,27,20	968.1	39.4812405	73.5922057	5109.8
88	80.1	79.1	80.1	1666,191,50,18	959.0	39.4812399	73.5922063	5109.8
89	89.2	85.2	89.2	583,465,18,24	946.5	39.4812414	73.5922059	5109.7
90	49.1	46.1	51.1	1129,93,50,26	917.4	39.4812433	73.5922083	5109.7
91	23.0	23.0	23.0	0,397,9,50	907.6	39.4812423	73.5922052	5109.7
92	70.1	68.1	70.1	565,112,32,34	883.9	39.4812405	73.5922059	5109.8
93	124.2	122.2	124.2	866,917,19,28	877.9	39.4812373	73.5922079	5109.7
94	118.2	118.2	118.2	525,1055,18,20	859.6	39.4812385	73.5922076	5109.7
95	97.2	97.2	97.2	297,879,26,16	859.5	39.4812405	73.5922057	5109.8
96	111.2	110.2	115.2	1071,461,19,26	841.3	39.4812390	73.5922065	5109.7
97	76.1	74.1	87.2	401,0,44,7	839.3	39.4812386	73.5922053	5109.8
98	84.2	83.1	84.2	541,98,28,17	838.8	39.4812406	73.5922059	5109.7
99	103.2	101.2	104.2	628,521,46,13	838.3	39.4812388	73.5922048	5109.8
100	90.2	90.2	90.2	815,699,50,18	836.3	39.4812415	73.5922061	5109.8
101	38.1	25.0	42.1	351,290,26,21	836.2	39.4812437	73.5922062	5109.8
102	23.0	22.0	23.0	849,274,26,23	835.5	39.4812423	73.5922052	5109.7
103	82.1	82.1	82.1	403,225,11,26	832.2	39.4812407	73.5922064	5109.7
104	81.1	81.1	81.1	1000,444,38,29	826.5	39.4812405	73.5922066	5109.8
105	22.0	22.0	22.0	917,214,28,23	822.2	39.4812424	73.5922050	5109.7
106	1.0	0.0	16.0	771,952,17,29	812.0	39.4812419	73.5922017	5109.7
107	24.0	24.0	24.0	1719,1023,34,14	808.1	39.4812424	73.5922055	5109.7
108	73.1	72.1	74.1	0,3,21,34	799.3	39.4812393	73.5922056	5109.7
109	116.2	116.2	116.2	73,169,48,28	796.5	39.4812386	73.5922072	5109.7
110	83.1	83.1	89.2	157,257,18,26	794.0	39.4812408	73.5922060	5109.7
111	92.2	91.2	93.2	1617,159,32,18	782.9	39.4812411	73.5922060	5109.8
112	101.2	98.2	104.2	0,293,13,19	782.6	39.4812390	73.5922048	5109.8
113	83.1	83.1	84.2	92,439,37,40	774.4	39.4812408	73.5922060	5109.7
114	119.2	119.2	119.2	489,267,18,24	773.3	39.4812387	73.5922079	5109.8
115	105.2	105.2	108.2	1322,65,36,15	767.4	39.4812389	73.5922050	5109.8
116	105.2	105.2	108.2	1463,21,37,19	756.9	39.4812389	73.5922050	5109.8
117	119.2	119.2	119.2	865,5,32,12	756.5	39.4812387	73.5922079	5109.8
118	68.1	58.1	69.1	25,289,36,19	755.7	39.4812405	73.5922057	5109.8
119	81.1	81.1	81.1	1250,0,33,9	751.5	39.4812405	73.5922066	5109.8
120	75.1	74.1	79.1	19,131,20,28	745.1	39.4812388	73.5922052	5109.7
121	106.2	105.2	106.2	7,267,22,32	737.7	39.4812385	73.5922052	5109.8
122	76.1	72.1	76.1	43,13,26,12	736.2	39.4812386	73.5922053	5109.8
123	91.2	90.2	93.2	821,302,16,35	727.3	39.4812412	73.5922060	5109.8
