track	t_best	t0	t1	bbox	score	lat	lon	alt
0	13.0	10.0	15.0	45,397,26,68	2826.8	39.4870213	73.5938130	4892.6
1	4.0	4.0	4.0	273,15,36,45	1936.9	39.4870230	73.5938130	4892.6
2	3.0	0.0	3.0	213,304,26,25	1754.8	39.4870231	73.5938128	4892.6
3	33.1	33.1	44.1	1901,974,19,49	1689.0	39.4870208	73.5938134	4892.5
4	2.0	0.0	5.0	89,103,28,30	1349.4	39.4870233	73.5938123	4892.6
5	4.0	4.0	5.0	423,452,26,23	1196.1	39.4870230	73.5938130	4892.6
6	4.0	4.0	7.0	947,465,14,36	1129.3	39.4870230	73.5938130	4892.6
7	18.0	12.0	20.0	481,230,28,35	1074.0	39.4870211	73.5938135	4892.6
8	10.0	10.0	11.0	40,546,16,23	965.2	39.4870214	73.5938126	4892.6
9	21.0	20.0	27.1	829,849,24,38	903.3	39.4870209	73.5938135	4892.6
10	32.1	30.1	33.1	794,842,31,21	864.0	39.4870205	73.5938135	4892.6
11	9.0	9.0	12.0	172,585,15,21	841.8	39.4870217	73.5938127	4892.6
12	6.0	6.0	8.0	673,959,12,34	815.4	39.4870228	73.5938131	4892.6
13	20.0	19.0	27.1	791,961,18,35	772.0	39.4870210	73.5938134	4892.6
14	20.0	18.0	27.1	1009,845,28,28	754.7	39.4870210	73.5938134	4892.6
15	23.1	21.0	29.1	1055,764,16,25	715.9	39.4870203	73.5938135	4892.5
16	32.1	30.1	32.1	681,783,32,25	690.4	39.4870205	73.5938135	4892.6
17	20.0	18.0	20.0	1829,785,20,16	690.3	39.4870210	73.5938134	4892.6
18	31.1	25.1	32.1	953,290,20,26	687.6	39.4870206	73.5938138	4892.6
19	11.0	10.0	14.0	305,385,18,32	673.3	39.4870215	73.5938125	4892.6
20	27.1	23.1	30.1	0,417,15,20	666.9	39.4870206	73.5938136	4892.5
21	1.0	0.0	7.0	335,55,18,24	665.8	39.4870238	73.5938120	4892.6
22	45.1	44.1	45.1	1889,37,20,28	639.6	39.4870206	73.5938133	4892.5
23	2.0	0.0	5.0	503,479,20,18	618.5	39.4870233	73.5938123	4892.6
24	11.0	5.0	13.0	826,289,19,18	608.0	39.4870215	73.5938125	4892.6
25	5.0	5.0	5.0	117,561,14,16	598.7	39.4870229	73.5938128	4892.6
26	11.0	9.0	13.0	313,324,18,21	594.5	39.4870215	73.5938125	4892.6
27	8.0	6.0	8.0	1897,489,12,24	572.9	39.4870222	73.5938128	4892.6
28	19.0	16.0	20.0	494,120,16,24	567.9	39.4870208	73.5938137	4892.6
29	22.1	15.0	24.1	1681,241,11,24	564.9	39.4870207	73.5938131	4892.5
