track	t_best	t0	t1	bbox	score	lat	lon	alt
0	191.2	191.2	191.2	935,0,62,108	11221.0	39.4813477	73.5916767	5097.3
1	200.2	198.2	200.2	925,0,60,57	8441.7	39.4813492	73.5916754	5097.3
2	165.2	158.2	177.2	775,945,88,68	6565.5	39.4813474	73.5916779	5097.3
3	181.2	170.2	188.2	860,69,37,100	6262.6	39.4813455	73.5916785	5097.3
4	180.2	175.2	182.2	865,171,30,86	5307.2	39.4813454	73.5916788	5097.3
5	107.1	101.1	118.1	889,743,56,84	4780.2	39.4813487	73.5916793	5097.3
6	26.0	18.0	32.0	1843,449,36,48	4354.9	39.4813515	73.5916869	5097.3
7	99.1	99.1	118.1	857,825,48,45	4131.9	39.4813505	73.5916791	5097.3
8	159.2	159.2	159.2	669,897,74,24	3805.4	39.4813486	73.5916786	5097.3
9	186.2	181.2	188.2	335,48,40,39	3498.2	39.4813470	73.5916784	5097.3
10	80.1	77.1	81.1	1473,129,45,56	3400.7	39.4813504	73.5916776	5097.3
11	65.1	57.1	66.1	1362,109,47,70	3381.3	39.4813537	73.5916801	5097.3
12	188.2	188.2	188.2	945,49,46,48	3294.4	39.4813472	73.5916778	5097.3
13	22.0	18.0	33.0	1843,703,36,47	3237.8	39.4813506	73.5916881	5097.3
14	107.1	107.1	115.1	153,1027,50,46	3159.3	39.4813487	73.5916793	5097.3
15	174.2	162.2	174.2	449,0,68,27	3128.1	39.4813459	73.5916793	5097.3
16	186.2	180.2	191.2	369,0,46,39	3112.6	39.4813470	73.5916784	5097.3
17	132.2	125.1	132.2	87,0,57,20	2978.8	39.4813484	73.5916776	5097.3
18	23.0	22.0	36.0	995,1013,28,67	2776.1	39.4813508	73.5916876	5097.3
19	150.2	148.2	154.2	228,515,39,54	2661.0	39.4813468	73.5916802	5097.3
20	73.1	67.1	73.1	1861,0,47,27	2559.4	39.4813520	73.5916782	5097.3
21	234.3	234.3	236.3	473,433,56,28	2495.9	39.4813547	73.5916765	5097.3
22	76.1	76.1	76.1	28,0,59,53	2479.8	39.4813512	73.5916778	5097.3
23	160.2	160.2	174.2	480,553,41,38	2438.8	39.4813487	73.5916783	5097.3
