track	t_best	t0	t1	bbox	length_px	score	lat	lon	alt
0	447.7	445.7	454.7	1106,566,94,514	519.1	7423.2	39.4833912	73.5855278	4610.5
1	293.4	293.4	298.4	1092,8,30,404	402.2	7422.2	39.4833778	73.5855281	4610.5
2	41.1	41.1	42.1	798,0,82,462	465.8	7171.6	39.4843487	73.5848464	4674.5
3	45.1	45.1	45.1	526,766,40,280	280.3	7013.2	39.4843414	73.5845084	4673.6
4	383.6	383.6	383.6	1386,718,108,362	372.1	6704.0	39.4833891	73.5855249	4610.6
5	45.1	45.1	47.1	1378,650,46,274	274.5	6548.2	39.4843414	73.5845084	4673.6
6	262.4	251.4	262.4	1430,0,58,366	364.5	6113.5	39.4835363	73.5844069	4610.5
7	239.4	239.4	242.4	1038,56,60,230	234.3	5870.3	39.4835334	73.5844075	4610.5
8	44.1	43.1	44.1	468,412,98,520	523.7	5625.4	39.4843448	73.5845933	4673.8
9	239.4	238.3	247.4	1130,230,28,292	290.5	5560.4	39.4835334	73.5844075	4610.5
10	44.1	37.1	44.1	452,108,38,508	505.6	5481.4	39.4843448	73.5845933	4673.8
11	42.1	42.1	44.1	1166,706,120,374	388.5	5430.2	39.4843489	73.5847628	4674.3
12	26.0	22.0	26.0	1396,540,100,252	267.1	5276.3	39.4842875	73.5852464	4674.8
13	82.1	82.1	82.1	432,74,38,336	334.5	5247.7	39.4843127	73.5840216	4673.0
14	274.4	271.4	277.4	1480,22,40,402	400.7	5161.4	39.4835351	73.5844065	4610.6
15	378.6	378.6	378.6	628,306,100,314	326.4	5110.8	39.4833890	73.5855250	4610.6
16	444.7	444.7	444.7	900,0,100,532	534.1	5070.3	39.4833911	73.5855282	4610.5
17	515.8	512.8	515.8	340,0,118,254	272.2	4989.8	39.4833797	73.5855307	4610.6
18	254.4	249.4	254.4	1244,648,68,284	287.8	4735.1	39.4835352	73.5844074	4610.5
19	42.1	38.1	44.1	1302,352,80,316	320.7	4721.9	39.4843489	73.5847628	4674.3
20	40.1	39.1	40.1	1128,680,92,390	394.1	4662.6	39.4843451	73.5849267	4674.7
21	45.1	45.1	45.1	694,172,48,130	134.7	4564.1	39.4843414	73.5845084	4673.6
22	239.4	238.3	242.4	348,734,60,232	235.5	4501.9	39.4835334	73.5844075	4610.5
23	30.0	25.0	36.1	614,474,132,356	368.4	4440.1	39.4842887	73.5852457	4674.8
24	40.1	37.1	40.1	1030,514,150,482	498.6	4418.6	39.4843451	73.5849267	4674.7
25	116.2	116.2	116.2	764,0,32,282	280.0	4409.6	39.4843123	73.5840214	4673.1
26	99.1	84.1	99.1	424,350,20,186	184.4	4407.1	39.4843121	73.5840222	4673.1
27	384.6	384.6	391.6	956,412,70,162	171.0	4386.1	39.4833891	73.5855248	4610.6
28	378.6	378.6	378.6	682,104,132,286	311.3	4382.9	39.4833890	73.5855250	4610.6
29	444.7	444.7	445.7	850,640,106,440	446.4	4276.8	39.4833911	73.5855282	4610.5
30	80.1	80.1	81.1	1082,768,38,312	310.8	4213.2	39.4843126	73.5840225	4673.1
31	116.2	116.2	116.2	486,572,50,256	254.6	4209.1	39.4843123	73.5840214	4673.1
32	35.1	32.0	35.1	604,248,132,294	315.0	4207.2	39.4842957	73.5852210	4674.8
33	79.1	79.1	81.1	1164,770,36,310	308.8	4183.0	39.4843123	73.5840226	4673.1
34	19.0	19.0	19.0	1190,502,84,244	253.6	4173.1	39.4842861	73.5852462	4674.9
35	380.6	377.6	381.6	1378,718,96,362	365.1	4173.0	39.4833886	73.5855249	4610.6
36	116.2	116.2	116.2	576,116,62,354	352.0	4089.7	39.4843123	73.5840214	4673.1
37	20.0	19.0	20.0	1562,104,132,336	356.3	4067.9	39.4842862	73.5852466	4674.9
38	446.7	445.7	451.7	1028,824,56,256	256.5	4012.8	39.4833912	73.5855278	4610.6
39	515.8	511.8	515.8	1160,292,110,282	294.1	4001.6	39.4833797	73.5855307	4610.6
40	293.4	293.4	298.4	1078,462,26,178	176.2	3999.9	39.4833778	73.5855281	4610.5
41	116.2	116.2	117.2	576,484,54,314	312.6	3945.4	39.4843123	73.5840214	4673.1
42	171.3	170.2	176.3	852,802,58,278	278.4	3933.5	39.4835320	73.5844093	4610.5
43	45.1	45.1	46.1	834,514,56,236	238.5	3929.6	39.4843414	73.5845084	4673.6
44	86.1	85.1	99.1	430,370,26,186	184.0	3923.1	39.4843128	73.5840217	4673.1
45	20.0	20.0	21.0	1572,44,68,212	217.6	3920.7	39.4842862	73.5852466	4674.9
46	26.0	26.0	35.1	610,32,98,268	282.1	3871.8	39.4842875	73.5852464	4674.8
47	383.6	383.6	383.6	1110,786,46,238	239.3	3853.6	39.4833891	73.5855249	4610.6
48	115.2	113.2	115.2	444,552,50,294	291.8	3850.2	39.4843122	73.5840212	4673.1
49	26.0	24.0	29.0	1028,566,52,224	225.2	3810.0	39.4842875	73.5852464	4674.8
50	206.3	206.3	206.3	1056,220,94,186	195.3	3799.8	39.4835337	73.5844059	4610.6
51	379.6	379.6	382.6	1128,218,68,224	230.5	3782.0	39.4833887	73.5855248	4610.6
52	47.1	46.1	47.1	350,800,26,156	155.5	3752.1	39.4843351	73.5843459	4673.2
53	81.1	79.1	81.1	1232,846,24,146	144.0	3742.3	39.4843126	73.5840220	4673.1
54	34.0	30.0	36.1	1198,8,90,262	274.4	3725.0	39.4842912	73.5852401	4674.8
55	380.6	367.5	381.6	1266,728,70,352	353.6	3691.6	39.4833886	73.5855249	4610.6
56	22.0	21.0	22.0	1558,0,92,218	233.8	3688.8	39.4842869	73.5852465	4674.9
57	254.4	254.4	257.4	1192,72,60,254	255.7	3688.3	39.4835352	73.5844074	4610.5
58	46.1	46.1	47.1	1546,24,30,212	209.7	3660.3	39.4843382	73.5844272	4673.4
59	378.6	378.6	378.6	1158,96,72,228	234.9	3641.2	39.4833890	73.5855250	4610.6
60	22.0	21.0	23.0	1458,270,86,242	252.3	3596.4	39.4842869	73.5852465	4674.9
61	47.1	46.1	47.1	590,770,42,158	160.5	3579.6	39.4843351	73.5843459	4673.2
62	48.1	48.1	50.1	1282,306,32,132	130.0	3577.4	39.4843321	73.5842688	4673.1
63	40.1	39.1	44.1	1228,316,50,302	301.8	3571.9	39.4843451	73.5849267	4674.7
64	176.3	169.2	179.3	1282,564,106,216	230.6	3567.3	39.4835332	73.5844081	4610.5
65	44.1	42.1	44.1	834,250,40,290	288.1	3502.8	39.4843448	73.5845933	4673.8
66	445.7	445.7	445.7	1046,680,60,344	345.8	3481.4	39.4833912	73.5855281	4610.5
67	377.6	371.5	377.6	832,394,58,200	204.2	3437.7	39.4833891	73.5855251	4610.6
68	27.0	25.0	29.0	400,682,74,210	219.3	3405.8	39.4842878	73.5852462	4674.8
69	239.4	239.4	242.4	924,18,50,166	170.3	3402.6	39.4835334	73.5844075	4610.5
70	43.1	40.1	44.1	1174,500,52,294	294.6	3399.8	39.4843474	73.5846785	4674.0
71	43.1	41.1	43.1	682,290,100,404	410.6	3352.3	39.4843474	73.5846785	4674.0
72	512.8	506.7	522.8	824,544,66,192	200.5	3335.7	39.4833802	73.5855298	4610.6
73	510.7	506.7	516.8	828,282,92,208	222.2	3324.0	39.4833809	73.5855296	4610.6
74	379.6	379.6	382.6	554,58,32,120	120.0	3296.4	39.4833887	73.5855248	4610.6
75	39.1	24.0	40.1	820,578,88,262	273.2	3287.7	39.4843373	73.5850031	4674.8
76	25.0	23.0	28.0	1518,30,88,290	300.0	3260.1	39.4842873	73.5852465	4674.8
77	82.1	82.1	82.1	424,758,46,322	322.0	3256.9	39.4843127	73.5840216	4673.0
78	9.0	8.0	10.0	1668,46,58,164	169.2	3249.4	39.4842853	73.5852451	4674.9
79	18.0	18.0	18.0	1396,0,164,296	324.8	3246.2	39.4842859	73.5852461	4674.9
80	19.0	19.0	25.0	1300,38,92,228	240.4	3233.7	39.4842861	73.5852462	4674.9
81	157.2	157.2	157.2	894,774,36,198	198.1	3203.2	39.4835308	73.5844095	4610.5
82	444.7	444.7	455.7	1206,104,78,360	365.4	3202.0	39.4833911	73.5855282	4610.5
83	239.4	238.3	244.4	952,60,72,248	253.4	3188.9	39.4835334	73.5844075	4610.5
84	22.0	20.0	24.0	1130,626,94,228	234.6	3169.0	39.4842869	73.5852465	4674.9
85	379.6	379.6	379.6	1446,764,64,266	267.2	3155.5	39.4833887	73.5855248	4610.6
86	26.0	26.0	26.0	1330,170,58,204	208.1	3154.9	39.4842875	73.5852464	4674.8
87	254.4	254.4	260.4	836,334,82,208	213.1	3144.9	39.4835352	73.5844074	4610.5
88	513.8	512.8	520.8	758,342,132,222	255.3	3131.9	39.4833799	73.5855301	4610.5
89	358.5	358.5	358.5	1574,758,178,288	333.8	3130.7	39.4833853	73.5855280	4610.6
90	361.5	361.5	365.5	1498,800,156,280	316.7	3113.9	39.4833861	73.5855270	4610.6
91	626.9	620.9	626.9	1246,772,118,236	253.6	3106.3	39.4830666	73.5859775	4622.7
92	230.3	227.3	237.3	1170,730,16,158	156.5	3095.0	39.4835340	73.5844054	4610.5
93	180.3	180.3	180.3	892,940,108,140	173.8	3089.8	39.4835341	73.5844075	4610.5
94	39.1	38.1	39.1	646,632,62,180	184.4	3080.5	39.4843373	73.5850031	4674.8
95	444.7	443.7	444.7	872,220,38,242	242.1	3073.7	39.4833911	73.5855282	4610.5
96	22.0	21.0	29.0	1286,0,92,234	246.0	3047.7	39.4842869	73.5852465	4674.9
97	15.0	15.0	16.0	1606,0,58,174	177.5	3034.9	39.4842855	73.5852460	4674.9
98	37.1	37.1	40.1	572,912,80,168	181.7	3031.5	39.4843155	73.5851357	4674.9
99	559.8	559.8	571.8	472,164,54,188	191.7	3023.2	39.4833896	73.5855248	4610.6
100	18.0	18.0	18.0	1136,452,66,186	192.9	2992.9	39.4842859	73.5852461	4674.9
101	239.4	233.3	244.4	528,72,66,202	208.2	2990.4	39.4835334	73.5844075	4610.5
102	112.2	112.2	112.2	460,358,72,174	174.9	2963.8	39.4843119	73.5840219	4673.1
103	383.6	383.6	383.6	1030,154,48,162	165.9	2956.3	39.4833891	73.5855249	4610.6
104	52.1	52.1	52.1	1390,94,28,152	151.3	2955.5	39.4843167	73.5840457	4673.0
105	45.1	45.1	45.1	398,850,54,230	228.7	2954.7	39.4843414	73.5845084	4673.6
106	298.4	298.4	298.4	1212,404,20,162	160.0	2950.8	39.4833771	73.5855373	4610.6
107	42.1	41.1	42.1	506,0,44,314	312.0	2941.8	39.4843489	73.5847628	4674.3
108	392.6	392.6	392.6	1288,214,46,250	249.0	2931.7	39.4833898	73.5855246	4610.6
109	361.5	357.5	363.5	1234,878,148,202	245.3	2909.5	39.4833861	73.5855270	4610.6
110	513.8	505.7	516.8	1340,586,52,172	175.0	2903.3	39.4833799	73.5855301	4610.5
111	306.4	306.4	306.4	716,54,36,288	287.7	2901.9	39.4833779	73.5855354	4610.5
112	81.1	81.1	81.1	836,176,26,238	236.0	2892.0	39.4843126	73.5840220	4673.1
113	44.1	44.1	44.1	406,452,48,302	301.7	2881.3	39.4843448	73.5845933	4673.8
114	102.1	100.1	111.2	592,78,14,154	152.1	2881.2	39.4843118	73.5840222	4673.1
115	285.4	284.4	287.4	514,100,42,264	262.9	2873.7	39.4834576	73.5849897	4610.5
