ранг	ранг_в_группе	расстояние	сигнатура	d_ab	d_L	ловушка	d_ловушки	L	a	b	C	цвет_измерен	track	t_best	t0	t1	bbox	score	lat	lon	alt
17	17	0.970	стакан-марка-красная	5.0	20.8	снег-розовый	0.718	70.6	7.0	4.0	8.1	bbox	16	75.0	71.0	77.0	981,197,31,41	2508.9			
18	18	0.831	стакан-марка-красная	6.1	9.4	снег-розовый	0.756	59.2	5.0	2.0	5.4	bbox	17	49.0	48.0	49.0	980,1027,127,28	2359.1			
19	19	0.950	рюкзак-синий	6.7	12.5	снег-в-тени	0.917	26.3	4.0	-8.0	8.9	bbox	18	107.0	107.0	107.0	1845,615,66,88	2315.3			
20	20	1.532	рюкзак-синий	8.6	30.6	порода-в-тени	1.323	8.2	6.0	-7.0	9.2	bbox	19	73.0	73.0	73.0	0,1031,65,32	2290.1			
21	21	1.111	стакан-марка-красная	7.1	18.8	снег-розовый	0.776	68.6	6.0	6.0	8.5	bbox	20	72.0	70.0	78.0	859,89,64,19	2268.7			
22	22	1.573	рюкзак-синий	8.6	32.1	порода-в-тени	1.343	6.7	6.0	-7.0	9.2	bbox	21	75.0	74.0	75.0	37,1049,82,31	2265.9			
23	23	1.449	стакан-марка-красная	7.2	31.8	снег-розовый	0.895	81.6	7.0	7.0	9.9	bbox	22	75.0	74.0	75.0	951,15,38,28	2253.3			
24	24	0.509	рюкзак-синий	3.6	6.6	снег-в-тени	0.770	32.2	3.0	-11.0	11.4	bbox	23	104.0	104.0	104.0	1865,329,34,112	1964.2			
25	25	1.625	стакан-марка-красная	8.1	35.7	порода-в-тени	0.822	14.1	4.0	-3.0	5.0	bbox	24	108.0	107.0	108.0	1760,737,73,62	1862.8			
26	26	0.890	стакан-марка-красная	4.2	20.0	снег-розовый	0.838	69.8	8.0	4.0	8.9	bbox	25	73.0	70.0	73.0	761,331,40,32	1796.0			
27	27	0.694	стакан-марка-красная	5.4	4.7	снег-в-тени	1.156	45.1	6.0	-1.0	6.1	bbox	26	48.0	48.0	48.0	1017,773,36,150	1740.3			
28	28	1.372	стакан-марка-красная	6.0	32.2	порода-в-тени	0.915	17.6	5.0	1.0	5.1	bbox	27	100.0	99.0	102.0	1613,395,20,86	1692.1			
29	29	1.257	стакан-марка-красная	6.1	28.0	порода-в-тени	0.885	21.8	5.0	0.0	5.0	bbox	28	100.0	100.0	102.0	1603,343,24,48	1685.1			
30	30	1.198	рюкзак-синий	5.0	28.6	порода-в-тени	1.400	10.2	4.0	-10.0	10.8	bbox	29	34.0	34.0	34.0	0,1051,60,29	1684.4			
31	31	1.208	рюкзак-синий	6.1	26.3	снег-в-тени	0.666	65.1	2.0	-8.0	8.2	bbox	30	58.0	57.0	59.0	107,0,50,113	1645.9			
32	32	1.186	стакан-марка-красная	7.2	21.6	снег-розовый	0.911	71.4	7.0	7.0	9.9	bbox	31	72.0	71.0	77.0	869,310,32,19	1624.4			
33	33	0.424	рюкзак-синий	3.2	4.3	снег-в-тени	1.114	34.5	4.0	-15.0	15.5	bbox	32	100.0	98.0	100.0	1809,235,18,42	1614.9			
34	34	0.459	рюкзак-синий	3.6	2.4	снег-в-тени	0.581	41.2	3.0	-11.0	11.4	bbox	33	105.0	104.0	105.0	1865,479,28,66	1530.9			
35	35	1.044	стакан-марка-красная	4.5	24.7	порода-охристая	1.215	25.1	7.0	3.0	7.6	bbox	34	107.0	107.0	107.0	1807,517,12,76	1478.8			
36	36	1.710	палка-ручка-пробка	13.0	14.9	снег-розовый	1.164	90.6	5.0	10.0	11.2	bbox	35	65.0	65.0	65.0	0,0,27,42	1373.4			
37	37	0.559	рюкзак-синий	4.5	0.4	снег-в-тени	0.561	38.4	3.0	-10.0	10.4	bbox	36	103.0	103.0	103.0	1779,513,30,72	1335.5			
38	38	1.352	рюкзак-синий	7.2	28.2	порода-в-тени	1.286	10.6	5.0	-8.0	9.4	bbox	37	108.0	108.0	108.0	1571,713,26,72	1317.5			
39	39	1.674	стакан-марка-красная	8.5	36.1	снег-розовый	1.190	85.9	8.0	9.0	12.0	bbox	38	74.0	74.0	74.0	1043,56,41,25	1308.8			
40	40	1.434	стакан-марка-красная	6.4	33.3	порода-в-тени	1.040	16.5	6.0	-3.0	6.7	bbox	39	100.0	98.0	102.0	1523,521,66,57	1305.5			
41	41	1.022	стакан-марка-красная	4.1	24.7	снег-розовый	0.635	74.5	7.0	2.0	7.3	bbox	40	76.0	76.0	76.0	945,287,32,44	1289.8			
42	42	1.572	стакан-марка-красная	7.8	34.5	снег-розовый	0.836	84.3	6.0	7.0	9.2	bbox	41	71.0	71.0	71.0	779,69,26,24	1289.4			
43	43	1.082	стакан-марка-красная	6.4	20.4	снег-розовый	0.843	70.2	7.0	6.0	9.2	bbox	42	75.0	75.0	75.0	904,237,24,28	1284.9			
44	44	1.681	стакан-марка-красная	6.7	40.8	снег-розовый	1.081	90.6	8.0	7.0	10.6	bbox	43	63.0	63.0	63.0	1105,1029,42,27	1281.6			
45	45	0.418	рюкзак-синий	2.8	6.3	снег-в-тени	0.829	32.5	3.0	-12.0	12.4	bbox	44	103.0	103.0	103.0	1897,73,20,42	1190.7			
46	46	1.601	стакан-марка-красная	6.4	38.8	порода-в-тени	1.084	11.0	6.0	-3.0	6.7	bbox	45	106.0	105.0	106.0	1643,628,74,64	1182.2			
47	47	0.802	рюкзак-синий	5.0	14.1	снег-в-тени	0.996	24.7	4.0	-10.0	10.8	bbox	46	108.0	108.0	108.0	1777,855,48,34	1108.2			
48	48	1.242	стакан-марка-красная	7.2	23.9	снег-розовый	0.895	73.7	7.0	7.0	9.9	bbox	47	74.0	71.0	75.0	967,115,26,20	1069.2			
49	49	1.405	стакан-марка-красная	3.6	37.3	порода-в-тени	1.375	12.5	8.0	3.0	8.5	bbox	48	108.0	108.0	108.0	1857,589,16,50	1060.6			
50	50	0.815	стакан-марка-красная	4.0	18.0	порода-в-тени	1.222	31.8	7.0	1.0	7.1	bbox	49	70.0	70.0	70.0	1129,99,23,23	1037.1			
51	51	1.082	рюкзак-синий	6.4	20.4	снег-в-тени	1.227	18.4	5.0	-9.0	10.3	bbox	50	92.0	92.0	92.0	236,949,26,34	1010.8			
52	52	0.781	рюкзак-синий	2.2	20.4	снег-в-тени	0.645	59.2	0.0	-12.0	12.0	bbox	51	30.0	30.0	30.0	717,0,38,13	1010.7			
53	53	1.292	стакан-марка-красная	9.8	11.0	снег-в-тени	0.817	60.8	2.0	-3.0	3.6	bbox	52	132.0	132.0	133.0	89,863,32,28	1001.2			
54	54	0.625	рюкзак-синий	3.6	12.1	снег-в-тени	1.349	26.7	4.0	-16.0	16.5	bbox	53	103.0	103.0	103.0	1883,169,14,38	988.2			
55	55	1.449	стакан-марка-красная	9.5	23.3	лишайник-жёлтый-на-камне	1.184	73.1	8.0	10.0	12.8	bbox	54	64.0	64.0	64.0	155,5,22,31	983.3			
56	56	1.470	стакан-марка-красная	6.4	34.5	снег-розовый	0.836	84.3	7.0	6.0	9.2	bbox	55	71.0	70.0	76.0	609,175,30,20	974.7			
57	57	1.693	стакан-марка-красная	5.1	43.9	снег-розовый	0.763	93.7	6.0	2.0	6.3	bbox	56	50.0	50.0	50.0	635,859,37,55	968.4			
58	58	1.522	стакан-марка-красная	10.0	24.3	снег-в-тени	1.136	74.1	5.0	-7.0	8.6	bbox	57	62.0	62.0	62.0	543,232,82,15	910.9			
59	59	0.720	стакан-марка-красная	3.2	16.9	снег-розовый	0.846	66.7	8.0	2.0	8.2	bbox	58	66.0	65.0	67.0	691,925,25,108	885.9			
60	60	1.011	стакан-марка-красная	5.1	22.0	порода-в-тени	1.101	27.8	6.0	2.0	6.3	bbox	59	53.0	53.0	53.0	1898,51,22,14	880.5			
61	61	0.848	рюкзак-синий	2.8	21.6	снег-в-тени	0.770	60.4	3.0	-12.0	12.4	bbox	60	31.0	29.0	31.0	1411,18,35,19	819.5			
62	62	1.153	палка-ручка-пробка	8.2	14.5	лишайник-жёлтый-на-камне	1.110	90.2	7.0	15.0	16.6	bbox	61	61.0	61.0	61.0	989,789,22,12	812.2			
63	63	0.954	стакан-марка-красная	5.8	17.3	порода-в-тени	1.097	32.5	6.0	-2.0	6.3	bbox	62	105.0	105.0	105.0	1710,603,27,46	805.2			
64	64	1.022	стакан-марка-красная	4.1	24.7	снег-розовый	0.635	74.5	7.0	2.0	7.3	bbox	63	124.0	124.0	126.0	1461,63,24,18	798.9			
65	65	0.820	рюкзак-синий	6.1	8.6	снег-в-тени	0.677	30.2	2.0	-8.0	8.2	bbox	64	136.0	136.0	136.0	0,1073,48,7	775.4			
66	66	1.015	рюкзак-синий	4.1	24.5	снег-в-тени	1.487	14.3	5.0	-13.0	13.9	bbox	65	101.0	101.0	101.0	1485,657,12,36	762.0			
67	67	0.335	рюкзак-синий	2.0	6.3	снег-в-тени	1.000	32.5	3.0	-14.0	14.3	bbox	66	101.0	101.0	101.0	1653,877,26,16	759.5			
68	68	0.920	стакан-марка-красная	6.1	14.5	порода-в-тени	1.091	35.3	5.0	2.0	5.4	bbox	67	99.0	99.0	102.0	1663,387,24,32	748.3			
69	69	0.786	рюкзак-синий	4.5	15.5	снег-в-тени	1.468	23.3	5.0	-16.0	16.8	bbox	68	98.0	98.0	98.0	1719,569,14,54	731.8			
70	70	2.019	стакан-марка-красная	9.4	45.9	снег-розовый	0.826	95.7	3.0	6.0	6.7	bbox	69	72.0	71.0	72.0	917,0,20,29	730.7			
71	71	1.892	рюкзак-синий	4.5	50.6	снег-пересвеченный	0.953	89.4	-1.0	-10.0	10.0	bbox	70	135.0	132.0	135.0	339,206,22,23	723.1			
72	72	0.779	рюкзак-синий	5.4	11.0	снег-в-тени	1.594	27.8	3.0	-19.0	19.2	bbox	71	97.0	97.0	97.0	1791,714,14,61	715.9			
73	73	1.278	рюкзак-синий	7.1	25.9	порода-в-тени	1.439	12.9	6.0	-9.0	10.8	bbox	72	87.0	86.0	87.0	393,392,29,19	706.1			
74	74	1.186	стакан-марка-красная	7.2	21.6	снег-розовый	0.911	71.4	7.0	7.0	9.9	bbox	73	81.0	81.0	81.0	1140,5,25,20	699.7			
75	75	1.240	стакан-марка-красная	8.5	17.7	снег-розовый	0.630	67.5	3.0	-2.0	3.6	bbox	74	130.0	127.0	130.0	1677,704,19,24	699.3			
76	76	1.773	стакан-марка-красная	8.5	39.6	снег-освещённый	0.638	89.4	3.0	-2.0	3.6	bbox	75	60.0	60.0	60.0	385,0,24,12	695.5			
77	77	1.610	стакан-марка-красная	8.5	33.7	снег-розовый	1.172	83.5	8.0	9.0	12.0	bbox	76	72.0	70.0	72.0	897,33,16,16	693.1			
78	78	1.611	стакан-марка-красная	5.0	41.6	снег-розовый	0.712	91.4	6.0	1.0	6.1	bbox	77	56.0	56.0	56.0	943,367,18,26	689.9			
79	79	1.163	стакан-марка-красная	9.2	4.3	порода-охристая	0.876	45.5	5.0	8.0	9.4	bbox	78	80.0	80.0	80.0	1015,0,32,23	673.9			
80	80	0.341	рюкзак-синий	2.2	5.5	снег-в-тени	0.893	33.3	3.0	-13.0	13.3	bbox	79	104.0	104.0	104.0	1895,281,14,40	668.6			
81	81	0.942	стакан-марка-красная	4.0	22.3	порода-в-тени	1.180	27.5	7.0	1.0	7.1	bbox	80	73.0	71.0	74.0	1467,37,16,24	666.3			
82	82	1.652	стакан-марка-красная	4.5	43.5	снег-розовый	0.850	93.3	7.0	3.0	7.6	bbox	81	49.0	49.0	53.0	719,891,34,22	663.5			
83	83	1.427	стакан-марка-красная	10.3	17.3	снег-освещённый	0.795	67.1	2.0	-4.0	4.5	bbox	82	121.0	120.0	121.0	142,124,27,22	639.3			
84	84	1.568	стакан-марка-красная	9.1	30.4	снег-розовый	0.267	80.2	2.0	0.0	2.0	bbox	83	134.0	133.0	134.0	103,651,18,16	637.1			
85	85	1.969	стакан-марка-красная	9.1	45.1	снег-освещённый	0.628	94.9	2.0	0.0	2.0	bbox	84	135.0	135.0	135.0	601,525,19,18	636.4			
86	86	1.759	стакан-марка-красная	5.4	45.5	снег-розовый	0.889	95.3	6.0	-1.0	6.1	bbox	85	57.0	53.0	59.0	967,393,12,42	631.5			
87	87	1.610	стакан-марка-красная	8.5	33.7	снег-розовый	1.172	83.5	8.0	9.0	12.0	bbox	86	67.0	64.0	68.0	800,995,23,19	627.0			
88	88	1.845	стакан-марка-красная	8.6	42.0	снег-розовый	1.034	91.8	6.0	8.0	10.0	bbox	87	75.0	75.0	75.0	829,161,20,12	625.8			
89	89	1.573	стакан-марка-красная	6.7	37.3	снег-розовый	0.710	87.1	5.0	-2.0	5.4	bbox	88	64.0	64.0	64.0	249,97,16,23	614.5			
90	90	1.019	стакан-марка-красная	7.2	13.3	снег-в-тени	0.972	36.5	5.0	-3.0	5.8	bbox	89	102.0	101.0	102.0	1638,666,37,41	604.4			
91	91	1.396	стакан-марка-красная	8.1	27.1	порода-в-тени	0.734	22.7	3.0	2.0	3.6	bbox	90	99.0	99.0	99.0	1601,355,36,16	595.2			
92	92	1.149	стакан-марка-красная	3.2	30.2	снег-розовый	0.755	80.0	8.0	2.0	8.2	bbox	91	71.0	71.0	71.0	793,169,32,14	589.1			
93	93	1.444	стакан-марка-красная	5.8	34.9	порода-в-тени	1.027	14.9	6.0	-2.0	6.3	bbox	92	103.0	98.0	103.0	1637,601,28,42	564.5			
94	94	1.277	стакан-марка-красная	4.5	32.2	снег-розовый	0.656	82.0	7.0	3.0	7.6	bbox	93	81.0	81.0	81.0	895,292,16,13	535.1			
95	95	1.151	рюкзак-синий	7.2	20.0	снег-в-тени	0.739	58.8	5.0	-8.0	9.4	bbox	94	97.0	94.0	97.0	508,115,33,16	532.7			
96	96	0.942	стакан-марка-красная	4.0	22.3	порода-в-тени	1.180	27.5	7.0	1.0	7.1	bbox	95	75.0	73.0	75.0	285,67,20,14	532.3			
97	97	0.894	стакан-марка-красная	5.4	16.5	порода-в-тени	1.102	33.3	6.0	-1.0	6.1	bbox	96	91.0	91.0	91.0	71,1059,13,21	530.1			
98	98	1.444	рюкзак-синий	7.8	29.8	порода-в-тени	1.390	9.0	6.0	-8.0	10.0	bbox	97	75.0	74.0	75.0	0,1027,32,14	509.8			
99	99	1.413	стакан-марка-красная	5.0	35.5	снег-розовый	0.846	85.3	7.0	-2.0	7.3	bbox	98	70.0	70.0	70.0	863,329,46,9	509.7			
100	100	1.148	стакан-марка-красная	6.7	22.0	снег-розовый	0.998	71.8	8.0	7.0	10.6	bbox	99	63.0	62.0	63.0	1089,1007,28,20	497.2			
101	101	0.679	рюкзак-синий	2.5	16.9	снег-в-тени	0.641	55.7	-1.0	-12.5	12.5	bbox	100	105.0	105.0	105.0	1914,361,6,28	494.2			
102	102	0.662	рюкзак-синий	3.2	14.9	снег-в-тени	1.320	23.9	4.0	-15.0	15.5	bbox	101	106.0	106.0	106.0	1825,615,16,18	492.3			
103	103	1.554	стакан-марка-красная	5.8	38.4	снег-розовый	0.978	88.2	8.0	6.0	10.0	bbox	102	48.0	48.0	48.0	1275,819,18,11	488.8			
104	104	0.528	рюкзак-синий	4.0	4.7	снег-в-тени	0.318	43.5	1.0	-10.0	10.0	bbox	103	133.0	133.0	133.0	0,641,13,14	482.9			
105	105	1.206	рюкзак-синий	5.1	28.7	снег-в-тени	0.713	67.5	0.0	-9.0	9.0	bbox	104	34.0	33.0	34.0	0,37,15,16	470.9			
106	106	1.244	рюкзак-синий	5.8	28.2	снег-в-тени	1.571	10.6	6.0	-11.0	12.5	bbox	105	108.0	108.0	108.0	1607,601,16,24	465.9			
107	107	1.132	стакан-марка-красная	7.1	19.8	порода-в-тени	0.906	30.0	4.0	2.0	4.5	bbox	106	101.0	99.0	101.0	1753,575,18,22	465.5			
108	108	2.006	палка-ручка-пробка	14.9	21.2	снег-розовый	1.141	96.9	0.0	9.0	9.0	bbox	107	61.0	61.0	61.0	331,367,11,30	464.5			
109	109	1.806	стакан-марка-красная	8.5	40.8	снег-розовый	1.242	90.6	8.0	9.0	12.0	bbox	108	76.0	76.0	77.0	1065,17,11,40	463.9			
110	110	1.191	рюкзак-синий	9.1	10.4	порода-в-тени	0.763	28.4	2.0	-5.0	5.4	bbox	109	134.0	134.0	134.0	819,1070,15,10	456.2			
111	111	0.941	стакан-марка-красная	5.4	18.4	порода-в-тени	1.074	31.4	6.0	-1.0	6.1	bbox	110	83.0	83.0	86.0	489,853,22,20	453.3			
112	112	0.832	стакан-марка-красная	3.0	20.8	снег-розовый	0.801	70.6	8.0	1.0	8.1	bbox	111	73.0	72.0	76.0	916,0,17,9	452.8			
113	113	1.028	рюкзак-синий	5.4	21.7	снег-в-тени	1.421	17.1	6.0	-12.0	13.4	bbox	112	125.0	125.0	125.0	1903,1019,17,18	447.5			
114	114	1.108	стакан-марка-красная	4.1	27.5	снег-розовый	0.625	77.3	7.0	2.0	7.3	bbox	113	74.0	74.0	75.0	859,49,12,38	440.6			
115	115	0.560	стакан-марка-красная	4.5	1.0	снег-розовый	1.204	50.8	7.0	-1.0	7.1	bbox	114	47.0	47.0	48.0	793,445,10,28	434.4			
116	116	0.938	стакан-марка-красная	4.1	22.0	порода-в-тени	1.163	27.8	7.0	0.0	7.0	bbox	115	77.0	77.0	77.0	803,331,12,20	430.0			
117	117	1.704	стакан-марка-красная	5.8	43.1	снег-розовый	1.055	92.9	8.0	6.0	10.0	bbox	116	76.0	76.0	76.0	1043,136,14,21	425.8			
118	118	0.938	стакан-марка-красная	4.1	22.0	порода-в-тени	1.163	27.8	7.0	0.0	7.0	bbox	117	106.0	106.0	107.0	685,913,20,12	422.2			
119	119	1.088	стакан-марка-красная	5.7	23.1	снег-розовый	0.748	72.9	7.0	5.0	8.6	bbox	118	60.0	60.0	63.0	985,625,14,12	413.5			
120	120	1.275	стакан-марка-красная	9.9	8.6	снег-розовый	1.046	58.4	4.0	8.0	8.9	bbox	119	76.0	76.0	76.0	1081,194,20,7	409.7			
121	121	0.553	рюкзак-синий	3.6	9.0	снег-в-тени	1.290	29.8	4.0	-16.0	16.5	bbox	120	101.0	101.0	101.0	1887,633,12,18	409.6			
122	122	0.939	стакан-марка-красная	2.2	25.1	снег-розовый	0.880	74.9	9.0	2.0	9.2	bbox	121	73.0	68.0	76.0	797,0,23,9	409.5			
123	123	1.461	рюкзак-синий	8.0	29.8	снег-в-тени	0.795	68.6	1.0	-6.0	6.1	bbox	122	117.0	117.0	118.0	0,747,10,21	409.4			
124	124	0.961	рюкзак-синий	6.4	14.9	снег-в-тени	1.163	23.9	6.0	-10.0	11.7	bbox	123	120.0	120.0	120.0	444,13,21,11	408.9			
125	125	1.086	рюкзак-синий	8.1	11.3	снег-в-тени	0.967	27.5	5.0	-7.0	8.6	bbox	124	78.0	78.0	78.0	545,0,32,18	408.8			
126	126	1.027	рюкзак-синий	7.3	13.3	снег-в-тени	0.889	25.5	3.0	-7.0	7.6	bbox	125	128.0	128.0	128.0	1902,986,18,12	407.5			
127	127	0.375	стакан-марка-красная	3.0	0.0	снег-розовый	1.250	49.8	8.0	1.0	8.1	bbox	126	65.0	65.0	65.0	815,417,20,12	407.1			
128	128	1.611	стакан-марка-красная	4.1	42.7	снег-розовый	0.822	92.5	7.0	2.0	7.3	bbox	127	46.0	46.0	46.0	1041,87,14,34	406.9			
129	129	0.918	рюкзак-синий	3.6	22.3	снег-в-тени	1.528	16.5	4.5	-15.0	15.7	bbox	128	105.0	105.0	106.0	1451,617,8,26	405.9			
130	130	1.128	рюкзак-синий	5.0	26.3	снег-в-тени	0.643	65.1	1.0	-9.0	9.1	bbox	129	114.0	114.0	114.0	17,555,28,10	401.2			
131	131	0.395	рюкзак-синий	2.2	7.8	снег-в-тени	1.193	31.0	2.0	-16.0	16.1	bbox	130	104.0	104.0	104.0	1855,449,10,26	393.9			
132	132	0.584	стакан-марка-красная	3.6	10.4	снег-розовый	1.044	60.2	8.0	-1.0	8.1	bbox	131	47.0	47.0	47.0	993,401,8,40	390.8			
133	133	1.417	стакан-марка-красная	5.4	34.9	порода-в-тени	1.135	14.9	6.0	3.0	6.7	bbox	132	105.0	105.0	105.0	1716,468,13,17	390.3			
134	134	1.206	стакан-марка-красная	8.5	15.7	порода-в-тени	0.804	34.1	3.0	-2.0	3.6	bbox	133	82.0	82.0	82.0	1901,1051,12,29	387.1			
135	135	0.971	рюкзак-синий	6.7	13.7	снег-в-тени	0.953	25.1	4.0	-8.0	8.9	bbox	134	124.0	123.0	124.0	1234,451,14,16	381.9			
136	136	0.560	рюкзак-синий	4.0	7.0	снег-в-тени	1.132	31.8	5.0	-14.0	14.9	bbox	135	87.0	87.0	91.0	87,1047,42,8	381.6			
137	137	1.328	стакан-марка-красная	4.5	33.7	порода-в-тени	1.136	16.1	7.0	-1.0	7.1	bbox	136	57.0	57.0	57.0	809,1062,33,18	377.6			
138	138	1.702	стакан-марка-красная	12.1	22.0	снег-освещённый	0.608	71.8	0.0	-4.0	4.0	bbox	137	58.0	56.0	62.0	223,111,15,17	375.2			
139	139	0.649	рюкзак-синий	5.0	4.9	снег-в-тени	1.379	33.9	5.0	-17.0	17.7	bbox	138	27.0	27.0	27.0	253,29,24,10	374.6			
140	140	0.552	рюкзак-синий	4.2	4.3	снег-в-тени	0.647	43.1	4.0	-11.0	11.7	bbox	139	58.0	57.0	59.0	159,151,16,48	373.7			
141	141	1.419	стакан-марка-красная	11.2	6.9	снег-розовый	0.873	56.7	0.0	-1.0	1.0	bbox	140	65.0	65.0	66.0	517,111,34,11	368.1			
142	142	1.009	стакан-марка-красная	8.1	1.6	снег-в-тени	1.068	48.2	3.0	0.0	3.0	bbox	141	124.0	124.0	126.0	1563,65,26,15	366.6			
143	143	0.437	стакан-марка-красная	3.0	6.3	снег-розовый	1.081	56.1	8.0	1.0	8.1	bbox	142	48.0	48.0	48.0	1217,681,12,51	365.1			
144	144	1.275	стакан-марка-красная	9.2	15.3	порода-охристая	1.017	34.5	4.0	7.0	8.1	bbox	143	108.0	108.0	108.0	1863,649,10,16	364.8			
145	145	1.459	стакан-марка-красная	8.5	27.8	снег-розовый	1.152	77.6	8.0	9.0	12.0	bbox	144	74.0	74.0	74.0	1039,77,11,20	359.0			
146	146	1.452	стакан-марка-красная	9.2	24.7	снег-розовый	0.391	74.5	2.0	-1.0	2.2	bbox	145	135.0	135.0	135.0	753,567,14,20	357.9			
147	147	0.596	стакан-марка-красная	4.2	7.6	снег-в-тени	1.266	42.2	8.0	-2.0	8.2	bbox	146	78.0	78.0	78.0	465,257,14,16	352.6			
148	148	0.426	рюкзак-синий	2.8	6.6	снег-в-тени	1.205	32.2	3.0	-16.0	16.3	bbox	147	103.0	103.0	103.0	1749,625,12,17	348.7			
149	149	1.186	стакан-марка-красная	9.5	0.8	снег-в-тени	0.797	50.6	2.0	-2.0	2.8	bbox	148	57.0	56.0	63.0	725,65,22,10	348.3			
150	150	1.356	стакан-марка-красная	4.0	35.3	снег-розовый	0.691	85.1	7.0	1.0	7.1	bbox	149	55.0	54.0	55.0	447,65,18,12	347.7			
151	151	1.244	рюкзак-синий	5.5	29.0	снег-в-тени	0.729	67.8	1.0	-8.5	8.6	bbox	150	45.0	45.0	45.0	981,37,9,12	346.9			
152	152	0.307	рюкзак-синий	2.2	3.6	снег-в-тени	0.972	42.4	3.0	-15.0	15.3	bbox	151	25.0	23.0	27.0	217,197,20,12	346.1			
153	153	0.954	стакан-марка-красная	3.2	24.3	снег-розовый	0.800	74.1	8.0	0.0	8.0	bbox	152	60.0	60.0	60.0	933,441,8,16	343.6			
154	154	0.619	стакан-марка-красная	3.2	13.3	снег-розовый	0.911	63.1	8.0	2.0	8.2	bbox	153	76.0	76.0	76.0	887,267,20,7	343.4			
155	155	1.099	стакан-марка-красная	8.5	7.3	снег-розовый	0.897	57.1	3.0	-2.0	3.6	bbox	154	131.0	131.0	131.0	87,855,16,12	335.4			
156	156	0.992	стакан-марка-красная	6.1	17.8	снег-розовый	0.574	67.6	5.0	0.0	5.0	bbox	155	53.0	51.0	53.0	1592,281,17,8	334.7			
157	157	0.559	стакан-марка-красная	4.5	0.0	снег-розовый	1.232	49.8	7.0	-1.0	7.1	bbox	156	69.0	68.0	69.0	1145,347,34,8	334.6			
158	158	1.002	стакан-марка-красная	8.0	1.6	снег-розовый	1.064	48.2	3.0	1.0	3.2	bbox	157	125.0	124.0	125.0	1593,52,17,15	332.1			
159	159	1.730	стакан-марка-красная	5.8	43.9	снег-розовый	0.803	93.7	6.0	4.0	7.2	bbox	158	66.0	66.0	67.0	827,982,11,27	331.7			
160	160	1.041	стакан-марка-красная	6.7	17.3	снег-розовый	1.046	67.1	8.0	7.0	10.6	bbox	159	66.0	64.0	66.0	889,945,18,8	329.6			
