ранг	ранг_в_группе	расстояние	сигнатура	d_ab	d_L	ловушка	d_ловушки	L	a	b	C	цвет_измерен	track	t_best	t0	t1	bbox	score	lat	lon	alt
1	1	1.125	рюкзак-синий	8.9	3.6	снег-в-тени	0.491	42.4	-3.0	-6.0	6.7	bbox	0	197.3	195.3	198.3	1039,0,126,71	11090.5	39.4815536	73.5924041	5109.7
2	2	1.787	стакан-марка-красная	14.2	5.5	корка-жёлтая-на-скале	0.680	55.3	0.0	10.0	10.0	bbox	1	54.1	51.1	64.1	641,542,50,77	7753.0	39.4815543	73.5924067	5109.7
3	3	0.737	рюкзак-синий	5.7	5.9	снег-в-тени	0.696	32.9	-3.0	-10.0	10.4	bbox	2	197.3	192.3	197.3	1257,29,77,61	6310.3	39.4815536	73.5924041	5109.7
4	4	1.845	стакан-марка-красная	13.4	21.6	порода-в-тени	1.046	28.2	-1.0	7.0	7.1	bbox	3	140.2	134.2	142.2	0,17,64,55	5771.7	39.4815528	73.5924053	5109.7
5	5	1.852	стакан-марка-красная	13.9	18.0	корка-жёлтая-на-скале	1.053	31.8	-1.0	8.0	8.1	bbox	4	20.0	20.0	28.0	34,891,73,43	5358.6	39.4815539	73.5924056	5109.7
6	6	1.748	стакан-марка-красная	13.9	5.5	корка-жёлтая-на-скале	0.924	55.3	-1.0	8.0	8.1	bbox	5	23.0	22.0	27.0	21,357,71,38	4512.8	39.4815539	73.5924055	5109.7
7	7	1.925	стакан-марка-красная	14.8	15.3	корка-жёлтая-на-скале	1.026	34.5	-2.0	8.0	8.2	bbox	6	10.0	10.0	10.0	1889,145,31,62	4420.6	39.4815562	73.5924065	5109.6
8	8	1.777	стакан-марка-красная	14.2	1.6	корка-жёлтая-на-скале	0.638	51.4	0.0	10.0	10.0	bbox	7	121.2	115.2	122.2	120,46,35,88	4415.8	39.4815546	73.5924044	5109.7
9	9	0.552	рюкзак-синий	4.1	5.5	снег-в-тени	0.739	44.3	-3.0	-13.0	13.3	bbox	8	198.3	192.3	198.3	1252,0,66,26	4389.9	39.4815537	73.5924042	5109.7
10	10	1.777	стакан-марка-красная	13.9	10.6	корка-жёлтая-на-скале	0.936	39.2	-1.0	8.0	8.1	bbox	9	6.0	6.0	9.0	0,809,57,44	4357.5	39.4815555	73.5924067	5109.6
11	11	0.791	рюкзак-синий	6.3	0.0	снег-в-тени	1.539	38.8	-1.0	-20.0	20.0	bbox	10	112.1	112.1	112.1	434,877,39,60	4164.8	39.4815544	73.5924061	5109.7
12	12	1.876	стакан-марка-красная	15.0	2.0	корка-жёлтая-на-скале	0.653	51.8	-1.0	10.0	10.0	bbox	11	72.1	72.1	73.1	41,909,32,85	4131.8	39.4815519	73.5924046	5109.7
13	13	1.705	стакан-марка-красная	13.4	8.6	корка-жёлтая-на-скале	1.035	41.2	-1.0	7.0	7.1	bbox	12	96.1	94.1	96.1	867,9,54,46	4113.5	39.4815530	73.5924049	5109.7
14	14	1.875	стакан-марка-красная	15.0	0.4	корка-жёлтая-на-скале	0.640	49.4	-1.0	10.0	10.0	bbox	13	71.1	70.1	73.1	33,961,38,91	3994.2	39.4815519	73.5924047	5109.7
