track	t_best	t0	t1	bbox	length_px	score	lat	lon	alt
0	78.1	74.1	78.1	510,0,172,820	832.7	12149.7	39.4833006	73.5850900	4574.4
1	76.1	76.1	76.1	1316,234,170,846	847.5	11020.1	39.4832997	73.5850903	4574.4
2	76.1	76.1	76.1	1200,418,34,414	412.4	9872.3	39.4832997	73.5850903	4574.4
3	76.1	76.1	76.1	736,72,88,658	658.9	9272.8	39.4832997	73.5850903	4574.4
4	76.1	76.1	76.1	1062,238,104,632	634.9	9186.5	39.4832997	73.5850903	4574.4
5	76.1	76.1	76.1	1242,502,38,486	484.1	8796.1	39.4832997	73.5850903	4574.4
6	76.1	76.1	76.1	688,478,84,564	561.9	8649.9	39.4832997	73.5850903	4574.4
7	78.1	68.1	78.1	726,354,58,598	594.9	8196.1	39.4833006	73.5850900	4574.4
8	76.1	76.1	76.1	902,478,50,602	600.6	7518.2	39.4832997	73.5850903	4574.4
9	78.1	77.1	78.1	492,170,78,434	435.8	7476.3	39.4833006	73.5850900	4574.4
10	76.1	76.1	76.1	942,0,92,528	527.6	6965.0	39.4832997	73.5850903	4574.4
11	76.1	76.1	76.1	840,386,62,374	372.4	6189.0	39.4832997	73.5850903	4574.4
12	78.1	66.1	78.1	778,534,40,416	415.0	6094.8	39.4833006	73.5850900	4574.4
13	78.1	78.1	78.1	1178,436,58,362	360.3	5611.9	39.4833006	73.5850900	4574.4
14	78.1	78.1	78.1	886,192,52,426	424.6	5133.5	39.4833006	73.5850900	4574.4
15	86.1	83.1	86.1	668,716,112,364	377.7	4925.4	39.4832983	73.5850914	4574.4
16	78.1	78.1	78.1	418,258,78,386	384.6	4679.8	39.4833006	73.5850900	4574.4
17	86.1	86.1	86.1	1024,828,38,252	252.3	4670.0	39.4832983	73.5850914	4574.4
18	78.1	78.1	78.1	1072,0,84,332	331.9	4647.3	39.4833006	73.5850900	4574.4
19	82.1	82.1	82.1	974,816,112,264	284.2	4619.8	39.4833005	73.5850899	4574.4
20	82.1	82.1	82.1	928,648,124,262	284.7	4491.7	39.4833005	73.5850899	4574.4
21	78.1	78.1	79.1	1122,220,40,318	316.6	3903.5	39.4833006	73.5850900	4574.4
22	69.1	68.1	69.1	1494,112,30,280	278.7	3887.2	39.4833010	73.5850908	4574.4
23	104.1	104.1	118.1	972,618,68,206	212.6	3866.0	39.4832998	73.5850895	4574.4
24	86.1	85.1	95.1	952,596,52,300	300.9	3756.2	39.4832983	73.5850914	4574.4
25	17.0	16.0	17.0	558,210,32,256	254.0	3550.9	39.4833040	73.5850862	4574.4
26	79.1	79.1	80.1	1460,126,56,262	258.3	3468.3	39.4833007	73.5850897	4574.4
27	84.1	84.1	84.1	844,608,86,274	283.2	3456.9	39.4832996	73.5850910	4574.4
28	75.1	75.1	75.1	454,60,32,188	187.1	3395.0	39.4832995	73.5850907	4574.4
29	82.1	82.1	82.1	618,64,176,294	327.5	3393.9	39.4833005	73.5850899	4574.4
30	97.1	97.1	97.1	710,330,58,208	212.0	3390.7	39.4832981	73.5850920	4574.4
31	86.1	86.1	86.1	626,666,30,292	290.3	3364.2	39.4832983	73.5850914	4574.4
32	97.1	97.1	103.1	1256,616,62,182	187.2	3336.6	39.4832981	73.5850920	4574.4
33	82.1	82.1	82.1	784,380,132,248	277.3	3143.0	39.4833005	73.5850899	4574.4
34	82.1	82.1	82.1	902,468,94,224	235.7	3130.6	39.4833005	73.5850899	4574.4
35	96.1	96.1	96.1	1420,718,50,182	186.3	3129.5	39.4832983	73.5850920	4574.4
36	84.1	84.1	84.1	648,274,58,318	320.2	3072.5	39.4832996	73.5850910	4574.4
37	96.1	96.1	96.1	576,224,98,312	321.4	2854.4	39.4832983	73.5850920	4574.4
38	15.0	15.0	15.0	1390,810,28,202	199.9	2817.6	39.4833036	73.5850867	4574.4
39	83.1	83.1	86.1	1568,928,54,152	150.5	2809.8	39.4833003	73.5850903	4574.4
40	83.1	83.1	95.1	1116,886,66,194	201.7	2762.1	39.4833003	73.5850903	4574.4
41	97.1	97.1	103.1	808,938,66,142	146.7	2759.0	39.4832981	73.5850920	4574.4
42	117.1	106.1	118.1	1032,700,72,214	222.0	2708.5	39.4832231	73.5850797	4574.4
43	72.1	68.1	74.1	1496,422,16,112	110.8	2684.2	39.4832990	73.5850914	4574.4
44	88.1	88.1	93.1	496,128,80,292	298.7	2653.7	39.4832975	73.5850915	4574.4
45	86.1	83.1	86.1	1056,790,46,210	207.2	2631.9	39.4832983	73.5850914	4574.4
46	91.1	87.1	95.1	512,392,68,182	187.8	2615.2	39.4832981	73.5850916	4574.4
47	86.1	86.1	86.1	610,856,86,224	235.9	2591.0	39.4832983	73.5850914	4574.4
48	2.0	2.0	4.0	480,0,20,180	178.3	2549.7	39.4833015	73.5850889	4574.4
49	84.1	84.1	84.1	538,0,32,158	157.0	2540.1	39.4832996	73.5850910	4574.4
50	86.1	86.1	86.1	1014,532,20,138	136.0	2521.9	39.4832983	73.5850914	4574.4
