track	t_best	t0	t1	bbox	length_px	score	lat	lon	alt
0	55.1	53.1	55.1	712,536,216,150	260.2	6660.0	39.4812413	73.5922065	5109.7
1	21.0	21.0	21.0	1484,472,288,100	301.0	4526.8	39.4812423	73.5922047	5109.7
2	36.1	29.1	40.1	1082,730,200,106	222.6	3844.0	39.4812439	73.5922060	5109.8
3	21.0	21.0	24.0	1588,636,326,136	349.1	3584.0	39.4812423	73.5922047	5109.7
4	21.0	21.0	21.0	1630,412,290,106	305.0	3384.1	39.4812423	73.5922047	5109.7
5	24.0	24.0	24.0	1560,474,360,184	395.4	3192.5	39.4812424	73.5922055	5109.7
6	21.0	21.0	21.0	1316,796,250,124	275.5	3098.1	39.4812423	73.5922047	5109.7
7	21.0	21.0	21.0	1484,966,298,102	306.6	3035.9	39.4812423	73.5922047	5109.7
8	23.0	22.0	23.0	302,70,176,78	188.9	3027.4	39.4812423	73.5922052	5109.7
9	24.0	24.0	24.0	186,218,188,72	198.7	2931.6	39.4812424	73.5922055	5109.7
10	21.0	21.0	21.0	1394,718,300,190	311.8	2879.3	39.4812423	73.5922047	5109.7
11	54.1	54.1	55.1	782,0,130,116	169.9	2745.9	39.4812414	73.5922067	5109.7
12	21.0	21.0	21.0	1338,1000,176,80	187.5	2577.2	39.4812423	73.5922047	5109.7
13	21.0	21.0	21.0	80,518,196,110	219.9	2536.9	39.4812423	73.5922047	5109.7
14	21.0	21.0	21.0	90,460,122,50	124.0	2526.4	39.4812423	73.5922047	5109.7
15	84.2	83.1	89.2	146,322,128,78	142.8	2521.7	39.4812406	73.5922059	5109.7
16	36.1	33.1	36.1	920,786,142,72	154.5	2450.4	39.4812439	73.5922060	5109.8
17	54.1	54.1	55.1	234,380,128,84	149.2	2413.7	39.4812414	73.5922067	5109.7
18	36.1	35.1	37.1	786,972,70,40	77.8	2403.2	39.4812439	73.5922060	5109.8
19	24.0	24.0	24.0	1480,696,144,76	156.5	2383.6	39.4812424	73.5922055	5109.7
20	56.1	56.1	56.1	864,544,110,78	132.0	2337.4	39.4812413	73.5922063	5109.7
21	36.1	30.1	37.1	1200,734,148,88	168.4	2221.2	39.4812439	73.5922060	5109.8
22	24.0	24.0	24.0	1436,984,68,46	76.9	2092.0	39.4812424	73.5922055	5109.7
23	24.0	24.0	24.0	1380,448,172,62	178.4	2091.1	39.4812424	73.5922055	5109.7
24	36.1	25.0	37.1	1414,396,152,126	189.5	2020.9	39.4812439	73.5922060	5109.8
25	24.0	24.0	24.0	1726,622,122,60	133.2	1998.7	39.4812424	73.5922055	5109.7
26	24.0	24.0	24.0	1052,10,122,78	131.4	1990.9	39.4812424	73.5922055	5109.7
27	28.1	26.0	28.1	1228,464,76,34	79.8	1940.3	39.4812437	73.5922062	5109.7
28	85.2	85.2	88.2	746,100,162,76	174.6	1887.2	39.4812408	73.5922056	5109.8
29	30.1	29.1	32.1	940,78,96,48	103.0	1873.2	39.4812434	73.5922063	5109.7
30	22.0	22.0	23.0	450,160,150,64	160.5	1848.3	39.4812424	73.5922050	5109.7
31	26.0	26.0	28.1	556,880,146,70	159.1	1842.8	39.4812430	73.5922058	5109.7
32	56.1	56.1	56.1	1098,218,112,82	134.8	1817.5	39.4812413	73.5922063	5109.7
33	28.1	26.0	37.1	1154,764,98,56	105.6	1797.9	39.4812437	73.5922062	5109.7
34	28.1	28.1	36.1	1122,966,84,22	83.9	1736.3	39.4812437	73.5922062	5109.7
35	23.0	23.0	23.0	192,0,120,50	123.4	1587.1	39.4812423	73.5922052	5109.7
36	27.0	26.0	34.1	102,232,144,82	161.0	1562.0	39.4812434	73.5922060	5109.7
37	83.1	83.1	89.2	286,228,106,72	124.1	1492.7	39.4812408	73.5922060	5109.7
38	30.1	25.0	33.1	1118,152,150,76	163.7	1473.6	39.4812434	73.5922063	5109.7
39	29.1	29.1	34.1	1652,522,130,58	133.6	1364.5	39.4812438	73.5922063	5109.7
40	36.1	35.1	36.1	1276,534,96,46	101.4	1360.2	39.4812439	73.5922060	5109.8
41	29.1	26.0	37.1	1484,614,72,30	73.3	1344.5	39.4812438	73.5922063	5109.7
42	20.0	20.0	20.0	298,582,112,52	120.8	1309.2	39.4812424	73.5922045	5109.7
43	12.0	8.0	12.0	916,138,38,70	76.9	1254.4	39.4812418	73.5922033	5109.7
44	19.0	8.0	19.0	770,228,80,40	82.7	1239.7	39.4812425	73.5922040	5109.7
45	22.0	22.0	23.0	494,50,76,38	80.5	1209.4	39.4812424	73.5922050	5109.7
46	28.1	28.1	28.1	1526,280,68,32	72.5	1199.2	39.4812437	73.5922062	5109.7
47	56.1	56.1	56.1	788,470,92,58	105.0	1195.4	39.4812413	73.5922063	5109.7
48	35.1	35.1	36.1	802,788,74,40	81.4	1189.8	39.4812438	73.5922060	5109.7
49	20.0	20.0	20.0	730,52,72,42	80.4	1178.3	39.4812424	73.5922045	5109.7
50	29.1	29.1	30.1	136,112,70,30	73.5	1153.0	39.4812438	73.5922063	5109.7
51	90.2	90.2	92.2	1058,366,76,46	85.9	1133.7	39.4812415	73.5922061	5109.8
52	15.0	13.0	17.0	612,646,40,66	74.3	1052.3	39.4812423	73.5922031	5109.8
53	27.0	27.0	27.0	1218,98,90,40	95.0	1001.3	39.4812434	73.5922060	5109.7
54	84.2	84.2	89.2	52,198,86,28	85.5	986.8	39.4812406	73.5922059	5109.7
55	55.1	55.1	55.1	674,638,74,78	103.0	930.5	39.4812413	73.5922065	5109.7
56	82.1	82.1	82.1	706,88,78,42	85.8	880.6	39.4812407	73.5922064	5109.7
57	83.1	83.1	89.2	226,372,62,44	72.1	856.7	39.4812408	73.5922060	5109.7
58	15.0	15.0	17.0	730,928,76,104	122.6	853.9	39.4812423	73.5922031	5109.8
59	57.1	57.1	57.1	576,872,72,52	85.9	844.0	39.4812416	73.5922064	5109.7
60	12.0	12.0	13.0	1442,726,72,80	104.7	824.8	39.4812418	73.5922033	5109.7
61	85.2	85.2	85.2	286,274,92,34	88.5	815.1	39.4812408	73.5922056	5109.8
62	26.0	26.0	26.0	1700,362,72,26	71.0	780.9	39.4812430	73.5922058	5109.7
63	59.1	59.1	59.1	270,234,78,54	92.1	766.6	39.4812417	73.5922064	5109.7
64	34.1	33.1	34.1	760,128,88,50	93.0	752.5	39.4812439	73.5922060	5109.7
65	59.1	59.1	59.1	190,288,64,44	74.9	700.2	39.4812417	73.5922064	5109.7
66	39.1	39.1	39.1	894,50,90,40	93.6	697.9	39.4812436	73.5922063	5109.8
67	23.0	23.0	23.0	480,0,102,60	98.4	694.4	39.4812423	73.5922052	5109.7
68	20.0	20.0	20.0	72,494,66,42	74.4	672.3	39.4812424	73.5922045	5109.7
69	17.0	17.0	17.0	672,794,38,68	73.3	611.1	39.4812425	73.5922031	5109.7
70	16.0	16.0	16.0	958,944,48,88	97.5	594.9	39.4812424	73.5922030	5109.8
71	78.1	78.1	78.1	770,58,62,44	72.7	594.1	39.4812390	73.5922058	5109.8
72	82.1	82.1	82.1	514,168,72,56	84.4	593.8	39.4812407	73.5922064	5109.7
73	15.0	14.0	18.0	1600,734,44,66	75.1	585.8	39.4812423	73.5922031	5109.8
74	19.0	19.0	19.0	756,802,70,30	70.7	557.8	39.4812425	73.5922040	5109.7
75	83.1	83.1	86.2	156,88,74,42	82.4	550.9	39.4812408	73.5922060	5109.7
76	3.0	3.0	3.0	1538,808,52,62	78.1	516.6	39.4812420	73.5922020	5109.7
77	20.0	20.0	20.0	232,532,66,34	71.6	420.9	39.4812424	73.5922045	5109.7
78	5.0	5.0	5.0	1262,234,54,56	75.0	356.4	39.4812420	73.5922025	5109.8
