ранг	ранг_в_группе	расстояние	сигнатура	d_ab	d_L	ловушка	d_ловушки	L	a	b	C	цвет_измерен	track	t_best	t0	t1	bbox	score	lat	lon	alt
1	1	1.395	рюкзак-синий	11.0	6.6	порода-в-тени	0.616	32.2	1.0	-3.0	3.2	bbox	0	30.0	30.0	30.0	1819,0,72,385	25932.0			
2	2	1.415	рюкзак-синий	11.0	9.4	порода-в-тени	0.554	29.4	1.0	-3.0	3.2	bbox	1	29.0	29.0	31.0	1718,0,59,367	18462.6			
3	3	1.170	рюкзак-синий	3.6	30.2	снег-в-тени	0.855	69.0	-1.0	-11.0	11.0	bbox	2	36.0	29.0	36.0	189,89,48,32	3210.0			
4	4	1.612	палка-древко-контроль	6.4	39.2	снег-пересвеченный	1.067	80.8	-3.0	-11.0	11.4	bbox	3	35.0	35.0	36.0	115,151,40,30	3109.4			
5	5	0.639	рюкзак-синий	2.2	16.1	снег-в-тени	0.686	54.9	-1.0	-13.0	13.0	bbox	4	31.0	30.0	32.0	0,277,77,62	2351.2			
6	6	1.734	стакан-марка-красная	10.6	31.2	снег-освещённый	1.075	81.0	4.0	-7.0	8.1	bbox	5	34.0	28.0	34.0	427,81,18,64	1793.5			
7	7	0.126	рюкзак-синий	1.0	0.4	снег-в-тени	0.848	39.2	2.0	-14.0	14.1	bbox	6	33.0	31.0	35.0	135,785,25,44	1790.6			
8	8	1.288	рюкзак-синий	7.3	25.5	снег-в-тени	0.616	64.3	-1.0	-7.0	7.1	bbox	7	32.0	32.0	36.0	125,348,36,29	1769.5			
9	9	1.700	палка-древко-контроль	13.2	12.1	снег-в-тени	1.082	53.7	-6.0	-2.0	6.3	bbox	8	34.0	34.0	34.0	3,1005,32,24	1750.4			
10	10	0.550	рюкзак-синий	2.7	12.2	снег-в-тени	0.452	51.0	0.0	-11.5	11.5	bbox	9	32.0	32.0	35.0	201,561,20,36	1523.0			
11	11	2.045	стакан-марка-красная	14.0	29.4	снег-освещённый	0.256	79.2	-3.0	0.0	3.0	bbox	10	34.0	33.0	34.0	329,321,20,50	1390.6			
12	12	1.528	рюкзак-синий	7.2	34.5	снег-в-тени	1.106	73.3	5.0	-8.0	9.4	bbox	11	36.0	35.0	36.0	339,571,34,28	1362.0			
13	13	0.923	рюкзак-синий	7.2	6.3	снег-в-тени	0.170	45.1	-0.5	-7.0	7.0	bbox	12	35.0	34.0	35.0	41,561,24,32	1220.1			
14	14	1.859	стакан-марка-красная	14.3	14.1	порода-в-тени	0.839	35.7	-3.0	4.0	5.0	bbox	13	36.0	36.0	36.0	157,817,19,18	1170.0			
15	15	1.580	рюкзак-синий	12.4	9.0	снег-в-тени	0.791	47.8	-2.0	-2.0	2.8	bbox	14	36.0	34.0	36.0	271,717,34,23	1152.9			
16	16	1.290	стакан-марка-красная	10.0	8.2	порода-в-тени	0.853	41.6	1.0	0.0	1.0	bbox	15	35.0	34.0	35.0	113,807,20,20	1127.3			
17	17	1.522	рюкзак-синий	11.2	16.9	снег-в-тени	0.761	55.7	-4.0	-4.0	5.7	bbox	16	34.0	32.0	34.0	0,791,15,32	1085.3			
18	18	1.074	стакан-марка-красная	8.2	8.4	снег-розовый	0.797	58.2	3.0	-1.0	3.2	bbox	17	36.0	34.0	36.0	258,589,43,16	1067.7			
19	19	2.000	рюкзак-синий	7.1	50.2	снег-пересвеченный	0.709	89.0	0.0	-7.0	7.0	bbox	18	22.0	19.0	23.0	897,137,37,16	1001.1			
20	20	1.559	рюкзак-синий	10.2	25.1	снег-в-тени	0.773	63.9	-1.0	-4.0	4.1	bbox	19	36.0	36.0	36.0	281,643,32,26	995.8			
