track	t_best	t0	t1	bbox	score	lat	lon	alt
0	30.0	30.0	30.0	1819,0,72,385	25932.0			
1	29.0	29.0	31.0	1718,0,59,367	18462.6			
2	36.0	29.0	36.0	189,89,48,32	3210.0			
3	35.0	35.0	36.0	115,151,40,30	3109.4			
4	31.0	30.0	32.0	0,277,77,62	2351.2			
5	34.0	28.0	34.0	427,81,18,64	1793.5			
6	33.0	31.0	35.0	135,785,25,44	1790.6			
7	32.0	32.0	36.0	125,348,36,29	1769.5			
8	34.0	34.0	34.0	3,1005,32,24	1750.4			
9	32.0	32.0	35.0	201,561,20,36	1523.0			
10	34.0	33.0	34.0	329,321,20,50	1390.6			
11	36.0	35.0	36.0	339,571,34,28	1362.0			
12	35.0	34.0	35.0	41,561,24,32	1220.1			
13	36.0	36.0	36.0	157,817,19,18	1170.0			
14	36.0	34.0	36.0	271,717,34,23	1152.9			
15	35.0	34.0	35.0	113,807,20,20	1127.3			
16	34.0	32.0	34.0	0,791,15,32	1085.3			
17	36.0	34.0	36.0	258,589,43,16	1067.7			
18	22.0	19.0	23.0	897,137,37,16	1001.1			
19	36.0	36.0	36.0	281,643,32,26	995.8			
20	32.0	29.0	32.0	561,25,16,27	991.7			
21	23.0	23.0	23.0	1839,215,16,85	980.9			
22	34.0	34.0	34.0	647,155,12,28	980.0			
23	18.0	18.0	18.0	319,406,26,16	928.7			
24	27.0	27.0	27.0	303,282,27,15	898.3			
25	18.0	18.0	18.0	444,303,53,27	867.4			
26	34.0	31.0	34.0	29,645,32,12	861.3			
27	34.0	34.0	34.0	941,201,20,20	850.1			
28	35.0	32.0	35.0	31,225,12,24	844.3			
29	35.0	35.0	35.0	797,115,20,28	841.3			
30	26.0	26.0	26.0	1859,972,18,21	819.4			
31	1.0	1.0	1.0	1784,38,27,18	768.4			
32	31.0	31.0	34.0	239,417,18,22	765.4			
33	10.0	10.0	10.0	454,993,17,19	761.3			
34	20.0	20.0	20.0	1094,1023,14,26	736.8			
