track	t_best	t0	t1	bbox	length_px	score	lat	lon	alt
33	161.2	158.2	161.2	1468,844,330,180	369.4	4164.4	39.4859630	73.5857910	4439.5
34	346.4	345.4	347.4	1538,682,382,62	380.0	4105.3	39.4860310	73.5856300	4439.6
35	193.2	193.2	193.2	1336,798,374,126	390.7	4072.3	39.4859633	73.5857883	4439.5
36	154.2	154.2	155.2	1304,786,214,114	235.6	4060.4	39.4859617	73.5857913	4439.5
37	81.1	81.1	81.1	0,452,172,152	215.9	4048.7	39.4862252	73.5854596	4440.9
38	153.2	153.2	155.2	1408,492,398,150	418.6	4018.4	39.4859619	73.5857916	4439.4
39	150.2	150.2	150.2	510,344,260,84	270.5	3995.6	39.4859619	73.5857924	4439.5
40	150.2	150.2	150.2	1550,654,352,154	355.3	3936.1	39.4859619	73.5857924	4439.5
41	242.3	241.3	242.3	428,132,190,66	197.9	3933.1	39.4859093	73.5858007	4439.5
42	105.1	105.1	108.1	1484,742,256,236	345.3	3828.5	39.4862222	73.5854613	4440.9
43	133.2	131.2	134.2	1460,540,336,190	354.9	3821.0	39.4862277	73.5854628	4440.9
44	168.2	167.2	170.2	1578,274,234,112	256.4	3812.2	39.4859631	73.5857891	4439.5
45	137.2	131.2	137.2	1496,516,358,110	370.9	3754.5	39.4861792	73.5854706	4440.9
46	136.2	136.2	137.2	1394,850,318,100	323.1	3731.3	39.4862055	73.5854627	4440.9
47	70.1	69.1	77.1	1358,656,378,274	425.9	3672.3	39.4862286	73.5854588	4440.9
48	343.4	343.4	343.4	1602,160,310,54	309.5	3668.1	39.4860316	73.5856295	4439.6
49	83.1	82.1	84.1	148,18,202,146	228.2	3613.5	39.4862250	73.5854593	4440.9
50	130.2	130.2	130.2	934,944,272,88	280.5	3576.5	39.4862267	73.5854625	4440.9
51	340.4	339.4	341.4	1394,702,332,36	331.3	3571.1	39.4860316	73.5856298	4439.6
52	155.2	155.2	155.2	1652,348,216,96	232.7	3567.2	39.4859618	73.5857911	4439.5
53	71.1	69.1	71.1	1186,806,354,188	397.2	3554.4	39.4862282	73.5854589	4440.9
54	348.4	347.4	348.4	1680,1034,198,30	196.5	3546.9	39.4860309	73.5856298	4439.6
55	179.2	174.2	182.2	1664,308,246,198	310.2	3457.7	39.4859640	73.5857882	4439.5
56	153.2	153.2	155.2	1274,462,290,152	323.3	3443.5	39.4859619	73.5857916	4439.4
57	76.1	69.1	77.1	560,624,218,142	257.0	3442.0	39.4862266	73.5854594	4440.9
58	81.1	81.1	81.1	364,174,188,126	215.4	3409.9	39.4862252	73.5854596	4440.9
59	93.1	93.1	100.1	0,372,238,222	321.2	3408.0	39.4862230	73.5854592	4440.9
60	79.1	78.1	79.1	32,194,276,274	381.0	3392.1	39.4862255	73.5854598	4440.9
61	182.2	176.2	183.2	1690,458,230,104	249.8	3374.9	39.4859637	73.5857883	4439.5
62	78.1	68.1	78.1	86,474,314,180	352.5	3334.8	39.4862259	73.5854595	4440.9
63	176.2	171.2	178.2	1582,566,148,190	232.5	3326.8	39.4859635	73.5857881	4439.5
64	37.0	36.0	40.1	0,278,366,240	427.4	3322.7	39.4862336	73.5854575	4440.9
65	98.1	97.1	98.1	230,270,358,192	401.5	3298.1	39.4862226	73.5854596	4440.9
66	157.2	157.2	159.2	1554,592,366,206	416.1	3293.3	39.4859621	73.5857914	4439.5
67	181.2	181.2	182.2	1648,306,258,194	315.3	3267.9	39.4859639	73.5857882	4439.5
68	173.2	171.2	173.2	206,586,154,54	159.4	3255.3	39.4859632	73.5857881	4439.5
69	103.1	102.1	105.1	1298,788,214,190	279.4	3199.9	39.4862221	73.5854608	4440.9
70	345.4	345.4	347.4	1446,138,198,20	196.5	3182.2	39.4860314	73.5856298	4439.6
71	194.2	194.2	194.2	1522,952,272,90	280.0	3143.8	39.4859634	73.5857882	4439.5
72	180.2	176.2	184.2	1654,264,236,158	281.2	3130.9	39.4859639	73.5857880	4439.5
73	130.2	130.2	130.2	1562,670,260,130	286.5	3127.1	39.4862267	73.5854625	4440.9
74	78.1	74.1	78.1	86,334,306,282	386.2	3126.1	39.4862259	73.5854595	4440.9
75	86.1	86.1	87.1	70,124,194,150	232.1	3122.2	39.4862243	73.5854588	4440.9
76	173.2	168.2	173.2	1696,946,104,80	126.5	3117.7	39.4859632	73.5857881	4439.5
77	101.1	101.1	101.1	440,104,216,160	256.8	3110.2	39.4862222	73.5854602	4440.9
78	101.1	101.1	102.1	472,244,280,164	319.7	3098.8	39.4862222	73.5854602	4440.9
79	132.2	131.2	134.2	1350,684,274,134	299.7	3094.3	39.4862273	73.5854630	4440.9
80	346.4	346.4	348.4	1754,350,166,28	164.3	3086.2	39.4860310	73.5856300	4439.6
81	348.4	345.4	348.4	1450,492,252,32	250.3	3051.9	39.4860309	73.5856298	4439.6
82	80.1	71.1	80.1	0,478,196,118	225.0	3051.4	39.4862254	73.5854596	4440.9
83	81.1	81.1	81.1	368,44,166,144	210.2	3021.3	39.4862252	73.5854596	4440.9
84	101.1	101.1	101.1	688,72,172,126	206.3	3001.8	39.4862222	73.5854602	4440.9
85	86.1	86.1	87.1	134,502,228,196	287.3	2996.5	39.4862243	73.5854588	4440.9
86	131.2	131.2	134.2	1522,544,252,186	307.6	2987.2	39.4862270	73.5854626	4440.9
87	81.1	81.1	81.1	1728,694,192,128	218.7	2986.0	39.4862252	73.5854596	4440.9
88	112.1	102.1	112.1	1742,636,164,80	179.8	2970.8	39.4862233	73.5854628	4440.9
89	97.1	96.1	100.1	198,0,294,274	384.1	2957.4	39.4862225	73.5854594	4440.9
90	87.1	86.1	87.1	0,322,240,224	317.8	2947.4	39.4862241	73.5854588	4440.9
91	130.2	130.2	130.2	556,906,272,146	299.4	2947.0	39.4862267	73.5854625	4440.9
92	193.2	193.2	193.2	1536,750,140,58	148.6	2934.7	39.4859633	73.5857883	4439.5
93	87.1	87.1	87.1	60,152,166,134	204.6	2920.0	39.4862241	73.5854588	4440.9
94	44.1	43.1	44.1	104,518,286,138	300.8	2907.3	39.4862332	73.5854571	4440.9
95	194.2	194.2	194.2	1394,876,144,60	152.5	2904.0	39.4859634	73.5857882	4439.5
96	345.4	345.4	348.4	1672,648,248,28	246.3	2901.8	39.4860314	73.5856298	4439.6
97	77.1	71.1	77.1	594,718,232,192	284.4	2877.9	39.4862262	73.5854594	4440.9
98	344.4	344.4	344.4	1778,1018,142,24	140.0	2877.1	39.4860316	73.5856296	4439.6
99	154.2	154.2	154.2	828,612,312,122	330.9	2873.9	39.4859617	73.5857913	4439.5
100	132.2	132.2	134.2	902,384,222,114	241.4	2851.0	39.4862273	73.5854630	4440.9
101	156.2	156.2	156.2	220,334,106,60	116.2	2848.5	39.4859620	73.5857912	4439.5
102	158.2	157.2	159.2	1322,842,146,88	167.7	2842.7	39.4859625	73.5857916	4439.5
103	50.1	45.1	51.1	1476,702,306,160	340.6	2834.4	39.4862327	73.5854562	4440.9
104	36.0	35.0	39.1	0,504,278,174	288.2	2833.1	39.4862336	73.5854576	4440.9
105	193.2	193.2	193.2	1614,928,200,90	206.7	2832.4	39.4859633	73.5857883	4439.5
106	96.1	96.1	96.1	36,514,192,150	239.3	2813.9	39.4862226	73.5854592	4440.9
107	346.4	346.4	346.4	1392,470,302,38	300.3	2808.6	39.4860310	73.5856300	4439.6
108	193.2	193.2	193.2	1560,812,284,120	293.8	2808.1	39.4859633	73.5857883	4439.5
109	247.3	247.3	250.3	80,96,106,30	106.7	2804.0	39.4859100	73.5858018	4439.5
110	131.2	131.2	135.2	592,296,272,140	296.4	2803.9	39.4862270	73.5854626	4440.9
111	157.2	157.2	157.2	1564,708,168,102	193.7	2797.7	39.4859621	73.5857914	4439.5
112	129.2	129.2	129.2	228,438,204,78	215.1	2791.8	39.4862263	73.5854623	4440.9
113	181.2	174.2	184.2	1522,686,136,68	149.4	2779.0	39.4859639	73.5857882	4439.5
114	96.1	96.1	96.1	42,408,266,196	316.2	2762.0	39.4862226	73.5854592	4440.9
115	72.1	68.1	73.1	852,310,244,120	269.1	2748.8	39.4862278	73.5854587	4440.9
116	152.2	152.2	152.2	1572,616,334,152	358.5	2742.8	39.4859618	73.5857918	4439.5
117	86.1	86.1	87.1	30,254,262,158	295.2	2741.4	39.4862243	73.5854588	4440.9
118	155.2	155.2	155.2	1566,484,246,126	271.0	2739.6	39.4859618	73.5857911	4439.5
119	148.2	148.2	149.2	838,578,308,74	312.4	2738.1	39.4859620	73.5857927	4439.4
120	130.2	130.2	130.2	872,1000,174,80	188.6	2736.2	39.4862267	73.5854625	4440.9
121	172.2	172.2	175.2	34,580,280,138	306.8	2724.7	39.4859631	73.5857883	4439.5
122	167.2	166.2	167.2	1078,246,214,184	275.0	2721.5	39.4859634	73.5857895	4439.5
123	79.1	70.1	80.1	24,416,308,206	362.7	2709.9	39.4862255	73.5854598	4440.9
124	156.2	156.2	156.2	102,70,276,184	306.7	2695.1	39.4859620	73.5857912	4439.5
125	91.1	91.1	95.1	296,184,222,218	308.1	2693.1	39.4862233	73.5854590	4440.9
126	343.4	343.4	343.4	1780,254,134,12	132.0	2687.1	39.4860316	73.5856295	4439.6
127	136.2	136.2	136.2	1534,436,202,56	206.0	2673.8	39.4862055	73.5854627	4440.9
128	7.0	6.0	15.0	258,66,212,140	251.2	2650.7	39.4862327	73.5854586	4440.9
129	86.1	86.1	86.1	0,446,194,194	271.5	2640.2	39.4862243	73.5854588	4440.9
130	193.2	184.2	193.2	1490,960,268,120	271.6	2636.5	39.4859633	73.5857883	4439.5
131	129.2	129.2	130.2	334,374,160,52	163.9	2623.9	39.4862263	73.5854623	4440.9
132	153.2	153.2	153.2	1618,282,260,116	278.9	2613.0	39.4859619	73.5857916	4439.4
133	137.2	136.2	137.2	1474,616,292,78	295.7	2601.7	39.4861792	73.5854706	4440.9
134	148.2	148.2	148.2	1198,244,288,76	290.3	2598.6	39.4859620	73.5857927	4439.4
135	39.1	37.0	47.1	388,750,198,122	215.8	2590.6	39.4862335	73.5854574	4440.9
136	95.1	95.1	100.1	82,548,210,134	239.1	2582.8	39.4862229	73.5854593	4440.9
137	101.1	101.1	101.1	280,114,214,206	278.8	2582.6	39.4862222	73.5854602	4440.9
138	221.3	221.3	222.3	146,682,256,74	258.5	2581.0	39.4859372	73.5857956	4439.5
139	51.1	50.1	51.1	1590,848,228,134	260.7	2576.5	39.4862328	73.5854564	4440.9
140	173.2	172.2	173.2	62,650,238,114	256.3	2571.5	39.4859632	73.5857881	4439.5
141	135.2	135.2	136.2	1690,674,208,100	226.3	2537.8	39.4862226	73.5854620	4440.9
142	160.2	160.2	162.2	0,454,114,74	132.8	2522.1	39.4859629	73.5857913	4439.4
143	154.2	154.2	154.2	1506,290,176,84	192.2	2509.4	39.4859617	73.5857913	4439.5
144	87.1	86.1	87.1	142,518,188,160	236.3	2505.6	39.4862241	73.5854588	4440.9
145	135.2	135.2	135.2	1784,488,136,70	150.3	2498.2	39.4862226	73.5854620	4440.9
146	69.1	68.1	72.1	1510,532,252,106	265.7	2486.8	39.4862288	73.5854587	4440.9
147	156.2	156.2	156.2	1632,954,138,106	166.5	2483.1	39.4859620	73.5857912	4439.5
148	173.2	172.2	173.2	1552,556,186,76	196.8	2478.9	39.4859632	73.5857881	4439.5
149	126.2	126.2	127.2	54,216,160,96	182.7	2471.9	39.4862257	73.5854620	4440.9
150	129.2	129.2	129.2	1382,898,216,94	225.5	2470.8	39.4862263	73.5854623	4440.9
151	135.2	132.2	136.2	1566,316,294,80	292.5	2465.8	39.4862226	73.5854620	4440.9
152	168.2	168.2	169.2	1592,378,270,162	308.4	2455.1	39.4859631	73.5857891	4439.5
153	194.2	194.2	194.2	1614,898,220,100	216.5	2447.2	39.4859634	73.5857882	4439.5
154	171.2	171.2	171.2	1776,394,144,94	169.1	2447.0	39.4859630	73.5857884	4439.5
155	189.2	185.2	189.2	1616,978,78,50	89.8	2435.5	39.4859635	73.5857888	4439.5
156	136.2	135.2	136.2	1738,478,182,98	199.4	2420.1	39.4862055	73.5854627	4440.9
157	153.2	153.2	153.2	1384,876,254,120	278.2	2418.2	39.4859619	73.5857916	4439.4
158	168.2	168.2	169.2	1662,488,204,138	239.4	2406.9	39.4859631	73.5857891	4439.5
159	148.2	148.2	148.2	1464,224,362,102	372.5	2395.4	39.4859620	73.5857927	4439.4
160	172.2	168.2	172.2	1694,912,94,54	105.7	2379.2	39.4859631	73.5857883	4439.5
161	135.2	135.2	135.2	316,132,174,60	181.5	2373.8	39.4862226	73.5854620	4440.9
162	155.2	155.2	155.2	1288,972,192,108	212.8	2373.0	39.4859618	73.5857911	4439.5
163	168.2	168.2	169.2	1542,850,234,102	252.6	2371.4	39.4859631	73.5857891	4439.5
164	154.2	154.2	154.2	1686,372,234,98	248.4	2369.6	39.4859617	73.5857913	4439.5
165	177.2	177.2	178.2	1310,158,132,90	154.3	2368.7	39.4859636	73.5857883	4439.5
166	129.2	129.2	129.2	190,334,264,140	288.6	2354.5	39.4862263	73.5854623	4440.9
167	50.1	50.1	51.1	1648,640,128,86	151.4	2317.7	39.4862327	73.5854562	4440.9
168	193.2	193.2	193.2	1308,120,94,40	95.2	2311.2	39.4859633	73.5857883	4439.5
169	187.2	185.2	189.2	1600,648,116,56	125.2	2285.4	39.4859637	73.5857885	4439.5
170	149.2	149.2	149.2	642,930,196,28	194.8	2282.6	39.4859620	73.5857928	4439.5
171	87.1	86.1	88.1	12,208,234,182	284.8	2279.7	39.4862241	73.5854588	4440.9
172	165.2	164.2	166.2	1464,846,204,106	226.8	2266.7	39.4859635	73.5857902	4439.5
173	154.2	154.2	154.2	1708,766,186,100	188.4	2265.6	39.4859617	73.5857913	4439.5
174	33.0	19.0	34.0	0,446,250,162	291.4	2264.6	39.4862336	73.5854573	4440.9
175	193.2	193.2	193.2	1742,714,168,62	169.3	2258.3	39.4859633	73.5857883	4439.5
176	66.1	66.1	66.1	1352,812,228,98	243.3	2250.2	39.4862300	73.5854581	4440.9
177	81.1	81.1	81.1	186,18,168,116	200.2	2246.6	39.4862252	73.5854596	4440.9
178	344.4	344.4	344.4	1364,282,202,24	200.2	2245.1	39.4860316	73.5856296	4439.6
179	43.1	43.1	49.1	0,558,178,96	199.2	2242.8	39.4862334	73.5854572	4440.9
180	129.2	129.2	129.2	1624,326,154,50	153.8	2239.9	39.4862263	73.5854623	4440.9
181	195.3	195.3	201.3	1436,838,222,100	240.8	2238.7	39.4859635	73.5857880	4439.5
182	101.1	101.1	103.1	396,0,224,156	251.4	2236.1	39.4862222	73.5854602	4440.9
183	148.2	148.2	148.2	310,772,266,52	266.0	2235.5	39.4859620	73.5857927	4439.4
184	92.1	88.1	92.1	352,0,234,206	300.4	2234.1	39.4862233	73.5854590	4440.9
185	136.2	136.2	136.2	170,76,230,82	236.5	2232.1	39.4862055	73.5854627	4440.9
186	85.1	85.1	85.1	784,794,164,126	194.7	2221.9	39.4862245	73.5854589	4440.9
187	148.2	148.2	148.2	1454,338,306,106	317.3	2215.3	39.4859620	73.5857927	4439.4
188	162.2	158.2	162.2	1544,984,186,96	206.6	2211.9	39.4859631	73.5857908	4439.5
189	148.2	148.2	148.2	766,642,354,78	358.5	2211.3	39.4859620	73.5857927	4439.4
190	156.2	156.2	156.2	1618,840,228,106	237.8	2206.9	39.4859620	73.5857912	4439.5
191	154.2	153.2	154.2	1352,900,208,132	242.4	2205.2	39.4859617	73.5857913	4439.5
192	85.1	85.1	85.1	702,770,128,86	150.2	2196.1	39.4862245	73.5854589	4440.9
193	165.2	165.2	167.2	1058,8,158,74	171.0	2195.9	39.4859635	73.5857902	4439.5
194	174.2	174.2	175.2	1762,704,110,180	202.5	2189.2	39.4859633	73.5857879	4439.5
195	148.2	148.2	148.2	880,612,332,86	335.4	2186.5	39.4859620	73.5857927	4439.4
196	71.1	71.1	71.1	1374,810,180,114	207.2	2183.6	39.4862282	73.5854589	4440.9
197	28.0	26.0	28.0	46,524,218,140	251.8	2181.5	39.4862337	73.5854586	4440.9
198	162.2	159.2	166.2	1338,432,180,110	206.8	2179.4	39.4859631	73.5857908	4439.5
199	129.2	129.2	129.2	404,160,216,80	219.3	2177.9	39.4862263	73.5854623	4440.9
200	130.2	130.2	130.2	1678,694,232,74	234.1	2177.3	39.4862267	73.5854625	4440.9
201	193.2	193.2	193.2	1320,890,112,50	119.2	2176.4	39.4859633	73.5857883	4439.5
202	154.2	154.2	154.2	1068,946,240,134	269.3	2175.8	39.4859617	73.5857913	4439.5
203	128.2	126.2	128.2	1454,968,228,112	245.1	2171.4	39.4862260	73.5854623	4440.9
204	97.1	97.1	97.1	54,548,240,170	276.0	2160.8	39.4862225	73.5854594	4440.9
205	225.3	225.3	226.3	1690,844,164,72	173.8	2144.9	39.4859383	73.5857959	4439.5
206	189.2	187.2	190.2	1400,196,128,62	139.5	2144.4	39.4859635	73.5857888	4439.5
207	341.4	338.4	342.4	1690,476,230,36	228.8	2131.1	39.4860316	73.5856296	4439.6
208	39.1	37.0	40.1	100,366,200,110	223.6	2130.2	39.4862335	73.5854574	4440.9
209	46.1	43.1	49.1	544,530,234,120	259.4	2129.7	39.4862325	73.5854567	4440.9
210	52.1	51.1	55.1	1384,744,228,108	248.8	2123.1	39.4862329	73.5854561	4440.9
211	222.3	221.3	222.3	220,514,240,82	249.8	2118.2	39.4859373	73.5857959	4439.5
212	191.2	185.2	192.2	1626,858,208,88	223.2	2116.4	39.4859632	73.5857886	4439.5
213	85.1	85.1	93.1	0,508,234,124	261.8	2114.3	39.4862245	73.5854589	4440.9
214	248.3	246.3	250.3	270,244,198,96	203.7	2104.0	39.4859098	73.5858019	4439.5
215	166.2	166.2	166.2	1524,984,184,96	203.6	2103.6	39.4859635	73.5857899	4439.5
216	132.2	132.2	133.2	1742,736,138,86	157.5	2099.6	39.4862273	73.5854630	4440.9
217	160.2	160.2	160.2	1712,384,196,100	217.3	2082.6	39.4859629	73.5857913	4439.4
218	79.1	79.1	79.1	10,460,214,202	236.6	2079.4	39.4862255	73.5854598	4440.9
219	101.1	101.1	101.1	466,644,122,78	132.9	2078.9	39.4862222	73.5854602	4440.9
220	75.1	74.1	78.1	394,334,148,82	166.5	2074.8	39.4862269	73.5854593	4440.9
221	148.2	148.2	149.2	78,24,212,50	213.8	2058.6	39.4859620	73.5857927	4439.4
222	81.1	81.1	81.1	294,354,110,106	146.5	2053.4	39.4862252	73.5854596	4440.9
223	75.1	74.1	77.1	106,258,124,112	159.8	2050.7	39.4862269	73.5854593	4440.9
224	73.1	73.1	74.1	142,500,130,78	148.5	2040.1	39.4862275	73.5854588	4440.9
225	93.1	89.1	93.1	348,254,222,152	265.5	2026.0	39.4862230	73.5854592	4440.9
226	171.2	168.2	171.2	1644,286,212,130	244.1	2023.0	39.4859630	73.5857884	4439.5
227	134.2	131.2	134.2	18,330,208,84	215.8	2018.9	39.4862281	73.5854629	4440.9
228	67.1	67.1	68.1	1554,250,228,106	247.9	2017.1	39.4862298	73.5854582	4440.9
229	151.2	151.2	152.2	1618,430,172,88	188.7	2013.0	39.4859618	73.5857922	4439.5
230	99.1	98.1	100.1	306,726,198,102	219.2	2007.2	39.4862226	73.5854597	4440.9
231	152.2	152.2	152.2	1494,418,176,92	189.5	2003.0	39.4859618	73.5857918	4439.5
232	45.1	42.1	46.1	1334,948,256,132	280.5	2000.6	39.4862328	73.5854569	4440.9
233	129.2	129.2	134.2	818,114,136,46	136.8	1995.3	39.4862263	73.5854623	4440.9
234	65.1	65.1	65.1	1324,1010,224,70	231.5	1992.5	39.4862302	73.5854582	4440.9
235	91.1	90.1	95.1	0,410,182,138	225.2	1990.1	39.4862233	73.5854590	4440.9
236	78.1	78.1	78.1	256,640,168,142	215.9	1987.2	39.4862259	73.5854595	4440.9
237	93.1	93.1	96.1	132,38,180,132	214.4	1985.3	39.4862230	73.5854592	4440.9
238	185.2	185.2	186.2	1480,778,158,98	183.1	1984.0	39.4859636	73.5857883	4439.5
239	129.2	127.2	129.2	1442,852,192,76	199.2	1981.9	39.4862263	73.5854623	4440.9
240	156.2	156.2	156.2	1324,650,118,58	121.4	1975.3	39.4859620	73.5857912	4439.5
241	160.2	157.2	160.2	1774,640,146,92	167.7	1955.2	39.4859629	73.5857913	4439.4
242	133.2	133.2	136.2	806,448,142,52	148.7	1948.9	39.4862277	73.5854628	4440.9
243	101.1	99.1	102.1	142,516,166,96	186.1	1944.6	39.4862222	73.5854602	4440.9
244	55.1	50.1	55.1	1508,578,206,98	223.4	1942.2	39.4862325	73.5854564	4440.9
245	128.2	128.2	128.2	1676,834,172,86	182.3	1938.9	39.4862260	73.5854623	4440.9
246	153.2	153.2	153.2	1634,786,200,114	226.5	1937.5	39.4859619	73.5857916	4439.4
247	245.3	244.3	245.3	1522,1018,114,62	123.5	1937.5	39.4859096	73.5858012	4439.5
248	78.1	78.1	79.1	114,72,170,120	192.5	1936.7	39.4862259	73.5854595	4440.9
249	135.2	135.2	137.2	1500,866,200,68	204.1	1918.6	39.4862226	73.5854620	4440.9
250	130.2	130.2	130.2	1484,664,150,56	151.3	1915.6	39.4862267	73.5854625	4440.9
251	156.2	156.2	156.2	1576,600,204,104	218.5	1915.4	39.4859620	73.5857912	4439.5
252	162.2	161.2	162.2	1390,840,234,146	272.1	1907.2	39.4859631	73.5857908	4439.5
253	164.2	163.2	165.2	1600,696,178,76	187.1	1903.1	39.4859635	73.5857904	4439.5
254	70.1	70.1	75.1	802,242,230,106	249.0	1898.5	39.4862286	73.5854588	4440.9
255	116.1	116.1	121.2	10,282,118,72	130.6	1888.6	39.4862241	73.5854633	4440.9
256	35.0	35.0	36.0	0,440,118,74	135.5	1887.4	39.4862336	73.5854577	4440.9
257	74.1	72.1	74.1	172,58,136,84	157.1	1885.0	39.4862273	73.5854591	4440.9
258	129.2	129.2	129.2	442,42,160,42	160.6	1878.2	39.4862263	73.5854623	4440.9
259	167.2	167.2	167.2	896,42,134,98	163.0	1860.1	39.4859634	73.5857895	4439.5
260	167.2	161.2	167.2	446,746,130,92	146.3	1857.1	39.4859634	73.5857895	4439.5
261	319.4	319.4	323.4	1786,960,134,20	132.9	1854.0	39.4860315	73.5856313	4439.6
262	137.2	137.2	137.2	1686,730,186,64	194.1	1829.7	39.4861792	73.5854706	4440.9
263	167.2	165.2	167.2	1290,688,180,94	196.8	1825.7	39.4859634	73.5857895	4439.5
264	159.2	157.2	159.2	1704,952,102,56	110.9	1820.4	39.4859626	73.5857915	4439.5
265	60.1	58.1	60.1	1596,794,270,78	276.0	1812.2	39.4862314	73.5854575	4440.9
266	340.4	337.4	340.4	1414,36,266,22	264.3	1809.0	39.4860316	73.5856298	4439.6
267	20.0	19.0	26.0	1408,970,132,94	153.2	1808.0	39.4862334	73.5854585	4440.9
268	50.1	46.1	50.1	1572,892,194,98	204.0	1803.9	39.4862327	73.5854562	4440.9
269	66.1	66.1	67.1	1646,992,152,48	155.2	1803.3	39.4862300	73.5854581	4440.9
270	94.1	89.1	94.1	356,0,168,156	225.0	1787.1	39.4862228	73.5854593	4440.9
271	152.2	152.2	152.2	32,268,162,74	173.0	1787.1	39.4859618	73.5857918	4439.5
272	188.2	186.2	188.2	1570,628,200,100	210.5	1786.4	39.4859636	73.5857888	4439.5
273	55.1	51.1	55.1	1454,666,194,78	203.0	1785.2	39.4862325	73.5854564	4440.9
274	37.0	37.0	42.1	126,234,114,86	137.4	1783.1	39.4862336	73.5854575	4440.9
275	91.1	88.1	95.1	148,338,162,104	187.7	1783.0	39.4862233	73.5854590	4440.9
276	65.1	65.1	65.1	1638,920,198,66	193.1	1781.8	39.4862302	73.5854582	4440.9
277	42.1	41.1	46.1	732,842,174,110	194.9	1778.6	39.4862335	73.5854573	4440.9
278	100.1	99.1	100.1	560,356,166,106	188.2	1773.6	39.4862224	73.5854598	4440.9
279	344.4	344.4	344.4	1704,192,210,26	207.9	1772.2	39.4860316	73.5856296	4439.6
280	175.2	174.2	176.2	1422,272,100,58	111.5	1760.3	39.4859634	73.5857880	4439.5
281	164.2	162.2	164.2	0,536,226,114	246.9	1752.8	39.4859635	73.5857904	4439.5
282	37.0	37.0	41.1	146,628,148,84	165.2	1752.3	39.4862336	73.5854575	4440.9
283	86.1	86.1	86.1	284,720,136,84	156.1	1751.6	39.4862243	73.5854588	4440.9
284	152.2	152.2	152.2	1760,668,90,42	95.1	1742.8	39.4859618	73.5857918	4439.5
285	68.1	67.1	68.1	1066,486,188,78	196.6	1740.6	39.4862293	73.5854584	4440.9
