ранг	ранг_в_группе	расстояние	сигнатура	d_ab	d_L	ловушка	d_ловушки	L	a	b	C	цвет_измерен	track	t_best	t0	t1	bbox	score	lat	lon	alt
44	44	1.081	рюкзак-синий	2.0	29.4	снег-в-тени	1.054	68.2	-1.0	-14.0	14.0	bbox	43	22.0	21.0	23.0	1137,392,22,5	225.2			
45	45	1.752	стакан-марка-красная	12.0	25.1	снег-освещённый	0.211	74.9	-1.0	0.0	1.0	bbox	44	19.0	19.0	20.0	611,709,12,10	223.1			
46	46	0.412	рюкзак-синий	1.0	11.0	снег-в-тени	0.753	49.8	0.0	-14.0	14.0	bbox	45	1.0	0.0	1.0	0,603,17,16	220.3			
47	47	1.967	стакан-марка-красная	11.0	39.2	снег-освещённый	0.319	89.0	0.0	0.0	0.0	bbox	46	22.0	22.0	22.0	587,0,6,9	213.4			
48	48	1.407	рюкзак-синий	5.1	35.1	снег-в-тени	1.662	73.9	0.0	-19.0	19.0	bbox	47	5.0	3.0	8.0	839,5,22,6	209.3			
49	49	1.656	рюкзак-синий	5.4	42.4	снег-пересвеченный	0.904	81.2	-1.0	-9.0	9.1	bbox	48	22.0	22.0	23.0	1387,413,22,7	193.3			
50	50	0.562	рюкзак-синий	3.6	9.4	снег-в-тени	0.767	29.4	-1.0	-11.0	11.0	bbox	49	15.0	15.0	15.0	1501,994,8,7	193.0			
51	51	0.405	рюкзак-синий	2.8	5.5	снег-в-тени	1.015	44.3	-1.0	-16.0	16.0	bbox	50	5.0	1.0	5.0	1723,459,11,15	192.9			
52	52	0.823	рюкзак-синий	6.6	0.8	снег-в-тени	0.299	39.6	0.0	-7.5	7.5	bbox	51	16.0	16.0	16.0	305,865,8,10	181.1			
53	53	2.018	стакан-марка-красная	12.0	37.7	снег-освещённый	0.238	87.5	-1.0	0.0	1.0	bbox	52	20.0	20.0	20.0	335,495,16,10	177.9			
54	54	1.996	стакан-марка-красная	12.6	34.1	снег-освещённый	0.391	83.9	-1.0	-3.0	3.2	bbox	53	11.0	11.0	12.0	224,399,6,16	177.5			
55	55	0.895	рюкзак-синий	7.1	3.9	снег-в-тени	0.220	42.7	0.0	-7.0	7.0	bbox	54	16.0	16.0	16.0	593,639,8,10	177.5			
56	56	2.057	рюкзак-синий	8.2	49.8	снег-пересвеченный	0.535	88.6	-1.0	-6.0	6.1	bbox	55	9.0	5.0	9.0	659,328,12,13	169.2			
57	57	1.889	стакан-марка-красная	12.2	31.4	снег-освещённый	0.126	81.2	-1.0	-1.0	1.4	bbox	56	23.0	22.0	23.0	753,3,8,10	169.0			
58	58	1.897	стакан-марка-красная	12.2	31.8	снег-освещённый	0.128	81.6	-1.0	-1.0	1.4	bbox	57	15.0	15.0	15.0	77,241,7,16	168.6			
59	59	1.090	рюкзак-синий	6.3	21.0	снег-в-тени	0.447	59.8	-1.0	-8.0	8.1	bbox	58	13.0	13.0	14.0	297,413,22,6	167.3			
60	60	1.528	стакан-марка-красная	8.1	32.2	порода-в-тени	0.645	17.6	3.0	0.0	3.0	bbox	59	5.0	5.0	5.0	1144,1060,5,13	159.9			
61	61	1.070	рюкзак-синий	4.1	26.3	снег-в-тени	1.792	12.5	2.0	-18.0	18.1	bbox	60	22.0	22.0	22.0	1813,824,6,9	159.1			
62	62	1.928	стакан-марка-красная	12.0	33.7	снег-освещённый	0.097	83.5	-1.0	0.0	1.0	bbox	61	15.0	14.0	15.0	57,205,8,8	154.2			
63	63	0.350	рюкзак-синий	2.2	5.9	снег-в-тени	0.891	44.7	-1.0	-15.0	15.0	bbox	62	1.0	0.0	5.0	1629,448,9,14	146.4			
64	64	0.256	рюкзак-синий	1.0	6.3	снег-в-тени	1.038	32.5	1.0	-15.0	15.0	bbox	63	5.0	4.0	5.0	1827,563,16,13	139.3			
65	65	1.883	рюкзак-синий	6.3	47.9	снег-пересвеченный	0.742	86.7	-1.0	-8.0	8.1	bbox	64	23.0	22.0	23.0	1091,266,18,5	138.5			
66	66	2.350	стакан-марка-красная	15.1	39.0	снег-пересвеченный	0.258	88.8	-4.0	-1.0	4.1	bbox	65	0.0	0.0	4.0	415,379,12,6	135.7			
67	67	2.154	стакан-марка-красная	11.0	46.3	снег-освещённый	0.560	96.1	0.0	0.0	0.0	bbox	66	17.0	17.0	17.0	1247,466,8,7	133.1			
68	68	1.124	рюкзак-синий	5.1	25.9	снег-в-тени	0.617	64.7	0.0	-9.0	9.0	bbox	67	21.0	21.0	21.0	1017,410,18,3	131.9			
69	69	1.549	рюкзак-синий	8.5	31.4	снег-освещённый	0.849	70.2	-2.0	-6.0	6.3	bbox	68	3.0	1.0	3.0	1351,0,8,17	131.8			
70	70	0.573	рюкзак-синий	4.0	7.6	снег-в-тени	1.385	31.2	0.5	-18.0	18.0	bbox	69	22.0	22.0	22.0	1805,579,4,13	130.7			
71	71	1.885	стакан-марка-красная	12.0	32.0	снег-освещённый	0.130	81.8	-1.0	1.0	1.4	bbox	70	20.0	18.0	20.0	1349,493,9,12	129.4			
72	72	1.247	рюкзак-синий	4.5	31.2	снег-в-тени	0.841	70.0	-1.0	-10.0	10.0	bbox	71	18.0	18.0	18.0	1827,427,14,6	129.0			
73	73	2.023	стакан-марка-красная	12.0	37.8	снег-освещённый	0.245	87.6	-1.0	0.0	1.0	bbox	72	22.0	22.0	22.0	495,9,10,6	129.0			
74	74	1.933	стакан-марка-красная	12.0	34.1	снег-освещённый	0.167	83.9	-1.0	1.0	1.4	bbox	73	21.0	21.0	21.0	1375,555,6,8	127.9			
75	75	1.893	стакан-марка-красная	11.0	36.3	снег-освещённый	0.226	86.1	0.0	0.0	0.0	bbox	74	19.0	19.0	19.0	515,575,12,6	126.8			
76	76	0.323	рюкзак-синий	2.5	2.3	снег-в-тени	1.081	36.5	-0.5	-16.0	16.0	bbox	75	9.0	9.0	9.0	1850,553,9,10	126.4			
77	77	2.044	стакан-марка-красная	12.0	38.8	снег-освещённый	0.286	88.6	-1.0	0.5	1.1	bbox	76	20.0	20.0	20.0	1787,701,10,12	126.3			
78	78	2.024	стакан-марка-красная	11.0	41.6	снег-освещённый	0.417	91.4	0.0	1.0	1.0	bbox	77	20.0	19.0	20.0	1463,701,8,6	124.2			
79	79	1.423	рюкзак-синий	8.2	27.5	снег-в-тени	0.717	66.3	-1.0	-6.0	6.1	bbox	78	4.0	2.0	8.0	1756,657,5,16	123.3			
80	80	1.737	стакан-марка-красная	13.2	15.7	снег-освещённый	0.575	65.5	-2.0	-1.0	2.2	bbox	79	16.0	16.0	16.0	505,595,8,6	120.8			
81	81	0.461	рюкзак-синий	3.6	2.7	снег-в-тени	0.576	36.1	-1.0	-11.0	11.0	bbox	80	16.0	16.0	16.0	1905,673,8,4	118.5			
82	82	2.013	стакан-марка-красная	13.3	31.6	снег-освещённый	0.280	81.4	-2.0	-2.0	2.8	bbox	81	20.0	19.0	20.0	30,531,5,12	112.5			
83	83	1.828	стакан-марка-красная	12.0	29.0	снег-освещённый	0.071	78.8	-1.0	0.0	1.0	bbox	82	21.0	21.0	21.0	681,555,8,12	111.7			
84	84	0.509	рюкзак-синий	3.2	9.0	снег-в-тени	1.296	29.8	0.0	-17.0	17.0	bbox	83	22.0	22.0	22.0	1801,315,2,16	105.9			
85	85	2.079	стакан-марка-красная	11.0	43.5	снег-освещённый	0.465	93.3	0.0	0.0	0.0	bbox	84	18.0	18.0	18.0	969,465,8,6	105.8			
86	86	1.115	рюкзак-синий	5.0	25.9	порода-в-тени	1.101	12.9	1.0	-9.0	9.1	bbox	85	21.0	21.0	21.0	1823,1049,5,8	105.2			
87	87	1.240	рюкзак-синий	6.1	27.4	порода-в-тени	1.058	11.4	2.0	-8.0	8.2	bbox	86	1.0	1.0	1.0	327,1003,10,6	103.8			
88	88	0.354	рюкзак-синий	2.2	6.1	снег-в-тени	0.890	44.9	-1.0	-15.0	15.0	bbox	87	9.0	9.0	9.0	1637,423,12,6	102.2			
89	89	1.593	стакан-марка-красная	9.1	31.4	порода-в-тени	0.520	18.4	2.0	0.0	2.0	bbox	88	5.0	5.0	7.0	1082,1062,5,9	102.1			
90	90	1.763	стакан-марка-красная	12.0	25.7	снег-освещённый	0.190	75.5	-1.0	0.0	1.0	bbox	89	19.0	19.0	19.0	697,701,8,6	102.0			
91	91	0.286	рюкзак-синий	1.4	6.3	снег-в-тени	0.880	45.1	0.0	-15.0	15.0	bbox	90	2.0	2.0	2.0	43,469,8,12	101.6			
92	92	2.160	стакан-марка-красная	13.3	38.4	снег-пересвеченный	0.292	88.2	-2.0	-2.0	2.8	bbox	91	9.0	9.0	9.0	491,465,6,12	99.6			
93	93	1.038	рюкзак-синий	2.0	28.2	снег-в-тени	1.571	10.6	3.0	-14.0	14.3	bbox	92	22.0	22.0	22.0	1819,898,2,15	99.4			
94	94	0.848	рюкзак-синий	2.8	21.6	снег-в-тени	1.104	60.4	-1.0	-16.0	16.0	bbox	93	3.0	3.0	4.0	513,76,14,5	94.1			
95	95	2.143	стакан-марка-красная	11.2	45.5	снег-освещённый	0.547	95.3	0.0	-1.0	1.0	bbox	94	22.0	22.0	23.0	913,439,6,10	93.0			
96	96	0.914	рюкзак-синий	7.3	2.3	снег-в-тени	0.442	36.5	-1.0	-7.0	7.1	bbox	95	10.0	10.0	10.0	1913,965,7,4	92.6			
97	97	1.808	рюкзак-синий	6.3	45.5	снег-пересвеченный	0.763	84.3	-1.0	-8.0	8.1	bbox	96	0.0	0.0	0.0	1739,307,10,6	92.3			
98	98	1.728	стакан-марка-красная	13.0	16.1	снег-освещённый	0.547	65.9	-2.0	0.0	2.0	bbox	97	13.0	13.0	13.0	1009,930,8,7	89.3			
99	99	1.931	палка-древко-контроль	7.8	46.6	снег-пересвеченный	0.765	88.2	-3.0	-9.0	9.5	bbox	98	5.0	5.0	8.0	1795,133,8,6	87.6			
100	100	2.038	стакан-марка-красная	12.0	38.6	снег-освещённый	0.300	88.4	-1.0	1.0	1.4	bbox	99	19.0	19.0	20.0	553,587,8,4	86.8			
101	101	1.218	рюкзак-синий	6.7	24.7	снег-в-тени	0.615	63.5	-2.0	-8.0	8.2	bbox	100	11.0	11.0	12.0	173,398,8,3	85.9			
102	102	0.387	рюкзак-синий	2.2	7.5	снег-в-тени	1.001	46.3	0.0	-16.0	16.0	bbox	101	1.0	1.0	1.0	0,419,4,8	82.1			
103	103	1.218	рюкзак-синий	6.1	26.6	порода-в-тени	0.956	12.2	0.0	-8.0	8.0	bbox	102	4.0	4.0	4.0	185,1017,8,4	79.6			
104	104	1.970	стакан-марка-красная	13.0	31.0	снег-освещённый	0.125	80.8	-2.0	0.0	2.0	bbox	103	21.0	18.0	21.0	535,529,4,10	79.6			
105	105	1.202	рюкзак-синий	5.4	27.9	снег-в-тени	1.536	66.7	-1.0	-19.0	19.0	bbox	104	9.0	9.0	9.0	449,0,8,3	79.2			
106	106	1.381	стакан-марка-красная	11.0	1.2	снег-в-тени	1.000	48.6	0.0	0.0	0.0	bbox	105	7.0	7.0	8.0	1021,1009,7,5	79.1			
107	107	1.785	рюкзак-синий	8.2	40.8	снег-пересвеченный	0.660	79.6	-1.0	-6.0	6.1	bbox	106	8.0	8.0	8.0	1089,11,6,8	78.1			
108	108	1.161	рюкзак-синий	9.2	3.9	снег-в-тени	0.435	42.7	-1.0	-5.0	5.1	bbox	107	16.0	16.0	16.0	441,690,8,4	76.7			
109	109	0.408	рюкзак-синий	2.8	5.7	снег-в-тени	1.015	44.5	-1.0	-16.0	16.0	bbox	108	9.0	9.0	9.0	1750,497,11,8	74.1			
110	110	0.614	рюкзак-синий	2.0	15.7	снег-в-тени	1.036	54.5	1.0	-16.0	16.0	bbox	109	4.0	4.0	4.0	441,501,6,6	72.0			
111	111	1.893	стакан-марка-красная	12.0	32.2	снег-освещённый	0.041	82.0	-1.0	0.0	1.0	bbox	110	19.0	19.0	19.0	809,535,8,4	70.3			
112	112	1.587	стакан-марка-красная	11.1	21.6	снег-освещённый	0.365	71.4	0.0	-0.5	0.5	bbox	111	20.0	19.0	20.0	201,689,8,6	70.3			
113	113	0.387	рюкзак-синий	2.0	8.3	снег-в-тени	1.008	47.1	1.0	-16.0	16.0	bbox	112	4.0	4.0	4.0	557,417,6,7	68.9			
114	114	1.101	рюкзак-синий	6.7	20.0	порода-в-тени	0.877	18.8	-2.0	-8.0	8.2	bbox	113	21.0	21.0	21.0	195,1039,9,3	66.7			
115	115	1.028	рюкзак-синий	4.5	24.1	снег-в-тени	1.368	62.9	-1.0	-18.0	18.0	bbox	114	2.0	0.0	2.0	491,49,10,4	66.1			
116	116	0.933	рюкзак-синий	4.0	22.0	снег-в-тени	0.573	60.8	-1.0	-10.5	10.5	bbox	115	21.0	21.0	21.0	1411,447,5,4	65.7			
117	117	2.264	стакан-марка-красная	12.0	47.5	снег-освещённый	0.591	97.3	-1.0	0.5	1.1	bbox	116	21.0	21.0	21.0	685,478,4,5	65.7			
118	118	0.693	рюкзак-синий	2.8	16.7	снег-в-тени	1.045	55.5	-1.0	-16.0	16.0	bbox	117	4.0	4.0	4.0	869,377,8,4	65.4			
119	119	2.154	стакан-марка-красная	11.0	46.3	снег-освещённый	0.560	96.1	0.0	0.0	0.0	bbox	118	17.0	17.0	17.0	634,431,7,4	64.3			
120	120	0.626	рюкзак-синий	5.0	1.2	снег-в-тени	1.325	37.6	-2.0	-18.0	18.1	bbox	119	12.0	12.0	12.0	1374,21,5,4	63.1			
121	121	1.446	рюкзак-синий	6.8	32.8	снег-в-тени	0.860	71.6	-1.0	-7.5	7.6	bbox	120	18.0	18.0	18.0	810,205,11,4	62.7			
122	122	0.405	рюкзак-синий	2.8	5.5	снег-в-тени	1.015	44.3	-1.0	-16.0	16.0	bbox	121	23.0	23.0	23.0	1609,403,6,4	62.1			
123	123	1.122	рюкзак-синий	6.1	23.1	порода-в-тени	0.925	15.7	0.0	-8.0	8.0	bbox	122	21.0	21.0	21.0	1893,961,10,2	61.7			
124	124	0.978	рюкзак-синий	5.1	20.8	порода-в-тени	1.034	18.0	0.0	-9.0	9.0	bbox	123	0.0	0.0	0.0	193,738,8,5	61.4			
125	125	1.279	рюкзак-синий	2.9	34.3	снег-в-тени	1.007	73.1	-0.5	-11.5	11.5	bbox	124	17.0	17.0	17.0	1797,403,6,6	60.0			
126	126	1.864	рюкзак-синий	6.3	47.3	снег-пересвеченный	0.747	86.1	-1.0	-8.0	8.1	bbox	125	2.0	2.0	2.0	1613,297,8,4	58.9			
127	127	2.030	стакан-марка-красная	12.0	38.2	снег-освещённый	0.266	88.0	-1.0	0.5	1.1	bbox	126	11.0	11.0	11.0	629,537,8,4	58.9			
128	128	1.196	рюкзак-синий	6.3	25.3	снег-в-тени	0.637	64.1	-2.0	-8.5	8.7	bbox	127	17.0	17.0	17.0	1365,473,4,7	56.4			
129	129	1.531	рюкзак-синий	4.9	39.2	снег-пересвеченный	1.001	78.0	-1.0	-9.5	9.6	bbox	128	23.0	23.0	23.0	1177,339,4,6	56.3			
130	130	2.086	рюкзак-синий	7.3	52.6	снег-пересвеченный	0.626	91.4	-1.0	-7.0	7.1	bbox	129	6.0	6.0	6.0	1763,127,8,2	55.7			
131	131	0.841	рюкзак-синий	5.4	14.1	снег-в-тени	0.844	24.7	-1.0	-9.0	9.1	bbox	130	16.0	16.0	16.0	1917,1061,3,4	55.6			
132	132	1.075	рюкзак-синий	6.3	20.4	снег-в-тени	0.426	59.2	-1.0	-8.0	8.1	bbox	131	14.0	11.0	14.0	793,303,8,4	53.2			
133	133	0.854	рюкзак-синий	5.0	16.3	снег-в-тени	1.301	55.1	-2.0	-18.0	18.1	bbox	132	2.0	2.0	2.0	383,57,4,7	52.6			
134	134	2.031	рюкзак-синий	7.6	50.2	снег-пересвеченный	0.562	89.0	-2.0	-7.0	7.3	bbox	133	9.0	9.0	13.0	561,283,2,8	52.6			
135	135	0.342	рюкзак-синий	1.4	8.2	снег-в-тени	1.069	30.6	0.0	-15.0	15.0	bbox	134	15.0	15.0	15.0	961,1000,4,6	52.5			
136	136	1.202	рюкзак-синий	7.3	22.0	снег-в-тени	1.694	60.8	-1.0	-21.0	21.0	bbox	135	2.0	2.0	2.0	721,93,8,6	51.5			
137	137	1.127	рюкзак-синий	5.0	26.3	порода-в-тени	1.104	12.5	1.0	-9.0	9.1	bbox	136	4.0	4.0	4.0	275,1059,5,5	50.9			
138	138	0.392	рюкзак-синий	2.8	4.7	снег-в-тени	1.019	43.5	-1.0	-16.0	16.0	bbox	137	10.0	10.0	10.0	1077,739,4,6	50.7			
139	139	1.568	рюкзак-синий	5.9	38.8	снег-пересвеченный	0.910	77.6	-1.0	-8.5	8.6	bbox	138	17.0	17.0	17.0	1201,379,8,4	50.7			
140	140	0.419	рюкзак-синий	2.8	6.3	снег-в-тени	1.012	45.1	-1.0	-16.0	16.0	bbox	139	11.0	11.0	11.0	1895,83,8,4	50.1			
141	141	0.507	рюкзак-синий	1.8	12.7	снег-в-тени	1.242	26.1	2.0	-15.5	15.6	bbox	140	9.0	9.0	9.0	53,845,4,4	49.5			
142	142	1.226	рюкзак-синий	6.8	24.7	снег-в-тени	0.579	63.5	-1.0	-7.5	7.6	bbox	141	11.0	11.0	14.0	590,431,9,2	49.1			
143	143	2.002	стакан-марка-красная	13.0	32.6	снег-освещённый	0.137	82.4	-2.0	0.0	2.0	bbox	142	15.0	15.0	15.0	236,244,4,5	48.5			
144	144	1.746	стакан-марка-красная	13.2	16.5	снег-освещённый	0.548	66.3	-2.0	-1.0	2.2	bbox	143	16.0	16.0	16.0	349,595,4,4	47.3			
145	145	0.624	рюкзак-синий	4.6	6.7	снег-в-тени	1.216	45.5	-2.0	-17.5	17.6	bbox	144	21.0	18.0	21.0	1161,353,8,2	46.4			
146	146	0.960	рюкзак-синий	7.6	3.5	снег-в-тени	0.527	35.3	-2.0	-7.0	7.3	bbox	145	21.0	21.0	21.0	1573,33,6,4	45.0			
147	147	1.745	стакан-марка-красная	12.0	24.7	снег-освещённый	0.225	74.5	-1.0	0.0	1.0	bbox	146	14.0	14.0	14.0	622,689,3,6	44.6			
148	148	1.982	стакан-марка-красная	12.1	35.9	снег-освещённый	0.185	85.7	-1.0	-0.5	1.1	bbox	147	20.0	20.0	20.0	75,487,2,6	44.6			
149	149	0.713	рюкзак-синий	4.5	12.4	снег-в-тени	0.304	51.2	-1.0	-10.0	10.0	bbox	148	16.0	16.0	16.0	1889,199,8,2	44.4			
150	150	1.111	рюкзак-синий	4.5	26.9	снег-в-тени	0.697	65.7	-1.0	-10.0	10.0	bbox	149	17.0	17.0	17.0	1105,403,4,4	44.4			
151	151	2.096	стакан-марка-красная	11.5	42.6	снег-освещённый	0.417	92.4	-0.5	0.0	0.5	bbox	150	10.0	10.0	10.0	806,507,3,4	42.6			
152	152	0.981	рюкзак-синий	5.4	20.0	порода-в-тени	1.009	18.8	-1.0	-9.0	9.1	bbox	151	21.0	21.0	21.0	139,1020,5,5	41.5			
153	153	2.192	стакан-марка-красная	14.1	36.3	снег-пересвеченный	0.323	86.1	-3.0	-1.0	3.2	bbox	152	17.0	17.0	17.0	737,473,3,4	41.4			
154	154	1.620	стакан-марка-красная	11.0	23.7	снег-освещённый	0.288	73.5	0.0	0.0	0.0	bbox	153	14.0	14.0	14.0	1047,911,6,4	41.0			
155	155	1.947	стакан-марка-красная	11.7	36.1	снег-освещённый	0.229	85.9	-0.5	-1.0	1.1	bbox	154	18.0	18.0	18.0	937,633,6,4	40.1			
156	156	1.451	рюкзак-синий	6.7	33.2	снег-в-тени	0.898	72.0	-2.0	-8.0	8.2	bbox	155	10.0	10.0	10.0	515,440,4,4	38.0			
157	157	0.885	рюкзак-синий	5.4	16.1	снег-в-тени	0.309	54.9	-1.0	-9.0	9.1	bbox	156	15.0	15.0	15.0	215,137,4,4	37.8			
158	158	1.931	стакан-марка-красная	12.7	31.0	снег-освещённый	0.140	80.8	-1.5	-1.0	1.8	bbox	157	20.0	20.0	20.0	254,621,3,4	37.5			
159	159	0.981	рюкзак-синий	5.4	20.0	порода-в-тени	1.009	18.8	-1.0	-9.0	9.1	bbox	158	17.0	17.0	17.0	1881,889,4,4	37.0			
