ранг	ранг_в_группе	расстояние	сигнатура	d_ab	d_L	ловушка	d_ловушки	L	a	b	C	цвет_измерен	track	t_best	t0	t1	bbox	score	lat	lon	alt
108	108	1.406	рюкзак-синий	9.1	23.4	снег-в-тени	0.635	62.2	0.0	-5.0	5.0	bbox	107	14.0	14.0	17.0	924,947,12,15	179.6			
109	109	0.724	рюкзак-синий	1.0	20.0	снег-в-тени	1.215	18.8	1.0	-13.0	13.0	bbox	108	19.0	19.0	19.0	20,1021,11,10	178.8			
110	110	1.919	рюкзак-синий	4.5	51.4	снег-пересвеченный	0.952	90.2	-1.0	-10.0	10.0	bbox	109	37.0	32.0	37.0	1315,257,8,16	176.6			
111	111	0.638	рюкзак-синий	2.2	16.1	снег-в-тени	1.025	22.7	0.0	-12.0	12.0	bbox	110	12.0	9.0	12.0	669,949,8,8	175.4			
112	112	1.364	рюкзак-синий	7.3	28.5	снег-в-тени	0.717	67.3	-1.0	-7.0	7.1	bbox	111	12.0	11.0	16.0	251,681,4,16	173.5			
113	113	2.048	стакан-марка-красная	15.1	22.0	снег-освещённый	0.510	71.8	-4.0	-1.0	4.1	bbox	112	11.0	11.0	11.0	1437,93,16,9	173.3			
114	114	0.690	рюкзак-синий	2.2	17.7	снег-в-тени	1.047	56.5	0.0	-16.0	16.0	bbox	113	74.0	74.0	74.0	1909,1031,8,18	172.0			
115	115	0.822	рюкзак-синий	5.6	12.1	снег-в-тени	0.798	26.7	2.0	-8.5	8.7	bbox	114	60.0	57.0	60.0	313,449,8,14	171.6			
116	116	1.073	рюкзак-синий	7.6	13.7	снег-в-тени	0.416	52.5	-3.0	-7.5	8.1	bbox	115	37.0	35.0	37.0	1091,77,11,8	170.6			
117	117	0.923	рюкзак-синий	7.3	4.3	снег-в-тени	0.507	34.5	-1.0	-7.0	7.1	bbox	116	10.0	10.0	10.0	1311,983,7,21	165.6			
118	118	1.631	стакан-марка-красная	11.2	23.5	снег-освещённый	0.320	73.3	0.0	-1.0	1.0	bbox	117	50.0	50.0	50.0	1893,759,6,8	165.6			
119	119	2.412	стакан-марка-красная	13.2	49.4	снег-пересвеченный	0.469	99.2	-2.0	-1.0	2.2	bbox	118	14.0	9.0	14.0	1116,416,8,18	161.7			
120	120	0.875	рюкзак-синий	6.1	12.1	снег-в-тени	0.795	26.7	2.0	-8.0	8.2	bbox	119	60.0	58.0	60.0	161,750,10,10	155.9			
121	121	2.099	палка-древко-контроль	13.6	34.5	снег-освещённый	0.481	76.1	-4.0	-2.0	4.5	bbox	120	8.0	6.0	8.0	217,217,12,10	155.8			
122	122	1.645	рюкзак-синий	8.2	35.9	снег-пересвеченный	0.777	74.7	-1.0	-6.0	6.1	bbox	121	2.0	2.0	2.0	1787,79,9,6	155.6			
123	123	1.443	палка-древко-контроль	5.1	36.2	снег-в-тени	1.514	77.8	-3.0	-16.0	16.3	bbox	122	29.0	29.0	32.0	1887,7,8,12	154.1			
124	124	1.077	рюкзак-синий	8.1	10.6	снег-в-тени	0.257	49.4	0.0	-6.0	6.0	bbox	123	9.0	9.0	9.0	1851,1024,5,12	152.9			
125	125	0.494	рюкзак-синий	3.0	9.0	снег-в-тени	1.302	29.8	1.0	-17.0	17.0	bbox	124	55.0	55.0	56.0	1912,881,8,6	150.5			
126	126	2.100	рюкзак-синий	6.0	54.9	снег-пересвеченный	0.891	93.7	1.0	-8.0	8.1	bbox	125	12.0	12.0	13.0	1037,209,8,8	148.4			
127	127	0.913	рюкзак-синий	7.2	4.1	снег-в-тени	0.599	34.7	-3.0	-8.0	8.5	bbox	126	57.0	57.0	57.0	173,997,20,4	148.3			
128	128	0.908	рюкзак-синий	6.7	9.8	снег-в-тени	0.716	29.0	-2.0	-8.0	8.2	bbox	127	0.0	0.0	3.0	895,573,18,4	146.9			
129	129	1.034	рюкзак-синий	2.2	27.9	снег-в-тени	1.111	66.7	-1.0	-15.0	15.0	bbox	128	32.0	29.0	32.0	1021,472,12,11	146.8			
130	130	1.633	рюкзак-синий	7.1	38.5	снег-в-тени	1.936	77.3	0.0	-21.0	21.0	bbox	129	43.0	43.0	43.0	1792,63,3,12	146.0			
131	131	1.103	рюкзак-синий	7.3	17.5	снег-в-тени	0.351	56.3	-1.0	-7.0	7.1	bbox	130	13.0	12.0	14.0	1095,771,5,14	143.3			
132	132	0.554	рюкзак-синий	4.1	5.7	снег-в-тени	0.580	33.1	0.0	-10.0	10.0	bbox	131	62.0	62.0	62.0	19,249,10,6	141.2			
133	133	0.478	рюкзак-синий	1.0	12.9	снег-в-тени	1.181	25.9	1.0	-15.0	15.0	bbox	132	55.0	55.0	56.0	17,620,6,9	135.2			
134	134	0.591	рюкзак-синий	4.0	8.8	снег-в-тени	0.280	47.6	1.0	-10.0	10.0	bbox	133	62.0	62.0	62.0	27,335,10,10	133.8			
135	135	0.600	рюкзак-синий	2.0	15.3	снег-в-тени	1.153	23.5	-1.0	-14.0	14.0	bbox	134	33.0	33.0	33.0	209,323,9,8	131.8			
136	136	1.888	рюкзак-синий	10.6	37.7	снег-пересвеченный	0.553	76.5	-2.5	-4.0	4.7	bbox	135	4.0	0.0	5.0	529,506,6,7	131.0			
137	137	2.105	рюкзак-синий	8.2	51.4	снег-пересвеченный	0.531	90.2	-1.0	-6.0	6.1	bbox	136	8.0	6.0	8.0	493,489,6,10	129.1			
138	138	0.674	рюкзак-синий	4.1	12.2	снег-в-тени	0.275	51.0	0.0	-10.0	10.0	bbox	137	62.0	62.0	62.0	357,563,10,8	127.8			
139	139	0.627	рюкзак-синий	2.8	14.5	снег-в-тени	0.984	24.3	-1.0	-12.0	12.0	bbox	138	10.0	10.0	10.0	1751,1071,5,9	124.0			
140	140	0.801	рюкзак-синий	6.1	7.0	снег-в-тени	0.573	31.8	0.0	-8.0	8.0	bbox	139	17.0	15.0	20.0	801,264,6,9	122.6			
141	141	0.468	рюкзак-синий	2.8	8.6	снег-в-тени	1.188	30.2	-1.0	-16.0	16.0	bbox	140	46.0	46.0	46.0	1225,409,5,8	121.9			
142	142	1.792	рюкзак-синий	5.4	46.5	снег-пересвеченный	0.860	85.3	-1.0	-9.0	9.1	bbox	141	18.0	18.0	18.0	529,105,6,10	121.7			
143	143	0.880	палка-древко-контроль	5.4	15.9	снег-в-тени	1.235	57.5	-3.0	-17.0	17.3	bbox	142	20.0	20.0	20.0	1901,193,8,7	120.0			
144	144	0.834	рюкзак-синий	5.8	11.3	снег-в-тени	0.779	27.5	-2.0	-9.0	9.2	bbox	143	57.0	57.0	57.0	104,963,5,8	115.7			
145	145	0.508	рюкзак-синий	3.0	9.6	снег-в-тени	1.312	29.2	1.0	-17.0	17.0	bbox	144	63.0	63.0	63.0	641,439,16,2	115.7			
146	146	1.230	палка-древко-контроль	7.8	20.9	снег-в-тени	1.749	62.5	-3.0	-21.0	21.2	bbox	145	42.0	42.0	42.0	1857,317,8,8	115.5			
147	147	0.761	рюкзак-синий	6.1	1.2	снег-в-тени	0.363	37.6	0.0	-8.0	8.0	bbox	146	49.0	49.0	49.0	699,1069,5,11	115.1			
148	148	1.561	рюкзак-синий	5.4	39.4	снег-пересвеченный	0.948	78.2	-1.0	-9.0	9.1	bbox	147	9.0	9.0	9.0	59,735,10,8	114.2			
149	149	0.771	палка-древко-контроль	4.5	14.9	снег-в-тени	1.269	56.5	-4.0	-17.0	17.5	bbox	148	44.0	44.0	44.0	1575,293,6,8	111.0			
150	150	0.833	рюкзак-синий	3.6	19.6	снег-в-тени	1.245	58.4	3.0	-17.0	17.3	bbox	149	61.0	60.0	61.0	1093,1037,10,13	111.0			
151	151	0.934	рюкзак-синий	7.3	5.9	снег-в-тени	0.208	44.7	-1.0	-7.0	7.1	bbox	150	11.0	11.0	11.0	1629,271,8,15	108.3			
152	152	1.620	палка-древко-контроль	12.2	15.7	снег-в-тени	1.033	57.3	-6.0	-3.0	6.7	bbox	151	13.0	13.0	13.0	593,237,16,2	108.0			
153	153	0.306	рюкзак-синий	2.2	3.5	снег-в-тени	1.123	35.3	2.0	-16.0	16.1	bbox	152	66.0	66.0	66.0	1435,105,7,5	107.1			
154	154	0.917	рюкзак-синий	5.1	18.5	снег-в-тени	0.360	57.3	0.0	-9.0	9.0	bbox	153	56.0	56.0	56.0	281,141,8,4	106.8			
155	155	0.676	рюкзак-синий	3.6	14.1	снег-в-тени	0.915	24.7	-1.0	-11.0	11.0	bbox	154	10.0	10.0	10.0	1868,1074,8,6	106.5			
156	156	1.338	стакан-марка-красная	10.7	2.0	снег-в-тени	0.877	47.8	0.5	-1.0	1.1	bbox	155	50.0	49.0	50.0	1623,977,6,12	105.8			
157	157	1.544	рюкзак-синий	8.2	32.2	снег-освещённый	0.828	71.0	-1.0	-6.0	6.1	bbox	156	14.0	14.0	14.0	1239,639,4,14	105.2			
158	158	1.662	рюкзак-синий	8.2	36.5	снег-пересвеченный	0.762	75.3	-1.0	-6.0	6.1	bbox	157	5.0	5.0	5.0	0,436,7,5	104.7			
159	159	1.760	рюкзак-синий	7.3	42.2	снег-пересвеченный	0.713	81.0	-1.0	-7.0	7.1	bbox	158	6.0	5.0	8.0	1487,675,10,9	103.8			
