ранг	ранг_в_группе	расстояние	сигнатура	d_ab	d_L	ловушка	d_ловушки	L	a	b	C	цвет_измерен	track	t_best	t0	t1	bbox	score	lat	lon	alt
1	1	1.017	рюкзак-синий	6.7	16.1	снег-в-тени	0.356	54.9	-2.0	-8.0	8.2	bbox	0	3.0	2.0	3.0	1779,665,141,34	6377.3			
2	2	1.759	рюкзак-синий	12.0	25.5	порода-в-тени	0.377	13.3	0.0	-2.0	2.0	bbox	1	7.0	7.0	7.0	1811,739,64,144	5484.9			
3	3	1.887	рюкзак-синий	13.0	26.6	порода-в-тени	0.386	12.2	0.0	-1.0	1.0	bbox	2	6.0	3.0	6.0	1761,683,60,146	4504.7			
4	4	1.202	рюкзак-синий	3.2	31.8	снег-в-тени	1.221	70.6	-2.0	-15.0	15.1	bbox	3	6.0	5.0	6.0	1805,55,40,34	3594.5			
5	5	1.155	рюкзак-синий	6.1	24.3	снег-в-тени	0.548	63.1	0.0	-8.0	8.0	bbox	4	2.0	1.0	7.0	1555,633,64,42	3549.9			
6	6	1.557	рюкзак-синий	11.2	19.2	снег-в-тени	2.160	58.0	-1.0	-25.0	25.0	bbox	5	0.0	0.0	1.0	1501,0,72,45	2644.1			
7	7	0.932	палка-древко-контроль	1.0	25.9	снег-в-тени	1.579	67.5	-8.0	-16.0	17.9	bbox	6	1.0	0.0	1.0	1453,45,44,36	2601.8			
8	8	1.874	рюкзак-синий	10.4	37.7	снег-освещённый	0.538	76.5	-2.0	-4.0	4.5	bbox	7	2.0	2.0	7.0	1495,714,85,19	2486.4			
9	9	1.289	рюкзак-синий	3.0	34.5	снег-в-тени	1.207	73.3	-2.0	-14.0	14.1	bbox	8	3.0	2.0	3.0	1787,613,122,12	2283.2			
10	10	1.068	рюкзак-синий	8.5	0.8	снег-в-тени	1.629	38.0	9.0	-17.0	19.2	bbox	9	3.0	3.0	3.0	1763,1033,64,14	2272.7			
11	11	1.047	рюкзак-синий	2.2	28.3	снег-в-тени	0.886	67.1	2.0	-12.0	12.2	bbox	10	3.0	3.0	3.0	1799,521,90,19	2033.5			
12	12	1.347	палка-древко-контроль	8.0	25.3	снег-пересвеченный	1.104	66.9	-8.0	-7.0	10.6	bbox	11	2.0	1.0	3.0	1517,833,78,10	1879.3			
13	13	1.182	рюкзак-синий	8.1	17.3	снег-в-тени	0.703	56.1	5.0	-7.0	8.6	bbox	12	3.0	3.0	3.0	1679,647,72,16	1804.1			
14	14	0.539	рюкзак-синий	3.6	8.3	снег-в-тени	0.708	47.1	4.0	-12.0	12.6	bbox	13	2.0	2.0	3.0	1665,737,56,22	1757.0			
15	15	2.518	палка-древко-контроль	14.0	50.6	снег-пересвеченный	0.454	92.2	-7.0	-1.0	7.1	bbox	14	3.0	3.0	4.0	1777,457,66,19	1710.8			
16	16	1.368	стакан-марка-красная	9.8	16.7	снег-в-тени	1.100	66.5	7.0	-8.0	10.6	bbox	15	4.0	4.0	4.0	1347,435,44,18	1685.7			
17	17	0.804	рюкзак-синий	6.1	7.3	снег-в-тени	1.522	46.1	2.0	-20.0	20.1	bbox	16	6.0	6.0	6.0	1889,153,16,52	1516.9			
18	18	1.113	рюкзак-синий	8.2	11.8	снег-в-тени	0.297	50.6	-1.0	-6.0	6.1	bbox	17	3.0	2.0	5.0	1211,191,48,40	1512.5			
19	19	1.892	рюкзак-синий	11.2	35.7	снег-в-тени	2.166	74.5	11.0	-19.0	22.0	bbox	18	4.0	4.0	5.0	1547,439,48,10	1478.4			
20	20	1.609	рюкзак-синий	6.7	38.5	снег-в-тени	1.165	77.3	4.0	-8.0	8.9	bbox	19	3.0	0.0	3.0	1581,283,52,22	1472.8			
21	21	0.676	палка-древко-бирюзовое	4.5	10.6	снег-в-тени	1.659	63.1	-11.0	-14.0	17.8	bbox	20	0.0	0.0	1.0	1525,156,26,23	1194.8			
22	22	0.587	рюкзак-синий	4.1	7.9	снег-в-тени	0.885	46.7	5.0	-13.0	13.9	bbox	21	2.0	2.0	5.0	1549,1007,54,16	1182.3			
23	23	1.478	стакан-марка-красная	11.4	11.0	порода-в-тени	0.715	38.8	0.0	-2.0	2.0	bbox	22	3.0	3.0	3.0	899,1027,40,20	1148.1			
24	24	1.577	стакан-марка-красная	11.7	16.5	снег-освещённый	0.652	66.3	0.0	-3.0	3.0	bbox	23	3.0	3.0	7.0	1333,141,38,26	1116.5			
25	25	0.911	палка-древко-контроль	7.3	1.1	снег-в-тени	1.263	42.7	-10.0	-8.0	12.8	bbox	24	2.0	2.0	2.0	1546,895,59,8	1095.6			
26	26	0.855	рюкзак-синий	6.7	4.7	снег-в-тени	0.523	43.5	4.0	-8.0	8.9	bbox	25	2.0	2.0	2.0	1633,655,48,14	1054.4			
27	27	1.381	рюкзак-синий	11.0	0.8	снег-в-тени	0.716	38.0	0.0	-3.0	3.0	bbox	26	3.0	3.0	5.0	329,921,25,24	1026.1			
28	28	1.341	рюкзак-синий	4.5	34.1	снег-в-тени	0.940	72.9	-1.0	-10.0	10.0	bbox	27	4.0	4.0	7.0	1299,0,34,35	1025.3			
29	29	1.911	палка-древко-контроль	15.0	10.4	снег-освещённый	1.351	52.0	-8.0	0.0	8.0	bbox	28	3.0	3.0	5.0	1839,853,56,8	981.5			
30	30	1.007	рюкзак-синий	7.2	12.6	снег-в-тени	0.396	51.4	-3.0	-8.0	8.5	bbox	29	2.0	2.0	5.0	1488,975,35,18	964.9			
31	31	1.987	палка-древко-контроль	10.0	43.1	снег-пересвеченный	0.497	84.7	-7.0	-5.0	8.6	bbox	30	3.0	1.0	3.0	1885,370,35,13	940.8			
32	32	2.676	рюкзак-синий	21.0	14.1	снег-в-тени	3.389	52.9	2.0	-35.0	35.1	bbox	31	0.0	0.0	0.0	1365,15,28,10	851.1			
33	33	1.263	стакан-марка-красная	7.3	24.5	снег-розовый	1.334	74.3	9.0	-6.0	10.8	bbox	32	3.0	0.0	3.0	1796,561,27,10	847.7			
34	34	1.013	рюкзак-синий	8.1	2.8	снег-в-тени	1.306	41.6	9.0	-13.0	15.8	bbox	33	3.0	3.0	5.0	1893,797,27,14	820.2			
35	35	1.537	рюкзак-синий	9.9	25.5	снег-в-тени	1.997	64.3	8.0	-21.0	22.5	bbox	34	7.0	2.0	7.0	1667,547,44,6	814.0			
36	36	1.384	стакан-марка-красная	11.0	2.7	порода-в-тени	0.992	47.1	0.0	0.0	0.0	bbox	35	4.0	4.0	4.0	225,791,14,18	713.4			
37	37	0.534	палка-древко-контроль	4.1	3.9	снег-в-тени	1.121	45.5	-4.0	-16.0	16.5	bbox	36	0.0	0.0	0.0	1757,5,22,23	703.7			
38	38	0.911	рюкзак-синий	7.3	1.0	снег-в-тени	1.655	39.8	-1.0	-21.0	21.0	bbox	37	0.0	0.0	1.0	1853,37,14,24	676.9			
39	39	1.883	крышка-контроль	13.0	26.4	снег-пересвеченный	1.177	68.8	-11.0	-2.0	11.2	bbox	38	2.0	2.0	2.0	511,205,14,20	652.4			
40	40	1.213	стакан-марка-красная	8.5	16.1	снег-в-тени	1.126	33.7	8.0	-7.0	10.6	bbox	39	6.0	6.0	6.0	1082,909,27,14	630.1			
41	41	1.876	рюкзак-синий	8.9	42.2	снег-в-тени	2.204	81.0	5.0	-22.0	22.6	bbox	40	5.0	1.0	7.0	1801,53,12,16	598.3			
42	42	0.944	стакан-марка-красная	7.2	7.8	снег-в-тени	0.951	57.6	5.0	-3.0	5.8	bbox	41	2.0	2.0	2.0	1341,779,36,10	583.0			
43	43	1.843	рюкзак-синий	13.9	17.3	снег-в-тени	2.480	56.1	8.0	-26.0	27.2	bbox	42	1.0	1.0	6.0	1659,217,10,18	568.7			
44	44	2.719	палка-древко-контроль	20.2	27.8	снег-в-тени	3.343	69.4	-1.0	-34.0	34.0	bbox	43	0.0	0.0	1.0	1362,117,33,12	564.8			
45	45	1.628	рюкзак-синий	7.0	38.5	снег-освещённый	0.919	77.3	1.0	-7.0	7.1	bbox	44	5.0	5.0	5.0	1801,227,16,22	548.9			
46	46	0.821	стакан-марка-красная	5.0	14.9	снег-розовый	1.079	64.7	8.0	-3.0	8.5	bbox	45	4.0	1.0	4.0	1281,771,26,10	537.4			
47	47	1.891	рюкзак-синий	13.0	27.1	снег-в-тени	2.458	65.9	6.0	-26.0	26.7	bbox	46	1.0	1.0	1.0	1481,285,10,22	535.6			
48	48	1.100	палка-древко-контроль	8.5	7.4	снег-в-тени	1.381	49.0	-11.0	-7.0	13.0	bbox	47	1.0	1.0	1.0	1197,729,20,8	535.6			
49	49	1.662	стакан-марка-красная	11.0	25.9	снег-освещённый	0.221	75.7	0.0	0.0	0.0	bbox	48	6.0	6.0	6.0	1749,891,34,21	529.2			
50	50	1.551	рюкзак-синий	12.2	7.9	снег-в-тени	2.236	46.7	8.0	-24.0	25.3	bbox	49	1.0	1.0	1.0	823,162,8,25	523.4			
51	51	0.489	палка-древко-бирюзовое	3.9	0.8	снег-в-тени	2.003	53.3	-12.0	-18.5	22.1	bbox	50	0.0	0.0	1.0	1629,204,10,21	515.5			
52	52	1.095	стакан-марка-красная	8.5	7.7	снег-в-тени	0.806	57.5	5.0	-5.0	7.1	bbox	51	2.0	2.0	2.0	482,45,9,28	509.4			
53	53	2.188	стакан-марка-красная	17.0	14.5	снег-освещённый	0.879	64.3	-6.0	1.5	6.2	bbox	52	2.0	2.0	4.0	1501,617,34,6	504.8			
54	54	1.154	рюкзак-синий	7.2	20.4	снег-в-тени	0.648	59.2	4.0	-7.5	8.5	bbox	53	4.0	4.0	4.0	1253,391,24,14	460.0			
55	55	2.137	рюкзак-синий	16.5	15.7	снег-в-тени	2.830	54.5	5.0	-30.0	30.4	bbox	54	1.0	0.0	1.0	1589,157,20,14	459.1			
