ранг	ранг_в_группе	расстояние	сигнатура	d_ab	d_L	ловушка	d_ловушки	L	a	b	C	цвет_измерен	track	t_best	t0	t1	bbox	score	lat	lon	alt
60	60	0.961	рюкзак-синий	6.3	15.3	снег-в-тени	0.258	54.1	-1.0	-8.0	8.1	bbox	59	59.1	59.1	66.1	1305,0,15,9	230.4	39.4825262	73.5847472	4638.1
61	61	1.575	стакан-марка-красная	11.5	17.6	порода-в-тени	0.477	32.2	-0.5	0.0	0.5	bbox	60	54.1	53.1	54.1	993,834,12,7	224.9	39.4825278	73.5847486	4638.0
62	62	1.868	стакан-марка-красная	12.0	31.0	порода-в-тени	0.186	18.8	-1.0	0.0	1.0	bbox	61	31.0	22.0	31.0	125,269,9,10	222.5	39.4825260	73.5847473	4638.0
63	63	0.737	рюкзак-синий	5.0	11.0	снег-в-тени	0.734	27.8	1.0	-9.0	9.1	bbox	62	52.1	51.1	52.1	1105,332,9,7	220.4	39.4825278	73.5847490	4638.0
64	64	1.924	рюкзак-синий	13.0	28.6	порода-в-тени	0.442	10.2	0.0	-1.0	1.0	bbox	63	39.0	34.0	44.0	537,657,6,16	212.9	39.4825276	73.5847475	4638.0
65	65	1.850	рюкзак-синий	13.0	24.5	порода-в-тени	0.331	14.3	0.0	-1.0	1.0	bbox	64	26.0	22.0	26.0	169,161,8,12	212.1	39.4825252	73.5847474	4638.0
66	66	0.884	рюкзак-синий	6.7	7.9	снег-в-тени	0.253	46.7	-2.0	-8.0	8.2	bbox	65	50.1	50.1	51.1	1687,225,10,8	211.8	39.4825278	73.5847490	4638.0
67	67	0.937	рюкзак-синий	7.3	6.3	снег-в-тени	0.201	45.1	-1.0	-7.0	7.1	bbox	66	35.0	32.0	45.0	533,515,6,26	211.1	39.4825266	73.5847474	4638.0
68	68	0.679	рюкзак-синий	5.4	2.6	снег-в-тени	0.290	41.4	-1.0	-9.0	9.1	bbox	67	60.1	60.1	60.1	1618,273,12,8	211.1	39.4825265	73.5847471	4638.0
69	69	0.869	рюкзак-синий	6.5	8.7	снег-в-тени	0.188	47.5	-1.5	-8.0	8.1	bbox	68	50.1	50.1	50.1	1537,425,8,8	209.6	39.4825278	73.5847490	4638.0
70	70	0.638	рюкзак-синий	5.1	1.0	снег-в-тени	0.377	37.8	0.0	-9.0	9.0	bbox	69	57.1	57.1	58.1	1663,76,10,8	206.8	39.4825269	73.5847477	4638.1
71	71	0.694	рюкзак-синий	5.4	4.7	снег-в-тени	0.424	43.5	3.0	-9.0	9.5	bbox	70	56.1	56.1	56.1	1884,100,9,13	203.6	39.4825273	73.5847480	4638.0
72	72	1.089	рюкзак-синий	8.2	9.8	снег-в-тени	0.281	48.6	-1.0	-6.0	6.1	bbox	71	46.0	46.0	46.0	489,409,8,8	201.0	39.4825278	73.5847485	4638.0
73	73	1.033	рюкзак-синий	8.2	2.0	снег-в-тени	0.375	40.8	-1.0	-6.0	6.1	bbox	72	19.0	17.0	20.0	497,801,7,14	196.4	39.4825252	73.5847455	4638.0
74	74	1.775	стакан-марка-красная	14.0	7.5	снег-освещённый	0.877	57.3	-3.0	0.0	3.0	bbox	73	66.1	65.1	66.1	475,211,6,14	195.3	39.4825270	73.5847469	4638.1
75	75	0.717	рюкзак-синий	5.0	9.8	снег-в-тени	0.179	48.6	1.0	-9.0	9.1	bbox	74	60.1	60.1	62.1	1737,113,8,8	190.7	39.4825265	73.5847471	4638.0
76	76	1.143	рюкзак-синий	6.1	23.9	порода-в-тени	0.931	14.9	0.0	-8.0	8.0	bbox	75	48.0	48.0	52.1	1831,39,6,10	189.5	39.4825279	73.5847489	4638.0
77	77	1.904	рюкзак-синий	13.9	21.6	снег-освещённый	0.829	60.4	-4.0	-1.0	4.1	bbox	76	61.1	60.1	61.1	439,1020,4,18	187.2	39.4825265	73.5847470	4638.0
78	78	1.952	рюкзак-синий	13.9	24.7	снег-освещённый	0.733	63.5	-4.0	-1.0	4.1	bbox	77	56.1	52.1	56.1	545,728,7,9	183.3	39.4825273	73.5847480	4638.0
79	79	0.802	рюкзак-синий	5.0	14.1	снег-в-тени	0.844	24.7	1.0	-9.0	9.1	bbox	78	55.1	55.1	55.1	1761,108,14,8	183.2	39.4825275	73.5847484	4638.0
80	80	1.908	стакан-марка-красная	11.0	36.9	порода-в-тени	0.386	12.9	0.0	0.0	0.0	bbox	79	30.0	28.0	30.0	1618,269,5,17	177.6	39.4825257	73.5847474	4638.0
81	81	0.899	рюкзак-синий	6.7	9.0	снег-в-тени	0.250	47.8	-2.0	-8.0	8.2	bbox	80	40.0	40.0	40.0	1911,49,2,32	176.8	39.4825277	73.5847475	4637.9
82	82	0.997	рюкзак-синий	7.3	11.4	снег-в-тени	0.196	50.2	-1.0	-7.0	7.1	bbox	81	48.0	48.0	48.0	321,169,8,8	172.7	39.4825279	73.5847489	4638.0
83	83	1.042	рюкзак-синий	6.3	19.0	порода-в-тени	0.884	19.8	-1.0	-8.0	8.1	bbox	82	2.0	0.0	4.0	273,628,8,10	168.5	39.4825275	73.5847465	4638.0
84	84	1.306	рюкзак-синий	8.0	23.5	порода-в-тени	0.751	15.3	1.0	-6.0	6.1	bbox	83	65.1	65.1	68.1	1129,57,16,4	168.4	39.4825270	73.5847472	4638.1
85	85	0.645	рюкзак-синий	5.1	2.8	снег-в-тени	0.255	41.6	0.0	-9.0	9.0	bbox	84	57.1	56.1	64.1	1841,107,10,10	167.0	39.4825269	73.5847477	4638.1
86	86	1.847	рюкзак-синий	14.7	5.1	порода-в-тени	0.527	33.7	-3.5	0.0	3.5	bbox	85	46.0	45.0	46.0	603,853,6,12	165.2	39.4825278	73.5847485	4638.0
87	87	0.821	рюкзак-синий	6.4	5.1	снег-в-тени	0.419	43.9	-3.0	-9.0	9.5	bbox	86	3.0	0.0	4.0	585,809,8,9	164.1	39.4825276	73.5847466	4638.0
88	88	0.680	рюкзак-синий	5.4	2.7	снег-в-тени	0.454	36.1	-1.0	-9.0	9.1	bbox	87	5.0	1.0	7.0	570,749,7,9	162.7	39.4825281	73.5847472	4638.0
89	89	0.991	рюкзак-синий	7.3	11.0	снег-в-тени	0.191	49.8	-1.0	-7.0	7.1	bbox	88	46.0	46.0	46.0	329,433,8,8	161.0	39.4825278	73.5847485	4638.0
90	90	0.859	рюкзак-синий	6.3	9.4	снег-в-тени	0.126	48.2	-1.0	-8.0	8.1	bbox	89	16.0	14.0	17.0	561,619,10,6	159.3	39.4825268	73.5847468	4638.1
91	91	0.886	рюкзак-синий	6.4	10.6	снег-в-тени	0.399	49.4	-3.0	-9.0	9.5	bbox	90	7.0	6.0	7.0	1707,507,6,15	159.0	39.4825280	73.5847475	4638.0
92	92	0.675	рюкзак-синий	4.5	10.6	снег-в-тени	0.285	49.4	-1.0	-10.0	10.0	bbox	91	0.0	0.0	0.0	636,681,7,8	158.6	39.4825273	73.5847466	4638.0
93	93	1.122	рюкзак-синий	6.1	23.1	порода-в-тени	1.022	15.7	2.0	-8.0	8.2	bbox	92	54.1	54.1	54.1	1911,110,9,7	154.8	39.4825278	73.5847486	4638.0
94	94	0.685	рюкзак-синий	5.4	3.6	снег-в-тени	0.263	42.4	-1.0	-9.0	9.1	bbox	93	0.0	0.0	2.0	579,865,8,12	153.3	39.4825273	73.5847466	4638.0
95	95	0.835	рюкзак-синий	6.4	6.7	снег-в-тени	0.404	45.5	-3.0	-9.0	9.5	bbox	94	58.1	58.1	63.1	1633,43,8,6	151.6	39.4825265	73.5847475	4638.1
96	96	1.859	рюкзак-синий	12.0	30.6	порода-в-тени	0.517	8.2	0.0	-2.0	2.0	bbox	95	26.0	25.0	26.0	81,425,8,8	151.1	39.4825252	73.5847474	4638.0
97	97	1.744	рюкзак-синий	13.9	2.8	порода-в-тени	0.796	41.6	-4.0	-1.0	4.1	bbox	96	48.0	48.0	48.0	745,201,3,24	150.3	39.4825279	73.5847489	4638.0
98	98	1.075	рюкзак-синий	6.7	18.8	снег-в-тени	0.431	57.6	-2.0	-8.0	8.2	bbox	97	60.1	59.1	60.1	1307,297,6,8	150.1	39.4825265	73.5847471	4638.0
99	99	1.069	рюкзак-синий	7.2	16.1	снег-в-тени	0.453	54.9	-3.0	-8.0	8.5	bbox	98	14.0	13.0	17.0	527,495,2,32	146.8	39.4825270	73.5847475	4638.0
100	100	0.640	рюкзак-синий	5.0	3.9	снег-в-тени	0.493	34.9	1.0	-9.0	9.1	bbox	99	58.1	58.1	59.1	1729,74,8,7	144.7	39.4825265	73.5847475	4638.1
101	101	0.893	рюкзак-синий	5.4	16.4	снег-в-тени	0.926	22.4	-1.0	-9.0	9.1	bbox	100	2.0	0.0	2.0	42,1025,7,10	143.4	39.4825275	73.5847465	4638.0
102	102	1.906	стакан-марка-красная	13.0	27.8	порода-в-тени	0.196	22.0	-2.0	0.5	2.1	bbox	101	1.0	1.0	1.0	227,1059,6,7	140.6	39.4825273	73.5847465	4638.0
103	103	1.074	рюкзак-синий	8.2	8.5	снег-в-тени	0.280	47.3	-1.0	-6.0	6.1	bbox	102	11.0	8.0	14.0	561,657,6,8	139.3	39.4825272	73.5847478	4638.0
104	104	1.163	рюкзак-синий	6.3	23.9	порода-в-тени	0.905	14.9	-1.0	-8.0	8.1	bbox	103	2.0	0.0	2.0	23,971,7,7	136.6	39.4825275	73.5847465	4638.0
105	105	0.916	рюкзак-синий	7.0	7.6	снег-в-тени	0.619	31.2	1.0	-7.0	7.1	bbox	104	44.0	31.0	44.0	461,801,6,16	136.6	39.4825277	73.5847479	4638.0
106	106	1.687	рюкзак-синий	13.2	10.6	порода-в-тени	0.306	28.2	-1.0	-1.0	1.4	bbox	105	30.0	30.0	30.0	1507,1065,6,8	135.3	39.4825257	73.5847474	4638.0
107	107	0.868	рюкзак-синий	6.1	11.7	снег-в-тени	0.741	27.1	0.0	-8.0	8.0	bbox	106	66.1	65.1	67.1	1109,172,12,5	135.3	39.4825270	73.5847469	4638.1
108	108	0.999	рюкзак-синий	5.1	21.5	порода-в-тени	1.124	17.3	2.0	-9.0	9.2	bbox	107	66.1	66.1	68.1	1065,61,8,6	135.3	39.4825270	73.5847469	4638.1
109	109	1.791	рюкзак-синий	12.6	23.6	снег-освещённый	0.748	62.4	-3.0	-2.0	3.6	bbox	108	25.0	24.0	25.0	1351,652,8,19	135.1	39.4825251	73.5847471	4638.0
110	110	1.796	стакан-марка-красная	14.0	10.8	снег-освещённый	0.764	60.6	-3.0	0.0	3.0	bbox	109	51.1	51.1	52.1	963,91,7,6	134.8	39.4825279	73.5847493	4638.0
111	111	0.996	рюкзак-синий	6.1	18.0	порода-в-тени	0.910	20.8	0.0	-8.0	8.0	bbox	110	50.1	50.1	50.1	1708,25,5,8	133.5	39.4825278	73.5847490	4638.0
112	112	1.383	рюкзак-синий	11.0	2.3	порода-в-тени	0.674	36.5	0.0	-3.0	3.0	bbox	111	46.0	46.0	49.0	1345,0,9,17	133.1	39.4825278	73.5847485	4638.0
113	113	1.771	рюкзак-синий	13.9	9.0	снег-в-тени	1.008	47.8	-4.0	-1.0	4.1	bbox	112	28.0	28.0	28.0	1825,207,7,23	131.5	39.4825254	73.5847473	4638.0
114	114	1.262	рюкзак-синий	6.1	28.2	порода-в-тени	1.067	10.6	2.0	-8.0	8.2	bbox	113	1.0	0.0	5.0	731,33,6,8	127.7	39.4825273	73.5847465	4638.0
115	115	0.997	рюкзак-синий	7.3	11.4	снег-в-тени	0.196	50.2	-1.0	-7.0	7.1	bbox	114	26.0	26.0	26.0	0,823,7,10	127.7	39.4825252	73.5847474	4638.0
116	116	1.195	рюкзак-синий	6.0	26.1	порода-в-тени	0.990	12.7	1.0	-8.0	8.1	bbox	115	64.1	63.1	64.1	1633,651,7,6	127.5	39.4825270	73.5847472	4638.0
117	117	0.642	рюкзак-синий	4.9	5.1	снег-в-тени	0.265	43.9	-1.0	-9.5	9.6	bbox	116	56.1	56.1	57.1	775,89,6,8	125.6	39.4825273	73.5847480	4638.0
118	118	1.544	рюкзак-синий	12.2	7.5	снег-в-тени	0.762	46.3	-1.0	-2.0	2.2	bbox	117	29.0	29.0	30.0	1519,961,4,24	123.7	39.4825254	73.5847475	4638.0
119	119	1.534	стакан-марка-красная	12.0	8.2	порода-в-тени	0.776	41.6	-1.0	0.0	1.0	bbox	118	61.1	61.1	63.1	583,401,2,16	121.2	39.4825265	73.5847470	4638.0
120	120	1.001	рюкзак-синий	6.7	15.3	снег-в-тени	0.337	54.1	-2.0	-8.0	8.2	bbox	119	60.1	57.1	64.1	1609,497,8,8	120.5	39.4825265	73.5847471	4638.0
121	121	1.085	рюкзак-синий	7.2	16.9	снег-в-тени	0.469	55.7	-3.0	-8.0	8.5	bbox	120	22.0	22.0	22.0	105,81,8,8	119.6	39.4825252	73.5847463	4638.0
122	122	1.581	рюкзак-синий	8.1	34.1	порода-в-тени	0.977	4.7	2.0	-6.0	6.3	bbox	121	18.0	18.0	18.0	491,905,2,18	118.4	39.4825255	73.5847457	4638.0
123	123	1.093	рюкзак-синий	6.3	21.2	порода-в-тени	0.889	17.6	-1.0	-8.0	8.1	bbox	122	0.0	0.0	0.0	57,1001,5,8	114.0	39.4825273	73.5847466	4638.0
124	124	0.847	рюкзак-синий	4.5	17.8	снег-в-тени	0.998	21.0	-1.0	-10.0	10.0	bbox	123	0.0	0.0	2.0	127,882,6,7	113.3	39.4825273	73.5847466	4638.0
125	125	1.197	рюкзак-синий	8.1	18.1	снег-в-тени	0.409	56.9	0.0	-6.0	6.0	bbox	124	50.1	50.1	50.1	1511,65,6,5	112.8	39.4825278	73.5847490	4638.0
126	126	1.795	рюкзак-синий	13.2	20.2	порода-в-тени	0.140	18.6	-1.0	-1.0	1.4	bbox	125	0.0	0.0	4.0	1341,561,4,8	112.4	39.4825273	73.5847466	4638.0
127	127	1.645	стакан-марка-красная	13.2	1.4	снег-в-тени	0.910	48.4	-2.0	-1.0	2.2	bbox	126	50.1	50.1	55.1	1193,161,8,8	111.6	39.4825278	73.5847490	4638.0
128	128	0.980	рюкзак-синий	7.3	10.2	снег-в-тени	0.182	49.0	-1.0	-7.0	7.1	bbox	127	16.0	16.0	16.0	521,97,8,8	111.1	39.4825268	73.5847468	4638.1
129	129	1.273	рюкзак-синий	6.1	28.6	порода-в-тени	1.072	10.2	2.0	-8.0	8.2	bbox	128	63.1	60.1	65.1	1639,388,8,5	111.0	39.4825269	73.5847472	4638.0
130	130	1.065	рюкзак-синий	8.2	7.5	снег-в-тени	0.285	46.3	-1.0	-6.0	6.1	bbox	129	16.0	15.0	16.0	1193,417,5,8	110.5	39.4825268	73.5847468	4638.1
131	131	0.930	рюкзак-синий	6.3	13.7	снег-в-тени	0.820	25.1	-1.0	-8.0	8.1	bbox	130	52.1	52.1	54.1	1697,620,8,5	109.4	39.4825278	73.5847490	4638.0
132	132	1.764	рюкзак-синий	13.3	16.1	порода-в-тени	0.084	22.7	-2.0	-1.0	2.2	bbox	131	28.0	28.0	29.0	1083,793,6,8	108.7	39.4825254	73.5847473	4638.0
133	133	1.947	рюкзак-синий	13.6	26.3	порода-в-тени	0.313	12.5	-1.0	-0.5	1.1	bbox	132	2.0	1.0	2.0	399,1071,18,2	108.6	39.4825275	73.5847465	4638.0
134	134	1.876	стакан-марка-красная	12.0	31.4	порода-в-тени	0.190	18.4	-1.0	0.0	1.0	bbox	133	65.1	65.1	65.1	1729,927,16,2	108.4	39.4825270	73.5847472	4638.1
135	135	0.975	рюкзак-синий	7.3	9.8	снег-в-тени	0.179	48.6	-1.0	-7.0	7.1	bbox	134	49.0	49.0	49.0	474,393,6,8	107.6	39.4825278	73.5847489	4638.0
