track	t_best	t0	t1	bbox	length_px	score	lat	lon	alt
0	221.3	221.3	221.3	234,34,470,818	919.6	17352.8	39.4800570	73.5932032	5177.8
1	255.3	254.3	258.3	224,96,554,984	1124.5	14943.8	39.4800528	73.5932037	5177.8
2	248.3	248.3	248.3	270,0,566,878	1032.2	14535.4	39.4800553	73.5932037	5177.8
3	244.3	244.3	247.3	370,254,546,826	985.9	13677.3	39.4800550	73.5932038	5177.8
4	256.3	253.3	257.3	0,188,564,892	1016.1	13575.3	39.4800530	73.5932036	5177.8
5	233.3	233.3	233.3	360,144,510,936	1062.6	13136.9	39.4800558	73.5932013	5177.8
6	256.3	256.3	256.3	244,218,522,862	1004.0	13021.3	39.4800530	73.5932036	5177.8
7	38.0	38.0	39.0	1148,0,184,426	458.2	12990.4	39.4800352	73.5932083	5177.8
8	237.3	234.3	240.3	262,34,586,1036	1143.3	12843.2	39.4800562	73.5932020	5177.8
9	258.3	258.3	258.3	452,274,398,770	862.6	12667.8	39.4800532	73.5932033	5177.8
10	248.3	248.3	248.3	324,26,364,590	689.5	12558.4	39.4800553	73.5932037	5177.8
11	222.3	221.3	223.3	300,466,384,614	718.7	12350.4	39.4800578	73.5932030	5177.8
12	258.3	255.3	258.3	328,94,464,780	893.8	12196.7	39.4800532	73.5932033	5177.8
13	255.3	255.3	259.3	416,350,412,730	826.3	12188.1	39.4800528	73.5932037	5177.8
14	223.3	223.3	223.3	300,474,378,606	709.6	11921.1	39.4800583	73.5932029	5177.8
15	244.3	244.3	252.3	320,130,456,690	824.3	11902.4	39.4800550	73.5932038	5177.8
16	221.3	221.3	221.3	0,462,372,554	664.3	11470.9	39.4800570	73.5932032	5177.8
17	219.3	219.3	219.3	0,310,470,688	828.7	11351.8	39.4800559	73.5932036	5177.8
18	244.3	244.3	244.3	358,0,362,590	689.3	11307.7	39.4800550	73.5932038	5177.8
19	219.3	219.3	220.3	134,298,538,782	945.2	11218.8	39.4800559	73.5932036	5177.8
20	236.3	232.3	237.3	424,76,362,690	769.8	11207.3	39.4800562	73.5932018	5177.8
21	220.3	220.3	221.3	150,198,424,744	852.6	10963.3	39.4800564	73.5932033	5177.8
22	239.3	235.3	243.3	112,136,524,780	908.5	10915.6	39.4800556	73.5932026	5177.8
23	247.3	244.3	247.3	60,256,456,824	933.2	10884.2	39.4800554	73.5932037	5177.8
24	243.3	238.3	251.3	462,342,514,738	896.4	10857.0	39.4800547	73.5932035	5177.8
25	248.3	245.3	248.3	292,446,322,494	582.4	10725.9	39.4800553	73.5932037	5177.8
26	231.3	229.3	236.3	454,324,428,756	865.1	10664.3	39.4800555	73.5932014	5177.8
27	271.3	267.3	273.3	48,394,470,662	796.6	10327.1	39.4800540	73.5932046	5177.8
28	218.3	216.3	218.3	406,332,432,748	859.7	10231.4	39.4800551	73.5932037	5177.8
29	248.3	248.3	248.3	406,592,294,488	566.4	9779.0	39.4800553	73.5932037	5177.8
30	259.3	255.3	259.3	504,370,382,710	802.9	9742.6	39.4800534	73.5932034	5177.8
31	256.3	256.3	269.3	398,414,384,666	766.0	9666.9	39.4800530	73.5932036	5177.8
32	105.1	105.1	105.1	1012,72,278,290	398.9	9573.8	39.4800490	73.5932052	5177.9
33	221.3	221.3	221.3	10,592,320,476	556.3	9563.0	39.4800570	73.5932032	5177.8
34	245.3	245.3	245.3	88,286,432,708	826.3	9520.8	39.4800553	73.5932038	5177.8
35	38.0	37.0	39.0	706,114,116,240	263.0	9410.2	39.4800352	73.5932083	5177.8
36	238.3	230.3	238.3	276,80,356,546	645.3	9368.8	39.4800561	73.5932023	5177.8
37	221.3	221.3	223.3	414,0,456,718	846.2	9286.6	39.4800570	73.5932032	5177.8
38	222.3	222.3	223.3	44,568,464,512	680.6	9179.9	39.4800578	73.5932030	5177.8
39	254.3	253.3	254.3	482,518,330,554	639.9	9035.6	39.4800528	73.5932038	5177.8
40	224.3	224.3	224.3	482,506,344,428	545.0	8843.3	39.4800584	73.5932029	5177.8
41	219.3	219.3	220.3	34,546,408,528	657.1	8741.6	39.4800559	73.5932036	5177.8
42	232.3	224.3	235.3	504,236,368,624	715.7	8689.0	39.4800554	73.5932013	5177.8
43	244.3	244.3	248.3	298,180,258,492	551.9	8562.7	39.4800550	73.5932038	5177.8
44	220.3	220.3	220.3	452,534,378,546	656.8	8443.2	39.4800564	73.5932033	5177.8
45	274.3	274.3	274.3	44,514,260,414	481.7	8428.2	39.4800544	73.5932052	5177.8
46	274.3	274.3	274.3	30,462,468,618	715.3	8422.4	39.4800544	73.5932052	5177.8
47	220.3	220.3	220.3	1658,8,232,312	375.0	8408.4	39.4800564	73.5932033	5177.8
48	203.3	203.3	209.3	1340,258,132,194	231.8	8224.9	39.4800561	73.5932028	5177.8
49	253.3	253.3	255.3	416,198,368,632	720.7	8200.8	39.4800530	73.5932037	5177.8
50	258.3	254.3	265.3	452,504,390,576	680.3	8182.0	39.4800532	73.5932033	5177.8
51	199.2	198.2	200.2	1128,350,250,304	388.1	7840.4	39.4800566	73.5932035	5177.8
52	219.3	219.3	219.3	442,24,222,388	443.2	7778.0	39.4800559	73.5932036	5177.8
53	249.3	249.3	252.3	480,262,248,434	485.8	7595.9	39.4800545	73.5932037	5177.8
54	223.3	221.3	224.3	636,584,256,468	530.4	7525.2	39.4800583	73.5932029	5177.8
55	266.3	263.3	266.3	0,450,408,600	697.2	7502.5	39.4800544	73.5932041	5177.8
56	139.2	139.2	139.2	1284,36,324,450	550.5	7499.3	39.4800508	73.5932065	5177.9
57	221.3	219.3	221.3	324,592,268,488	553.9	7489.4	39.4800570	73.5932032	5177.8
58	139.2	139.2	139.2	804,212,326,442	527.4	7440.8	39.4800508	73.5932065	5177.9
59	235.3	234.3	235.3	202,580,258,500	557.2	7433.9	39.4800561	73.5932017	5177.8
60	273.3	273.3	273.3	56,578,344,502	585.9	7417.8	39.4800547	73.5932052	5177.8
61	258.3	258.3	259.3	1062,0,244,268	359.6	7345.1	39.4800532	73.5932033	5177.8
62	247.3	243.3	247.3	488,322,326,644	717.3	7286.8	39.4800554	73.5932037	5177.8
63	243.3	235.3	243.3	512,292,362,508	615.7	7254.2	39.4800547	73.5932035	5177.8
64	248.3	248.3	248.3	330,618,250,426	483.9	7250.7	39.4800553	73.5932037	5177.8
65	255.3	255.3	255.3	1048,0,250,268	362.3	7162.4	39.4800528	73.5932037	5177.8
66	142.2	142.2	142.2	320,530,306,550	625.9	7144.1	39.4800525	73.5932060	5177.9
67	219.3	219.3	219.3	1596,0,178,190	257.5	7122.3	39.4800559	73.5932036	5177.8
68	200.2	198.2	200.2	1206,312,442,650	773.2	7104.7	39.4800564	73.5932034	5177.8
69	192.2	190.2	192.2	1124,304,402,602	714.3	7066.9	39.4800543	73.5932060	5177.8
70	140.2	140.2	141.2	222,320,288,488	562.7	7041.9	39.4800511	73.5932065	5177.9
71	192.2	191.2	193.2	1010,346,240,296	377.7	7025.2	39.4800543	73.5932060	5177.8
72	255.3	255.3	255.3	596,592,332,488	587.1	7014.4	39.4800528	73.5932037	5177.8
73	215.3	213.3	219.3	334,550,350,530	612.3	6992.7	39.4800545	73.5932039	5177.8
74	257.3	253.3	263.3	536,216,236,374	439.2	6891.4	39.4800530	73.5932033	5177.8
75	195.2	194.2	196.2	1686,18,200,316	369.9	6726.8	39.4800567	73.5932048	5177.8
76	244.3	244.3	244.3	566,190,256,416	484.7	6681.7	39.4800550	73.5932038	5177.8
77	120.1	119.1	121.1	1688,60,232,390	435.3	6660.3	39.4800499	73.5932072	5177.9
78	245.3	245.3	248.3	468,318,298,574	639.5	6597.2	39.4800553	73.5932038	5177.8
79	247.3	247.3	247.3	1224,746,106,184	209.6	6559.3	39.4800554	73.5932037	5177.8
80	224.3	219.3	227.3	346,754,204,326	381.7	6535.0	39.4800584	73.5932029	5177.8
81	206.3	204.3	214.3	810,480,260,360	438.4	6470.6	39.4800576	73.5932033	5177.8
82	248.3	246.3	248.3	362,778,172,290	334.4	6407.1	39.4800553	73.5932037	5177.8
83	196.2	194.2	196.2	1120,0,214,322	382.6	6364.5	39.4800569	73.5932042	5177.8
84	241.3	236.3	246.3	180,428,204,342	387.0	6306.1	39.4800548	73.5932032	5177.8
85	236.3	236.3	237.3	104,648,252,432	497.3	6220.9	39.4800562	73.5932018	5177.8
86	200.2	198.2	202.2	1252,164,242,538	572.8	6190.7	39.4800564	73.5932034	5177.8
87	256.3	256.3	257.3	562,686,244,394	452.5	6186.7	39.4800530	73.5932036	5177.8
88	218.3	218.3	218.3	1080,216,210,246	319.1	6152.1	39.4800551	73.5932037	5177.8
89	244.3	244.3	244.3	362,608,226,370	430.7	6134.5	39.4800550	73.5932038	5177.8
90	224.3	224.3	224.3	1378,454,180,248	302.5	6127.3	39.4800584	73.5932029	5177.8
91	243.3	243.3	243.3	0,634,240,406	466.0	6124.7	39.4800547	73.5932035	5177.8
92	270.3	269.3	278.3	146,640,410,440	592.9	6123.5	39.4800539	73.5932044	5177.8
93	190.2	190.2	190.2	878,598,238,326	399.1	6094.3	39.4800529	73.5932066	5177.8
94	220.3	220.3	220.3	576,668,254,412	477.4	6091.3	39.4800564	73.5932033	5177.8
95	141.2	140.2	141.2	778,54,316,436	526.3	6089.6	39.4800517	73.5932062	5177.9
96	192.2	192.2	196.2	1126,188,240,510	539.3	6050.8	39.4800543	73.5932060	5177.8
97	103.1	103.1	103.1	894,78,208,166	263.3	6015.5	39.4800487	73.5932051	5177.8
98	249.3	245.3	250.3	436,588,366,492	602.1	6007.3	39.4800545	73.5932037	5177.8
99	142.2	140.2	142.2	878,140,216,374	427.1	6004.6	39.4800525	73.5932060	5177.9
100	222.3	222.3	230.3	894,402,358,498	610.4	5987.3	39.4800578	73.5932030	5177.8
101	218.3	217.3	218.3	566,712,228,368	430.0	5976.2	39.4800551	73.5932037	5177.8
102	242.3	238.3	251.3	128,632,266,434	504.4	5955.6	39.4800546	73.5932033	5177.8
103	219.3	219.3	219.3	1438,110,186,230	290.3	5877.1	39.4800559	73.5932036	5177.8
104	229.3	225.3	234.3	1096,388,254,322	405.7	5838.3	39.4800563	73.5932016	5177.8
105	201.2	201.2	201.2	1214,272,252,554	604.7	5835.4	39.4800559	73.5932032	5177.8
106	257.3	256.3	257.3	162,682,294,398	492.0	5834.1	39.4800530	73.5932033	5177.8
107	142.2	142.2	142.2	1362,0,240,296	371.9	5805.9	39.4800525	73.5932060	5177.9
108	37.0	37.0	39.0	1292,286,54,222	225.5	5788.3	39.4800355	73.5932082	5177.8
109	106.1	106.1	106.1	1322,372,170,204	262.7	5788.2	39.4800489	73.5932052	5177.9
110	197.2	193.2	197.2	1048,334,168,336	364.0	5786.8	39.4800570	73.5932038	5177.8
111	201.2	201.2	201.2	1158,0,196,290	347.2	5774.2	39.4800559	73.5932032	5177.8
112	139.2	139.2	139.2	480,130,296,388	481.5	5753.6	39.4800508	73.5932065	5177.9
113	224.3	224.3	233.3	752,694,272,386	463.9	5715.0	39.4800584	73.5932029	5177.8
114	220.3	220.3	220.3	306,554,314,510	580.9	5709.7	39.4800564	73.5932033	5177.8
115	142.2	139.2	142.2	1618,0,158,270	306.8	5669.7	39.4800525	73.5932060	5177.9
116	272.3	271.3	272.3	208,738,284,342	437.7	5660.4	39.4800543	73.5932049	5177.8
117	244.3	244.3	246.3	378,742,168,282	325.5	5660.0	39.4800550	73.5932038	5177.8
118	272.3	270.3	272.3	318,700,270,380	452.2	5658.6	39.4800543	73.5932049	5177.8
119	139.2	139.2	145.2	1088,290,200,278	328.4	5622.9	39.4800508	73.5932065	5177.9
120	256.3	256.3	265.3	470,746,252,334	415.1	5605.4	39.4800530	73.5932036	5177.8
121	197.2	193.2	197.2	1144,0,202,294	353.8	5586.1	39.4800570	73.5932038	5177.8
122	281.3	281.3	281.3	196,432,330,212	387.3	5578.4	39.4800513	73.5932058	5177.8
123	221.3	221.3	221.3	1580,0,198,266	328.6	5551.9	39.4800570	73.5932032	5177.8
124	274.3	274.3	274.3	208,342,290,406	489.6	5516.1	39.4800544	73.5932052	5177.8
125	213.3	210.3	217.3	906,614,198,232	302.1	5505.0	39.4800554	73.5932039	5177.8
126	221.3	221.3	221.3	618,530,212,406	454.1	5492.7	39.4800570	73.5932032	5177.8
127	201.2	200.2	201.2	1218,772,202,308	365.2	5484.6	39.4800559	73.5932032	5177.8
128	245.3	241.3	245.3	500,558,332,522	606.4	5427.5	39.4800553	73.5932038	5177.8
129	266.3	265.3	266.3	64,652,290,428	504.7	5405.7	39.4800544	73.5932041	5177.8
130	140.2	140.2	142.2	194,550,278,512	579.3	5403.7	39.4800511	73.5932065	5177.9
131	243.3	239.3	243.3	548,714,242,366	435.4	5384.4	39.4800547	73.5932035	5177.8
132	202.2	202.2	202.2	878,0,138,304	328.4	5356.6	39.4800560	73.5932030	5177.8
133	106.1	106.1	106.1	1070,316,130,176	215.5	5347.4	39.4800489	73.5932052	5177.9
134	257.3	256.3	257.3	858,484,158,342	370.0	5342.6	39.4800530	73.5932033	5177.8
135	247.3	244.3	247.3	564,0,234,348	413.3	5306.3	39.4800554	73.5932037	5177.8
136	258.3	258.3	264.3	580,636,288,444	518.3	5277.0	39.4800532	73.5932033	5177.8
137	195.2	193.2	196.2	982,354,152,302	328.3	5274.9	39.4800567	73.5932048	5177.8
138	92.1	90.1	94.1	1658,136,262,416	444.3	5271.1	39.4800473	73.5932048	5177.9
139	139.2	139.2	151.2	510,20,220,348	401.3	5249.2	39.4800508	73.5932065	5177.9
140	190.2	190.2	190.2	952,56,186,316	363.7	5237.2	39.4800529	73.5932066	5177.8
141	254.3	253.3	254.3	576,620,302,460	538.6	5228.5	39.4800528	73.5932038	5177.8
142	191.2	191.2	191.2	984,316,180,320	347.9	5214.2	39.4800535	73.5932063	5177.8
143	139.2	139.2	139.2	420,652,270,428	502.2	5190.9	39.4800508	73.5932065	5177.9
144	256.3	256.3	257.3	498,246,184,220	282.4	5175.9	39.4800530	73.5932036	5177.8
145	254.3	253.3	254.3	314,798,202,282	336.9	5159.4	39.4800528	73.5932038	5177.8
146	220.3	220.3	220.3	696,694,242,328	403.8	5137.6	39.4800564	73.5932033	5177.8
147	276.3	276.3	276.3	1232,638,110,316	327.1	5137.6	39.4800539	73.5932055	5177.8
148	213.3	211.3	217.3	424,718,262,362	440.0	5105.6	39.4800554	73.5932039	5177.8
149	202.2	202.2	202.2	888,698,182,286	329.9	5103.4	39.4800560	73.5932030	5177.8
150	140.2	140.2	142.2	214,728,208,352	406.1	5063.9	39.4800511	73.5932065	5177.9
