track	t_best	t0	t1	bbox	length_px	score	lat	lon	alt
0	259.3	259.3	259.3	1118,640,802,152	808.6	15704.9	39.4827608	73.5853395	4585.0
1	327.4	321.4	334.4	1076,454,844,128	845.9	13706.6	39.4827648	73.5853406	4585.0
2	276.4	273.4	276.4	1052,854,868,154	873.2	13559.6	39.4827618	73.5853414	4585.0
3	258.3	257.3	258.3	1228,544,692,180	703.3	13071.5	39.4827605	73.5853392	4585.0
4	264.3	261.3	276.4	1106,516,814,134	818.1	12943.1	39.4827621	73.5853415	4585.0
5	335.4	321.4	337.4	1154,476,766,124	767.9	12805.2	39.4827643	73.5853368	4585.0
6	256.3	256.3	257.3	1224,578,616,110	623.4	12072.0	39.4827603	73.5853386	4585.0
7	366.5	366.5	366.5	984,768,346,78	352.2	11860.6	39.4827598	73.5853361	4585.0
8	334.4	328.4	341.4	1104,482,600,140	609.3	11009.3	39.4827643	73.5853372	4585.0
9	326.4	324.4	335.4	1250,466,670,112	676.6	10722.5	39.4827646	73.5853411	4585.0
10	343.4	342.4	345.4	236,740,616,106	622.1	10581.6	39.4827634	73.5853348	4585.0
11	196.3	196.3	196.3	628,0,232,892	918.7	10449.0	39.4827258	73.5853340	4584.9
12	263.3	261.3	278.4	1062,550,522,118	527.6	10424.4	39.4827618	73.5853409	4585.0
13	262.3	261.3	271.4	1244,532,676,118	683.2	10293.7	39.4827616	73.5853406	4585.0
14	244.3	241.3	245.3	202,554,256,54	258.6	10064.3	39.4827610	73.5853378	4585.0
15	260.3	260.3	260.3	1316,476,604,158	615.8	9878.4	39.4827607	73.5853398	4585.0
16	507.7	507.7	507.7	1336,246,542,128	550.9	9687.8	39.4827652	73.5853381	4585.0
17	257.3	256.3	258.3	734,618,490,102	495.8	9235.6	39.4827603	73.5853387	4585.0
18	258.3	257.3	258.3	1082,428,684,196	684.8	8938.3	39.4827605	73.5853392	4585.0
19	346.4	346.4	346.4	1354,652,550,104	549.6	8792.1	39.4827629	73.5853339	4585.0
20	258.3	258.3	258.3	1354,646,566,146	581.0	8717.0	39.4827605	73.5853392	4585.0
21	330.4	321.4	330.4	1092,538,606,88	608.2	8707.6	39.4827645	73.5853390	4585.0
22	366.5	366.5	366.5	1692,580,228,78	237.7	8623.9	39.4827598	73.5853361	4585.0
23	507.7	506.7	507.7	1200,0,508,138	516.1	8534.3	39.4827652	73.5853381	4585.0
24	256.3	256.3	256.3	1136,510,580,132	590.6	8518.0	39.4827603	73.5853386	4585.0
25	268.3	265.3	270.3	1362,490,558,108	565.8	8355.3	39.4827630	73.5853422	4585.0
26	344.4	344.4	344.4	48,742,630,178	644.2	8312.4	39.4827633	73.5853348	4585.0
27	80.1	80.1	80.1	518,352,260,344	424.4	8229.3	39.4828296	73.5853376	4581.3
28	279.4	279.4	279.4	778,864,628,106	630.6	8173.6	39.4827622	73.5853411	4585.0
29	128.2	127.2	128.2	420,34,154,504	521.5	8142.5	39.4828329	73.5853317	4581.3
30	255.3	251.3	255.3	1104,550,594,104	597.9	8127.8	39.4827604	73.5853387	4585.0
31	344.4	342.4	344.4	842,468,370,130	383.7	8099.3	39.4827633	73.5853348	4585.0
32	136.2	133.2	141.2	1116,528,174,404	435.7	8071.6	39.4828323	73.5853321	4581.3
33	324.4	321.4	330.4	378,604,356,86	361.2	8069.2	39.4827641	73.5853420	4585.0
34	367.5	367.5	367.5	916,724,252,54	255.2	7901.6	39.4827599	73.5853362	4585.0
35	790.0	788.0	790.0	176,0,306,392	494.4	7841.3	39.4831930	73.5851215	4581.6
36	260.3	260.3	260.3	1466,756,454,114	462.0	7830.5	39.4827607	73.5853398	4585.0
37	349.5	346.4	352.5	1440,784,480,76	480.1	7666.3	39.4827616	73.5853334	4585.0
38	255.3	255.3	255.3	830,572,484,102	489.8	7630.1	39.4827604	73.5853387	4585.0
39	318.4	314.4	319.4	1062,632,238,32	236.8	7598.5	39.4827635	73.5853411	4585.0
40	260.3	260.3	260.3	1064,564,262,66	266.3	7498.9	39.4827607	73.5853398	4585.0
41	507.7	488.6	507.7	1000,0,500,120	511.8	7488.6	39.4827652	73.5853381	4585.0
42	280.4	280.4	286.4	754,694,510,110	515.5	7471.7	39.4827622	73.5853412	4585.0
43	81.1	81.1	81.1	924,552,480,408	627.1	7410.1	39.4828297	73.5853378	4581.3
44	871.1	871.1	871.1	1450,0,222,330	387.8	7345.6	39.4833974	73.5853173	4572.5
45	257.3	256.3	259.3	646,496,552,152	568.8	7329.1	39.4827603	73.5853387	4585.0
46	260.3	260.3	260.3	1354,448,452,102	455.5	7314.8	39.4827607	73.5853398	4585.0
47	259.3	259.3	259.3	1510,568,410,96	417.7	7304.2	39.4827608	73.5853395	4585.0
48	367.5	367.5	367.5	1368,774,514,130	526.2	7282.3	39.4827599	73.5853362	4585.0
49	339.4	338.4	339.4	22,624,614,124	624.0	7270.8	39.4827645	73.5853351	4585.0
50	413.5	409.5	413.5	1226,646,544,310	622.3	7212.1	39.4827655	73.5853376	4585.0
51	338.4	326.4	341.4	1426,640,494,76	495.3	7113.9	39.4827648	73.5853354	4585.0
52	343.4	323.4	344.4	126,652,452,62	451.1	6986.5	39.4827634	73.5853348	4585.0
53	424.5	423.5	425.5	760,746,524,230	553.5	6817.8	39.4827635	73.5853360	4585.0
54	507.7	507.7	507.7	1452,18,362,152	381.9	6749.5	39.4827652	73.5853381	4585.0
55	254.3	254.3	254.3	38,474,342,70	343.2	6690.8	39.4827602	73.5853387	4585.0
56	345.4	345.4	345.4	450,690,370,70	373.5	6647.3	39.4827634	73.5853343	4584.9
57	249.3	249.3	250.3	178,536,228,42	227.6	6635.3	39.4827597	73.5853377	4585.0
58	197.3	197.3	197.3	722,0,144,416	436.4	6596.6	39.4827264	73.5853339	4584.9
59	382.5	380.5	383.5	16,636,476,84	478.5	6486.0	39.4827607	73.5853367	4584.9
60	188.2	188.2	188.2	1058,50,114,462	473.4	6448.3	39.4827251	73.5853326	4584.9
61	343.4	342.4	343.4	60,838,524,136	535.1	6416.5	39.4827634	73.5853348	4585.0
62	441.6	440.6	468.6	352,620,444,78	447.6	6415.1	39.4827624	73.5853351	4584.9
63	888.1	885.1	894.2	290,190,266,220	340.7	6351.9	39.4833962	73.5853176	4572.5
64	267.3	261.3	272.4	1514,652,398,96	406.1	6351.5	39.4827628	73.5853420	4585.0
65	257.3	257.3	257.3	1636,584,284,116	301.8	6341.7	39.4827603	73.5853387	4585.0
66	848.1	846.1	851.1	224,634,338,220	400.4	6191.8	39.4833752	73.5853144	4574.9
67	255.3	255.3	255.3	0,366,446,126	456.9	6165.3	39.4827604	73.5853387	4585.0
68	281.4	281.4	284.4	746,688,382,78	383.2	6157.5	39.4827621	73.5853413	4585.0
69	443.6	438.6	444.6	470,638,358,98	364.8	6145.9	39.4827631	73.5853345	4585.0
70	421.5	421.5	421.5	1314,750,488,210	523.4	6125.1	39.4827646	73.5853359	4584.9
71	578.7	577.7	578.7	1202,372,246,344	407.0	6122.6	39.4829149	73.5852703	4581.6
72	250.3	249.3	253.3	270,532,192,40	191.8	6108.9	39.4827596	73.5853380	4585.0
73	377.5	377.5	378.5	110,712,412,106	420.5	6097.3	39.4827607	73.5853364	4585.0
74	320.4	320.4	320.4	486,540,298,66	299.9	5963.3	39.4827634	73.5853414	4585.0
75	816.1	816.1	816.1	1504,724,316,350	448.4	5903.3	39.4831907	73.5851218	4581.6
76	324.4	321.4	324.4	270,724,508,52	506.1	5892.2	39.4827641	73.5853420	4585.0
77	879.1	879.1	879.1	0,564,472,166	497.0	5887.4	39.4833958	73.5853170	4572.5
78	345.4	345.4	345.4	38,798,336,38	335.1	5865.6	39.4827634	73.5853343	4584.9
79	367.5	367.5	367.5	1472,566,206,56	210.5	5856.9	39.4827599	73.5853362	4585.0
80	793.0	779.0	809.0	1560,654,230,426	448.9	5847.8	39.4831921	73.5851218	4581.6
81	338.4	328.4	341.4	1402,484,518,116	525.9	5813.6	39.4827648	73.5853354	4585.0
82	754.0	754.0	754.0	1046,176,174,450	479.7	5776.7	39.4831912	73.5851247	4581.6
83	810.0	810.0	815.1	144,12,296,362	463.5	5759.7	39.4831907	73.5851219	4581.6
84	320.4	320.4	320.4	186,440,308,42	306.0	5737.9	39.4827634	73.5853414	4585.0
85	440.6	440.6	443.6	196,886,316,122	333.0	5722.3	39.4827623	73.5853354	4584.9
86	83.1	82.1	83.1	1062,736,296,286	408.7	5713.9	39.4828305	73.5853381	4581.3
87	263.3	263.3	271.4	1348,690,396,102	405.4	5706.3	39.4827618	73.5853409	4585.0
88	273.4	261.3	277.4	1260,696,450,82	454.3	5682.0	39.4827633	73.5853424	4585.0
89	187.2	187.2	188.2	782,154,208,572	606.1	5660.5	39.4827253	73.5853324	4584.9
90	351.5	346.4	351.5	1590,912,330,34	328.3	5655.5	39.4827608	73.5853335	4584.9
91	790.0	787.0	790.0	1134,28,140,176	221.7	5650.7	39.4831930	73.5851215	4581.6
92	126.2	124.2	131.2	514,0,138,406	424.3	5625.3	39.4828328	73.5853317	4581.3
93	346.4	346.4	350.5	202,526,384,84	387.8	5598.9	39.4827629	73.5853339	4585.0
94	851.1	847.1	851.1	104,480,430,320	532.0	5584.2	39.4834019	73.5853145	4572.2
95	508.7	508.7	516.7	0,530,264,96	277.7	5579.5	39.4827651	73.5853382	4585.0
96	441.6	438.6	444.6	1418,34,222,48	223.2	5566.2	39.4827624	73.5853351	4584.9
97	786.0	784.0	792.0	1540,658,230,422	447.1	5559.6	39.4831931	73.5851216	4581.6
98	510.7	509.7	510.7	0,460,240,94	254.9	5542.8	39.4827644	73.5853381	4584.9
99	256.3	256.3	259.3	984,468,312,64	315.7	5529.5	39.4827603	73.5853386	4585.0
100	328.4	328.4	335.4	1454,622,352,66	350.7	5511.7	39.4827647	73.5853403	4585.0
101	321.4	321.4	321.4	128,500,458,128	469.6	5500.4	39.4827636	73.5853419	4585.0
102	492.6	488.6	505.7	656,468,148,66	150.6	5473.2	39.4827664	73.5853397	4585.0
103	267.3	263.3	278.4	1132,322,470,104	476.8	5465.9	39.4827628	73.5853420	4585.0
104	585.8	585.8	588.8	1498,588,226,394	445.5	5459.3	39.4829804	73.5852566	4581.6
105	357.5	348.4	360.5	894,890,354,80	358.9	5434.0	39.4827603	73.5853365	4585.0
106	242.3	240.3	245.3	100,532,212,38	210.8	5420.7	39.4827621	73.5853371	4585.0
107	141.2	133.2	143.2	906,800,128,280	302.3	5372.9	39.4828323	73.5853318	4581.2
108	286.4	286.4	287.4	76,956,452,108	461.0	5338.7	39.4827621	73.5853411	4585.0
109	414.5	414.5	414.5	1564,770,356,148	382.0	5332.1	39.4827654	73.5853374	4585.0
110	259.3	259.3	259.3	1422,726,498,102	502.7	5295.1	39.4827608	73.5853395	4585.0
111	267.3	263.3	270.3	284,254,396,98	401.2	5244.5	39.4827628	73.5853420	4585.0
112	257.3	256.3	257.3	1052,508,356,68	356.6	5218.4	39.4827603	73.5853387	4585.0
113	756.0	753.0	756.0	90,264,188,160	238.8	5214.7	39.4831905	73.5851251	4581.6
114	323.4	323.4	328.4	286,458,476,104	480.1	5214.3	39.4827639	73.5853423	4585.0
115	456.6	441.6	468.6	1560,566,298,114	310.2	5211.0	39.4827635	73.5853366	4584.9
116	812.0	812.0	817.1	352,12,218,212	300.9	5178.7	39.4831902	73.5851221	4581.6
117	343.4	343.4	344.4	1070,712,260,46	257.1	5160.2	39.4827634	73.5853348	4585.0
118	351.5	350.5	364.5	0,518,342,66	343.1	5154.4	39.4827608	73.5853335	4584.9
119	355.5	347.4	358.5	574,898,432,100	430.6	5148.5	39.4827604	73.5853354	4585.0
120	871.1	871.1	871.1	1638,0,244,324	401.9	5130.2	39.4833974	73.5853173	4572.5
121	195.3	195.3	195.3	520,16,136,548	559.8	5128.6	39.4827256	73.5853338	4584.9
122	344.4	342.4	344.4	238,898,346,58	346.5	5122.6	39.4827633	73.5853348	4585.0
123	68.1	55.1	68.1	60,14,334,332	464.0	5118.0	39.4828302	73.5853363	4581.3
124	259.3	258.3	259.3	1368,374,484,122	476.2	5103.4	39.4827608	73.5853395	4585.0
125	346.4	346.4	346.4	120,624,498,78	495.9	5095.1	39.4827629	73.5853339	4585.0
126	816.1	816.1	816.1	1602,662,318,326	446.6	5092.9	39.4831907	73.5851218	4581.6
127	196.3	196.3	196.3	564,0,118,480	490.6	5081.8	39.4827258	73.5853340	4584.9
128	273.4	268.3	275.4	1570,890,336,72	339.6	5081.4	39.4827633	73.5853424	4585.0
129	495.6	488.6	499.6	1286,0,290,102	304.7	5056.5	39.4827663	73.5853400	4584.9
130	452.6	445.6	469.6	594,228,150,60	156.2	5051.5	39.4827635	73.5853369	4585.0
131	810.0	810.0	810.0	314,0,216,224	292.1	5051.2	39.4831907	73.5851219	4581.6
132	816.1	816.1	816.1	1562,692,192,210	277.6	5042.6	39.4831907	73.5851218	4581.6
133	195.3	195.3	195.3	956,672,126,408	423.6	4983.9	39.4827256	73.5853338	4584.9
134	187.2	187.2	188.2	1086,626,174,454	482.1	4978.3	39.4827253	73.5853324	4584.9
135	311.4	310.4	319.4	56,988,258,52	257.9	4963.5	39.4827626	73.5853391	4585.0
136	441.6	439.6	446.6	1560,572,306,100	317.6	4957.5	39.4827624	73.5853351	4584.9
137	335.4	329.4	336.4	210,260,274,50	275.5	4952.3	39.4827643	73.5853368	4585.0
138	45.1	42.1	57.1	1582,744,258,328	411.4	4951.7	39.4830225	73.5850887	4577.8
139	796.0	796.0	808.0	1346,734,172,346	369.5	4946.6	39.4831918	73.5851230	4581.6
140	438.6	438.6	444.6	372,864,378,104	384.4	4943.2	39.4827624	73.5853359	4584.9
141	439.6	438.6	439.6	1576,110,274,100	287.1	4933.7	39.4827623	73.5853356	4584.9
142	337.4	330.4	344.4	166,502,304,56	305.8	4928.8	39.4827645	73.5853358	4585.0
143	792.0	792.0	792.0	126,0,200,188	239.0	4928.5	39.4831922	73.5851213	4581.6
144	216.3	216.3	216.3	120,424,186,88	200.9	4919.0	39.4827659	73.5853346	4584.9
145	507.7	507.7	507.7	506,90,414,138	432.8	4912.1	39.4827652	73.5853381	4585.0
146	871.1	871.1	871.1	1086,74,188,296	346.8	4905.6	39.4833974	73.5853173	4572.5
147	342.4	342.4	342.4	798,734,310,66	312.3	4868.0	39.4827634	73.5853348	4585.0
148	791.0	785.0	795.0	148,0,266,198	314.0	4847.5	39.4831928	73.5851213	4581.6
149	313.4	310.4	319.4	810,596,182,32	181.8	4824.0	39.4827622	73.5853392	4585.0
150	811.0	811.0	813.0	394,80,192,184	262.8	4810.9	39.4831905	73.5851220	4581.6
151	252.3	252.3	253.3	0,480,170,56	174.5	4790.2	39.4827598	73.5853387	4584.9
152	320.4	320.4	320.4	1338,642,244,44	241.6	4785.7	39.4827634	73.5853414	4585.0
153	436.6	435.6	436.6	1610,650,294,112	305.4	4782.5	39.4827629	73.5853368	4584.9
154	336.4	336.4	337.4	1560,630,360,86	360.9	4780.3	39.4827643	73.5853362	4585.0
155	536.7	533.7	537.7	22,798,468,74	470.1	4779.5	39.4827644	73.5853344	4584.9
156	354.5	347.4	359.5	584,880,284,44	284.4	4774.1	39.4827605	73.5853349	4585.0
157	495.6	479.6	496.6	1464,388,418,182	438.4	4766.4	39.4827663	73.5853400	4584.9
158	80.1	73.1	80.1	1228,794,328,286	409.9	4761.6	39.4828296	73.5853376	4581.3
159	274.4	269.3	274.4	20,654,362,80	367.1	4758.2	39.4827630	73.5853422	4585.0
160	343.4	343.4	343.4	72,964,286,60	287.9	4757.5	39.4827634	73.5853348	4585.0
161	324.4	321.4	324.4	206,180,208,52	210.6	4706.6	39.4827641	73.5853420	4585.0
162	816.1	816.1	818.1	1342,738,298,274	368.9	4699.8	39.4831907	73.5851218	4581.6
163	275.4	273.4	275.4	16,640,340,78	345.6	4698.8	39.4827621	73.5853416	4585.0
164	813.0	811.0	813.0	248,34,272,320	410.0	4685.9	39.4831901	73.5851222	4581.6
165	486.6	486.6	486.6	106,730,420,284	478.7	4666.5	39.4827652	73.5853383	4584.9
166	477.6	473.6	477.6	1338,554,252,66	257.0	4665.7	39.4827654	73.5853368	4585.0
167	369.5	368.5	369.5	1204,956,358,80	360.0	4662.7	39.4827603	73.5853363	4585.0
168	365.5	365.5	365.5	1226,708,280,68	284.0	4653.1	39.4827597	73.5853362	4585.0
169	483.6	480.6	485.6	94,772,394,224	442.2	4631.9	39.4827648	73.5853377	4585.0
170	389.5	380.5	392.5	538,518,428,148	446.6	4628.7	39.4827627	73.5853356	4585.0
171	385.5	384.5	392.5	46,268,372,152	396.9	4622.7	39.4827618	73.5853362	4585.0
172	196.3	196.3	196.3	992,0,104,366	377.1	4614.9	39.4827258	73.5853340	4584.9
173	259.3	259.3	259.3	90,862,326,184	366.8	4612.8	39.4827608	73.5853395	4585.0
174	197.3	197.3	198.3	1404,586,188,408	438.5	4610.8	39.4827264	73.5853339	4584.9
175	259.3	259.3	259.3	1288,282,310,108	320.3	4610.0	39.4827608	73.5853395	4585.0
