track	t_best	t0	t1	bbox	score	lat	lon	alt
0	0.0	0.0	0.0	0,0,105,143	9031.4			
1	23.0	23.0	23.0	1533,0,120,625	8544.2			
2	30.0	30.0	34.0	1782,1015,138,48	7518.5			
3	90.0	90.0	90.0	1829,174,64,477	7034.3			
4	54.0	51.0	57.0	1777,627,108,94	6890.9			
5	54.0	52.0	54.0	1761,753,104,186	5607.6			
6	103.0	103.0	103.0	0,0,59,80	5573.9			
7	40.0	39.0	40.0	1787,961,115,62	4600.7			
8	29.0	28.0	29.0	1098,737,223,216	4262.3			
9	42.0	41.0	42.0	1757,11,80,88	4166.4			
10	1.0	0.0	1.0	113,0,96,99	4074.3			
11	81.0	81.0	81.0	1677,873,180,140	3991.6			
12	88.0	88.0	88.0	103,233,50,73	3972.7			
13	39.0	39.0	39.0	1873,629,47,62	3326.2			
14	23.0	23.0	23.0	1459,777,52,303	3099.3			
15	30.0	30.0	30.0	9,993,32,40	2871.9			
16	89.0	89.0	89.0	1625,987,76,72	2635.3			
17	37.0	37.0	38.0	477,97,28,116	2546.9			
18	90.0	89.0	90.0	217,0,82,97	2511.0			
19	31.0	31.0	31.0	645,531,48,52	2433.0			
20	91.0	91.0	91.0	1829,865,78,56	2391.9			
21	90.0	90.0	90.0	1809,0,66,89	2157.0			
22	82.0	82.0	82.0	1378,841,111,92	2047.9			
23	84.0	84.0	84.0	1285,233,24,36	2024.8			
24	25.0	22.0	25.0	1625,723,62,67	1903.2			
25	37.0	37.0	37.0	385,185,36,56	1815.8			
26	89.0	89.0	90.0	163,617,56,56	1767.2			
27	91.0	91.0	99.0	53,18,57,47	1762.3			
28	55.0	51.0	57.0	1697,699,40,95	1736.2			
29	37.0	37.0	37.0	417,89,24,40	1731.1			
30	93.0	90.0	93.0	0,79,63,40	1711.9			
31	91.0	91.0	91.0	89,689,48,58	1674.3			
32	47.0	47.0	47.0	1895,740,25,47	1630.1			
33	1.0	1.0	1.0	217,809,16,118	1608.8			
34	23.0	23.0	23.0	1779,535,62,26	1549.0			
35	77.0	77.0	77.0	0,0,29,48	1541.7			
36	39.0	39.0	39.0	1743,161,25,32	1506.6			
37	93.0	92.0	93.0	57,21,40,44	1485.5			
38	47.0	47.0	47.0	111,377,30,40	1451.3			
