track	t_best	t0	t1	bbox	length_px	score	lat	lon	alt
30	141.2	140.2	141.2	1652,416,268,92	280.1	5394.9	39.4827896	73.5852173	4611.2
31	141.2	140.2	141.2	1498,502,422,206	457.7	5387.0	39.4827896	73.5852173	4611.2
32	48.1	48.1	55.1	1430,686,450,166	468.2	5377.7	39.4827936	73.5852195	4611.2
33	158.3	158.3	158.3	840,720,284,216	350.5	5264.8	39.4827363	73.5845276	4593.9
34	127.2	119.2	127.2	1500,586,420,132	431.6	5213.4	39.4827896	73.5852177	4611.2
35	10.0	9.0	12.0	1324,110,520,374	614.8	5207.4	39.4827906	73.5852175	4611.3
36	8.0	2.0	8.0	1438,204,442,348	543.6	5142.5	39.4827914	73.5852168	4611.3
37	20.0	12.0	20.0	296,262,316,154	348.0	5132.3	39.4827886	73.5852193	4611.3
38	11.0	8.0	21.0	1278,340,362,206	413.7	5097.3	39.4827902	73.5852179	4611.3
39	110.2	103.2	110.2	1362,526,224,84	235.9	5027.8	39.4827884	73.5852173	4611.2
40	116.2	102.2	118.2	1210,814,172,44	172.5	5025.7	39.4827900	73.5852170	4611.2
41	124.2	119.2	129.2	1456,750,464,180	484.0	5022.8	39.4827891	73.5852181	4611.2
42	22.0	9.0	34.1	1052,750,442,322	540.5	4991.4	39.4827893	73.5852202	4611.3
43	153.2	153.2	154.2	682,504,244,284	370.2	4983.0	39.4828841	73.5848644	4602.4
44	141.2	141.2	141.2	1536,274,352,130	368.8	4979.0	39.4827896	73.5852173	4611.2
45	35.1	35.1	35.1	480,284,236,146	273.1	4957.3	39.4827910	73.5852186	4611.2
46	45.1	45.1	45.1	1188,564,254,96	265.7	4948.4	39.4827936	73.5852176	4611.2
47	124.2	112.2	131.2	1454,556,466,126	478.4	4923.1	39.4827891	73.5852181	4611.2
48	52.1	52.1	52.1	1042,730,296,112	310.3	4915.0	39.4827955	73.5852204	4611.2
49	47.1	43.1	47.1	1180,694,404,140	416.2	4855.2	39.4827934	73.5852191	4611.2
50	151.2	145.2	151.2	588,596,418,188	455.7	4797.6	39.4828514	73.5850307	4606.1
51	118.2	116.2	118.2	1078,956,340,92	348.6	4731.5	39.4827906	73.5852166	4611.2
52	35.1	35.1	35.1	1528,176,326,194	371.8	4666.4	39.4827910	73.5852186	4611.2
53	87.1	82.1	90.1	1074,692,280,104	294.7	4632.8	39.4827917	73.5852182	4611.2
54	126.2	126.2	129.2	1088,828,290,68	294.5	4616.0	39.4827894	73.5852178	4611.2
55	47.1	46.1	51.1	1402,344,460,126	464.7	4613.9	39.4827934	73.5852191	4611.2
56	60.1	54.1	64.1	1242,654,372,118	369.0	4590.8	39.4827920	73.5852179	4611.2
57	45.1	45.1	45.1	1174,482,378,140	388.8	4556.4	39.4827936	73.5852176	4611.2
58	45.1	45.1	45.1	1102,698,306,104	315.4	4506.9	39.4827936	73.5852176	4611.2
59	141.2	140.2	141.2	1560,668,360,118	376.3	4499.1	39.4827896	73.5852173	4611.2
60	154.2	154.2	154.2	1232,0,162,228	276.7	4487.7	39.4828854	73.5847710	4600.4
61	34.1	34.1	34.1	1456,368,336,226	373.8	4420.8	39.4827905	73.5852191	4611.3
62	1.0	1.0	4.0	1400,494,520,208	556.1	4418.5	39.4827946	73.5852142	4611.2
63	140.2	139.2	140.2	136,278,310,138	332.7	4388.1	39.4827893	73.5852174	4611.2
64	112.2	112.2	112.2	1436,372,474,118	485.5	4306.0	39.4827888	73.5852172	4611.2
65	115.2	99.2	117.2	1254,432,316,150	331.9	4258.4	39.4827900	73.5852172	4611.2
66	141.2	141.2	141.2	1570,140,292,172	313.7	4188.5	39.4827896	73.5852173	4611.2
67	125.2	125.2	129.2	1452,794,384,134	394.4	4167.5	39.4827892	73.5852179	4611.2
68	4.0	0.0	5.0	1334,260,454,246	513.0	4153.2	39.4827930	73.5852148	4611.3
69	35.1	28.0	37.1	1344,144,376,220	432.9	4105.8	39.4827910	73.5852186	4611.2
70	35.1	34.1	35.1	1544,674,246,130	275.3	4073.8	39.4827910	73.5852186	4611.2
71	127.2	126.2	127.2	1112,644,256,104	271.1	4041.0	39.4827896	73.5852177	4611.2
72	116.2	116.2	116.2	1462,228,300,100	313.6	4010.7	39.4827900	73.5852170	4611.2
73	30.0	24.0	31.0	1610,354,310,140	335.6	3971.8	39.4827892	73.5852203	4611.3
74	100.2	100.2	100.2	1560,142,290,78	294.9	3931.9	39.4827918	73.5852162	4611.2
75	112.2	112.2	113.2	1532,180,328,108	342.8	3916.5	39.4827888	73.5852172	4611.2
76	100.2	100.2	117.2	1582,304,272,86	277.5	3903.5	39.4827918	73.5852162	4611.2
77	116.2	93.1	118.2	1034,850,286,102	301.1	3892.1	39.4827900	73.5852170	4611.2
78	100.2	100.2	100.2	1670,220,200,80	211.4	3841.1	39.4827918	73.5852162	4611.2
79	126.2	120.2	126.2	1214,638,256,96	265.1	3796.4	39.4827894	73.5852178	4611.2
80	18.0	11.0	19.0	1304,464,208,132	243.6	3750.6	39.4827884	73.5852193	4611.3
81	1.0	1.0	1.0	1296,652,532,194	559.7	3735.0	39.4827946	73.5852142	4611.2
82	126.2	126.2	129.2	1044,894,282,100	296.6	3696.1	39.4827894	73.5852178	4611.2
83	5.0	3.0	5.0	1292,694,174,130	213.5	3692.4	39.4827926	73.5852150	4611.3
84	22.0	18.0	22.0	0,642,234,106	248.7	3685.1	39.4827893	73.5852202	4611.3
85	2.0	2.0	5.0	1092,652,268,140	296.1	3632.0	39.4827944	73.5852145	4611.2
86	87.1	83.1	87.1	1600,536,320,82	327.9	3491.4	39.4827917	73.5852182	4611.2
87	45.1	45.1	45.1	902,950,298,82	306.1	3488.2	39.4827936	73.5852176	4611.2
88	60.1	53.1	64.1	842,916,332,164	365.0	3463.8	39.4827920	73.5852179	4611.2
89	52.1	52.1	52.1	1198,536,254,124	278.0	3461.5	39.4827955	73.5852204	4611.2
90	49.1	48.1	51.1	1646,398,274,94	285.7	3450.7	39.4827941	73.5852198	4611.3
91	139.2	139.2	140.2	132,452,276,90	287.1	3407.5	39.4827892	73.5852175	4611.2
92	56.1	53.1	78.1	970,408,294,136	312.2	3406.0	39.4827951	73.5852187	4611.2
93	37.1	36.1	41.1	870,336,186,158	238.4	3398.0	39.4827917	73.5852175	4611.2
94	77.1	54.1	79.1	900,558,300,120	316.7	3385.4	39.4827909	73.5852170	4611.2
95	129.2	128.2	131.2	924,568,310,140	331.9	3349.9	39.4827904	73.5852175	4611.2
96	45.1	45.1	45.1	1652,596,268,80	275.9	3323.7	39.4827936	73.5852176	4611.2
97	86.1	75.1	87.1	906,958,252,66	258.1	3315.1	39.4827924	73.5852177	4611.2
98	157.3	157.3	160.3	1260,848,152,232	267.9	3304.3	39.4827915	73.5845437	4595.1
99	56.1	56.1	56.1	1192,788,382,72	386.0	3275.5	39.4827951	73.5852187	4611.2
100	140.2	140.2	140.2	170,636,158,52	163.8	3273.5	39.4827893	73.5852174	4611.2
101	79.1	79.1	79.1	954,618,214,60	219.8	3261.0	39.4827914	73.5852170	4611.2
102	41.1	37.1	41.1	1418,394,202,118	227.8	3253.3	39.4827936	73.5852162	4611.3
103	88.1	88.1	88.1	1450,588,352,110	364.0	3251.1	39.4827911	73.5852186	4611.2
104	124.2	119.2	125.2	1644,472,276,100	288.4	3242.6	39.4827891	73.5852181	4611.2
105	22.0	21.0	22.0	1592,650,296,98	308.7	3232.6	39.4827893	73.5852202	4611.3
106	130.2	128.2	132.2	940,824,298,110	313.1	3204.4	39.4827908	73.5852173	4611.2
107	11.0	9.0	19.0	1288,638,212,136	249.0	3184.2	39.4827902	73.5852179	4611.3
108	112.2	112.2	113.2	1616,576,304,94	313.2	3182.7	39.4827888	73.5852172	4611.2
109	75.1	61.1	78.1	1128,936,376,72	380.5	3167.8	39.4827908	73.5852167	4611.2
110	11.0	8.0	19.0	1120,620,262,88	273.7	3162.3	39.4827902	73.5852179	4611.3
111	4.0	3.0	4.0	1512,178,304,130	327.8	3153.2	39.4827930	73.5852148	4611.3
112	135.2	135.2	135.2	1530,560,224,92	239.1	3144.1	39.4827913	73.5852170	4611.2
113	43.1	43.1	47.1	1258,898,366,64	369.2	3126.4	39.4827942	73.5852164	4611.2
114	119.2	115.2	119.2	1538,830,304,102	317.0	3115.7	39.4827903	73.5852170	4611.2
115	43.1	42.1	44.1	1022,522,272,112	289.8	3097.3	39.4827942	73.5852164	4611.2
116	87.1	82.1	92.1	1242,520,198,58	201.2	3079.2	39.4827917	73.5852182	4611.2
117	18.0	14.0	18.0	0,394,208,102	226.3	3070.5	39.4827884	73.5852193	4611.3
118	127.2	127.2	127.2	1606,422,314,68	318.1	3058.5	39.4827896	73.5852177	4611.2
119	20.0	20.0	20.0	218,526,156,98	174.6	3040.1	39.4827886	73.5852193	4611.3
120	84.1	82.1	88.1	1592,608,322,80	325.0	3019.2	39.4827927	73.5852175	4611.2
121	52.1	52.1	52.1	1584,758,318,86	319.0	3004.2	39.4827955	73.5852204	4611.2
122	80.1	64.1	81.1	1532,782,170,60	172.7	2990.0	39.4827918	73.5852169	4611.2
123	40.1	40.1	40.1	94,836,168,102	192.7	2987.0	39.4827932	73.5852163	4611.3
124	1.0	0.0	1.0	0,354,232,168	275.7	2963.4	39.4827946	73.5852142	4611.2
125	6.0	6.0	6.0	90,690,394,200	437.3	2956.0	39.4827921	73.5852158	4611.2
126	118.2	118.2	118.2	1026,948,188,80	200.5	2955.4	39.4827906	73.5852166	4611.2
127	1.0	0.0	5.0	1254,626,172,78	186.2	2950.0	39.4827946	73.5852142	4611.2
128	79.1	53.1	87.1	1230,0,276,134	302.2	2934.4	39.4827914	73.5852170	4611.2
129	5.0	2.0	5.0	1090,836,208,158	257.1	2914.1	39.4827926	73.5852150	4611.3
130	158.3	157.3	158.3	1774,596,146,114	181.6	2909.3	39.4827363	73.5845276	4593.9
131	94.1	94.1	94.1	466,296,382,124	398.2	2896.8	39.4827921	73.5852191	4611.2
132	154.2	153.2	154.2	1564,0,308,354	463.8	2864.8	39.4828854	73.5847710	4600.4
133	100.2	100.2	100.2	1564,84,276,90	278.4	2863.0	39.4827918	73.5852162	4611.2
134	95.2	95.2	97.2	782,236,394,76	396.7	2849.9	39.4827926	73.5852188	4611.2
135	22.0	21.0	22.0	38,734,204,96	216.9	2849.0	39.4827893	73.5852202	4611.3
136	18.0	17.0	18.0	710,38,168,104	189.8	2839.8	39.4827884	73.5852193	4611.3
137	36.1	36.1	36.1	742,0,208,166	262.6	2835.7	39.4827913	73.5852179	4611.2
138	61.1	61.1	70.1	774,962,362,118	377.3	2824.5	39.4827920	73.5852177	4611.2
139	150.2	145.2	150.2	812,548,280,124	299.6	2823.9	39.4828313	73.5850997	4607.9
140	59.1	58.1	59.1	0,482,292,188	335.8	2818.0	39.4827927	73.5852183	4611.2
141	81.1	81.1	81.1	1274,982,98,32	99.4	2814.6	39.4827917	73.5852170	4611.2
142	158.3	158.3	161.3	984,398,206,238	305.4	2808.3	39.4827363	73.5845276	4593.9
143	45.1	45.1	49.1	1600,840,242,46	242.1	2803.4	39.4827936	73.5852176	4611.2
144	117.2	117.2	117.2	1644,492,276,56	278.8	2785.1	39.4827901	73.5852167	4611.2
145	103.2	102.2	103.2	1604,654,316,80	322.3	2711.1	39.4827898	73.5852163	4611.2
146	114.2	109.2	114.2	1416,826,268,78	275.9	2698.0	39.4827897	73.5852173	4611.2
147	23.0	23.0	24.0	1126,842,234,192	290.7	2697.7	39.4827891	73.5852204	4611.2
148	1.0	0.0	1.0	256,192,300,174	341.8	2687.8	39.4827946	73.5852142	4611.2
149	132.2	124.2	132.2	1110,958,266,84	275.0	2683.8	39.4827914	73.5852170	4611.2
150	140.2	140.2	140.2	276,240,136,40	138.2	2682.8	39.4827893	73.5852174	4611.2
151	31.0	24.0	31.0	1646,306,256,122	277.3	2668.9	39.4827896	73.5852197	4611.2
152	162.3	162.3	168.3	0,538,172,42	173.8	2645.3	39.4826492	73.5846553	4591.9
153	37.1	36.1	39.1	972,810,184,96	191.4	2625.9	39.4827917	73.5852175	4611.2
154	106.2	106.2	108.2	1494,886,98,48	99.4	2606.4	39.4827885	73.5852170	4611.2
155	141.2	141.2	141.2	1708,764,212,64	218.7	2595.8	39.4827896	73.5852173	4611.2
156	37.1	36.1	37.1	848,944,166,102	185.2	2595.0	39.4827917	73.5852175	4611.2
157	4.0	4.0	4.0	650,960,162,92	180.0	2587.3	39.4827930	73.5852148	4611.3
158	105.2	98.2	107.2	1680,786,240,54	243.0	2586.3	39.4827890	73.5852166	4611.2
159	64.1	53.1	79.1	1260,490,290,118	308.1	2585.9	39.4827922	73.5852168	4611.2
160	90.1	90.1	90.1	1716,360,194,70	201.8	2581.6	39.4827904	73.5852189	4611.2
161	165.3	163.3	168.3	88,338,220,30	219.5	2562.6	39.4826904	73.5847277	4591.8
162	12.0	9.0	19.0	1688,496,196,96	215.5	2561.7	39.4827897	73.5852181	4611.3
163	1.0	0.0	1.0	0,558,276,106	293.1	2553.2	39.4827946	73.5852142	4611.2
164	153.2	153.2	153.2	1710,376,196,204	278.6	2549.5	39.4828841	73.5848644	4602.4
165	101.2	101.2	101.2	1608,844,124,62	130.3	2547.8	39.4827911	73.5852159	4611.2
166	134.2	134.2	134.2	1472,150,220,92	230.6	2547.6	39.4827918	73.5852170	4611.2
167	8.0	6.0	8.0	1220,672,162,108	190.8	2545.6	39.4827914	73.5852168	4611.3
168	115.2	115.2	115.2	1374,280,224,122	247.1	2523.0	39.4827900	73.5852172	4611.2
169	139.2	138.2	139.2	1636,530,284,108	300.5	2512.6	39.4827892	73.5852175	4611.2
170	132.2	132.2	132.2	1494,350,84,34	85.7	2505.3	39.4827914	73.5852170	4611.2
171	158.3	158.3	158.3	1192,968,134,112	167.3	2500.5	39.4827363	73.5845276	4593.9
172	8.0	3.0	8.0	1056,790,184,124	217.9	2499.9	39.4827914	73.5852168	4611.3
173	0.0	0.0	2.0	1690,526,180,146	223.2	2498.3	39.4827946	73.5852145	4611.2
174	23.0	23.0	23.0	1632,544,282,124	305.4	2496.2	39.4827891	73.5852204	4611.2
175	150.2	145.2	150.2	1224,956,168,46	171.5	2488.8	39.4828313	73.5850997	4607.9
176	148.2	145.2	149.2	334,962,234,30	232.9	2483.1	39.4827981	73.5851957	4610.9
177	18.0	18.0	18.0	356,206,142,88	163.3	2479.8	39.4827884	73.5852193	4611.3
178	134.2	134.2	134.2	1340,302,308,84	316.3	2474.5	39.4827918	73.5852170	4611.2
179	96.2	95.2	98.2	1330,140,322,46	321.8	2465.7	39.4827928	73.5852182	4611.2
180	7.0	7.0	7.0	168,878,208,94	225.6	2462.0	39.4827918	73.5852164	4611.3
181	9.0	8.0	11.0	624,970,176,78	189.9	2455.5	39.4827910	73.5852169	4611.3
182	136.2	136.2	138.2	224,166,248,70	254.7	2454.6	39.4827906	73.5852174	4611.1
183	104.2	104.2	104.2	1640,18,172,70	183.0	2444.4	39.4827893	73.5852165	4611.2
184	43.1	41.1	44.1	1238,866,162,38	163.1	2436.7	39.4827942	73.5852164	4611.2
185	95.2	95.2	95.2	1550,632,364,78	369.8	2436.2	39.4827926	73.5852188	4611.2
186	52.1	52.1	55.1	1040,870,166,58	170.3	2425.6	39.4827955	73.5852204	4611.2
187	127.2	127.2	127.2	1250,530,118,44	121.5	2424.1	39.4827896	73.5852177	4611.2
188	36.1	36.1	38.1	236,566,216,96	231.8	2413.8	39.4827913	73.5852179	4611.2
189	98.2	98.2	98.2	1262,402,308,56	310.3	2403.3	39.4827923	73.5852172	4611.2
190	41.1	36.1	41.1	1102,790,146,40	147.9	2399.4	39.4827936	73.5852162	4611.3
191	9.0	9.0	11.0	1532,396,278,124	301.0	2396.9	39.4827910	73.5852169	4611.3
192	89.1	89.1	89.1	0,224,250,116	272.9	2389.2	39.4827907	73.5852186	4611.2
193	34.1	34.1	36.1	1382,598,166,82	180.5	2386.2	39.4827905	73.5852191	4611.3
194	41.1	39.1	42.1	1590,80,112,36	114.5	2374.3	39.4827936	73.5852162	4611.3
195	43.1	43.1	44.1	1322,46,234,92	248.8	2372.4	39.4827942	73.5852164	4611.2
196	132.2	132.2	132.2	1548,104,224,78	223.3	2367.3	39.4827914	73.5852170	4611.2
197	134.2	134.2	134.2	1400,0,194,66	193.1	2357.9	39.4827918	73.5852170	4611.2
198	153.2	153.2	153.2	1036,96,194,168	246.3	2355.4	39.4828841	73.5848644	4602.4
199	60.1	59.1	60.1	1346,0,178,60	184.7	2341.3	39.4827920	73.5852179	4611.2
200	82.1	82.1	82.1	1264,414,208,116	235.1	2333.6	39.4827923	73.5852171	4611.2
201	72.1	65.1	78.1	806,888,272,80	280.9	2331.5	39.4827917	73.5852158	4611.2
202	108.2	108.2	108.2	1696,596,224,52	226.4	2322.0	39.4827882	73.5852174	4611.1
203	5.0	5.0	5.0	1588,446,116,68	131.7	2316.1	39.4827926	73.5852150	4611.3
204	102.2	102.2	102.2	1396,0,134,62	145.0	2303.0	39.4827905	73.5852162	4611.2
205	98.2	98.2	101.2	1542,0,228,46	230.2	2298.1	39.4827923	73.5852172	4611.2
206	134.2	134.2	134.2	142,512,246,106	261.9	2295.9	39.4827918	73.5852170	4611.2
207	88.1	88.1	88.1	1464,300,146,70	158.3	2293.3	39.4827911	73.5852186	4611.2
208	19.0	15.0	19.0	1568,504,260,78	268.8	2282.4	39.4827886	73.5852194	4611.3
209	98.2	95.2	98.2	1606,282,282,76	286.9	2277.4	39.4827923	73.5852172	4611.2
210	65.1	63.1	65.1	988,820,172,76	185.1	2272.4	39.4827924	73.5852163	4611.2
211	42.1	40.1	44.1	1028,680,238,62	242.1	2267.2	39.4827940	73.5852162	4611.3
212	154.2	154.2	154.2	1386,118,200,178	264.2	2257.6	39.4828854	73.5847710	4600.4
213	12.0	12.0	12.0	66,372,204,66	211.9	2249.3	39.4827897	73.5852181	4611.3
214	6.0	6.0	6.0	656,278,186,100	208.5	2248.3	39.4827921	73.5852158	4611.2
215	41.1	41.1	41.1	80,190,118,76	136.0	2237.1	39.4827936	73.5852162	4611.3
216	130.2	130.2	132.2	198,250,236,106	254.7	2228.2	39.4827908	73.5852173	4611.2
217	13.0	9.0	13.0	1116,912,152,70	161.6	2227.7	39.4827894	73.5852180	4611.3
218	19.0	19.0	19.0	310,156,170,100	194.4	2225.0	39.4827886	73.5852194	4611.3
219	40.1	40.1	40.1	1308,710,202,42	203.5	2219.4	39.4827932	73.5852163	4611.3
220	153.2	153.2	154.2	1330,0,128,152	194.6	2216.9	39.4828841	73.5848644	4602.4
221	15.0	15.0	15.0	810,954,160,126	198.1	2215.1	39.4827893	73.5852185	4611.3
222	98.2	98.2	99.2	1420,262,226,66	232.6	2213.4	39.4827923	73.5852172	4611.2
223	134.2	134.2	134.2	1634,646,156,88	174.6	2208.8	39.4827918	73.5852170	4611.2
224	93.1	93.1	94.1	1556,378,322,72	327.5	2201.7	39.4827914	73.5852191	4611.2
225	135.2	135.2	135.2	166,362,222,102	228.3	2192.9	39.4827913	73.5852170	4611.2
226	93.1	90.1	94.1	306,448,252,44	253.1	2179.0	39.4827914	73.5852191	4611.2
227	135.2	135.2	137.2	1246,196,158,68	165.8	2169.0	39.4827913	73.5852170	4611.2
228	162.3	162.3	167.3	0,232,268,66	271.0	2163.1	39.4826492	73.5846553	4591.9
229	166.3	162.3	168.3	1146,858,116,20	114.0	2159.5	39.4827015	73.5847416	4591.9
230	1.0	1.0	1.0	530,74,172,102	197.2	2149.3	39.4827946	73.5852142	4611.2
231	150.2	145.2	151.2	1266,162,116,30	116.9	2146.2	39.4828313	73.5850997	4607.9
232	153.2	153.2	153.2	650,198,190,174	254.7	2128.1	39.4828841	73.5848644	4602.4
233	158.3	157.3	158.3	496,0,174,188	253.3	2121.0	39.4827363	73.5845276	4593.9
234	21.0	21.0	21.0	1510,806,202,96	221.0	2119.0	39.4827888	73.5852199	4611.3
235	7.0	7.0	7.0	46,718,260,138	288.9	2114.7	39.4827918	73.5852164	4611.3
236	154.2	154.2	154.2	1474,540,122,170	206.4	2108.5	39.4828854	73.5847710	4600.4
237	162.3	160.3	162.3	508,706,246,84	256.7	2105.8	39.4826492	73.5846553	4591.9
238	151.2	151.2	151.2	504,792,204,82	216.4	2102.4	39.4828514	73.5850307	4606.1
239	32.1	32.1	32.1	440,178,222,100	240.0	2096.3	39.4827898	73.5852193	4611.2
240	149.2	145.2	150.2	116,940,316,74	318.6	2091.7	39.4828134	73.5851540	4609.4
241	130.2	130.2	131.2	1376,130,182,74	193.5	2089.6	39.4827908	73.5852173	4611.2
242	40.1	40.1	40.1	322,644,100,52	109.6	2085.3	39.4827932	73.5852163	4611.3
243	92.1	92.1	92.1	1000,372,296,82	303.7	2082.6	39.4827908	73.5852189	4611.2
244	136.2	136.2	137.2	170,334,210,68	217.9	2081.0	39.4827906	73.5852174	4611.1
245	23.0	23.0	23.0	1628,736,122,52	129.0	2071.6	39.4827891	73.5852204	4611.2
246	92.1	92.1	92.1	1514,156,270,76	277.5	2068.9	39.4827908	73.5852189	4611.2
247	92.1	92.1	92.1	1314,384,284,64	287.9	2064.2	39.4827908	73.5852189	4611.2
248	79.1	79.1	79.1	1150,970,184,46	185.9	2042.3	39.4827914	73.5852170	4611.2
249	10.0	8.0	10.0	1026,604,152,130	186.8	2041.0	39.4827906	73.5852175	4611.3
250	132.2	132.2	132.2	1424,94,110,40	113.8	2034.7	39.4827914	73.5852170	4611.2
251	124.2	124.2	125.2	1704,390,210,92	225.8	2025.8	39.4827891	73.5852181	4611.2
252	139.2	139.2	139.2	1056,60,164,50	167.4	2023.1	39.4827892	73.5852175	4611.2
253	39.1	38.1	39.1	374,1034,118,46	124.0	2022.6	39.4827927	73.5852169	4611.2
254	98.2	96.2	99.2	954,812,194,56	198.9	2017.0	39.4827923	73.5852172	4611.2
255	139.2	139.2	139.2	1742,480,178,58	183.4	2009.7	39.4827892	73.5852175	4611.2
256	139.2	139.2	139.2	1686,268,206,78	208.3	2009.6	39.4827892	73.5852175	4611.2
257	96.2	95.2	97.2	286,930,286,96	299.2	2005.9	39.4827928	73.5852182	4611.2
258	44.1	43.1	44.1	1374,624,204,54	204.8	1994.2	39.4827940	73.5852169	4611.2
259	88.1	88.1	88.1	1510,402,230,96	246.6	1986.2	39.4827911	73.5852186	4611.2
260	21.0	21.0	21.0	698,986,200,94	218.3	1984.8	39.4827888	73.5852199	4611.3
261	4.0	4.0	4.0	1198,580,186,70	193.6	1977.8	39.4827930	73.5852148	4611.3
262	89.1	89.1	89.1	1806,806,114,46	120.3	1967.5	39.4827907	73.5852186	4611.2
263	13.0	13.0	14.0	1580,282,198,134	236.3	1963.4	39.4827894	73.5852180	4611.3
264	60.1	59.1	60.1	1638,50,138,70	151.9	1958.1	39.4827920	73.5852179	4611.2
265	43.1	43.1	44.1	1464,428,194,58	198.0	1950.8	39.4827942	73.5852164	4611.2
266	142.2	142.2	142.2	1406,46,292,68	294.8	1949.8	39.4827899	73.5852166	4611.2
267	27.0	25.0	31.0	1564,554,274,94	287.1	1930.4	39.4827883	73.5852210	4611.2
268	36.1	36.1	36.1	32,726,186,82	197.7	1919.9	39.4827913	73.5852179	4611.2
269	138.2	138.2	142.2	962,64,172,48	173.4	1910.1	39.4827895	73.5852175	4611.2
270	163.3	161.3	168.3	628,460,194,46	196.5	1902.0	39.4826624	73.5846848	4591.9
271	99.2	99.2	99.2	1330,842,206,76	215.0	1899.3	39.4827921	73.5852167	4611.2
272	58.1	58.1	58.1	88,482,220,82	232.1	1894.2	39.4827934	73.5852185	4611.2
273	159.3	157.3	160.3	1408,666,216,102	233.4	1892.6	39.4826867	73.5845418	4592.8
274	92.1	92.1	92.1	1350,608,206,56	210.7	1890.2	39.4827908	73.5852189	4611.2
275	168.3	165.3	168.3	1358,738,84,24	83.9	1887.9	39.4827104	73.5847497	4591.9
276	96.2	95.2	97.2	400,990,274,90	278.1	1886.8	39.4827928	73.5852182	4611.2
277	41.1	41.1	41.1	1252,630,168,58	173.2	1886.2	39.4827936	73.5852162	4611.3
278	165.3	163.3	168.3	172,378,206,40	205.6	1880.4	39.4826904	73.5847277	4591.8
279	90.1	90.1	90.1	390,824,238,102	247.3	1877.1	39.4827904	73.5852189	4611.2
280	36.1	36.1	41.1	492,676,158,94	172.6	1875.8	39.4827913	73.5852179	4611.2
281	94.1	93.1	94.1	1512,628,276,58	278.5	1873.6	39.4827921	73.5852191	4611.2
282	27.0	25.0	28.0	1634,744,286,80	294.2	1873.2	39.4827883	73.5852210	4611.2
283	164.3	162.3	168.3	868,902,144,44	146.5	1872.8	39.4826770	73.5847088	4591.8
284	96.2	96.2	96.2	1720,598,200,50	203.7	1869.8	39.4827928	73.5852182	4611.2
285	40.1	40.1	40.1	120,420,260,82	267.7	1861.6	39.4827932	73.5852163	4611.3
