track	t_best	t0	t1	bbox	score	lat	lon	alt
0	171.0	171.0	171.0	1370,0,229,1080	17721.2			
1	67.0	67.0	67.0	1767,291,115,158	9383.3			
2	68.0	67.0	69.0	1800,341,120,158	8889.6			
3	69.0	69.0	69.0	1894,317,26,105	5736.9			
4	64.0	64.0	64.0	1851,0,54,236	5679.7			
5	69.0	65.0	70.0	1457,63,111,46	5473.6			
6	66.0	65.0	70.0	1540,185,109,29	5445.3			
7	67.0	67.0	70.0	1321,137,100,37	4896.9			
8	67.0	67.0	69.0	1734,0,186,218	4636.3			
9	127.0	127.0	127.0	1886,429,34,210	4386.6			
10	13.0	12.0	13.0	1873,937,26,108	3923.4			
11	64.0	64.0	64.0	1889,331,10,142	3515.4			
12	112.0	112.0	112.0	1895,945,25,135	3510.9			
13	39.0	39.0	39.0	777,1060,107,20	3453.6			
14	160.0	160.0	161.0	1789,985,64,62	3271.3			
15	151.0	151.0	151.0	795,7,50,27	3244.5			
16	154.0	154.0	154.0	1779,88,28,111	2954.9			
17	173.0	173.0	173.0	1850,311,70,106	2743.3			
18	110.0	109.0	110.0	151,1052,69,28	2715.0			
19	67.0	66.0	68.0	1681,123,111,84	2546.3			
20	69.0	69.0	70.0	1473,0,98,49	2469.5			
21	20.0	19.0	20.0	1443,868,36,51	2322.8			
22	161.0	161.0	161.0	246,738,33,27	2114.4			
23	110.0	109.0	110.0	0,843,103,74	2038.6			
24	127.0	127.0	127.0	1868,299,21,118	2008.5			
25	163.0	162.0	163.0	933,189,115,28	1984.1			
26	67.0	65.0	67.0	954,0,141,15	1978.8			
27	68.0	65.0	68.0	1669,93,88,84	1895.9			
28	68.0	65.0	70.0	1363,9,99,46	1850.7			
29	1.0	1.0	2.0	453,121,80,30	1846.2			
30	150.0	150.0	150.0	1735,515,38,54	1771.1			
31	76.0	76.0	76.0	1881,985,32,36	1706.1			
32	69.0	69.0	69.0	1846,137,33,26	1636.9			
33	38.0	38.0	38.0	1837,630,62,22	1632.1			
34	112.0	112.0	116.0	1769,993,106,12	1608.6			
35	152.0	152.0	152.0	1569,671,16,98	1591.9			
36	56.0	53.0	57.0	1516,1047,47,20	1495.6			
37	9.0	9.0	13.0	1877,847,32,18	1463.8			
38	146.0	146.0	146.0	0,949,27,36	1455.8			
39	113.0	112.0	115.0	1761,927,17,145	1445.4			
40	152.0	152.0	155.0	619,481,20,36	1438.2			
41	124.0	120.0	124.0	1818,663,11,122	1430.7			
42	33.0	32.0	33.0	1602,842,30,28	1408.8			
43	110.0	106.0	110.0	227,1007,105,73	1392.8			
44	63.0	63.0	65.0	1902,201,18,28	1384.4			
45	12.0	10.0	14.0	1865,1049,20,31	1329.1			
46	37.0	37.0	37.0	25,1069,134,11	1265.3			
47	46.0	46.0	46.0	76,895,26,18	1261.0			
48	145.0	145.0	145.0	241,977,28,26	1252.5			
49	152.0	152.0	152.0	1555,503,16,80	1241.7			
50	12.0	10.0	13.0	1837,989,24,26	1228.6			
51	59.0	59.0	62.0	1315,119,84,14	1218.0			
52	110.0	109.0	110.0	93,1039,53,32	1214.2			
53	173.0	173.0	173.0	1891,274,29,36	1214.2			
54	92.0	88.0	92.0	0,859,22,58	1208.8			
55	125.0	125.0	125.0	1879,247,12,70	1200.6			
56	112.0	112.0	112.0	1873,797,26,24	1197.2			
57	159.0	159.0	159.0	327,639,31,32	1173.4			
58	153.0	153.0	153.0	147,993,23,64	1171.9			
59	152.0	152.0	156.0	1905,551,15,40	1151.4			
60	22.0	21.0	23.0	1067,545,36,52	1146.6			
61	171.0	170.0	171.0	1537,537,38,13	1145.4			
62	127.0	127.0	127.0	1846,135,13,82	1115.2			
