ранг	ранг_в_группе	расстояние	сигнатура	d_ab	d_L	ловушка	d_ловушки	L	a	b	C	цвет_измерен	track	t_best	t0	t1	bbox	score	lat	lon	alt
87	87	1.183	рюкзак-синий	4.0	30.0	снег-в-тени	0.801	68.8	1.0	-10.0	10.0	bbox	86	102.1	101.1	117.2	115,743,8,42	596.2	39.4815617	73.5919725	5101.6
88	88	1.052	рюкзак-синий	8.1	8.4	снег-в-тени	0.670	30.4	0.0	-6.0	6.0	bbox	87	26.0	25.0	32.0	393,241,30,21	591.3	39.4815643	73.5919724	5101.6
89	89	0.430	палка-древко-контроль	3.0	5.9	снег-в-тени	1.159	35.7	-5.0	-15.0	15.8	bbox	88	94.1	94.1	95.1	706,196,23,23	590.4	39.4815627	73.5919727	5101.6
90	90	1.547	палка-ручка-контроль	11.0	19.6	корка-жёлтая-на-скале	0.716	38.0	5.0	15.0	15.8	bbox	89	147.2	147.2	147.2	655,572,11,35	585.8	39.4815621	73.5919730	5101.7
91	91	1.038	рюкзак-синий	6.3	18.8	снег-в-тени	0.373	57.6	-1.0	-8.0	8.1	bbox	90	159.2	158.2	174.2	1269,1007,8,32	585.6	39.4815615	73.5919725	5101.7
92	92	1.318	палка-ручка-пробка	7.3	26.7	корка-жёлтая-на-скале	0.398	49.0	3.0	16.0	16.3	bbox	91	149.2	149.2	157.2	1037,711,16,16	583.8	39.4815622	73.5919728	5101.7
93	93	1.872	стакан-марка-красная	14.4	14.1	корка-жёлтая-на-скале	0.954	63.9	-1.0	9.0	9.1	bbox	92	64.1	64.1	64.1	205,241,12,16	577.4	39.4815638	73.5919725	5101.6
94	94	1.582	палка-ручка-контроль	10.4	25.1	корка-жёлтая-на-скале	0.673	32.5	3.0	16.0	16.3	bbox	93	54.1	54.1	56.1	1385,1001,12,16	574.0	39.4815634	73.5919721	5101.6
95	95	1.325	палка-ручка-пробка	8.5	22.0	корка-жёлтая-на-скале	0.328	53.7	2.0	15.0	15.1	bbox	94	45.1	38.1	46.1	1135,185,14,16	572.9	39.4815639	73.5919727	5101.6
96	96	1.010	рюкзак-синий	6.4	17.2	снег-в-тени	1.226	21.6	6.0	-10.0	11.7	bbox	95	38.1	38.1	38.1	305,586,6,47	570.3	39.4815639	73.5919728	5101.6
97	97	0.576	рюкзак-синий	4.5	3.9	снег-в-тени	1.083	42.7	-3.0	-16.0	16.3	bbox	96	94.1	93.1	95.1	813,102,19,33	569.9	39.4815627	73.5919727	5101.6
98	98	1.787	стакан-марка-красная	13.4	17.3	снег-розовый	0.820	67.1	-1.0	7.0	7.1	bbox	97	119.2	119.2	120.2	410,777,15,27	561.9	39.4815618	73.5919720	5101.6
99	99	1.295	рюкзак-синий	8.1	22.8	снег-в-тени	0.631	61.6	-3.0	-7.0	7.6	bbox	98	69.1	69.1	70.1	239,159,18,40	555.9	39.4815630	73.5919725	5101.6
100	100	1.463	палка-ручка-контроль	10.8	16.0	корка-жёлтая-на-скале	0.357	41.6	2.0	16.0	16.1	bbox	99	106.1	104.1	108.1	1726,1025,13,22	553.2	39.4815621	73.5919731	5101.6
101	101	1.631	стакан-марка-красная	13.0	2.0	корка-жёлтая-на-скале	0.875	47.8	0.0	8.0	8.0	bbox	100	12.0	10.0	23.0	1577,135,16,22	545.8	39.4815637	73.5919738	5101.6
102	102	0.928	палка-ручка-пробка	7.3	5.1	лишайник-жёлтый-на-камне	0.254	70.6	3.0	16.0	16.3	bbox	101	150.2	146.2	152.2	1477,57,10,20	545.7	39.4815622	73.5919728	5101.7
103	103	0.988	палка-древко-контроль	7.6	7.4	снег-в-тени	1.859	49.0	-5.0	-22.0	22.6	bbox	102	92.1	92.1	92.1	751,0,30,21	543.9	39.4815628	73.5919726	5101.6
104	104	1.305	рюкзак-синий	6.4	28.8	снег-в-тени	0.812	67.6	-3.0	-9.0	9.5	bbox	103	66.1	65.1	67.1	0,69,29,14	543.8	39.4815635	73.5919723	5101.6
105	105	1.427	палка-ручка-контроль	10.8	13.3	корка-жёлтая-на-скале	0.306	44.3	2.0	16.0	16.1	bbox	104	135.2	135.2	135.2	1709,913,12,18	543.3	39.4815624	73.5919734	5101.6
106	106	1.338	палка-ручка-пробка	9.2	19.0	лишайник-жёлтый-на-камне	0.506	56.7	3.0	14.0	14.3	bbox	105	149.2	136.2	154.2	887,491,16,24	542.7	39.4815622	73.5919728	5101.7
107	107	1.569	рюкзак-синий	7.6	34.9	снег-пересвеченный	0.822	73.7	-2.0	-7.0	7.3	bbox	106	150.2	150.2	187.3	1793,1045,32,12	541.5	39.4815622	73.5919728	5101.7
108	108	0.691	рюкзак-синий	5.0	8.3	снег-в-тени	0.179	47.1	1.0	-9.0	9.1	bbox	107	93.1	93.1	95.1	1905,255,10,18	540.6	39.4815629	73.5919727	5101.6
109	109	1.191	рюкзак-синий	9.2	8.5	снег-в-тени	0.396	47.3	-1.0	-5.0	5.1	bbox	108	108.1	102.1	124.2	109,339,22,35	539.5	39.4815626	73.5919734	5101.6
110	110	1.268	рюкзак-синий	5.8	29.0	снег-в-тени	0.768	67.8	-2.0	-9.0	9.2	bbox	109	190.3	181.2	193.3	1243,333,16,15	536.7	39.4815617	73.5919727	5101.6
111	111	1.860	палка-ручка-контроль	12.4	29.0	корка-жёлтая-на-скале	0.791	28.6	3.0	14.0	14.3	bbox	110	82.1	82.1	86.1	1537,281,16,16	536.5	39.4815630	73.5919721	5101.6
112	112	0.778	палка-древко-контроль	5.9	7.4	снег-в-тени	1.734	49.0	-6.0	-20.5	21.4	bbox	111	94.1	94.1	94.1	567,273,24,10	531.4	39.4815627	73.5919727	5101.6
113	113	0.574	рюкзак-синий	3.0	12.2	снег-в-тени	0.411	51.0	1.0	-11.0	11.0	bbox	112	111.1	108.1	116.2	221,187,8,32	526.9	39.4815626	73.5919732	5101.6
114	114	0.749	рюкзак-синий	5.1	11.0	снег-в-тени	0.144	49.8	0.0	-9.0	9.0	bbox	113	163.2	153.2	187.3	1809,59,8,26	524.6	39.4815607	73.5919728	5101.7
115	115	2.058	стакан-марка-красная	14.8	25.5	снег-розовый	0.905	75.3	-2.0	8.0	8.2	bbox	114	136.2	136.2	142.2	1387,983,7,34	522.8	39.4815624	73.5919734	5101.6
116	116	0.877	рюкзак-синий	6.3	10.6	снег-в-тени	0.138	49.4	-1.0	-8.0	8.1	bbox	115	25.0	25.0	32.0	713,57,25,16	522.6	39.4815641	73.5919723	5101.6
117	117	1.875	стакан-марка-красная	15.0	0.8	корка-жёлтая-на-скале	0.639	49.0	-1.0	10.0	10.0	bbox	116	96.1	96.1	96.1	1882,222,9,32	514.4	39.4815625	73.5919727	5101.6
118	118	1.909	палка-ручка-пробка	15.2	3.9	снег-розовый	0.975	71.8	-1.0	9.0	9.1	bbox	117	140.2	140.2	146.2	1159,929,10,45	514.0	39.4815625	73.5919734	5101.7
119	119	1.277	рюкзак-синий	6.4	27.9	снег-в-тени	0.781	66.7	-3.0	-9.0	9.5	bbox	118	125.2	125.2	131.2	1871,97,11,16	512.7	39.4815617	73.5919727	5101.7
120	120	1.527	палка-ручка-контроль	11.7	12.7	корка-жёлтая-на-скале	0.162	44.9	0.0	16.0	16.0	bbox	119	110.1	110.1	114.2	1837,937,10,16	510.1	39.4815625	73.5919731	5101.6
121	121	1.309	палка-ручка-контроль	10.0	10.3	корка-жёлтая-на-скале	0.638	47.3	5.0	16.0	16.8	bbox	120	135.2	135.2	135.2	1121,1048,16,17	508.5	39.4815624	73.5919734	5101.6
122	122	1.086	рюкзак-синий	7.8	13.3	порода-в-тени	0.928	25.5	-4.0	-8.0	8.9	bbox	121	194.3	188.3	196.3	103,469,14,22	507.7	39.4815622	73.5919728	5101.6
123	123	1.745	палка-ручка-контроль	11.4	28.2	корка-жёлтая-на-скале	0.756	29.4	3.0	15.0	15.3	bbox	122	73.1	72.1	76.1	1281,645,12,20	505.2	39.4815627	73.5919724	5101.6
124	124	1.148	рюкзак-синий	6.1	24.1	порода-в-тени	1.028	14.7	2.0	-8.0	8.2	bbox	123	101.1	101.1	118.2	193,741,16,21	503.4	39.4815618	73.5919725	5101.6
125	125	1.448	рюкзак-синий	11.2	10.6	порода-в-тени	0.396	28.2	-1.0	-3.0	3.2	bbox	124	88.1	87.1	91.1	1777,49,29,21	496.6	39.4815630	73.5919724	5101.6
126	126	1.340	рюкзак-синий	7.1	28.2	порода-в-тени	0.967	10.6	2.0	-7.0	7.3	bbox	125	39.1	39.1	39.1	247,347,16,35	493.4	39.4815636	73.5919729	5101.6
127	127	2.460	стакан-марка-красная	19.4	11.2	снег-освещённый	1.287	61.0	-8.0	5.0	9.4	bbox	126	81.1	81.1	81.1	0,863,6,34	492.6	39.4815631	73.5919720	5101.6
128	128	0.752	рюкзак-синий	6.0	1.6	снег-в-тени	0.293	40.4	1.0	-8.0	8.1	bbox	127	92.1	91.1	92.1	1833,309,8,28	489.7	39.4815628	73.5919726	5101.6
129	129	1.582	рюкзак-синий	9.8	27.8	порода-в-тени	1.062	11.0	5.0	-5.0	7.1	bbox	128	81.1	81.1	81.1	45,1049,10,31	489.6	39.4815631	73.5919720	5101.6
130	130	2.295	палка-древко-контроль	16.0	31.5	снег-освещённый	0.925	73.1	-8.0	1.0	8.1	bbox	129	33.0	33.0	36.0	27,393,8,36	488.8	39.4815647	73.5919731	5101.6
131	131	1.281	палка-ручка-пробка	8.5	19.8	корка-жёлтая-на-скале	0.382	55.9	2.0	15.0	15.1	bbox	130	148.2	144.2	148.2	859,433,8,26	488.2	39.4815621	73.5919728	5101.7
