track	t_best	t0	t1	bbox	score	lat	lon	alt
0	52.1	48.0	52.1	724,652,121,112	13094.0	39.4816212	73.5914849	5016.3
1	277.3	264.3	278.3	563,18,98,83	12183.7	39.4816234	73.5914780	5016.3
2	179.2	179.2	179.2	1589,394,86,73	9902.7	39.4816225	73.5914839	5016.3
3	264.3	264.3	277.3	775,999,75,81	9890.8	39.4816217	73.5914797	5016.2
4	63.1	62.1	77.1	1870,891,50,66	6710.1	39.4816219	73.5914846	5016.3
5	209.2	205.2	217.2	485,779,70,44	5980.5	39.4816232	73.5914777	5016.3
6	66.1	62.1	80.1	1885,665,35,64	5964.1	39.4816204	73.5914847	5016.3
7	192.2	185.2	194.2	765,214,66,63	5640.4	39.4816248	73.5914809	5016.3
8	200.2	199.2	203.2	361,934,73,44	5633.0	39.4816236	73.5914797	5016.3
9	182.2	182.2	192.2	1361,876,64,49	4893.7	39.4816235	73.5914838	5016.3
10	251.3	250.2	257.3	849,845,40,107	4866.3	39.4816233	73.5914787	5016.3
11	117.1	116.1	117.1	859,17,46,46	4793.8	39.4816188	73.5914811	5016.4
12	47.0	45.0	47.0	22,796,67,36	4695.3	39.4816209	73.5914839	5016.3
13	164.2	161.2	164.2	853,992,62,42	4560.4	39.4816198	73.5914834	5016.3
14	234.2	232.2	234.2	513,257,56,36	4407.0	39.4816200	73.5914748	5016.3
15	169.2	165.2	172.2	517,453,42,56	4294.9	39.4816206	73.5914840	5016.3
16	239.2	238.2	240.2	477,243,54,50	4112.1	39.4816200	73.5914751	5016.3
17	161.2	161.2	161.2	783,993,60,32	3951.3	39.4816195	73.5914824	5016.3
18	97.1	96.1	107.1	1743,976,63,41	3910.1	39.4816175	73.5914828	5016.3
19	262.3	261.3	274.3	842,929,31,88	3862.9	39.4816217	73.5914793	5016.3
20	258.3	258.3	258.3	561,819,26,102	3858.7	39.4816224	73.5914790	5016.3
21	157.2	157.2	160.2	1069,1037,38,43	3846.7	39.4816189	73.5914823	5016.3
22	249.2	249.2	252.3	1736,1001,53,42	3786.6	39.4816223	73.5914788	5016.3
23	261.3	261.3	273.3	847,985,51,50	3767.5	39.4816218	73.5914791	5016.3
24	131.1	128.1	135.1	1025,533,42,42	3674.9	39.4816155	73.5914808	5016.3
25	146.1	138.1	151.2	543,481,28,70	3658.0	39.4816159	73.5914819	5016.3
26	135.1	133.1	145.1	901,745,34,52	3637.9	39.4816156	73.5914809	5016.3
27	47.0	38.0	47.0	879,610,82,54	3630.2	39.4816209	73.5914839	5016.3
28	253.3	252.3	254.3	740,657,47,46	3616.7	39.4816236	73.5914785	5016.3
