ранг	ранг_в_группе	расстояние	сигнатура	d_ab	d_L	ловушка	d_ловушки	L	a	b	C	цвет_измерен	track	t_best	t0	t1	bbox	score	lat	lon	alt
14	14	1.789	стакан-марка-красная	14.0	9.8	порода-в-тени	0.722	40.0	-3.0	0.0	3.0	bbox	13	98.1	97.1	99.1	1872,929,25,16	808.0	39.4826930	73.5838761	4637.3
15	15	1.896	рюкзак-синий	14.6	14.9	порода-в-тени	0.217	23.9	-3.0	0.0	3.0	bbox	14	56.1	54.1	67.1	49,257,19,22	778.0	39.4826949	73.5838741	4637.3
16	16	2.094	рюкзак-синий	14.6	29.0	порода-в-тени	0.418	9.8	-3.0	0.0	3.0	bbox	15	76.1	72.1	76.1	833,889,16,16	718.6	39.4826924	73.5838759	4637.3
17	17	1.835	стакан-марка-красная	12.0	29.4	порода-в-тени	0.177	20.4	-1.0	0.0	1.0	bbox	16	18.0	11.0	18.0	765,1033,20,10	706.3	39.4824852	73.5841066	4638.2
18	18	1.814	стакан-марка-красная	11.0	32.9	порода-в-тени	0.307	16.9	0.0	0.0	0.0	bbox	17	44.1	44.1	45.1	1401,209,12,32	690.7	39.4826663	73.5839487	4637.3
19	19	1.003	рюкзак-синий	7.3	11.8	снег-в-тени	0.203	50.6	-1.0	-7.0	7.1	bbox	18	52.1	51.1	56.1	1291,650,22,23	674.1	39.4826954	73.5838734	4637.3
20	20	2.022	рюкзак-синий	14.6	24.7	порода-в-тени	0.286	14.1	-3.0	0.0	3.0	bbox	19	18.0	18.0	20.0	393,649,14,20	656.8	39.4824852	73.5841066	4638.2
21	21	1.693	стакан-марка-красная	11.0	27.4	порода-в-тени	0.288	22.4	0.0	0.0	0.0	bbox	20	89.1	84.1	95.1	1633,548,14,13	600.7	39.4826925	73.5838757	4637.4
22	22	2.123	рюкзак-синий	14.1	32.9	порода-в-тени	0.548	5.9	-1.0	0.0	1.0	bbox	21	73.1	73.1	74.1	835,827,14,14	596.4	39.4826925	73.5838756	4637.3
23	23	1.732	стакан-марка-красная	11.2	28.6	порода-в-тени	0.252	21.2	0.0	-1.0	1.0	bbox	22	134.2	131.2	134.2	1057,1051,16,29	569.9	39.4826927	73.5838746	4637.3
24	24	1.898	стакан-марка-красная	11.0	36.5	порода-в-тени	0.377	13.3	0.0	0.0	0.0	bbox	23	45.1	45.1	45.1	1417,111,6,34	564.0	39.4826793	73.5839157	4637.3
25	25	2.070	палка-древко-контроль	15.0	24.3	снег-освещённый	0.920	65.9	-7.0	0.0	7.0	bbox	24	139.2	135.2	140.2	181,845,8,36	541.5	39.4826912	73.5838756	4637.3
26	26	1.501	стакан-марка-красная	11.0	16.5	порода-в-тени	0.540	33.3	0.0	0.0	0.0	bbox	25	87.1	86.1	92.1	1601,593,9,20	525.4	39.4826926	73.5838760	4637.3
27	27	1.699	стакан-марка-красная	11.2	27.1	порода-в-тени	0.264	22.7	0.0	-1.0	1.0	bbox	26	39.1	35.1	44.1	1409,989,16,38	524.4	39.4825305	73.5840980	4637.3
28	28	2.157	стакан-марка-красная	16.0	22.4	снег-освещённый	0.588	72.2	-5.0	0.0	5.0	bbox	27	143.2	143.2	143.2	227,369,13,24	518.8	39.4826921	73.5838765	4637.3
29	29	1.965	рюкзак-синий	14.6	20.8	порода-в-тени	0.196	18.0	-3.0	0.0	3.0	bbox	28	73.1	73.1	79.1	657,0,8,17	516.9	39.4826925	73.5838756	4637.3
30	30	0.859	рюкзак-синий	6.3	9.4	снег-в-тени	0.126	48.2	-1.0	-8.0	8.1	bbox	29	106.2	105.2	113.2	811,89,24,12	516.1	39.4826924	73.5838764	4637.3
31	31	1.988	рюкзак-синий	14.1	25.5	порода-в-тени	0.308	13.3	-1.0	0.0	1.0	bbox	30	75.1	73.1	81.1	841,429,16,12	490.5	39.4826925	73.5838759	4637.3
32	32	1.490	стакан-марка-красная	11.2	14.5	порода-в-тени	0.588	35.3	0.0	-1.0	1.0	bbox	31	104.2	103.2	107.2	1889,305,8,16	484.1	39.4826927	73.5838764	4637.3
33	33	1.493	стакан-марка-красная	11.0	15.9	порода-в-тени	0.558	33.9	0.0	0.0	0.0	bbox	32	133.2	133.2	133.2	972,577,10,16	484.1	39.4826927	73.5838745	4637.3
34	34	0.821	рюкзак-синий	5.4	13.2	снег-в-тени	0.231	52.0	-1.0	-9.0	9.1	bbox	33	136.2	136.2	138.2	1193,0,24,14	483.5	39.4826915	73.5838748	4637.3
35	35	2.034	рюкзак-синий	13.0	34.1	порода-в-тени	0.614	4.7	0.0	-1.0	1.0	bbox	34	54.1	51.1	54.1	55,485,26,10	467.3	39.4826950	73.5838737	4637.3
36	36	1.969	рюкзак-синий	13.0	31.0	порода-в-тени	0.513	7.8	0.0	-1.0	1.0	bbox	35	11.0	8.0	12.0	833,377,16,8	464.8	39.4824853	73.5841070	4638.2
37	37	1.102	рюкзак-синий	6.1	22.3	порода-в-тени	0.921	16.5	0.0	-8.0	8.0	bbox	36	119.2	118.2	119.2	81,65,20,12	458.5	39.4826934	73.5838762	4637.3
38	38	2.237	рюкзак-синий	15.3	32.5	порода-в-тени	0.563	6.3	-2.0	1.0	2.2	bbox	37	9.0	9.0	15.0	773,125,11,18	453.5	39.4824852	73.5841075	4638.2
39	39	1.008	рюкзак-синий	8.1	0.4	снег-в-тени	0.418	38.4	0.0	-6.0	6.0	bbox	38	3.0	1.0	3.0	137,449,8,16	446.7	39.4824854	73.5841077	4638.2
40	40	1.823	рюкзак-синий	13.6	18.4	порода-в-тени	0.125	20.4	-3.0	-1.0	3.2	bbox	39	77.1	77.1	78.1	1713,305,8,16	438.5	39.4826925	73.5838761	4637.3
41	41	1.815	стакан-марка-красная	13.0	22.3	порода-в-тени	0.281	27.5	-2.0	0.0	2.0	bbox	40	77.1	77.1	78.1	1713,225,8,16	437.1	39.4826925	73.5838761	4637.3
42	42	1.731	стакан-марка-красная	12.0	23.9	порода-в-тени	0.264	25.9	-1.0	0.0	1.0	bbox	41	90.1	86.1	95.1	1593,531,8,18	436.7	39.4826924	73.5838755	4637.3
43	43	1.402	стакан-марка-красная	11.0	6.9	порода-в-тени	0.852	42.9	0.0	0.0	0.0	bbox	42	121.2	119.2	130.2	1178,281,6,24	435.7	39.4826930	73.5838755	4637.3
44	44	0.868	рюкзак-синий	6.3	10.0	снег-в-тени	0.130	48.8	-1.0	-8.0	8.1	bbox	43	137.2	135.2	139.2	1281,68,23,12	433.9	39.4826912	73.5838752	4637.3
45	45	1.571	стакан-марка-красная	11.0	21.0	порода-в-тени	0.411	28.8	0.0	0.0	0.0	bbox	44	132.2	132.2	133.2	1031,989,14,15	423.8	39.4826926	73.5838744	4637.3
46	46	2.130	рюкзак-синий	13.0	38.4	порода-в-тени	0.757	0.4	0.0	-1.0	1.0	bbox	45	63.1	63.1	64.1	1539,0,18,19	422.6	39.4826947	73.5838759	4637.4
47	47	0.742	рюкзак-синий	5.1	10.6	снег-в-тени	0.138	49.4	0.0	-9.0	9.0	bbox	46	136.2	134.2	140.2	1251,289,22,10	421.9	39.4826915	73.5838748	4637.3
48	48	1.849	рюкзак-синий	13.9	17.4	порода-в-тени	0.252	21.4	-4.0	-1.0	4.1	bbox	47	18.0	18.0	18.0	721,41,32,4	421.7	39.4824852	73.5841066	4638.2
49	49	1.518	стакан-марка-красная	12.0	5.5	порода-в-тени	0.872	44.3	-1.0	0.0	1.0	bbox	48	138.2	133.2	141.2	1013,770,6,29	419.3	39.4826908	73.5838757	4637.3
50	50	2.060	рюкзак-синий	13.0	35.3	порода-в-тени	0.652	3.5	0.0	-1.0	1.0	bbox	49	46.1	45.1	49.1	1330,881,12,20	411.6	39.4826924	73.5838826	4637.3
51	51	1.530	стакан-марка-красная	11.0	18.4	порода-в-тени	0.481	31.4	0.0	0.0	0.0	bbox	50	111.2	110.2	116.2	1489,391,8,22	409.6	39.4826923	73.5838762	4637.3
52	52	1.887	палка-древко-контроль	14.0	19.8	снег-освещённый	1.124	61.4	-8.0	-1.0	8.1	bbox	51	141.2	140.2	141.2	233,133,16,14	408.6	39.4826916	73.5838761	4637.3
53	53	2.080	палка-древко-контроль	16.0	15.7	снег-освещённый	1.134	57.3	-7.0	1.0	7.1	bbox	52	139.2	138.2	141.2	10,33,14,20	406.4	39.4826912	73.5838756	4637.3
54	54	1.005	рюкзак-синий	6.1	18.4	порода-в-тени	0.910	20.4	0.0	-8.0	8.0	bbox	53	12.0	12.0	18.0	123,57,10,24	406.1	39.4824855	73.5841071	4638.2
55	55	1.775	палка-древко-контроль	10.4	33.7	снег-пересвеченный	0.614	75.3	-5.0	-5.0	7.1	bbox	54	135.2	135.2	141.2	1025,0,11,16	403.2	39.4826924	73.5838746	4637.3
56	56	1.498	стакан-марка-красная	11.0	16.3	порода-в-тени	0.546	33.5	0.0	0.0	0.0	bbox	55	120.2	115.2	122.2	1316,542,19,10	396.5	39.4826929	73.5838759	4637.3
57	57	2.001	рюкзак-синий	13.0	32.5	порода-в-тени	0.563	6.3	0.0	-1.0	1.0	bbox	56	23.0	19.0	26.0	881,561,16,8	393.9	39.4824848	73.5841064	4638.3
58	58	1.745	рюкзак-синий	13.9	3.2	порода-в-тени	0.810	42.0	-4.0	-1.0	4.1	bbox	57	134.2	134.2	134.2	569,889,24,15	383.7	39.4826927	73.5838746	4637.3
59	59	0.923	рюкзак-синий	5.4	17.7	снег-в-тени	0.357	56.5	-1.0	-9.0	9.1	bbox	58	137.2	137.2	140.2	1247,121,18,9	380.6	39.4826912	73.5838752	4637.3
60	60	2.007	стакан-марка-красная	11.0	40.8	порода-в-тени	0.493	9.0	0.0	0.0	0.0	bbox	59	39.1	39.1	41.1	1613,39,10,26	378.8	39.4825305	73.5840980	4637.3
61	61	2.029	палка-древко-контроль	15.3	19.0	снег-освещённый	0.878	60.6	-5.0	0.0	5.0	bbox	60	143.2	143.2	143.2	131,461,14,20	377.8	39.4826921	73.5838765	4637.3
62	62	1.009	рюкзак-синий	6.7	15.7	снег-в-тени	0.346	54.5	-2.0	-8.0	8.2	bbox	61	104.2	103.2	109.2	810,185,23,15	376.0	39.4826927	73.5838764	4637.3
63	63	2.223	рюкзак-синий	15.3	31.7	порода-в-тени	0.538	7.1	-2.0	1.0	2.2	bbox	62	16.0	11.0	16.0	1148,1073,16,7	373.5	39.4824854	73.5841067	4638.2
64	64	2.061	рюкзак-синий	14.3	28.6	порода-в-тени	0.385	10.2	-2.0	0.0	2.0	bbox	63	21.0	18.0	25.0	513,417,8,12	372.9	39.4824847	73.5841065	4638.2
65	65	1.967	стакан-марка-красная	11.0	39.2	порода-в-тени	0.448	10.6	0.0	0.0	0.0	bbox	64	63.1	63.1	63.1	1585,107,18,6	371.0	39.4826947	73.5838759	4637.4
66	66	0.903	рюкзак-синий	7.2	3.3	снег-в-тени	0.510	35.5	-2.0	-7.5	7.8	bbox	65	33.0	33.0	33.0	1857,961,10,17	367.6	39.4824836	73.5841048	4638.2
67	67	1.881	рюкзак-синий	14.6	13.3	порода-в-тени	0.254	25.5	-3.0	0.0	3.0	bbox	66	77.1	77.1	86.1	1645,113,20,6	367.2	39.4826925	73.5838761	4637.3
68	68	1.710	стакан-марка-красная	11.0	28.2	порода-в-тени	0.283	21.6	0.0	0.0	0.0	bbox	67	49.1	47.1	49.1	1441,105,10,16	366.5	39.4826965	73.5838723	4637.3
69	69	1.889	рюкзак-синий	13.2	26.1	порода-в-тени	0.301	12.7	-1.0	-1.0	1.4	bbox	68	76.1	76.1	82.1	641,161,10,19	366.1	39.4826924	73.5838759	4637.3
70	70	2.041	рюкзак-синий	14.6	25.9	порода-в-тени	0.320	12.9	-3.0	0.0	3.0	bbox	69	25.0	20.0	25.0	481,825,14,16	361.7	39.4824847	73.5841057	4638.2
71	71	1.623	рюкзак-синий	9.8	29.6	снег-освещённый	0.805	68.4	-3.0	-5.0	5.8	bbox	70	68.1	59.1	68.1	86,1061,10,19	359.2	39.4826936	73.5838755	4637.3
72	72	1.527	стакан-марка-красная	11.0	18.2	порода-в-тени	0.487	31.6	0.0	0.0	0.0	bbox	71	120.2	116.2	127.2	1318,453,10,18	358.0	39.4826929	73.5838759	4637.3
73	73	1.535	стакан-марка-красная	12.0	9.0	порода-в-тени	0.762	40.8	-1.0	0.5	1.1	bbox	72	137.2	131.2	139.2	1019,787,6,22	356.6	39.4826912	73.5838752	4637.3
74	74	1.735	стакан-марка-красная	11.0	29.4	порода-в-тени	0.280	20.4	0.0	0.0	0.0	bbox	73	97.1	97.1	97.1	1714,945,15,8	354.7	39.4826930	73.5838760	4637.3
75	75	1.807	стакан-марка-красная	14.0	12.2	порода-в-тени	0.641	37.6	-3.0	0.0	3.0	bbox	74	88.1	82.1	92.1	1617,711,6,22	350.9	39.4826925	73.5838759	4637.4
76	76	1.726	стакан-марка-красная	11.0	29.0	порода-в-тени	0.280	20.8	0.0	0.0	0.0	bbox	75	99.1	94.1	100.1	801,593,15,8	348.8	39.4826935	73.5838766	4637.3
77	77	0.738	рюкзак-синий	5.4	8.5	снег-в-тени	0.178	47.3	-1.0	-9.0	9.1	bbox	76	140.2	139.2	140.2	1361,89,16,8	347.9	39.4826914	73.5838757	4637.3
78	78	1.501	стакан-марка-красная	11.0	16.5	порода-в-тени	0.540	33.3	0.0	0.0	0.0	bbox	77	143.2	143.2	143.2	1009,689,9,16	347.1	39.4826921	73.5838765	4637.3
79	79	1.932	палка-древко-контроль	10.8	38.8	снег-пересвеченный	0.442	80.4	-4.0	-5.0	6.4	bbox	78	142.2	142.2	142.2	1133,286,16,16	345.8	39.4826919	73.5838764	4637.3
80	80	1.688	рюкзак-синий	11.7	23.6	снег-освещённый	0.798	62.4	-3.0	-3.0	4.2	bbox	79	73.1	73.1	73.1	602,715,20,10	338.3	39.4826925	73.5838756	4637.3
81	81	1.871	рюкзак-синий	14.6	12.1	порода-в-тени	0.285	26.7	-3.0	0.0	3.0	bbox	80	80.1	80.1	80.1	1777,945,6,16	330.0	39.4826924	73.5838763	4637.3
82	82	0.975	рюкзак-синий	7.3	9.8	снег-в-тени	0.179	48.6	-1.0	-7.0	7.1	bbox	81	57.1	52.1	57.1	1203,993,14,15	327.8	39.4826950	73.5838743	4637.3
83	83	1.040	рюкзак-синий	7.2	14.5	снег-в-тени	0.424	53.3	-3.0	-8.0	8.5	bbox	82	104.2	102.1	108.2	667,187,18,13	324.5	39.4826927	73.5838764	4637.3
84	84	1.031	рюкзак-синий	8.2	0.0	снег-в-тени	0.425	38.8	-1.0	-6.0	6.1	bbox	83	29.0	28.0	29.0	865,177,14,8	322.8	39.4824836	73.5841049	4638.2
85	85	1.743	стакан-марка-красная	11.0	29.8	порода-в-тени	0.280	20.0	0.0	0.0	0.0	bbox	84	68.1	68.1	69.1	1913,20,7,13	317.9	39.4826936	73.5838755	4637.3
86	86	1.755	рюкзак-синий	13.6	12.1	порода-в-тени	0.256	26.7	-3.0	-1.0	3.2	bbox	85	77.1	77.1	77.1	1713,561,6,16	317.4	39.4826925	73.5838761	4637.3
87	87	1.884	рюкзак-синий	14.3	16.4	порода-в-тени	0.143	22.4	-2.0	0.0	2.0	bbox	86	74.1	74.1	77.1	711,395,10,14	310.9	39.4826926	73.5838757	4637.3
88	88	1.880	стакан-марка-красная	15.0	1.2	порода-в-тени	1.046	48.6	-4.0	0.0	4.0	bbox	87	35.1	34.0	37.1	1895,993,6,32	308.1	39.4824841	73.5841050	4638.2
89	89	1.516	стакан-марка-красная	12.0	6.1	порода-в-тени	0.879	43.7	-1.0	1.0	1.4	bbox	88	110.2	104.2	112.2	1577,921,9,14	306.7	39.4826925	73.5838760	4637.3
90	90	0.507	рюкзак-синий	4.0	2.3	снег-в-тени	0.492	36.5	1.0	-10.0	10.0	bbox	89	138.2	137.2	142.2	1170,115,28,5	306.4	39.4826908	73.5838757	4637.3
91	91	1.832	рюкзак-синий	14.6	5.9	порода-в-тени	0.482	32.9	-3.0	0.0	3.0	bbox	90	59.1	55.1	68.1	73,413,8,12	301.6	39.4826950	73.5838754	4637.3
92	92	2.026	рюкзак-синий	10.8	42.4	снег-пересвеченный	0.380	81.2	-3.0	-4.0	5.0	bbox	91	124.2	119.2	125.2	1569,996,12,13	297.7	39.4826928	73.5838751	4637.3
93	93	0.909	рюкзак-синий	6.0	14.1	снег-в-тени	0.270	52.9	-1.5	-8.5	8.6	bbox	92	33.0	33.0	33.0	55,241,10,8	293.4	39.4824836	73.5841048	4638.2
94	94	1.670	стакан-марка-красная	10.2	30.2	порода-в-тени	0.376	19.6	1.0	-1.0	1.4	bbox	93	50.1	50.1	50.1	1585,719,6,20	287.6	39.4826959	73.5838730	4637.3
95	95	1.656	стакан-марка-красная	13.0	8.2	порода-в-тени	0.766	41.6	-2.0	0.0	2.0	bbox	94	115.2	113.2	119.2	1553,449,9,24	286.2	39.4826935	73.5838767	4637.3
96	96	1.997	рюкзак-синий	13.0	32.3	порода-в-тени	0.557	6.5	0.0	-1.0	1.0	bbox	95	62.1	62.1	62.1	865,373,8,10	285.9	39.4826950	73.5838758	4637.4
97	97	1.946	рюкзак-синий	13.0	29.8	порода-в-тени	0.477	9.0	0.0	-1.0	1.0	bbox	96	49.1	46.1	49.1	523,763,10,15	283.9	39.4826965	73.5838723	4637.3
98	98	1.549	стакан-марка-красная	11.0	20.0	порода-в-тени	0.488	29.8	0.0	1.0	1.0	bbox	97	116.2	116.2	122.2	1697,303,8,18	282.8	39.4826935	73.5838766	4637.3
99	99	1.252	рюкзак-синий	5.1	30.2	порода-в-тени	1.194	8.6	2.0	-9.0	9.2	bbox	98	0.0	0.0	3.0	33,181,8,10	276.6	39.4824853	73.5841073	4638.2
100	100	0.749	рюкзак-синий	5.1	11.0	снег-в-тени	0.144	49.8	0.0	-9.0	9.0	bbox	99	92.1	92.1	98.1	863,0,18,5	276.6	39.4826922	73.5838752	4637.3
101	101	0.981	рюкзак-синий	6.3	16.3	порода-в-тени	0.887	22.5	-1.0	-8.0	8.1	bbox	100	95.1	95.1	100.1	1179,38,22,7	274.7	39.4826925	73.5838753	4637.3
102	102	1.992	рюкзак-синий	14.3	24.5	порода-в-тени	0.251	14.3	-2.0	0.0	2.0	bbox	101	19.0	17.0	20.0	577,601,4,24	274.4	39.4824851	73.5841066	4638.2
103	103	1.936	рюкзак-синий	12.0	34.1	порода-в-тени	0.626	4.7	0.0	-2.0	2.0	bbox	102	51.1	51.1	57.1	153,705,8,8	273.6	39.4826957	73.5838733	4637.3
104	104	1.841	рюкзак-синий	13.6	19.8	порода-в-тени	0.134	19.0	-3.0	-1.0	3.2	bbox	103	80.1	79.1	80.1	1849,996,8,13	271.9	39.4826924	73.5838763	4637.3
105	105	1.505	стакан-марка-красная	12.0	0.4	снег-в-тени	1.011	50.2	-1.0	0.0	1.0	bbox	104	124.2	122.2	127.2	1140,221,9,17	271.6	39.4826928	73.5838751	4637.3
106	106	0.699	рюкзак-синий	5.1	8.1	снег-в-тени	0.129	46.9	0.0	-9.0	9.0	bbox	105	128.2	128.2	128.2	1297,225,14,6	270.6	39.4826925	73.5838741	4637.3
107	107	1.213	рюкзак-синий	7.0	23.5	порода-в-тени	0.858	15.3	1.0	-7.0	7.1	bbox	106	10.0	10.0	17.0	136,51,9,20	270.0	39.4824852	73.5841073	4638.2
108	108	0.975	рюкзак-синий	6.0	17.4	снег-в-тени	0.952	21.4	1.0	-8.0	8.1	bbox	107	109.2	102.1	109.2	433,687,5,18	269.2	39.4826927	73.5838764	4637.3
109	109	1.485	стакан-марка-красная	11.0	15.3	порода-в-тени	0.576	34.5	0.0	0.0	0.0	bbox	108	114.2	113.2	115.2	1700,120,13,9	268.8	39.4826933	73.5838764	4637.3
110	110	1.755	стакан-марка-красная	14.0	1.6	порода-в-тени	1.010	48.2	-3.0	0.0	3.0	bbox	109	110.2	103.2	111.2	1590,972,5,29	266.6	39.4826925	73.5838760	4637.3
111	111	0.603	рюкзак-синий	4.0	9.4	снег-в-тени	0.280	48.2	1.0	-10.0	10.0	bbox	110	142.2	136.2	142.2	1343,161,12,7	266.3	39.4826919	73.5838764	4637.3
112	112	0.772	рюкзак-синий	6.1	3.7	снег-в-тени	0.188	42.5	0.0	-8.0	8.0	bbox	111	107.2	102.1	109.2	519,705,10,15	265.2	39.4826925	73.5838764	4637.3
113	113	0.580	рюкзак-синий	4.5	4.3	снег-в-тени	0.325	43.1	-1.0	-10.0	10.0	bbox	112	137.2	137.2	140.2	1255,0,12,7	254.7	39.4826912	73.5838752	4637.3
114	114	2.132	стакан-марка-красная	11.0	45.5	порода-в-тени	0.639	4.3	0.0	0.0	0.0	bbox	113	60.1	58.1	60.1	913,289,8,8	253.9	39.4826951	73.5838757	4637.3
115	115	1.792	стакан-марка-красная	14.0	10.2	порода-в-тени	0.708	39.6	-3.0	0.0	3.0	bbox	114	94.1	87.1	96.1	1809,789,7,12	252.8	39.4826922	73.5838751	4637.3
116	116	1.456	стакан-марка-красная	11.0	12.9	порода-в-тени	0.651	36.9	0.0	0.0	0.0	bbox	115	121.2	121.2	130.2	1159,55,10,13	252.3	39.4826930	73.5838755	4637.3
117	117	0.882	рюкзак-синий	6.1	12.5	снег-в-тени	0.769	26.3	0.0	-8.0	8.0	bbox	116	93.1	91.1	97.1	721,369,16,9	251.5	39.4826922	73.5838750	4637.3
118	118	1.031	рюкзак-синий	8.2	0.8	снег-в-тени	0.447	38.0	-1.0	-6.0	6.1	bbox	117	32.0	32.0	32.0	945,449,16,8	249.1	39.4824835	73.5841047	4638.2
119	119	1.931	рюкзак-синий	13.0	29.0	порода-в-тени	0.454	9.8	0.0	-1.0	1.0	bbox	118	100.1	100.1	100.1	1217,145,6,16	248.8	39.4826933	73.5838765	4637.3
120	120	1.875	рюкзак-синий	14.9	7.1	порода-в-тени	0.952	45.9	-4.0	0.0	4.0	bbox	119	91.1	89.1	92.1	1713,969,8,9	248.4	39.4826922	73.5838754	4637.3
121	121	1.039	рюкзак-синий	8.2	3.7	снег-в-тени	0.337	42.5	-1.0	-6.0	6.1	bbox	120	24.0	16.0	24.0	529,1041,15,16	247.9	39.4824848	73.5841061	4638.2
122	122	1.770	рюкзак-синий	13.3	16.6	порода-в-тени	0.063	22.2	-2.0	-1.0	2.2	bbox	121	76.1	72.1	76.1	485,673,12,8	247.2	39.4826924	73.5838759	4637.3
123	123	0.849	рюкзак-синий	6.1	10.6	снег-в-тени	0.699	28.2	0.0	-8.0	8.0	bbox	122	119.2	116.2	119.2	74,258,19,11	245.8	39.4826934	73.5838762	4637.3
124	124	1.929	палка-древко-контроль	15.3	7.0	порода-в-тени	1.083	48.6	-5.0	0.0	5.0	bbox	123	142.2	142.2	142.2	393,1002,8,18	245.8	39.4826919	73.5838764	4637.3
125	125	1.843	стакан-марка-красная	12.0	29.8	порода-в-тени	0.177	20.0	-1.0	0.0	1.0	bbox	124	144.2	144.2	144.2	1661,761,20,8	245.6	39.4826922	73.5838765	4637.3
126	126	1.716	рюкзак-синий	13.3	11.3	порода-в-тени	0.252	27.5	-2.0	-1.0	2.2	bbox	125	73.1	73.1	73.1	1769,241,8,8	244.5	39.4826925	73.5838756	4637.3
127	127	1.452	стакан-марка-красная	11.0	12.5	порода-в-тени	0.664	37.3	0.0	0.0	0.0	bbox	126	106.2	105.2	109.2	1829,785,9,22	243.4	39.4826924	73.5838764	4637.3
128	128	1.092	рюкзак-синий	7.2	17.3	снег-в-тени	0.478	56.1	-3.0	-8.0	8.5	bbox	127	124.2	123.2	127.2	1633,177,14,16	242.6	39.4826928	73.5838751	4637.3
129	129	0.886	рюкзак-синий	7.1	1.7	снег-в-тени	0.403	37.1	0.0	-7.0	7.0	bbox	128	52.1	52.1	55.1	89,773,10,13	238.1	39.4826954	73.5838734	4637.3
130	130	1.499	стакан-марка-красная	11.5	11.4	порода-в-тени	0.682	38.4	-0.5	0.0	0.5	bbox	129	137.2	137.2	141.2	1020,657,5,16	234.0	39.4826912	73.5838752	4637.3
131	131	0.645	рюкзак-синий	5.0	4.5	снег-в-тени	0.513	34.3	1.0	-9.0	9.1	bbox	130	142.2	142.2	144.2	1252,219,13,6	233.6	39.4826919	73.5838764	4637.3
132	132	2.014	рюкзак-синий	13.5	30.6	порода-в-тени	0.505	8.2	0.0	-0.5	0.5	bbox	131	33.0	33.0	33.0	1001,161,9,8	233.0	39.4824836	73.5841048	4638.2
133	133	1.099	рюкзак-синий	5.1	25.1	порода-в-тени	1.143	13.7	2.0	-9.0	9.2	bbox	132	15.0	15.0	24.0	465,26,8,11	232.6	39.4824854	73.5841071	4638.2
134	134	1.513	стакан-марка-красная	12.0	4.3	порода-в-тени	0.913	45.5	-1.0	0.0	1.0	bbox	133	142.2	142.2	142.2	1098,945,6,13	231.1	39.4826919	73.5838764	4637.3
135	135	1.075	рюкзак-синий	6.0	21.5	порода-в-тени	0.959	17.3	1.0	-8.0	8.1	bbox	134	122.2	122.2	127.2	305,33,18,8	229.7	39.4826930	73.5838754	4637.3
