ранг	ранг_в_группе	расстояние	сигнатура	d_ab	d_L	ловушка	d_ловушки	L	a	b	C	цвет_измерен	track	t_best	t0	t1	bbox	score	lat	lon	alt
47	47	1.746	стакан-марка-красная	11.4	28.2	снег-розовый	0.354	78.0	0.0	4.0	4.0	bbox	46	57.0	57.0	57.0	1611,920,34,47	1210.0			
48	48	1.774	рюкзак-синий	2.2	49.0	снег-пересвеченный	1.309	87.8	-1.0	-13.0	13.0	bbox	47	14.0	14.0	14.0	1869,369,24,18	1191.8			
49	49	0.580	рюкзак-синий	4.0	8.2	снег-в-тени	0.675	30.6	1.0	-10.0	10.0	bbox	48	37.0	37.0	37.0	250,533,27,40	1191.1			
50	50	1.354	стакан-марка-красная	10.8	2.0	корка-жёлтая-на-скале	1.031	47.8	2.0	7.0	7.3	bbox	49	25.0	25.0	27.0	89,293,52,18	1185.4			
51	51	0.781	рюкзак-синий	5.0	13.1	снег-в-тени	0.809	25.7	1.0	-9.0	9.1	bbox	50	40.0	40.0	40.0	399,960,20,31	1168.2			
52	52	1.475	стакан-марка-красная	11.0	14.5	порода-в-тени	0.601	35.3	0.0	0.0	0.0	bbox	51	56.0	56.0	56.0	1905,1049,15,31	1125.0			
53	53	1.004	рюкзак-синий	7.1	13.3	снег-в-тени	0.807	25.5	0.0	-7.0	7.0	bbox	52	56.0	56.0	56.0	1249,362,46,20	1114.1			
54	54	1.860	палка-ручка-пробка	14.9	2.4	снег-розовый	0.923	73.3	0.0	9.0	9.0	bbox	53	57.0	57.0	57.0	1831,385,14,32	1105.7			
55	55	0.725	рюкзак-синий	4.5	12.9	снег-в-тени	0.831	25.9	-1.0	-10.0	10.0	bbox	54	20.0	20.0	20.0	1631,1025,28,32	1100.9			
56	56	0.538	рюкзак-синий	2.8	11.3	снег-в-тени	0.891	27.5	-1.0	-12.0	12.0	bbox	55	14.0	13.0	14.0	626,701,22,36	1096.6			
57	57	1.153	рюкзак-синий	8.1	15.7	порода-в-тени	0.680	23.1	0.0	-6.0	6.0	bbox	56	72.0	72.0	72.0	1642,683,27,15	1077.3			
58	58	1.354	рюкзак-синий	7.3	28.1	снег-в-тени	1.801	66.9	3.0	-21.0	21.2	bbox	57	2.0	2.0	2.0	1601,25,90,8	1076.7			
59	59	0.523	рюкзак-синий	4.0	4.3	снег-в-тени	0.551	34.5	1.0	-10.0	10.0	bbox	58	11.0	11.0	11.0	1775,577,20,32	1070.2			
60	60	1.581	рюкзак-синий	4.0	42.0	снег-в-тени	1.722	80.8	1.0	-18.0	18.0	bbox	59	8.0	8.0	10.0	1425,149,56,12	1069.9			
61	61	0.934	рюкзак-синий	3.0	23.9	снег-в-тени	0.954	62.7	-2.0	-14.0	14.1	bbox	60	8.0	7.0	11.0	669,0,36,17	1059.0			
62	62	1.017	рюкзак-синий	7.1	14.1	порода-в-тени	0.805	24.7	0.0	-7.0	7.0	bbox	61	73.0	73.0	73.0	1587,950,27,16	1052.1			
63	63	1.376	рюкзак-синий	8.2	25.5	снег-в-тени	0.653	64.3	-1.0	-6.0	6.1	bbox	62	42.0	41.0	42.0	19,371,88,58	1036.0			
64	64	1.487	рюкзак-синий	9.2	26.3	снег-в-тени	0.733	65.1	-1.0	-5.0	5.1	bbox	63	43.0	43.0	43.0	35,153,68,52	1019.0			
65	65	1.002	рюкзак-синий	5.0	21.9	порода-в-тени	1.075	16.9	1.0	-9.0	9.1	bbox	64	49.0	48.0	51.0	53,361,28,22	976.8			
66	66	1.519	рюкзак-синий	10.0	23.9	порода-в-тени	0.492	14.9	0.0	-4.0	4.0	bbox	65	20.0	20.0	20.0	935,762,15,38	949.0			
67	67	0.986	рюкзак-синий	7.3	10.6	снег-в-тени	0.186	49.4	-1.0	-7.0	7.1	bbox	66	15.0	15.0	15.0	203,729,30,20	941.8			
68	68	1.795	рюкзак-синий	3.6	48.7	снег-пересвеченный	1.074	87.5	-1.0	-11.0	11.0	bbox	67	15.0	15.0	15.0	1802,462,22,17	910.6			
69	69	0.553	рюкзак-синий	2.2	13.4	снег-в-тени	0.656	52.2	-1.0	-13.0	13.0	bbox	68	13.0	13.0	13.0	923,45,26,22	908.8			
70	70	0.351	рюкзак-синий	1.0	9.2	снег-в-тени	0.992	29.6	0.0	-14.0	14.0	bbox	69	5.0	5.0	5.0	388,729,20,22	871.1			
71	71	1.421	стакан-марка-красная	11.0	9.4	порода-в-тени	0.767	40.4	0.0	0.0	0.0	bbox	70	2.0	2.0	2.0	341,1051,28,14	870.4			
72	72	1.424	стакан-марка-красная	11.0	9.8	снег-розовый	0.689	59.6	0.0	2.0	2.0	bbox	71	69.0	69.0	70.0	318,1057,107,23	870.3			
73	73	1.567	стакан-марка-красная	11.4	18.2	снег-освещённый	0.535	68.0	0.0	-2.0	2.0	bbox	72	2.0	1.0	2.0	1547,955,14,50	866.3			
74	74	0.758	рюкзак-синий	3.0	18.5	снег-в-тени	0.520	57.3	1.0	-11.0	11.0	bbox	73	39.0	39.0	39.0	592,135,73,20	863.4			
75	75	0.960	рюкзак-синий	7.3	8.6	снег-в-тени	0.653	30.2	-1.0	-7.0	7.1	bbox	74	15.0	15.0	15.0	123,819,24,36	859.7			
76	76	1.058	рюкзак-синий	3.2	27.5	снег-в-тени	0.943	66.3	-2.0	-13.0	13.2	bbox	75	13.0	13.0	13.0	1131,171,50,10	845.1			
77	77	1.346	рюкзак-синий	9.1	20.4	порода-в-тени	0.563	18.4	0.0	-5.0	5.0	bbox	76	61.0	61.0	65.0	670,1026,23,39	838.0			
78	78	0.980	рюкзак-синий	3.2	25.1	снег-в-тени	1.264	63.9	0.0	-17.0	17.0	bbox	77	21.0	21.0	24.0	293,251,76,20	837.2			
79	79	1.668	рюкзак-синий	5.1	43.2	снег-в-тени	1.855	82.0	2.0	-19.0	19.1	bbox	78	7.0	7.0	7.0	1425,243,52,12	835.9			
80	80	1.651	стакан-марка-красная	10.0	30.2	порода-в-тени	1.180	19.6	3.0	7.0	7.6	bbox	79	2.0	2.0	2.0	1905,455,15,47	833.7			
81	81	1.034	рюкзак-синий	6.1	19.6	снег-в-тени	0.380	58.4	0.0	-8.0	8.0	bbox	80	58.0	58.0	58.0	1817,1013,24,58	831.4			
82	82	1.161	рюкзак-синий	8.0	16.4	порода-в-тени	0.702	22.4	0.5	-6.0	6.0	bbox	81	22.0	20.0	22.0	1336,876,15,28	815.3			
83	83	1.338	рюкзак-синий	10.0	12.9	порода-в-тени	0.491	25.9	0.0	-4.0	4.0	bbox	82	21.0	21.0	21.0	1138,823,16,31	810.4			
84	84	0.368	рюкзак-синий	2.2	6.7	снег-в-тени	0.643	45.5	-1.0	-13.0	13.0	bbox	83	7.0	7.0	7.0	0,35,24,41	800.5			
85	85	1.046	стакан-марка-красная	8.1	7.8	снег-розовый	0.765	57.6	3.0	0.0	3.0	bbox	84	27.0	27.0	29.0	783,656,36,13	778.7			
86	86	1.206	рюкзак-синий	9.0	12.1	порода-в-тени	0.664	26.7	1.0	-5.0	5.1	bbox	85	40.0	40.0	41.0	1557,348,24,20	775.7			
87	87	1.297	рюкзак-синий	6.1	29.4	снег-в-тени	1.687	68.2	2.0	-20.0	20.1	bbox	86	11.0	11.0	11.0	1259,83,58,12	770.6			
88	88	1.591	рюкзак-синий	5.1	40.8	снег-пересвеченный	0.983	79.6	0.0	-9.0	9.0	bbox	87	16.0	15.0	16.0	1407,67,13,38	748.2			
89	89	0.858	рюкзак-синий	6.4	8.7	снег-в-тени	0.395	47.5	-3.0	-9.0	9.5	bbox	88	6.0	6.0	9.0	761,675,22,24	740.4			
90	90	1.820	рюкзак-синий	6.1	46.3	снег-пересвеченный	0.824	85.1	0.0	-8.0	8.0	bbox	89	62.0	62.0	62.0	1462,1058,25,22	725.4			
91	91	1.975	палка-древко-контроль	6.4	50.6	снег-пересвеченный	1.009	92.2	-3.0	-11.0	11.4	bbox	90	7.0	7.0	7.0	1658,313,27,15	709.3			
92	92	1.139	рюкзак-синий	7.3	19.2	порода-в-тени	0.761	19.6	-1.0	-7.0	7.1	bbox	91	41.0	41.0	41.0	504,957,13,20	701.4			
93	93	1.956	рюкзак-синий	8.0	47.1	снег-пересвеченный	0.748	85.9	1.0	-6.0	6.1	bbox	92	57.0	57.0	61.0	1661,697,22,24	698.2			
94	94	1.257	рюкзак-синий	7.3	24.3	порода-в-тени	0.789	14.5	-1.0	-7.0	7.1	bbox	93	69.0	69.0	69.0	1865,1051,12,29	689.8			
95	95	1.721	стакан-марка-красная	12.4	21.2	снег-освещённый	0.431	71.0	-1.0	-2.0	2.2	bbox	94	2.0	2.0	2.0	1583,795,18,52	686.4			
96	96	1.216	рюкзак-синий	9.0	12.9	порода-в-тени	0.655	25.9	1.0	-5.0	5.1	bbox	95	41.0	41.0	44.0	1617,315,22,19	673.0			
97	97	1.536	палка-древко-контроль	4.2	40.4	снег-в-тени	1.855	82.0	-5.0	-18.0	18.7	bbox	96	0.0	0.0	0.0	919,187,26,20	671.8			
98	98	1.382	рюкзак-синий	2.0	38.1	снег-в-тени	1.334	76.9	3.0	-14.0	14.3	bbox	97	43.0	43.0	43.0	809,0,30,15	660.0			
99	99	1.289	рюкзак-синий	9.0	17.6	порода-в-тени	0.626	21.2	1.0	-5.0	5.1	bbox	98	38.0	38.0	38.0	948,1024,20,14	651.3			
100	100	1.502	рюкзак-синий	8.1	31.2	снег-в-тени	1.913	70.0	5.0	-21.0	21.6	bbox	99	21.0	21.0	21.0	1193,157,50,8	641.6			
101	101	1.154	рюкзак-синий	7.1	20.8	порода-в-тени	0.795	18.0	0.0	-7.0	7.0	bbox	100	42.0	42.0	42.0	601,1050,13,19	636.5			
102	102	0.470	рюкзак-синий	2.2	10.6	снег-в-тени	0.946	28.2	-1.0	-13.0	13.0	bbox	101	9.0	9.0	9.0	0,706,39,13	607.3			
103	103	0.582	рюкзак-синий	4.2	6.7	снег-в-тени	0.458	45.5	-2.0	-11.0	11.2	bbox	102	13.0	13.0	13.0	107,873,15,26	593.9			
104	104	0.475	рюкзак-синий	0.0	13.3	снег-в-тени	1.101	25.5	1.0	-14.0	14.0	bbox	103	6.0	6.0	6.0	352,0,17,12	593.6			
105	105	1.571	рюкзак-синий	7.0	36.5	снег-в-тени	1.908	75.3	1.5	-21.0	21.1	bbox	104	1.0	1.0	1.0	449,69,44,14	592.1			
106	106	1.072	рюкзак-синий	6.1	21.2	порода-в-тени	0.915	17.6	0.0	-8.0	8.0	bbox	105	39.0	39.0	39.0	338,831,13,17	580.6			
107	107	1.021	рюкзак-синий	5.1	22.3	порода-в-тени	1.040	16.5	0.0	-9.0	9.0	bbox	106	55.0	55.0	57.0	1343,929,16,12	574.0			
108	108	1.657	рюкзак-синий	7.1	39.2	снег-пересвеченный	0.837	78.0	0.0	-7.0	7.0	bbox	107	55.0	53.0	56.0	1629,980,24,35	568.3			
109	109	1.726	стакан-марка-красная	11.7	25.9	порода-в-тени	1.075	23.9	1.0	7.0	7.1	bbox	108	2.0	2.0	2.0	1869,591,18,47	562.3			
110	110	2.036	палка-древко-контроль	13.0	34.5	снег-в-тени	2.536	76.1	-2.0	-26.5	26.6	bbox	109	0.0	0.0	0.0	697,75,20,11	553.9			
111	111	0.871	рюкзак-синий	3.2	21.7	снег-в-тени	1.160	17.1	0.0	-11.0	11.0	bbox	110	1.0	1.0	1.0	1291,1014,14,29	548.2			
112	112	1.010	стакан-марка-красная	8.1	2.0	снег-в-тени	1.068	47.8	3.0	0.0	3.0	bbox	111	42.0	42.0	42.0	1449,120,30,9	541.8			
113	113	0.749	рюкзак-синий	5.1	11.0	снег-в-тени	0.144	49.8	0.0	-9.0	9.0	bbox	112	52.0	52.0	52.0	1679,75,13,16	540.6			
114	114	0.546	рюкзак-синий	3.2	10.6	снег-в-тени	0.793	28.2	0.0	-11.0	11.0	bbox	113	72.0	72.0	72.0	0,291,21,11	539.4			
115	115	1.828	стакан-марка-красная	11.3	32.6	снег-розовый	0.356	82.4	0.0	3.5	3.5	bbox	114	71.0	71.0	72.0	31,967,11,26	531.2			
116	116	0.392	рюкзак-синий	1.0	10.4	снег-в-тени	0.752	49.2	0.0	-14.0	14.0	bbox	115	58.0	57.0	58.0	1905,793,15,40	530.0			
117	117	1.378	стакан-марка-красная	10.6	10.2	порода-охристая	0.911	39.6	4.0	9.0	9.8	bbox	116	27.0	27.0	27.0	843,601,38,6	528.5			
118	118	0.582	рюкзак-синий	1.4	15.5	снег-в-тени	0.905	54.3	0.0	-15.0	15.0	bbox	117	59.0	59.0	59.0	1737,585,10,32	528.1			
119	119	0.919	рюкзак-синий	7.3	3.6	снег-в-тени	1.679	42.4	3.0	-21.0	21.2	bbox	118	2.0	2.0	2.0	1711,29,34,12	524.9			
120	120	1.026	рюкзак-синий	6.0	19.6	порода-в-тени	0.953	19.2	1.0	-8.0	8.1	bbox	119	16.0	15.0	16.0	584,923,9,30	519.3			
121	121	0.448	рюкзак-синий	3.2	5.9	снег-в-тени	0.464	44.7	2.0	-11.0	11.2	bbox	120	57.0	57.0	58.0	167,795,18,42	515.9			
122	122	1.471	рюкзак-синий	3.2	39.6	снег-в-тени	1.530	78.4	-1.0	-16.5	16.5	bbox	121	9.0	9.0	10.0	1357,247,28,36	515.6			
123	123	1.803	палка-древко-контроль	5.1	47.2	снег-пересвеченный	1.382	88.8	-3.0	-14.0	14.3	bbox	122	8.0	8.0	10.0	1645,214,22,12	498.8			
124	124	1.446	стакан-марка-красная	10.3	18.4	снег-розовый	0.602	68.2	2.0	6.0	6.3	bbox	123	72.0	72.0	72.0	127,829,14,14	485.1			
125	125	1.079	рюкзак-синий	7.3	16.3	порода-в-тени	0.764	22.5	-1.0	-7.0	7.1	bbox	124	37.0	37.0	37.0	1119,1035,14,16	480.5			
126	126	1.423	стакан-марка-красная	10.0	19.0	снег-розовый	0.360	68.8	1.0	1.0	1.4	bbox	125	40.0	37.0	40.0	173,51,18,19	479.5			
127	127	1.952	рюкзак-синий	5.0	51.8	снег-пересвеченный	0.910	90.6	-2.0	-10.0	10.2	bbox	126	24.0	24.0	24.0	144,807,13,18	462.2			
128	128	1.010	рюкзак-синий	5.1	21.9	порода-в-тени	1.125	16.9	2.0	-9.0	9.2	bbox	127	55.0	55.0	55.0	1003,488,18,8	460.5			
129	129	0.609	рюкзак-синий	3.6	11.3	снег-в-тени	0.791	27.5	0.0	-10.5	10.5	bbox	128	21.0	21.0	21.0	1565,960,14,15	459.4			
130	130	1.352	рюкзак-синий	5.0	33.6	снег-в-тени	0.945	72.4	-2.0	-10.0	10.2	bbox	129	13.0	13.0	13.0	1741,19,24,24	454.6			
131	131	1.544	рюкзак-синий	8.2	32.2	снег-освещённый	0.828	71.0	-1.0	-6.0	6.1	bbox	130	48.0	48.0	48.0	1865,995,16,13	454.5			
132	132	1.468	рюкзак-синий	10.0	21.5	порода-в-тени	0.542	17.3	1.0	-4.0	4.1	bbox	131	37.0	37.0	37.0	829,949,14,11	441.4			
133	133	1.691	стакан-марка-красная	12.7	16.1	корка-жёлтая-на-скале	0.840	33.7	2.0	10.0	10.2	bbox	132	2.0	2.0	4.0	1891,534,12,23	441.3			
134	134	0.824	рюкзак-синий	6.4	5.5	снег-в-тени	0.414	44.3	-3.0	-9.0	9.5	bbox	133	13.0	13.0	13.0	11,773,17,12	438.2			
135	135	0.656	рюкзак-синий	4.1	11.3	снег-в-тени	0.769	27.5	0.0	-10.0	10.0	bbox	134	22.0	22.0	22.0	1759,993,14,18	431.1			
136	136	1.735	палка-древко-контроль	7.8	40.2	снег-в-тени	2.062	81.8	-3.0	-21.0	21.2	bbox	135	0.0	0.0	0.0	629,42,28,13	429.4			
137	137	1.010	рюкзак-синий	6.6	16.4	порода-в-тени	0.853	22.4	0.0	-7.5	7.5	bbox	136	15.0	15.0	15.0	273,793,10,16	424.0			
138	138	0.791	палка-ручка-контроль	4.2	16.4	корка-жёлтая-на-скале	1.094	41.2	3.0	23.0	23.2	bbox	137	39.0	39.0	39.0	735,0,20,9	422.4			
139	139	0.741	рюкзак-синий	5.0	11.2	снег-в-тени	0.741	27.6	1.0	-9.0	9.1	bbox	138	73.0	73.0	73.0	416,566,13,14	420.0			
140	140	1.609	стакан-марка-красная	12.7	6.7	корка-жёлтая-на-скале	0.693	43.1	2.0	10.0	10.2	bbox	139	23.0	22.0	23.0	621,561,50,5	412.9			
141	141	0.981	рюкзак-синий	5.7	19.0	снег-в-тени	1.443	57.8	5.0	-18.0	18.7	bbox	140	57.0	57.0	59.0	1093,19,28,6	412.6			
142	142	1.011	рюкзак-синий	6.0	19.0	порода-в-тени	0.952	19.8	1.0	-8.0	8.1	bbox	141	16.0	16.0	16.0	395,953,10,40	410.8			
143	143	0.744	рюкзак-синий	2.0	19.6	снег-в-тени	0.920	58.4	3.0	-14.0	14.3	bbox	142	17.0	17.0	17.0	1855,714,14,19	395.6			
144	144	1.653	стакан-марка-красная	11.2	24.7	снег-освещённый	0.286	74.5	0.0	-1.0	1.0	bbox	143	70.0	70.0	70.0	0,893,9,18	390.4			
145	145	0.969	рюкзак-синий	1.4	26.7	снег-в-тени	1.079	65.5	0.0	-15.0	15.0	bbox	144	10.0	7.0	10.0	813,495,14,16	388.2			
146	146	1.530	рюкзак-синий	10.8	20.0	снег-в-тени	2.106	58.8	7.0	-23.0	24.0	bbox	145	21.0	21.0	21.0	1081,153,56,2	380.2			
147	147	0.672	рюкзак-синий	4.0	12.6	снег-в-тени	0.307	51.4	1.0	-10.0	10.0	bbox	146	52.0	52.0	52.0	1578,35,15,18	369.8			
148	148	1.838	стакан-марка-красная	12.4	27.8	снег-освещённый	0.274	77.6	-1.0	-2.0	2.2	bbox	147	2.0	2.0	2.0	1705,281,10,33	366.6			
149	149	1.742	стакан-марка-красная	11.4	28.0	снег-освещённый	0.299	77.8	0.0	-2.0	2.0	bbox	148	2.0	2.0	2.0	1571,876,8,24	353.0			
150	150	1.218	рюкзак-синий	9.2	11.0	снег-в-тени	0.402	49.8	-1.0	-5.0	5.1	bbox	149	21.0	21.0	21.0	929,255,26,22	347.9			
151	151	1.294	стакан-марка-красная	10.2	6.3	порода-в-тени	1.036	43.5	1.0	3.0	3.2	bbox	150	22.0	22.0	22.0	1893,11,16,14	347.6			
152	152	1.406	стакан-марка-красная	11.0	7.4	порода-в-тени	0.832	42.4	0.0	0.0	0.0	bbox	151	60.0	60.0	60.0	1791,857,10,23	346.6			
153	153	0.691	стакан-марка-красная	5.0	8.2	снег-розовый	1.062	58.0	7.0	-2.0	7.3	bbox	152	42.0	42.0	42.0	1845,1073,18,7	342.5			
154	154	1.825	рюкзак-синий	12.6	25.5	снег-освещённый	0.687	64.3	-3.0	-2.0	3.6	bbox	153	43.0	43.0	43.0	205,121,36,8	339.8			
155	155	1.793	стакан-марка-красная	13.2	20.0	снег-освещённый	0.431	69.8	-2.0	-1.0	2.2	bbox	154	2.0	2.0	2.0	1616,729,7,16	338.6			
156	156	1.496	рюкзак-синий	4.5	38.8	снег-пересвеченный	1.058	77.6	-1.0	-10.0	10.0	bbox	155	15.0	12.0	15.0	1358,54,19,9	335.7			
157	157	0.562	рюкзак-синий	4.5	1.5	снег-в-тени	0.469	37.3	-1.0	-10.0	10.0	bbox	156	54.0	54.0	54.0	0,769,17,8	332.3			
158	158	1.774	стакан-марка-красная	12.7	22.0	корка-жёлтая-на-скале	0.980	27.8	2.0	10.0	10.2	bbox	157	2.0	2.0	5.0	1863,739,8,30	323.7			
159	159	0.989	рюкзак-синий	7.0	12.9	снег-в-тени	0.802	25.9	1.0	-7.0	7.1	bbox	158	38.0	37.0	38.0	610,768,15,11	322.8			
