track	t_best	t0	t1	bbox	score	lat	lon	alt
0	30.0	28.0	33.0	431,129,222,80	25013.8	39.4790800	73.5923178	5287.7
1	22.0	18.0	22.0	498,153,221,82	24623.8	39.4790791	73.5923184	5287.7
2	23.0	23.0	27.0	229,17,160,114	20437.6	39.4790790	73.5923183	5287.7
3	19.0	19.0	22.0	505,3,142,42	8483.8	39.4790786	73.5923185	5287.7
4	14.0	13.0	14.0	889,217,106,40	8335.1	39.4790793	73.5923184	5287.7
5	13.0	13.0	14.0	937,228,107,37	8196.5	39.4790794	73.5923186	5287.7
6	34.0	34.0	34.0	905,53,104,40	8038.4	39.4790802	73.5923176	5287.7
7	36.0	34.0	37.1	343,233,50,136	6670.2	39.4790802	73.5923177	5287.7
8	23.0	23.0	23.0	137,23,104,52	6647.0	39.4790790	73.5923183	5287.7
9	30.0	30.0	34.0	184,39,69,50	4818.3	39.4790800	73.5923178	5287.7
10	22.0	20.0	26.0	253,61,68,52	4566.0	39.4790791	73.5923184	5287.7
11	30.0	30.0	31.0	255,33,76,44	4394.2	39.4790800	73.5923178	5287.7
12	23.0	23.0	23.0	97,67,69,38	4388.6	39.4790790	73.5923183	5287.7
13	12.0	12.0	12.0	957,313,66,24	3904.6	39.4790794	73.5923185	5287.7
14	13.0	13.0	21.0	617,350,40,59	3596.5	39.4790794	73.5923186	5287.7
15	27.0	24.0	28.0	845,365,28,37	3213.1	39.4790797	73.5923182	5287.7
16	20.0	16.0	22.0	117,133,60,124	3165.7	39.4790786	73.5923184	5287.7
17	22.0	19.0	22.0	553,81,44,28	2936.6	39.4790791	73.5923184	5287.7
18	33.0	33.0	33.0	509,15,38,38	2829.0	39.4790802	73.5923176	5287.7
19	33.0	32.0	34.0	451,17,41,36	2803.7	39.4790802	73.5923176	5287.7
20	18.0	12.0	18.0	315,51,60,126	2759.0	39.4790785	73.5923183	5287.7
21	14.0	13.0	14.0	768,167,69,20	2718.9	39.4790793	73.5923184	5287.7
22	8.0	8.0	11.0	1193,9,48,20	2547.3	39.4790797	73.5923185	5287.7
23	33.0	29.0	33.0	201,131,48,110	2534.5	39.4790802	73.5923176	5287.7
24	22.0	19.0	22.0	123,0,58,81	2518.6	39.4790791	73.5923184	5287.7
25	30.0	30.0	33.0	481,55,48,32	2502.0	39.4790800	73.5923178	5287.7
26	22.0	18.0	29.0	481,187,48,28	2363.7	39.4790791	73.5923184	5287.7
27	24.0	24.0	24.0	641,849,36,36	2307.3	39.4790794	73.5923182	5287.7
