track	t_best	t0	t1	bbox	length_px	score	lat	lon	alt
0	28.0	26.0	33.0	1072,682,226,392	449.6	7572.1	39.4792598	73.5922964	5264.5
1	45.1	45.1	45.1	1468,394,174,364	396.1	7389.0	39.4792606	73.5922975	5264.5
2	45.1	45.1	46.1	978,154,234,524	565.7	6964.9	39.4792606	73.5922975	5264.5
3	53.1	51.1	53.1	620,120,242,288	368.1	6817.4	39.4792612	73.5922988	5264.5
4	28.0	28.0	28.0	1248,62,220,490	531.8	6373.8	39.4792598	73.5922964	5264.5
5	48.1	48.1	48.1	950,686,212,254	327.1	6345.0	39.4792607	73.5922983	5264.5
6	17.0	17.0	19.0	1480,540,166,312	350.2	6093.5	39.4792609	73.5922966	5264.5
7	29.0	28.0	30.0	1108,582,184,320	364.1	5914.6	39.4792596	73.5922965	5264.5
8	27.0	26.0	27.0	1362,770,210,310	371.6	5660.9	39.4792600	73.5922965	5264.5
9	67.1	66.1	68.1	838,0,256,330	414.8	5652.3	39.4792611	73.5922989	5264.5
10	64.1	61.1	64.1	1058,386,202,256	321.1	5645.3	39.4792609	73.5922990	5264.5
11	58.1	55.1	59.1	1072,356,230,288	363.6	5467.3	39.4792609	73.5922981	5264.5
12	60.1	60.1	60.1	1130,614,406,414	577.0	5455.9	39.4792608	73.5922983	5264.5
13	20.0	20.0	20.0	1068,720,144,316	343.7	5439.0	39.4792605	73.5922962	5264.5
14	38.1	35.0	39.1	468,374,218,294	360.8	5421.7	39.4792596	73.5922975	5264.5
15	60.1	60.1	75.1	1102,336,256,324	409.7	5340.9	39.4792608	73.5922983	5264.5
16	71.1	71.1	72.1	774,628,206,248	319.5	5337.0	39.4792611	73.5922987	5264.5
17	80.1	80.1	81.1	1104,0,198,270	330.8	5309.4	39.4792621	73.5922992	5264.5
18	50.1	50.1	50.1	1482,624,284,234	342.2	5305.8	39.4792610	73.5922985	5264.5
19	70.1	70.1	70.1	502,714,216,298	361.3	5206.2	39.4792611	73.5922987	5264.5
20	80.1	80.1	84.1	512,190,214,260	332.7	5172.6	39.4792621	73.5922992	5264.5
21	51.1	51.1	54.1	476,0,202,168	254.3	5121.3	39.4792611	73.5922986	5264.5
22	78.1	78.1	80.1	826,64,192,346	391.9	4882.2	39.4792614	73.5922990	5264.5
23	74.1	73.1	74.1	1000,0,186,266	321.8	4865.3	39.4792614	73.5922989	5264.5
24	50.1	50.1	50.1	1634,798,228,210	293.2	4863.3	39.4792610	73.5922985	5264.5
25	20.0	19.0	22.0	1250,148,188,424	458.4	4808.1	39.4792605	73.5922962	5264.5
26	69.1	65.1	70.1	1500,666,160,292	330.0	4800.8	39.4792611	73.5922988	5264.5
27	48.1	47.1	53.1	1370,384,152,186	237.3	4745.8	39.4792607	73.5922983	5264.5
28	5.0	5.0	8.0	582,332,156,378	406.2	4739.9	39.4792600	73.5922959	5264.6
29	70.1	69.1	70.1	396,0,144,366	384.4	4690.1	39.4792611	73.5922987	5264.5
30	76.1	76.1	83.1	252,30,232,344	375.7	4670.2	39.4792614	73.5922988	5264.5
31	58.1	58.1	59.1	1132,636,332,336	469.5	4663.7	39.4792609	73.5922981	5264.5
32	41.1	39.1	44.1	254,140,110,220	243.3	4634.3	39.4792598	73.5922970	5264.5
33	54.1	51.1	55.1	1652,724,154,290	324.1	4630.9	39.4792613	73.5922984	5264.5
34	69.1	69.1	72.1	116,26,228,290	364.8	4588.5	39.4792611	73.5922988	5264.5
35	50.1	50.1	50.1	1628,542,292,312	404.5	4540.2	39.4792610	73.5922985	5264.5
36	64.1	61.1	68.1	1086,596,276,292	390.8	4513.6	39.4792609	73.5922990	5264.5
37	67.1	66.1	68.1	570,200,172,306	346.2	4497.7	39.4792611	73.5922989	5264.5
38	55.1	54.1	55.1	526,0,128,332	343.6	4478.8	39.4792612	73.5922983	5264.5
