ранг	ранг_в_группе	расстояние	сигнатура	d_ab	d_L	ловушка	d_ловушки	L	a	b	C	цвет_измерен	track	t_best	t0	t1	bbox	score	lat	lon	alt
1	1	1.581	стакан-марка-красная	11.0	21.6	порода-в-тени	0.531	28.2	0.0	2.0	2.0	bbox	0	23.0	23.0	23.0	0,23,35,35	2865.3	39.4827891	73.5852204	4611.2
2	2	1.923	стакан-марка-красная	14.8	15.1	снег-розовый	1.009	64.9	-2.0	8.0	8.2	bbox	1	66.1	62.1	74.1	1715,667,28,28	2175.3	39.4827925	73.5852163	4611.2
3	3	1.613	стакан-марка-красная	12.2	15.1	порода-в-тени	0.526	34.7	-1.0	-1.0	1.4	bbox	2	122.2	122.2	125.2	1569,289,43,72	1999.1	39.4827891	73.5852183	4611.2
4	4	1.534	стакан-марка-красная	11.7	12.9	снег-освещённый	0.756	62.7	0.0	-3.0	3.0	bbox	3	129.2	128.2	131.2	0,255,37,74	1954.4	39.4827903	73.5852175	4611.2
5	5	1.439	стакан-марка-красная	11.0	11.4	порода-в-тени	0.702	38.4	0.0	0.0	0.0	bbox	4	14.0	12.0	19.0	659,161,28,30	1945.5	39.4827894	73.5852180	4611.3
6	6	1.439	стакан-марка-красная	11.0	11.4	снег-розовый	0.685	61.2	0.0	0.0	0.0	bbox	5	9.0	9.0	13.0	899,819,28,24	1877.5	39.4827910	73.5852169	4611.3
7	7	1.505	стакан-марка-красная	12.0	0.8	снег-в-тени	1.009	49.0	-1.0	0.0	1.0	bbox	6	27.0	27.0	27.0	1507,307,30,28	1773.0	39.4827883	73.5852210	4611.2
8	8	0.987	рюкзак-синий	6.1	17.6	порода-в-тени	0.910	21.2	0.0	-8.0	8.0	bbox	7	7.0	6.0	7.0	1147,41,22,42	1742.9	39.4827918	73.5852164	4611.3
9	9	1.572	стакан-марка-красная	12.0	12.7	порода-в-тени	0.621	37.1	-1.0	0.0	1.0	bbox	8	121.2	121.2	126.2	1701,33,20,47	1700.2	39.4827896	73.5852177	4611.2
10	10	1.506	стакан-марка-красная	11.0	16.9	порода-в-тени	0.528	32.9	0.0	0.0	0.0	bbox	9	8.0	6.0	8.0	1111,830,40,27	1685.3	39.4827914	73.5852168	4611.3
11	11	1.568	стакан-марка-красная	11.0	20.8	снег-розовый	0.354	70.6	0.0	2.0	2.0	bbox	10	20.0	20.0	20.0	0,0,33,33	1666.8	39.4827886	73.5852193	4611.3
12	12	0.679	рюкзак-синий	5.0	7.4	снег-в-тени	0.613	31.4	1.0	-9.0	9.1	bbox	11	165.3	162.3	168.3	1851,963,8,62	1473.5	39.4826891	73.5847260	4591.8
13	13	1.561	стакан-марка-красная	11.0	20.4	снег-освещённый	0.399	70.2	0.0	0.0	0.0	bbox	12	125.2	124.2	125.2	1873,497,32,16	1429.0	39.4827892	73.5852179	4611.2
14	14	1.595	рюкзак-синий	12.4	11.0	снег-в-тени	0.794	49.8	-2.0	-2.0	2.8	bbox	13	146.2	145.2	147.2	41,128,32,75	1371.1	39.4827909	73.5852160	4611.2
15	15	1.860	стакан-марка-красная	11.0	34.9	порода-в-тени	0.342	14.9	0.0	0.0	0.0	bbox	14	92.1	90.1	92.1	601,826,24,23	1338.9	39.4827908	73.5852189	4611.2
16	16	1.394	стакан-марка-красная	11.0	5.3	снег-розовый	0.878	55.1	0.0	0.0	0.0	bbox	15	121.2	119.2	122.2	1499,467,38,30	1333.2	39.4827896	73.5852177	4611.2
17	17	1.835	рюкзак-синий	14.6	6.6	порода-в-тени	0.456	32.2	-3.0	0.0	3.0	bbox	16	33.1	33.1	33.1	241,419,26,14	1265.2	39.4827900	73.5852191	4611.3
18	18	0.889	рюкзак-синий	6.1	12.9	снег-в-тени	0.822	25.9	2.0	-8.0	8.2	bbox	17	92.1	92.1	92.1	1899,0,21,33	1246.1	39.4827908	73.5852189	4611.2
19	19	1.750	стакан-марка-красная	12.4	22.9	снег-освещённый	0.381	72.7	-1.0	-2.0	2.2	bbox	18	14.0	6.0	19.0	887,1043,42,30	1160.6	39.4827894	73.5852180	4611.3
20	20	1.519	рюкзак-синий	10.0	23.9	порода-в-тени	0.492	14.9	0.0	-4.0	4.0	bbox	19	54.1	53.1	90.1	39,83,32,48	1010.1	39.4827957	73.5852197	4611.2
21	21	1.567	стакан-марка-красная	12.0	12.2	снег-освещённый	0.673	62.0	-1.0	0.0	1.0	bbox	20	50.1	45.1	57.1	1881,487,30,24	980.2	39.4827946	73.5852202	4611.3
22	22	2.035	стакан-марка-красная	16.1	7.8	корка-жёлтая-на-скале	0.909	57.6	-3.0	9.0	9.5	bbox	21	165.3	158.3	168.3	911,887,18,18	967.5	39.4826891	73.5847260	4591.8
23	23	0.927	рюкзак-синий	7.0	8.6	снег-в-тени	0.653	30.2	1.0	-7.0	7.1	bbox	22	61.1	53.1	64.1	63,113,16,34	956.7	39.4827920	73.5852177	4611.2
24	24	1.472	стакан-марка-красная	11.0	14.3	порода-в-тени	0.607	35.5	0.0	0.0	0.0	bbox	23	26.0	22.0	31.0	1171,611,22,12	955.5	39.4827882	73.5852212	4611.3
25	25	1.447	стакан-марка-красная	11.0	12.2	снег-розовый	0.661	62.0	0.0	0.0	0.0	bbox	24	8.0	8.0	8.0	1665,971,28,12	928.7	39.4827914	73.5852168	4611.3
26	26	1.486	стакан-марка-красная	11.4	11.8	снег-освещённый	0.742	61.6	0.0	-2.0	2.0	bbox	25	20.0	20.0	20.0	1591,589,26,21	911.4	39.4827886	73.5852193	4611.3
27	27	1.548	стакан-марка-красная	11.0	19.6	снег-освещённый	0.425	69.4	0.0	0.0	0.0	bbox	26	34.1	33.1	34.1	0,33,17,32	859.8	39.4827905	73.5852191	4611.3
28	28	0.931	рюкзак-синий	7.1	8.2	снег-в-тени	0.675	30.6	2.0	-7.0	7.3	bbox	27	145.2	145.2	147.2	0,291,11,46	854.2	39.4827911	73.5852157	4611.2
29	29	1.919	стакан-марка-красная	12.0	33.3	порода-в-тени	0.226	16.5	-1.0	0.0	1.0	bbox	28	31.0	31.0	34.1	243,35,14,19	849.8	39.4827896	73.5852197	4611.2
30	30	1.384	стакан-марка-красная	11.0	2.7	порода-в-тени	0.992	47.1	0.0	0.0	0.0	bbox	29	8.0	7.0	8.0	1281,695,32,24	845.3	39.4827914	73.5852168	4611.3
31	31	1.404	стакан-марка-красная	11.0	7.1	снег-розовый	0.821	56.9	0.0	0.0	0.0	bbox	30	19.0	19.0	19.0	1123,707,14,14	839.7	39.4827886	73.5852195	4611.3
32	32	1.957	стакан-марка-красная	11.0	38.8	снег-освещённый	0.306	88.6	0.0	0.0	0.0	bbox	31	90.1	90.1	90.1	0,0,17,17	838.6	39.4827904	73.5852189	4611.2
33	33	1.003	рюкзак-синий	7.5	10.0	снег-в-тени	0.714	28.8	1.0	-6.5	6.6	bbox	32	145.2	145.2	147.2	29,225,14,32	835.4	39.4827911	73.5852157	4611.2
34	34	1.143	рюкзак-синий	6.1	23.9	порода-в-тени	0.931	14.9	0.0	-8.0	8.0	bbox	33	90.1	90.1	94.1	1349,819,27,14	819.8	39.4827904	73.5852189	4611.2
35	35	1.270	рюкзак-синий	8.0	21.9	порода-в-тени	0.740	16.9	1.0	-6.0	6.1	bbox	34	42.1	42.1	43.1	191,81,18,34	816.6	39.4827940	73.5852162	4611.3
36	36	1.828	стакан-марка-красная	12.0	29.0	снег-освещённый	0.071	78.8	-1.0	0.0	1.0	bbox	35	6.0	6.0	11.0	1449,1064,20,16	816.5	39.4827921	73.5852158	4611.2
37	37	1.809	стакан-марка-красная	12.4	26.3	снег-освещённый	0.302	76.1	-1.0	-2.0	2.2	bbox	36	12.0	12.0	16.0	1137,804,32,29	810.5	39.4827897	73.5852181	4611.3
38	38	1.655	стакан-марка-красная	11.4	23.5	снег-освещённый	0.386	73.3	0.0	-2.0	2.0	bbox	37	16.0	7.0	19.0	856,1055,25,20	787.6	39.4827892	73.5852184	4611.3
39	39	1.574	стакан-марка-красная	11.0	21.2	порода-в-тени	0.406	28.6	0.0	0.0	0.0	bbox	38	30.0	26.0	31.0	1171,611,14,14	785.4	39.4827892	73.5852203	4611.3
40	40	1.775	стакан-марка-красная	14.0	7.4	порода-в-тени	0.804	42.4	-3.0	0.0	3.0	bbox	39	32.1	32.1	32.1	641,0,24,10	772.3	39.4827898	73.5852193	4611.2
41	41	1.888	стакан-марка-красная	11.0	36.1	порода-в-тени	0.367	13.7	0.0	0.0	0.0	bbox	40	117.2	102.2	118.2	1421,798,25,24	766.3	39.4827901	73.5852167	4611.2
42	42	1.869	стакан-марка-красная	11.0	35.3	порода-в-тени	0.350	14.5	0.0	0.0	0.0	bbox	41	0.0	0.0	1.0	453,251,22,19	751.6	39.4827946	73.5852145	4611.2
43	43	1.405	стакан-марка-красная	11.0	7.3	порода-в-тени	0.839	42.5	0.0	0.0	0.0	bbox	42	119.2	119.2	123.2	1059,755,14,22	747.9	39.4827903	73.5852170	4611.2
44	44	1.175	рюкзак-синий	7.0	21.9	порода-в-тени	0.848	16.9	1.0	-7.0	7.1	bbox	43	43.1	42.1	44.1	109,201,18,32	743.7	39.4827942	73.5852164	4611.2
45	45	1.394	стакан-марка-красная	11.0	5.3	порода-в-тени	0.905	44.5	0.0	0.0	0.0	bbox	44	31.0	20.0	35.1	1347,547,14,14	734.4	39.4827896	73.5852197	4611.2
46	46	1.584	стакан-марка-красная	11.0	21.8	порода-в-тени	0.391	28.0	0.0	0.0	0.0	bbox	45	27.0	26.0	31.0	1571,259,14,14	721.6	39.4827883	73.5852210	4611.2
47	47	1.430	стакан-марка-красная	11.0	10.4	порода-в-тени	0.734	39.4	0.0	0.0	0.0	bbox	46	12.0	12.0	12.0	35,179,12,14	713.4	39.4827897	73.5852181	4611.3
48	48	1.624	стакан-марка-красная	11.0	23.9	снег-освещённый	0.282	73.7	0.0	0.0	0.0	bbox	47	8.0	8.0	11.0	1197,931,23,14	711.2	39.4827914	73.5852168	4611.3
49	49	1.886	рюкзак-синий	14.6	13.9	порода-в-тени	0.239	24.9	-3.0	0.0	3.0	bbox	48	21.0	21.0	23.0	403,67,26,11	706.5	39.4827887	73.5852198	4611.3
50	50	1.504	стакан-марка-красная	11.0	16.7	снег-освещённый	0.527	66.5	0.0	0.0	0.0	bbox	49	124.2	121.2	124.2	995,881,20,16	700.3	39.4827891	73.5852181	4611.2
51	51	1.381	стакан-марка-красная	11.0	1.0	снег-в-тени	1.001	48.8	0.0	0.0	0.0	bbox	50	8.0	8.0	8.0	1033,913,24,8	696.6	39.4827914	73.5852168	4611.3
52	52	1.873	стакан-марка-красная	14.8	9.0	корка-жёлтая-на-скале	0.944	40.8	-2.0	8.0	8.2	bbox	51	167.3	164.3	168.3	587,265,16,16	692.5	39.4827086	73.5847491	4591.9
53	53	1.133	рюкзак-синий	6.1	23.5	порода-в-тени	0.928	15.3	0.0	-8.0	8.0	bbox	52	90.1	90.1	94.1	1521,210,24,15	681.4	39.4827904	73.5852189	4611.2
54	54	1.411	стакан-марка-красная	11.2	5.5	снег-в-тени	0.915	55.3	0.0	-1.0	1.0	bbox	53	28.0	28.0	29.0	1443,371,13,13	676.4	39.4827884	73.5852209	4611.2
55	55	1.317	рюкзак-синий	7.3	26.6	порода-в-тени	0.815	12.2	-1.0	-7.0	7.1	bbox	54	47.1	47.1	47.1	443,571,14,22	672.7	39.4827934	73.5852191	4611.2
56	56	1.387	стакан-марка-красная	11.0	3.7	снег-розовый	0.930	53.5	0.0	0.0	0.0	bbox	55	27.0	22.0	31.0	1331,467,14,12	668.9	39.4827883	73.5852210	4611.2
57	57	2.084	стакан-марка-красная	13.6	33.7	снег-пересвеченный	0.355	83.5	-2.0	-3.0	3.6	bbox	56	147.2	145.2	148.2	93,0,24,45	665.0	39.4827910	73.5852148	4611.2
58	58	1.563	стакан-марка-красная	11.2	19.6	порода-в-тени	0.659	30.2	0.0	3.0	3.0	bbox	57	124.2	124.2	125.2	1909,1059,11,21	664.3	39.4827891	73.5852181	4611.2
59	59	2.023	стакан-марка-красная	11.4	40.2	снег-освещённый	0.431	90.0	0.0	-2.0	2.0	bbox	58	34.1	34.1	34.1	1864,875,17,22	662.0	39.4827905	73.5852191	4611.3
60	60	1.414	рюкзак-синий	8.2	27.1	снег-в-тени	0.704	65.9	-1.0	-6.0	6.1	bbox	59	155.2	155.2	155.2	11,923,16,44	655.5	39.4828738	73.5846894	4598.6
61	61	1.646	стакан-марка-красная	11.0	25.1	порода-в-тени	0.319	24.7	0.0	0.0	0.0	bbox	60	7.0	7.0	10.0	1402,1051,30,13	653.8	39.4827918	73.5852164	4611.3
62	62	1.388	стакан-марка-красная	11.0	3.9	порода-в-тени	0.952	45.9	0.0	0.0	0.0	bbox	61	16.0	16.0	18.0	259,35,22,22	641.7	39.4827892	73.5852184	4611.3
63	63	1.382	стакан-марка-красная	11.0	1.8	снег-розовый	0.995	51.6	0.0	0.0	0.0	bbox	62	119.2	119.2	125.2	915,899,14,14	633.5	39.4827903	73.5852170	4611.2
64	64	0.894	рюкзак-синий	7.0	5.1	снег-в-тени	0.533	33.7	1.0	-7.0	7.1	bbox	63	129.2	128.2	129.2	89,129,12,38	627.6	39.4827903	73.5852175	4611.2
65	65	1.406	стакан-марка-красная	11.0	7.4	порода-в-тени	0.832	42.4	0.0	0.0	0.0	bbox	64	122.2	120.2	124.2	1683,119,16,26	626.6	39.4827891	73.5852183	4611.2
66	66	1.385	стакан-марка-красная	11.0	3.1	порода-в-тени	0.979	46.7	0.0	0.0	0.0	bbox	65	31.0	19.0	31.0	1283,611,12,12	611.4	39.4827896	73.5852197	4611.2
67	67	1.420	стакан-марка-красная	11.2	7.1	порода-в-тени	0.836	42.7	0.0	-1.0	1.0	bbox	66	20.0	20.0	24.0	1249,745,24,8	597.8	39.4827886	73.5852193	4611.3
68	68	1.583	стакан-марка-красная	11.2	20.8	снег-освещённый	0.405	70.6	0.0	-1.0	1.0	bbox	67	27.0	23.0	30.0	1443,371,14,14	594.9	39.4827883	73.5852210	4611.2
69	69	0.760	рюкзак-синий	6.1	0.2	снег-в-тени	0.328	38.6	0.0	-8.0	8.0	bbox	68	92.1	92.1	92.1	1853,65,20,16	592.1	39.4827908	73.5852189	4611.2
70	70	1.917	рюкзак-синий	14.6	16.8	порода-в-тени	0.185	22.0	-3.0	0.0	3.0	bbox	69	14.0	14.0	14.0	1027,179,14,14	586.2	39.4827894	73.5852180	4611.3
71	71	1.290	стакан-марка-красная	10.0	8.2	порода-в-тени	0.853	41.6	1.0	0.0	1.0	bbox	70	32.1	32.1	33.1	1747,699,28,19	584.3	39.4827898	73.5852193	4611.2
72	72	2.119	рюкзак-синий	14.3	31.7	порода-в-тени	0.493	7.1	-2.0	0.0	2.0	bbox	71	114.2	114.2	114.2	1203,195,12,14	576.3	39.4827897	73.5852173	4611.2
73	73	1.169	рюкзак-синий	6.1	24.9	порода-в-тени	0.939	13.9	0.0	-8.0	8.0	bbox	72	126.2	124.2	126.2	1123,99,14,14	571.7	39.4827894	73.5852178	4611.2
74	74	1.385	стакан-марка-красная	11.0	3.1	снег-розовый	0.949	52.9	0.0	0.0	0.0	bbox	73	30.0	30.0	30.0	855,915,10,14	565.1	39.4827892	73.5852203	4611.3
75	75	1.533	рюкзак-синий	6.1	37.3	снег-в-тени	1.040	76.1	2.0	-8.0	8.2	bbox	74	168.3	163.3	168.3	105,50,6,47	562.5	39.4827104	73.5847498	4591.9
76	76	1.522	рюкзак-синий	12.2	1.9	порода-в-тени	0.614	36.9	-1.0	-2.0	2.2	bbox	75	158.3	158.3	158.3	1841,0,28,29	562.0	39.4827413	73.5845277	4594.0
77	77	1.888	рюкзак-синий	14.6	14.1	порода-в-тени	0.234	24.7	-3.0	0.0	3.0	bbox	76	125.2	125.2	125.2	0,449,17,14	560.9	39.4827892	73.5852179	4611.2
78	78	0.696	рюкзак-синий	5.0	8.6	снег-в-тени	0.653	30.2	1.0	-9.0	9.1	bbox	77	7.0	5.0	7.0	161,497,12,16	557.3	39.4827918	73.5852164	4611.3
79	79	2.248	стакан-марка-красная	11.0	49.8	снег-освещённый	0.695	99.6	0.0	1.0	1.0	bbox	78	90.1	90.1	90.1	1670,751,19,18	555.6	39.4827904	73.5852189	4611.2
80	80	0.649	рюкзак-синий	4.0	11.6	снег-в-тени	0.294	50.4	1.0	-10.0	10.0	bbox	79	53.1	50.1	87.1	33,223,12,18	550.3	39.4827956	73.5852201	4611.2
81	81	1.823	палка-ручка-пробка	11.2	32.6	корка-жёлтая-на-скале	0.376	43.1	1.0	12.5	12.5	bbox	80	77.1	58.1	78.1	1893,313,12,12	547.2	39.4827909	73.5852171	4611.2
82	82	2.145	стакан-марка-красная	13.0	39.2	порода-в-тени	0.430	10.6	-2.0	1.0	2.2	bbox	81	91.1	91.1	91.1	161,81,13,14	545.3	39.4827903	73.5852190	4611.2
83	83	1.184	рюкзак-синий	6.3	24.7	порода-в-тени	0.912	14.1	-1.0	-8.0	8.1	bbox	82	50.1	50.1	50.1	535,975,10,25	544.5	39.4827946	73.5852202	4611.3
84	84	1.789	стакан-марка-красная	14.0	9.8	снег-освещённый	0.797	59.6	-3.0	0.0	3.0	bbox	83	29.0	25.0	29.0	136,211,15,14	544.1	39.4827887	73.5852204	4611.2
85	85	1.480	стакан-марка-красная	11.0	14.9	снег-розовый	0.581	64.7	0.0	0.0	0.0	bbox	84	106.2	101.2	117.2	273,55,16,10	543.1	39.4827885	73.5852170	4611.2
86	86	1.452	стакан-марка-красная	11.0	12.6	снег-розовый	0.649	62.4	0.0	0.0	0.0	bbox	85	102.2	102.2	118.2	289,0,13,17	539.0	39.4827905	73.5852162	4611.2
87	87	1.683	стакан-марка-красная	12.2	20.2	снег-освещённый	0.405	70.0	-1.0	-1.0	1.4	bbox	86	5.0	5.0	5.0	1146,939,18,15	538.9	39.4827926	73.5852150	4611.3
88	88	1.575	стакан-марка-красная	12.0	12.9	корка-жёлтая-на-скале	0.827	36.9	3.0	10.0	10.4	bbox	87	44.1	44.1	44.1	1909,273,11,16	533.4	39.4827940	73.5852169	4611.2
89	89	1.132	рюкзак-синий	5.4	25.5	порода-в-тени	1.206	13.3	3.0	-9.0	9.5	bbox	88	8.0	8.0	8.0	1009,129,16,12	530.4	39.4827914	73.5852168	4611.3
90	90	2.145	стакан-марка-красная	12.2	42.4	снег-освещённый	0.424	92.2	-1.0	-1.0	1.4	bbox	89	89.1	89.1	89.1	257,155,14,22	526.7	39.4827907	73.5852186	4611.2
91	91	1.908	стакан-марка-красная	11.0	36.9	порода-в-тени	0.524	12.9	0.0	2.0	2.0	bbox	90	101.2	101.2	104.2	1697,745,12,20	525.3	39.4827911	73.5852159	4611.2
92	92	1.342	стакан-марка-красная	10.2	11.8	порода-в-тени	0.887	38.0	1.0	3.0	3.2	bbox	91	22.0	22.0	22.0	75,0,16,17	518.1	39.4827893	73.5852202	4611.3
93	93	1.946	стакан-марка-красная	12.0	34.7	порода-в-тени	0.338	15.1	-1.0	1.0	1.4	bbox	92	141.2	141.2	141.2	391,983,16,18	517.3	39.4827896	73.5852173	4611.2
94	94	1.444	стакан-марка-красная	11.4	6.5	снег-в-тени	0.767	43.3	0.0	-2.0	2.0	bbox	93	154.2	154.2	154.2	33,95,26,26	513.9	39.4828861	73.5847815	4600.6
95	95	0.895	рюкзак-синий	7.1	3.9	снег-в-тени	0.477	34.9	0.0	-7.0	7.0	bbox	94	45.1	42.1	45.1	1627,781,16,20	507.7	39.4827936	73.5852176	4611.2
96	96	1.927	стакан-марка-красная	11.0	37.6	порода-в-тени	0.406	12.2	0.0	0.0	0.0	bbox	95	60.1	60.1	60.1	1670,818,9,39	505.0	39.4827920	73.5852179	4611.2
97	97	1.912	стакан-марка-красная	15.3	3.5	корка-жёлтая-на-скале	0.792	46.3	-2.0	9.0	9.2	bbox	96	160.3	160.3	160.3	493,417,12,12	498.2	39.4826559	73.5845712	4592.3
98	98	1.662	стакан-марка-красная	12.8	12.5	корка-жёлтая-на-скале	0.849	37.3	1.0	9.0	9.1	bbox	97	39.1	39.1	42.1	319,13,13,13	495.0	39.4827927	73.5852169	4611.2
99	99	1.468	стакан-марка-красная	11.2	12.5	порода-в-тени	0.652	37.3	0.0	-1.0	1.0	bbox	98	95.2	95.2	96.2	529,785,8,16	489.1	39.4827926	73.5852188	4611.2
100	100	1.011	рюкзак-синий	6.3	17.6	порода-в-тени	0.884	21.2	-1.0	-8.0	8.1	bbox	99	89.1	89.1	93.1	1809,0,13,17	487.3	39.4827907	73.5852186	4611.2
101	101	2.062	стакан-марка-красная	12.0	39.6	порода-в-тени	0.459	10.2	-1.0	1.0	1.4	bbox	100	103.2	101.2	103.2	337,238,13,16	486.4	39.4827898	73.5852163	4611.2
102	102	1.143	рюкзак-синий	6.1	23.9	порода-в-тени	0.931	14.9	0.0	-8.0	8.0	bbox	101	127.2	127.2	127.2	915,451,14,12	482.7	39.4827896	73.5852177	4611.2
