ранг	ранг_в_группе	расстояние	сигнатура	d_ab	d_L	ловушка	d_ловушки	L	a	b	C	цвет_измерен	track	t_best	t0	t1	bbox	score	lat	lon	alt
1	1	1.848	стакан-марка-красная	14.8	2.4	корка-жёлтая-на-скале	0.923	52.2	-2.0	8.0	8.2	bbox	0	7.0	3.0	9.0	1865,427,55,66	5203.4	39.4813249	73.5922400	5118.1
2	2	0.651	рюкзак-синий	5.0	5.1	снег-в-тени	0.731	33.7	-3.0	-11.0	11.4	bbox	1	15.0	14.0	16.0	406,685,56,42	2825.5	39.4813242	73.5922391	5118.1
3	3	1.846	стакан-марка-красная	14.8	1.2	корка-жёлтая-на-скале	0.917	51.0	-2.0	8.0	8.2	bbox	2	20.0	20.0	25.1	1331,49,44,52	2733.9	39.4813246	73.5922398	5118.1
4	4	1.807	стакан-марка-красная	14.3	7.1	корка-жёлтая-на-скале	1.046	42.7	-2.0	7.0	7.3	bbox	3	24.1	21.0	27.1	1629,151,46,36	2163.8	39.4813244	73.5922400	5118.1
5	5	0.395	рюкзак-синий	2.2	7.8	снег-в-тени	0.876	31.0	-1.0	-13.0	13.0	bbox	4	5.0	0.0	5.0	1872,16,43,87	2145.9	39.4813247	73.5922405	5118.2
6	6	2.060	палка-древко-контроль	16.2	11.3	снег-в-тени	2.767	52.9	-2.0	-30.0	30.1	bbox	5	3.0	0.0	4.0	1873,257,26,52	1905.4	39.4813242	73.5922400	5118.2
7	7	1.790	стакан-марка-красная	14.3	1.2	корка-жёлтая-на-скале	1.037	51.0	-2.0	7.0	7.3	bbox	6	13.0	10.0	13.0	257,196,41,27	1889.9	39.4813241	73.5922388	5118.1
8	8	1.816	стакан-марка-красная	14.3	8.6	корка-жёлтая-на-скале	1.058	41.2	-2.0	7.0	7.3	bbox	7	26.1	23.1	27.1	1559,276,46,29	1313.3	39.4813245	73.5922403	5118.1
9	9	1.823	стакан-марка-красная	13.0	23.1	порода-в-тени	0.912	26.7	-1.0	6.0	6.1	bbox	8	13.0	12.0	13.0	342,205,35,22	1288.4	39.4813241	73.5922388	5118.1
10	10	1.671	стакан-марка-красная	13.0	10.4	корка-жёлтая-на-скале	0.925	39.4	0.0	8.0	8.0	bbox	9	7.0	1.0	9.0	1763,403,29,32	1240.8	39.4813249	73.5922400	5118.1
11	11	0.524	палка-древко-контроль	4.1	2.7	снег-в-тени	0.910	44.3	-4.0	-14.0	14.6	bbox	10	15.0	12.0	20.0	447,225,17,35	1193.3	39.4813242	73.5922391	5118.1
12	12	0.684	палка-древко-контроль	5.0	7.8	снег-в-тени	0.709	49.4	-4.0	-12.0	12.6	bbox	11	15.0	11.0	19.0	429,239,26,46	1190.0	39.4813242	73.5922391	5118.1
13	13	1.250	рюкзак-синий	8.5	18.2	порода-в-тени	0.625	20.6	-2.0	-6.0	6.3	bbox	12	15.0	11.0	19.0	504,281,35,24	1062.9	39.4813242	73.5922391	5118.1
14	14	1.636	стакан-марка-красная	13.0	3.9	корка-жёлтая-на-скале	0.900	53.7	0.0	8.0	8.0	bbox	13	3.0	0.0	4.0	494,144,32,31	1054.5	39.4813242	73.5922400	5118.2
15	15	1.454	палка-древко-бирюзовое	10.8	15.0	снег-в-тени	2.505	67.5	-9.0	-25.0	26.6	bbox	14	10.0	10.0	11.0	483,1017,22,24	1048.6	39.4813242	73.5922390	5118.1
