track	t_best	t0	t1	bbox	score	lat	lon	alt
0	7.0	3.0	9.0	1865,427,55,66	5203.4	39.4813249	73.5922400	5118.1
1	15.0	14.0	16.0	406,685,56,42	2825.5	39.4813242	73.5922391	5118.1
2	20.0	20.0	25.1	1331,49,44,52	2733.9	39.4813246	73.5922398	5118.1
3	24.1	21.0	27.1	1629,151,46,36	2163.8	39.4813244	73.5922400	5118.1
4	5.0	0.0	5.0	1872,16,43,87	2145.9	39.4813247	73.5922405	5118.2
5	3.0	0.0	4.0	1873,257,26,52	1905.4	39.4813242	73.5922400	5118.2
6	13.0	10.0	13.0	257,196,41,27	1889.9	39.4813241	73.5922388	5118.1
7	26.1	23.1	27.1	1559,276,46,29	1313.3	39.4813245	73.5922403	5118.1
8	13.0	12.0	13.0	342,205,35,22	1288.4	39.4813241	73.5922388	5118.1
9	7.0	1.0	9.0	1763,403,29,32	1240.8	39.4813249	73.5922400	5118.1
10	15.0	12.0	20.0	447,225,17,35	1193.3	39.4813242	73.5922391	5118.1
11	15.0	11.0	19.0	429,239,26,46	1190.0	39.4813242	73.5922391	5118.1
12	15.0	11.0	19.0	504,281,35,24	1062.9	39.4813242	73.5922391	5118.1
13	3.0	0.0	4.0	494,144,32,31	1054.5	39.4813242	73.5922400	5118.2
14	10.0	10.0	11.0	483,1017,22,24	1048.6	39.4813242	73.5922390	5118.1
15	15.0	14.0	19.0	482,325,31,31	986.0	39.4813242	73.5922391	5118.1
16	19.0	17.0	19.0	1405,69,41,13	962.3	39.4813248	73.5922399	5118.1
17	26.1	21.0	27.1	1573,63,25,28	930.1	39.4813245	73.5922403	5118.1
18	20.0	20.0	27.1	1281,79,17,32	869.8	39.4813246	73.5922398	5118.1
19	14.0	14.0	15.0	787,425,30,16	808.7	39.4813240	73.5922390	5118.1
20	1.0	0.0	5.0	1881,513,16,35	757.8	39.4813239	73.5922399	5118.2
21	19.0	17.0	19.0	497,10,34,29	752.5	39.4813248	73.5922399	5118.1
22	21.0	21.0	27.1	63,45,26,30	689.0	39.4813245	73.5922399	5118.1
23	6.0	5.0	9.0	1483,377,14,28	665.1	39.4813250	73.5922402	5118.1
24	13.0	11.0	13.0	667,128,30,13	646.4	39.4813241	73.5922388	5118.1
25	7.0	6.0	9.0	1519,465,26,12	640.6	39.4813249	73.5922400	5118.1
26	18.0	17.0	22.0	347,0,28,15	634.1	39.4813247	73.5922400	5118.1
27	20.0	17.0	21.0	191,197,26,17	597.8	39.4813246	73.5922398	5118.1
28	15.0	14.0	20.0	439,287,13,25	596.1	39.4813242	73.5922391	5118.1
29	7.0	4.0	9.0	1565,447,32,14	572.0	39.4813249	73.5922400	5118.1
30	6.0	6.0	7.0	1833,41,16,26	560.9	39.4813250	73.5922402	5118.1
31	17.0	17.0	20.0	83,63,20,34	560.7	39.4813244	73.5922397	5118.1
32	20.0	17.0	22.0	0,189,17,19	553.4	39.4813246	73.5922398	5118.1
33	10.0	5.0	12.0	111,201,14,22	541.6	39.4813242	73.5922390	5118.1
34	2.0	2.0	9.0	251,1071,30,9	537.8	39.4813240	73.5922400	5118.2
35	1.0	0.0	2.0	297,174,24,16	525.6	39.4813239	73.5922399	5118.2
36	13.0	13.0	13.0	1382,93,26,10	508.6	39.4813241	73.5922388	5118.1
37	3.0	2.0	3.0	537,108,20,17	507.9	39.4813242	73.5922400	5118.2
38	5.0	1.0	5.0	1145,111,12,16	494.7	39.4813247	73.5922405	5118.2
39	9.0	8.0	13.0	0,863,13,10	483.1	39.4813245	73.5922393	5118.1
