track	t_best	t0	t1	bbox	score	lat	lon	alt
0	95.1	95.1	99.1	1225,713,68,38	4423.1	39.4825061	73.5894634	4969.4
1	99.1	97.1	100.1	1236,719,59,34	3686.6	39.4825055	73.5894630	4969.4
2	29.0	27.0	34.0	1105,609,32,48	2918.9	39.4825062	73.5894619	4969.5
3	35.0	31.0	41.0	1137,433,32,32	2091.4	39.4825070	73.5894631	4969.5
4	101.1	99.1	101.1	1139,737,54,24	2029.0	39.4825052	73.5894632	4969.4
5	14.0	8.0	17.0	1073,641,34,78	1987.1	39.4825041	73.5894601	4969.5
6	2.0	1.0	2.0	1039,641,10,50	1986.9	39.4825036	73.5894580	4969.5
7	92.1	86.1	93.1	1217,557,40,20	1911.9	39.4825060	73.5894635	4969.4
8	113.1	102.1	113.1	1169,1051,63,29	1754.0	39.4825048	73.5894630	4969.5
9	22.0	22.0	26.0	1897,713,23,46	1563.6	39.4825054	73.5894609	4969.5
10	94.1	94.1	101.1	1185,653,38,24	1539.6	39.4825062	73.5894635	4969.4
11	32.0	32.0	34.0	1169,65,24,16	1506.1	39.4825067	73.5894630	4969.5
12	89.1	86.1	92.1	1233,301,32,20	1498.5	39.4825062	73.5894632	4969.5
13	4.0	1.0	6.0	1051,271,30,35	1481.6	39.4825039	73.5894584	4969.5
14	10.0	9.0	16.0	1127,417,11,80	1465.6	39.4825041	73.5894596	4969.5
15	48.0	39.0	48.0	1320,97,69,24	1465.4	39.4825066	73.5894627	4969.5
16	7.0	7.0	7.0	1041,449,32,24	1422.2	39.4825041	73.5894591	4969.5
17	92.1	88.1	93.1	1551,683,48,16	1314.2	39.4825060	73.5894635	4969.4
18	83.1	82.1	87.1	1353,17,52,32	1297.1	39.4825060	73.5894618	4969.4
19	82.1	82.1	87.1	1069,47,60,22	1280.1	39.4825059	73.5894615	4969.5
20	124.1	123.1	126.1	1662,732,41,21	1178.2	39.4825048	73.5894614	4969.5
21	39.0	37.0	49.0	1760,123,65,28	1176.9	39.4825068	73.5894627	4969.5
22	111.1	107.1	111.1	1536,1045,49,12	1124.9	39.4825049	73.5894629	4969.4
23	105.1	102.1	107.1	1447,749,40,14	1082.7	39.4825051	73.5894632	4969.4
24	28.0	27.0	34.0	1153,561,16,16	1059.3	39.4825059	73.5894618	4969.5
25	36.0	36.0	48.0	1249,0,16,17	981.7	39.4825069	73.5894631	4969.5
