track	t_best	t0	t1	bbox	score	lat	lon	alt
0	35.0	35.0	35.0	0,985,149,95	17227.0			
1	52.0	52.0	52.0	1371,140,437,101	16864.8			
2	52.0	52.0	52.0	100,834,90,150	9678.0			
3	49.0	47.0	49.0	117,115,206,246	8594.1			
4	52.0	52.0	52.0	168,705,45,144	8095.4			
5	2.0	2.0	3.0	0,401,83,475	7376.9			
6	37.0	37.0	38.0	609,631,16,373	6795.7			
7	50.0	47.0	50.0	587,0,233,105	6733.2			
8	1.0	0.0	1.0	0,621,43,228	6458.2			
9	48.0	48.0	48.0	0,73,230,306	6100.8			
10	52.0	52.0	52.0	38,709,59,139	5710.0			
11	51.0	50.0	51.0	365,41,30,204	5296.6			
12	52.0	52.0	52.0	209,849,32,144	5085.6			
13	1.0	1.0	2.0	51,917,30,163	4398.5			
14	51.0	50.0	51.0	427,0,101,143	4352.9			
15	51.0	50.0	51.0	421,741,40,138	4246.4			
16	49.0	49.0	49.0	0,45,37,236	4092.1			
17	49.0	49.0	52.0	51,485,24,194	4046.6			
18	48.0	48.0	48.0	234,338,37,338	3845.2			
19	51.0	49.0	51.0	425,537,42,35	3751.5			
20	1.0	1.0	4.0	0,83,131,80	3686.5			
21	52.0	52.0	52.0	1522,93,225,38	3595.7			
22	52.0	52.0	52.0	1633,66,134,59	3443.2			
23	52.0	52.0	52.0	529,0,92,17	3443.1			
24	47.0	47.0	49.0	55,625,44,208	3310.3			
25	48.0	47.0	49.0	119,497,26,188	3050.3			
26	0.0	0.0	0.0	495,309,44,116	2757.8			
27	47.0	43.0	47.0	1253,1037,53,43	2711.4			
28	3.0	3.0	3.0	0,950,9,95	2630.1			
29	28.0	28.0	28.0	1337,993,37,43	2492.9			
30	50.0	50.0	50.0	779,7,106,55	2492.3			
31	50.0	48.0	51.0	581,360,188,33	2311.0			
32	48.0	47.0	49.0	0,0,77,103	2253.2			
33	3.0	3.0	3.0	79,341,34,24	2114.7			
34	49.0	46.0	49.0	319,303,102,40	2010.0			
35	37.0	37.0	40.0	599,208,8,192	1999.8			
36	37.0	37.0	40.0	615,1005,10,75	1907.5			
37	47.0	47.0	47.0	160,362,37,123	1744.5			
38	33.0	33.0	33.0	1591,961,12,88	1718.8			
39	47.0	47.0	50.0	83,857,29,108	1700.0			
40	14.0	11.0	14.0	1367,1028,36,44	1670.5			
41	44.0	44.0	44.0	712,946,33,22	1648.3			
42	51.0	49.0	51.0	409,603,11,66	1600.0			
43	31.0	31.0	32.0	1573,163,35,42	1542.3			
44	48.0	48.0	48.0	379,453,22,64	1447.8			
45	1.0	0.0	2.0	630,39,67,18	1419.2			
46	48.0	48.0	48.0	409,1043,41,37	1411.3			
47	33.0	32.0	33.0	1577,0,26,37	1364.2			
48	49.0	49.0	49.0	0,1061,35,19	1355.7			
49	27.0	27.0	29.0	1589,741,36,21	1341.7			
50	48.0	48.0	50.0	97,993,27,28	1321.6			
51	52.0	52.0	52.0	1483,75,68,16	1272.7			
52	18.0	18.0	18.0	1443,497,9,67	1243.4			
53	49.0	49.0	50.0	65,713,8,86	1223.2			
54	52.0	51.0	52.0	156,819,22,30	1219.1			
55	18.0	18.0	18.0	1467,781,32,16	1212.8			
56	50.0	50.0	51.0	809,337,96,18	1150.3			
57	30.0	30.0	30.0	1473,795,16,46	1140.0			
58	0.0	0.0	0.0	469,273,32,60	1131.4			
59	52.0	52.0	52.0	107,657,38,32	1119.0			
60	1.0	1.0	2.0	39,861,23,16	1116.7			
61	51.0	49.0	52.0	354,0,15,35	1089.1			
62	51.0	50.0	51.0	627,573,28,14	1084.0			
63	50.0	48.0	50.0	1102,249,13,38	1072.3			
64	1.0	1.0	2.0	100,843,33,18	1049.6			
65	48.0	48.0	48.0	1213,59,60,17	1046.9			
66	2.0	1.0	2.0	153,133,88,29	1046.0			
67	14.0	14.0	14.0	1897,1047,23,33	1010.2			
68	47.0	47.0	48.0	269,978,71,27	977.0			
69	44.0	44.0	44.0	425,961,49,34	962.5			
70	49.0	49.0	51.0	65,805,11,76	945.8			
71	20.0	20.0	20.0	1730,727,41,15	849.8			
72	32.0	32.0	32.0	1745,285,23,17	846.9			
73	48.0	48.0	48.0	1279,53,54,18	805.3			
74	52.0	52.0	52.0	1075,89,54,10	799.5			
75	5.0	5.0	5.0	1538,183,21,24	789.0			
76	49.0	49.0	51.0	221,929,18,16	775.1			
77	0.0	0.0	0.0	283,1009,6,71	768.7			
78	48.0	48.0	48.0	1147,39,50,24	760.5			
79	18.0	18.0	20.0	406,853,20,39	756.1			
80	1.0	1.0	2.0	1297,982,16,31	755.0			
81	15.0	14.0	15.0	1681,89,12,28	754.4			
82	35.0	35.0	35.0	1851,826,31,71	752.1			
83	15.0	15.0	15.0	1689,1025,40,14	747.0			
84	52.0	49.0	52.0	461,125,22,14	742.4			
85	25.0	24.0	25.0	1587,714,6,71	742.1			
86	30.0	30.0	30.0	1457,689,26,34	738.5			
87	36.0	33.0	36.0	447,189,40,50	711.0			
88	37.0	37.0	39.0	605,471,6,60	703.7			
89	49.0	49.0	49.0	1473,0,39,23	702.0			
90	49.0	49.0	49.0	1555,23,44,14	699.5			
91	47.0	47.0	47.0	119,156,22,101	697.8			
92	50.0	50.0	50.0	611,921,10,46	677.6			
93	17.0	17.0	18.0	1603,1059,14,21	676.4			
94	2.0	2.0	3.0	85,813,24,14	669.1			
95	47.0	46.0	47.0	142,273,17,76	647.9			
96	10.0	8.0	11.0	1164,426,23,28	632.7			
