ранг	ранг_в_группе	расстояние	сигнатура	d_ab	d_L	ловушка	d_ловушки	L	a	b	C	цвет_измерен	track	t_best	t0	t1	bbox	score	lat	lon	alt
56	56	1.136	стакан-марка-красная	9.1	2.7	снег-розовый	0.929	52.5	2.0	0.0	2.0	bbox	55	18.0	18.0	18.0	1467,781,32,16	1212.8			
57	57	1.669	стакан-марка-красная	11.0	26.3	снег-освещённый	0.210	76.1	0.0	0.0	0.0	bbox	56	50.0	50.0	51.0	809,337,96,18	1150.3			
58	58	1.141	стакан-марка-красная	8.2	13.7	порода-в-тени	0.839	36.1	3.0	-1.0	3.2	bbox	57	30.0	30.0	30.0	1473,795,16,46	1140.0			
59	59	1.163	рюкзак-синий	3.2	30.6	снег-в-тени	0.894	69.4	2.0	-11.0	11.2	bbox	58	0.0	0.0	0.0	469,273,32,60	1131.4			
60	60	1.920	стакан-марка-красная	8.0	45.9	снег-розовый	0.670	95.7	3.0	1.0	3.2	bbox	59	52.0	52.0	52.0	107,657,38,32	1119.0			
61	61	1.812	стакан-марка-красная	12.4	26.5	снег-освещённый	0.298	76.3	-1.0	-2.0	2.2	bbox	60	1.0	1.0	2.0	39,861,23,16	1116.7			
62	62	1.381	стакан-марка-красная	10.8	8.6	снег-розовый	0.791	58.4	1.0	5.0	5.1	bbox	61	51.0	49.0	52.0	354,0,15,35	1089.1			
63	63	1.575	стакан-марка-красная	12.5	4.7	корка-жёлтая-на-скале	1.028	54.5	0.0	7.0	7.0	bbox	62	51.0	50.0	51.0	627,573,28,14	1084.0			
64	64	1.330	рюкзак-синий	10.2	10.6	снег-в-тени	2.005	49.4	-1.0	-24.0	24.0	bbox	63	50.0	48.0	50.0	1102,249,13,38	1072.3			
65	65	1.470	рюкзак-синий	10.8	16.5	снег-в-тени	0.680	55.3	-3.0	-4.0	5.0	bbox	64	1.0	1.0	2.0	100,843,33,18	1049.6			
66	66	1.276	рюкзак-синий	9.5	13.2	снег-в-тени	1.946	52.0	4.0	-23.0	23.3	bbox	65	48.0	48.0	48.0	1213,59,60,17	1046.9			
67	67	1.515	рюкзак-синий	6.1	36.7	снег-в-тени	1.797	75.5	0.0	-20.0	20.0	bbox	66	2.0	1.0	2.0	153,133,88,29	1046.0			
68	68	2.034	рюкзак-синий	13.0	34.1	порода-в-тени	0.614	4.7	0.0	-1.0	1.0	bbox	67	14.0	14.0	14.0	1897,1047,23,33	1010.2			
69	69	1.542	стакан-марка-красная	11.4	16.5	снег-освещённый	0.589	66.3	0.0	-2.0	2.0	bbox	68	47.0	47.0	48.0	269,978,71,27	977.0			
70	70	1.969	рюкзак-синий	9.1	45.1	снег-пересвеченный	0.608	83.9	0.0	-5.0	5.0	bbox	69	44.0	44.0	44.0	425,961,49,34	962.5			
71	71	0.924	рюкзак-синий	5.0	19.0	снег-в-тени	1.336	57.8	5.0	-17.0	17.7	bbox	70	49.0	49.0	51.0	65,805,11,76	945.8			
72	72	1.290	стакан-марка-красная	10.0	8.2	порода-в-тени	0.853	41.6	1.0	0.0	1.0	bbox	71	20.0	20.0	20.0	1730,727,41,15	849.8			
73	73	0.923	рюкзак-синий	7.0	8.2	снег-в-тени	0.640	30.6	1.0	-7.0	7.1	bbox	72	32.0	32.0	32.0	1745,285,23,17	846.9			
74	74	1.322	рюкзак-синий	8.2	23.2	снег-в-тени	1.860	62.0	3.0	-22.0	22.2	bbox	73	48.0	48.0	48.0	1279,53,54,18	805.3			
75	75	0.504	рюкзак-синий	3.0	9.4	снег-в-тени	0.902	48.2	4.0	-14.0	14.6	bbox	74	52.0	52.0	52.0	1075,89,54,10	799.5			
76	76	1.501	стакан-марка-красная	10.3	21.6	порода-в-тени	0.472	28.2	1.0	-1.5	1.8	bbox	75	5.0	5.0	5.0	1538,183,21,24	789.0			
77	77	1.316	стакан-марка-красная	0.0	36.9	порода-охристая	1.546	12.9	11.0	1.0	11.0	bbox	76	49.0	49.0	51.0	221,929,18,16	775.1			
78	78	1.266	рюкзак-синий	9.9	7.4	снег-в-тени	1.996	31.4	8.0	-21.0	22.5	bbox	77	0.0	0.0	0.0	283,1009,6,71	768.7			
79	79	0.890	рюкзак-синий	7.1	3.0	снег-в-тени	1.658	41.8	2.0	-21.0	21.1	bbox	78	48.0	48.0	48.0	1147,39,50,24	760.5			
80	80	1.681	рюкзак-синий	6.1	42.0	снег-пересвеченный	0.874	80.8	0.0	-8.0	8.0	bbox	79	18.0	18.0	20.0	406,853,20,39	756.1			
81	81	1.241	стакан-марка-красная	6.1	27.4	порода-в-тени	0.955	22.4	5.0	2.0	5.4	bbox	80	1.0	1.0	2.0	1297,982,16,31	755.0			
82	82	1.257	стакан-марка-красная	9.1	15.3	порода-в-тени	0.721	34.5	2.0	0.0	2.0	bbox	81	15.0	14.0	15.0	1681,89,12,28	754.4			
83	83	1.945	рюкзак-синий	12.0	34.5	порода-в-тени	0.772	4.3	2.0	-2.0	2.8	bbox	82	35.0	35.0	35.0	1851,826,31,71	752.1			
84	84	1.364	стакан-марка-красная	10.0	14.9	порода-в-тени	0.652	34.9	1.0	0.0	1.0	bbox	83	15.0	15.0	15.0	1689,1025,40,14	747.0			
85	85	1.915	стакан-марка-красная	14.9	12.9	корка-жёлтая-на-скале	0.634	36.9	0.0	11.0	11.0	bbox	84	52.0	49.0	52.0	461,125,22,14	742.4			
86	86	1.264	стакан-марка-красная	10.0	3.9	снег-розовый	0.897	53.7	1.0	0.0	1.0	bbox	85	25.0	24.0	25.0	1587,714,6,71	742.1			
87	87	2.070	рюкзак-синий	8.1	50.6	снег-пересвеченный	0.626	89.4	0.0	-6.0	6.0	bbox	86	30.0	30.0	30.0	1457,689,26,34	738.5			
88	88	0.973	рюкзак-синий	7.1	11.4	снег-в-тени	0.151	50.2	0.0	-7.0	7.0	bbox	87	36.0	33.0	36.0	447,189,40,50	711.0			
89	89	1.425	стакан-марка-красная	11.4	0.8	снег-розовый	1.080	49.0	0.0	4.0	4.0	bbox	88	37.0	37.0	39.0	605,471,6,60	703.7			
90	90	1.376	рюкзак-синий	10.2	14.5	снег-в-тени	2.044	53.3	3.0	-24.0	24.2	bbox	89	49.0	49.0	49.0	1473,0,39,23	702.0			
91	91	1.861	рюкзак-синий	12.6	27.5	снег-в-тени	2.427	66.3	5.0	-26.0	26.5	bbox	90	49.0	49.0	49.0	1555,23,44,14	699.5			
92	92	1.716	стакан-марка-красная	10.8	29.8	снег-освещённый	0.453	79.6	1.0	-3.0	3.2	bbox	91	47.0	47.0	47.0	119,156,22,101	697.8			
93	93	1.753	стакан-марка-красная	13.0	18.4	порода-в-тени	0.967	31.4	-1.0	6.0	6.1	bbox	92	50.0	50.0	50.0	611,921,10,46	677.6			
94	94	1.266	стакан-марка-красная	8.0	21.8	порода-в-тени	0.726	28.0	3.0	1.0	3.2	bbox	93	17.0	17.0	18.0	1603,1059,14,21	676.4			
95	95	1.558	рюкзак-синий	7.0	36.1	снег-освещённый	0.934	74.9	1.0	-7.0	7.1	bbox	94	2.0	2.0	3.0	85,813,24,14	669.1			
96	96	1.374	стакан-марка-красная	9.8	17.1	снег-освещённый	0.727	66.9	2.0	-3.0	3.6	bbox	95	47.0	46.0	47.0	142,273,17,76	647.9			
97	97	0.974	рюкзак-синий	6.1	17.0	порода-в-тени	0.911	21.8	0.0	-8.0	8.0	bbox	96	10.0	8.0	11.0	1164,426,23,28	632.7			
98	98	1.276	стакан-марка-красная	9.1	16.5	порода-в-тени	0.692	33.3	2.0	0.0	2.0	bbox	97	19.0	19.0	19.0	1677,687,33,10	630.2			
99	99	1.685	палка-древко-контроль	7.1	40.2	снег-в-тени	1.965	81.8	-3.0	-20.0	20.2	bbox	98	52.0	52.0	52.0	1042,0,38,6	615.0			
100	100	1.707	стакан-марка-красная	11.2	27.4	порода-в-тени	0.260	22.4	0.0	-1.0	1.0	bbox	99	14.0	14.0	16.0	545,347,22,20	603.3			
101	101	1.691	стакан-марка-красная	12.0	21.6	порода-в-тени	0.331	28.2	-1.0	0.0	1.0	bbox	100	14.0	13.0	16.0	555,47,18,16	601.8			
102	102	1.995	рюкзак-синий	14.3	24.7	порода-в-тени	0.257	14.1	-2.0	0.0	2.0	bbox	101	48.0	48.0	48.0	281,977,16,36	597.3			
103	103	1.138	рюкзак-синий	8.5	11.0	снег-в-тени	1.821	49.8	4.0	-22.0	22.4	bbox	102	48.0	48.0	48.0	1072,0,29,21	595.9			
104	104	0.697	рюкзак-синий	5.4	5.1	снег-в-тени	0.533	33.7	-1.0	-9.0	9.1	bbox	103	42.0	42.0	42.0	329,820,33,25	592.3			
105	105	2.141	рюкзак-синий	13.4	37.3	снег-в-тени	2.617	76.1	7.0	-26.0	26.9	bbox	104	49.0	49.0	49.0	829,13,36,8	585.5			
106	106	0.334	рюкзак-синий	2.2	5.1	снег-в-тени	0.652	43.9	-1.0	-13.0	13.0	bbox	105	13.0	13.0	16.0	383,33,42,14	582.3			
107	107	1.191	рюкзак-синий	9.1	10.4	снег-в-тени	2.014	28.4	2.0	-23.0	23.1	bbox	106	3.0	3.0	3.0	0,35,11,46	580.6			
108	108	0.736	рюкзак-синий	2.8	18.1	снег-в-тени	0.704	56.9	3.0	-12.0	12.4	bbox	107	0.0	0.0	0.0	529,573,20,59	578.2			
109	109	1.258	стакан-марка-красная	10.0	3.9	снег-розовый	0.871	53.7	1.0	1.0	1.4	bbox	108	20.0	17.0	20.0	1723,901,10,36	569.1			
110	110	1.292	рюкзак-синий	9.1	17.4	порода-в-тени	0.560	21.4	0.0	-5.0	5.0	bbox	109	21.0	21.0	21.0	193,236,18,12	550.7			
111	111	1.548	стакан-марка-красная	7.6	34.3	порода-в-тени	0.720	15.5	3.5	0.0	3.5	bbox	110	29.0	29.0	29.0	1615,898,24,17	547.5			
112	112	1.131	стакан-марка-красная	9.0	3.1	снег-розовый	0.889	52.9	2.0	1.0	2.2	bbox	111	19.0	17.0	19.0	1653,511,10,26	536.0			
113	113	0.948	рюкзак-синий	5.1	19.6	снег-в-тени	0.400	58.4	0.0	-9.0	9.0	bbox	112	43.0	43.0	43.0	1903,5,8,54	535.8			
114	114	0.897	рюкзак-синий	4.5	19.6	снег-в-тени	0.471	58.4	-1.0	-10.0	10.0	bbox	113	12.0	12.0	12.0	1555,1033,4,47	533.3			
115	115	0.850	рюкзак-синий	5.4	14.5	снег-в-тени	1.266	53.3	6.0	-16.0	17.1	bbox	114	1.0	0.0	1.0	463,29,23,12	531.5			
116	116	1.743	рюкзак-синий	5.8	44.3	снег-в-тени	1.850	83.1	6.0	-17.0	18.0	bbox	115	1.0	1.0	2.0	189,73,43,10	519.6			
117	117	1.714	стакан-марка-красная	8.1	38.8	порода-охристая	1.162	11.0	15.0	8.0	17.0	bbox	116	31.0	31.0	34.0	1844,208,29,9	517.7			
118	118	1.922	стакан-марка-красная	12.4	32.0	снег-освещённый	0.252	81.8	-1.0	-2.0	2.2	bbox	117	31.0	31.0	33.0	1005,353,15,18	511.1			
119	119	1.879	рюкзак-синий	9.1	42.0	снег-освещённый	0.637	80.8	0.0	-5.0	5.0	bbox	118	45.0	45.0	45.0	649,959,40,26	508.8			
120	120	0.306	рюкзак-синий	1.0	7.8	снег-в-тени	0.876	31.0	1.0	-13.0	13.0	bbox	119	28.0	28.0	28.0	522,777,13,23	505.4			
121	121	1.515	стакан-марка-красная	11.0	17.4	порода-в-тени	0.510	32.4	0.0	0.0	0.0	bbox	120	5.0	5.0	5.0	1449,201,14,16	502.0			
122	122	1.258	рюкзак-синий	10.0	3.9	снег-в-тени	0.691	34.9	1.0	-4.0	4.1	bbox	121	3.0	1.0	3.0	1193,247,30,16	478.8			
123	123	1.454	рюкзак-синий	11.4	7.9	снег-в-тени	2.159	46.7	6.5	-24.0	24.9	bbox	122	47.0	47.0	47.0	1041,3,32,10	474.3			
124	124	0.401	рюкзак-синий	3.0	3.9	снег-в-тени	0.919	42.7	4.0	-14.0	14.6	bbox	123	0.0	0.0	0.0	377,861,16,40	470.4			
125	125	1.344	стакан-марка-красная	10.4	9.0	порода-в-тени	1.030	40.8	1.0	4.0	4.1	bbox	124	37.0	37.0	37.0	605,409,4,52	463.2			
126	126	1.264	стакан-марка-красная	10.0	3.9	снег-розовый	0.897	53.7	1.0	0.0	1.0	bbox	125	25.0	25.0	25.0	1587,641,6,32	461.5			
127	127	0.980	рюкзак-синий	7.3	10.2	снег-в-тени	0.707	28.6	-1.0	-7.0	7.1	bbox	126	26.0	26.0	26.0	10,560,21,13	451.0			
128	128	1.219	стакан-марка-красная	9.5	7.8	снег-в-тени	0.865	57.6	2.0	-2.0	2.8	bbox	127	18.0	18.0	18.0	1443,441,8,36	446.7			
129	129	1.119	рюкзак-синий	7.1	19.2	порода-в-тени	0.902	19.6	2.0	-7.0	7.3	bbox	128	23.0	23.0	26.0	635,106,20,12	441.5			
130	130	1.734	рюкзак-синий	13.3	13.3	порода-в-тени	0.182	25.5	-2.0	-1.0	2.2	bbox	129	5.0	5.0	5.0	1233,245,14,14	439.0			
131	131	1.477	рюкзак-синий	8.1	30.2	снег-в-тени	0.798	69.0	0.0	-6.0	6.0	bbox	130	21.0	21.0	22.0	112,197,11,23	438.8			
132	132	1.446	рюкзак-синий	10.0	20.4	порода-в-тени	0.535	18.4	1.0	-4.0	4.1	bbox	131	23.0	23.0	23.0	1077,647,16,13	422.3			
133	133	2.198	стакан-марка-красная	12.6	42.7	снег-пересвеченный	0.381	92.5	-1.0	-3.0	3.2	bbox	132	29.0	29.0	29.0	317,960,24,27	420.6			
134	134	1.862	рюкзак-синий	9.1	41.4	снег-освещённый	0.638	80.2	0.0	-5.0	5.0	bbox	133	19.0	18.0	24.0	934,675,14,28	419.5			
135	135	1.468	стакан-марка-красная	10.2	20.4	порода-в-тени	0.494	29.4	1.0	-1.0	1.4	bbox	134	39.0	36.0	39.0	1679,122,2,59	412.4			
136	136	1.173	стакан-марка-красная	9.1	8.6	снег-розовый	0.729	58.4	2.0	0.0	2.0	bbox	135	19.0	19.0	19.0	1653,345,8,40	402.2			
137	137	0.668	рюкзак-синий	4.5	10.2	снег-в-тени	1.180	49.0	5.0	-16.0	16.8	bbox	136	1.0	0.0	1.0	583,51,30,7	399.1			
138	138	1.496	стакан-марка-красная	11.4	12.7	порода-в-тени	0.898	37.1	0.0	4.0	4.0	bbox	137	34.0	34.0	34.0	1341,211,14,8	395.7			
139	139	1.260	рюкзак-синий	10.0	2.7	снег-в-тени	2.059	36.1	2.0	-24.0	24.1	bbox	138	49.0	49.0	49.0	1725,17,18,19	393.2			
140	140	1.391	стакан-марка-красная	11.0	4.7	снег-розовый	0.897	54.5	0.0	0.0	0.0	bbox	139	20.0	20.0	20.0	1725,815,10,18	381.6			
141	141	1.310	стакан-марка-красная	10.4	3.3	снег-розовый	1.146	46.5	1.0	4.0	4.1	bbox	140	37.0	37.0	37.0	607,563,6,34	378.5			
142	142	0.709	рюкзак-синий	3.6	15.3	снег-в-тени	0.576	54.1	3.0	-11.0	11.4	bbox	141	0.0	0.0	0.0	507,641,20,40	378.0			
143	143	1.400	рюкзак-синий	11.0	7.4	порода-в-тени	0.597	31.4	1.0	-3.0	3.2	bbox	142	5.0	5.0	5.0	1071,193,22,14	372.3			
144	144	1.616	рюкзак-синий	7.1	37.9	снег-пересвеченный	0.865	76.7	0.0	-7.0	7.0	bbox	143	17.0	17.0	20.0	207,1048,15,28	371.4			
145	145	2.035	рюкзак-синий	8.0	49.6	снег-пересвеченный	0.733	88.4	1.0	-6.0	6.1	bbox	144	40.0	36.0	40.0	1219,160,8,16	371.2			
146	146	1.284	рюкзак-синий	7.0	26.3	снег-в-тени	0.643	65.1	1.0	-7.0	7.1	bbox	145	6.0	6.0	6.0	271,30,31,15	367.1			
147	147	1.827	стакан-марка-красная	12.0	29.0	порода-в-тени	0.177	20.8	-1.0	0.0	1.0	bbox	146	14.0	14.0	14.0	773,423,18,10	363.9			
148	148	1.013	стакан-марка-красная	8.1	2.9	снег-розовый	0.931	52.7	3.0	0.0	3.0	bbox	147	30.0	30.0	30.0	1483,929,8,23	358.9			
149	149	1.317	рюкзак-синий	10.2	9.2	снег-в-тени	0.515	48.0	-1.0	-4.0	4.1	bbox	148	31.0	31.0	31.0	895,27,34,12	357.9			
150	150	1.585	стакан-марка-красная	10.0	27.1	порода-в-тени	0.404	22.7	1.0	0.0	1.0	bbox	149	5.0	5.0	5.0	1289,219,16,14	349.9			
151	151	1.959	рюкзак-синий	14.3	22.3	порода-в-тени	0.188	16.5	-2.0	0.0	2.0	bbox	150	52.0	52.0	52.0	1753,131,24,13	330.4			
152	152	0.665	рюкзак-синий	2.2	16.9	снег-в-тени	0.993	55.7	3.0	-15.0	15.3	bbox	151	52.0	52.0	52.0	1809,233,29,8	329.5			
153	153	0.534	рюкзак-синий	4.1	3.9	снег-в-тени	0.308	42.7	0.0	-10.0	10.0	bbox	152	7.0	7.0	7.0	601,599,24,10	328.8			
154	154	1.789	стакан-марка-красная	13.1	20.0	снег-освещённый	0.547	69.8	-1.5	-3.0	3.4	bbox	153	4.0	4.0	4.0	681,275,16,6	323.1			
155	155	1.719	стакан-марка-красная	13.0	15.3	порода-в-тени	0.519	34.5	-2.0	0.0	2.0	bbox	154	31.0	31.0	31.0	649,215,14,8	321.1			
156	156	2.123	стакан-марка-красная	14.1	32.9	порода-в-тени	0.531	16.9	-3.0	3.0	4.2	bbox	155	48.0	48.0	48.0	285,878,8,35	320.9			
157	157	1.292	рюкзак-синий	4.1	33.2	снег-в-тени	0.933	72.0	2.0	-10.0	10.2	bbox	156	27.0	27.0	30.0	613,231,12,16	319.6			
158	158	1.706	стакан-марка-красная	11.4	26.3	порода-в-тени	1.236	23.5	2.0	8.0	8.2	bbox	157	51.0	51.0	51.0	517,701,10,14	315.3			
159	159	1.349	рюкзак-синий	10.7	5.1	снег-в-тени	0.593	43.9	-1.0	-3.5	3.6	bbox	158	0.0	0.0	4.0	907,137,23,10	310.7			
