video	t	drone_lat	drone_lon	drone_alt	hit_lat	hit_lon	hit_alt	dist_m	gb_yaw	gb_pitch	f_px	file
C0011	0.0										C0011_t0000.jpg
C0011	8.0										C0011_t0008.jpg
C0011	78.0										C0011_t0078.jpg
C0011	84.0										C0011_t0084.jpg
