track	t_best	t0	t1	bbox	score	lat	lon	alt
0	41.0	41.0	41.0	1718,0,202,66	14242.4			
1	35.0	30.0	35.0	1659,709,261,371	10982.2			
2	24.0	24.0	25.0	1687,885,233,195	8288.2			
3	34.0	34.0	34.0	1673,887,144,193	7288.9			
4	36.0	36.0	36.0	1721,813,199,267	6839.6			
5	23.0	23.0	25.0	1647,832,273,248	6167.3			
6	29.0	29.0	32.0	1817,977,103,103	5795.3			
7	26.0	24.0	27.0	1794,947,126,133	5452.5			
8	22.0	22.0	22.0	1847,1013,73,67	5218.7			
9	34.0	34.0	34.0	1837,737,83,128	5018.6			
10	28.0	28.0	28.0	1850,1009,70,71	4248.2			
11	3.0	3.0	3.0	1798,273,122,274	3948.2			
12	29.0	29.0	34.0	1699,929,136,151	3904.0			
13	31.0	30.0	35.0	1761,701,159,202	3806.4			
14	4.0	4.0	4.0	1625,1024,50,56	3556.5			
15	23.0	23.0	27.0	1851,1023,69,57	3436.9			
16	37.0	37.0	37.0	24,959,275,121	3413.4			
17	30.0	30.0	31.0	1865,557,55,76	3389.1			
18	26.0	26.0	26.0	0,323,180,75	3024.6			
19	41.0	37.0	41.0	167,627,119,80	2644.0			
20	40.0	40.0	40.0	292,737,41,136	2595.4			
21	5.0	4.0	5.0	1687,999,52,81	2428.0			
22	32.0	32.0	35.0	1784,654,136,177	2301.3			
23	28.0	28.0	28.0	1793,877,127,148	2085.5			
24	1.0	1.0	1.0	0,308,89,32	1977.9			
25	25.0	25.0	25.0	297,0,88,45	1872.1			
26	2.0	2.0	2.0	243,49,120,24	1678.8			
27	39.0	38.0	41.0	241,865,22,40	1672.3			
28	40.0	40.0	40.0	429,709,52,88	1587.0			
29	31.0	31.0	31.0	1674,637,29,22	1523.3			
30	29.0	29.0	35.0	1877,822,43,55	1517.2			
31	26.0	26.0	26.0	1105,11,102,46	1442.1			
32	8.0	8.0	12.0	621,21,74,34	1397.0			
33	39.0	38.0	39.0	107,817,20,22	1378.6			
34	30.0	30.0	30.0	1796,327,116,28	1323.6			
35	29.0	29.0	31.0	1737,847,56,78	1261.2			
36	27.0	27.0	27.0	485,421,134,38	1193.6			
37	7.0	6.0	7.0	1875,978,32,71	1176.9			
38	25.0	25.0	27.0	1708,880,109,107	1148.8			
39	37.0	37.0	37.0	275,1055,68,25	1115.2			
40	3.0	3.0	3.0	1770,553,29,94	1112.8			
41	28.0	28.0	28.0	1744,1027,49,53	1073.4			
42	6.0	6.0	6.0	83,939,18,18	1035.3			
43	23.0	20.0	23.0	1889,662,31,36	1009.3			
44	13.0	13.0	13.0	1824,165,16,47	992.5			
45	3.0	3.0	3.0	239,0,62,27	931.3			
46	33.0	33.0	33.0	1857,539,63,95	925.4			
47	24.0	24.0	24.0	1517,1005,79,75	912.8			
48	28.0	28.0	28.0	259,519,58,42	883.0			
49	7.0	4.0	11.0	1067,91,34,26	869.1			
50	32.0	30.0	33.0	1597,987,66,83	868.4			
51	34.0	30.0	35.0	1695,911,34,46	856.6			
52	20.0	20.0	20.0	113,815,18,16	839.2			
53	28.0	28.0	29.0	461,459,84,28	804.8			
54	14.0	14.0	17.0	37,726,24,22	768.8			
55	18.0	15.0	19.0	1043,331,24,19	757.1			
56	30.0	30.0	35.0	1665,865,20,26	735.0			
57	30.0	30.0	30.0	1099,687,15,24	729.9			
58	29.0	29.0	29.0	1291,301,82,12	726.9			
59	7.0	6.0	9.0	1429,793,16,50	722.2			
60	6.0	5.0	7.0	1721,547,22,32	710.0			
61	2.0	2.0	2.0	1718,933,15,22	692.3			
62	27.0	26.0	29.0	0,481,57,22	676.5			
63	27.0	27.0	27.0	1705,67,24,14	673.2			
64	29.0	28.0	29.0	913,373,71,18	655.4			
65	1.0	1.0	1.0	1024,509,24,26	641.9			
66	24.0	24.0	25.0	1437,952,24,12	638.8			
67	4.0	3.0	8.0	643,39,46,14	637.0			
68	36.0	36.0	36.0	1873,738,40,55	635.4			
69	4.0	4.0	4.0	166,1061,34,19	632.1			
70	41.0	40.0	41.0	287,707,45,30	611.3			
71	8.0	8.0	12.0	699,0,32,23	585.6			
72	25.0	25.0	27.0	1901,653,19,26	572.4			
73	26.0	26.0	26.0	985,85,58,22	560.9			
74	36.0	36.0	36.0	1841,794,32,45	559.9			
75	25.0	25.0	27.0	1841,806,50,50	553.8			
76	33.0	30.0	35.0	1807,647,42,61	551.0			
77	30.0	30.0	30.0	1735,317,59,10	538.5			
78	22.0	22.0	22.0	1655,637,14,22	512.1			
79	8.0	3.0	9.0	1525,785,15,17	507.8			
80	9.0	9.0	12.0	1073,75,34,13	496.8			
81	24.0	24.0	24.0	21,0,17,13	483.9			
82	5.0	5.0	5.0	1769,935,13,20	479.2			
83	24.0	23.0	27.0	1809,925,16,32	475.8			
84	30.0	30.0	34.0	1641,985,42,47	468.6			
85	0.0	0.0	0.0	983,564,16,17	450.4			
86	40.0	40.0	40.0	715,49,28,12	433.1			
87	40.0	40.0	40.0	1579,5,28,12	418.0			
88	20.0	20.0	22.0	89,877,8,44	407.0			
89	2.0	2.0	2.0	1817,785,8,20	405.3			
90	27.0	27.0	27.0	621,399,42,22	392.6			
91	23.0	23.0	23.0	1825,727,36,36	388.0			
92	40.0	40.0	40.0	360,572,12,28	379.6			
93	2.0	2.0	2.0	9,27,21,18	378.6			
94	12.0	12.0	13.0	21,199,16,18	369.9			
95	25.0	25.0	25.0	0,1070,22,10	369.5			
96	27.0	27.0	29.0	451,459,32,10	363.8			
97	41.0	41.0	41.0	15,577,7,31	357.0			
98	7.0	6.0	7.0	1849,898,8,37	348.3			
99	35.0	31.0	35.0	1892,489,17,26	347.9			
100	39.0	39.0	39.0	1893,75,10,16	332.6			
101	2.0	2.0	2.0	1877,625,16,18	327.4			
102	26.0	26.0	26.0	367,299,34,14	327.2			
103	38.0	38.0	38.0	851,1068,18,12	323.0			
104	38.0	38.0	39.0	777,931,12,10	322.3			
105	10.0	10.0	10.0	1881,1026,13,10	315.9			
106	4.0	4.0	5.0	1335,727,19,12	307.2			
107	30.0	30.0	30.0	893,781,20,18	304.8			
108	2.0	2.0	2.0	185,61,18,6	302.2			
109	39.0	39.0	39.0	143,881,12,12	298.6			
110	17.0	17.0	20.0	990,340,18,8	298.1			
111	39.0	39.0	41.0	679,1037,18,8	290.7			
112	29.0	29.0	29.0	1472,327,37,4	289.7			
113	35.0	35.0	35.0	713,860,10,18	283.0			
114	40.0	40.0	40.0	107,1006,8,25	282.6			
115	2.0	2.0	2.0	1857,685,12,22	273.1			
