track	t_best	t0	t1	bbox	length_px	score	lat	lon	alt
24	23.0	21.0	23.0	692,118,72,98	116.0	1681.1	39.4815539	73.5924055	5109.7
25	13.0	13.0	13.0	1026,348,68,74	97.7	1666.6	39.4815553	73.5924061	5109.6
26	24.0	23.0	27.0	1450,844,68,88	104.8	1625.8	39.4815539	73.5924056	5109.7
27	84.1	84.1	84.1	788,876,84,92	121.3	1616.6	39.4815536	73.5924039	5109.7
28	7.0	6.0	11.0	472,130,78,52	90.9	1572.9	39.4815554	73.5924066	5109.6
29	14.0	14.0	14.0	878,792,62,118	129.6	1488.5	39.4815550	73.5924060	5109.7
30	24.0	21.0	30.0	532,316,44,84	91.2	1457.5	39.4815539	73.5924056	5109.7
31	23.0	21.0	24.0	1262,568,124,152	193.3	1430.8	39.4815539	73.5924055	5109.7
32	9.0	6.0	10.0	1362,890,144,134	192.4	1424.4	39.4815558	73.5924067	5109.7
33	110.1	110.1	110.1	1018,910,136,68	145.6	1422.3	39.4815541	73.5924061	5109.7
34	69.1	69.1	73.1	904,484,58,100	111.8	1405.5	39.4815523	73.5924051	5109.7
35	110.1	110.1	111.1	1092,976,144,60	151.9	1389.6	39.4815541	73.5924061	5109.7
36	6.0	6.0	6.0	734,128,78,54	92.0	1385.7	39.4815555	73.5924067	5109.6
37	23.0	23.0	23.0	648,828,50,74	85.3	1385.2	39.4815539	73.5924055	5109.7
38	31.0	28.0	37.0	1426,840,50,82	93.3	1353.8	39.4815540	73.5924048	5109.7
39	109.1	109.1	109.1	1270,700,88,50	94.8	1345.4	39.4815537	73.5924060	5109.7
40	37.0	26.0	37.0	336,0,94,76	118.1	1334.1	39.4815543	73.5924046	5109.7
41	11.0	11.0	11.0	1194,376,56,70	84.4	1320.4	39.4815561	73.5924064	5109.6
42	13.0	13.0	13.0	566,742,40,80	86.7	1308.1	39.4815553	73.5924061	5109.6
43	19.0	19.0	19.0	384,148,76,50	88.2	1261.3	39.4815540	73.5924055	5109.7
44	112.1	112.1	112.1	1026,948,106,54	114.4	1260.3	39.4815544	73.5924061	5109.7
45	12.0	12.0	12.0	1764,790,80,112	134.7	1254.2	39.4815557	73.5924061	5109.6
46	13.0	13.0	13.0	136,138,66,74	95.6	1253.0	39.4815553	73.5924061	5109.6
47	111.1	111.1	111.1	586,936,100,56	109.1	1246.8	39.4815545	73.5924062	5109.7
48	77.1	75.1	77.1	1134,578,108,76	124.7	1245.9	39.4815532	73.5924042	5109.7
49	113.1	112.1	113.1	1062,892,98,44	103.1	1243.5	39.4815544	73.5924060	5109.7
50	16.0	16.0	16.0	628,888,100,94	132.1	1236.8	39.4815543	73.5924057	5109.6
51	28.0	27.0	28.0	602,24,68,58	86.5	1235.0	39.4815537	73.5924051	5109.6
52	20.0	19.0	20.0	1448,878,128,110	165.9	1222.9	39.4815539	73.5924056	5109.7
53	110.1	110.1	110.1	980,1056,84,24	82.0	1220.6	39.4815541	73.5924061	5109.7
54	112.1	112.1	112.1	0,624,134,64	145.5	1219.8	39.4815544	73.5924061	5109.7
55	22.0	22.0	22.0	1012,152,68,92	111.6	1218.9	39.4815538	73.5924053	5109.7
56	84.1	84.1	84.1	480,628,48,84	91.9	1210.2	39.4815536	73.5924039	5109.7
57	76.1	76.1	77.1	1714,622,50,80	88.3	1207.1	39.4815526	73.5924042	5109.7
58	13.0	13.0	13.0	1312,166,42,84	91.2	1203.5	39.4815553	73.5924061	5109.6
59	4.0	4.0	5.0	1396,282,62,74	92.4	1201.5	39.4815555	73.5924069	5109.6
60	24.0	24.0	24.0	502,50,50,80	89.9	1189.9	39.4815539	73.5924056	5109.7
61	113.1	113.1	113.1	1568,946,94,58	101.1	1175.8	39.4815544	73.5924060	5109.7
62	26.0	25.0	32.0	458,374,50,74	86.5	1172.9	39.4815538	73.5924054	5109.6
63	17.0	16.0	17.0	290,318,74,72	100.4	1143.9	39.4815540	73.5924055	5109.7
64	22.0	22.0	22.0	576,10,44,86	91.7	1143.7	39.4815538	73.5924053	5109.7
65	5.0	5.0	5.0	458,384,58,60	80.4	1138.9	39.4815553	73.5924068	5109.6
66	11.0	11.0	11.0	576,548,50,78	88.8	1137.8	39.4815561	73.5924064	5109.6
67	111.1	111.1	111.1	680,954,110,90	136.5	1137.6	39.4815545	73.5924062	5109.7
68	12.0	12.0	12.0	1480,978,82,102	128.0	1111.5	39.4815557	73.5924061	5109.6
69	11.0	11.0	11.0	966,832,92,114	143.6	1107.0	39.4815561	73.5924064	5109.6
70	111.1	111.1	111.1	448,138,104,58	116.3	1083.7	39.4815545	73.5924062	5109.7
71	6.0	6.0	6.0	1272,412,50,62	76.8	1081.0	39.4815555	73.5924067	5109.6
72	114.2	114.2	114.2	550,660,72,34	76.2	1069.8	39.4815543	73.5924055	5109.7
73	22.0	17.0	22.0	988,302,68,84	105.2	1063.9	39.4815538	73.5924053	5109.7
74	17.0	17.0	22.0	1174,284,60,66	84.6	1054.0	39.4815540	73.5924055	5109.7
75	19.0	19.0	19.0	482,76,86,92	117.4	1045.5	39.4815540	73.5924055	5109.7
76	12.0	12.0	12.0	1646,976,92,104	136.0	1032.5	39.4815557	73.5924061	5109.6
77	22.0	22.0	22.0	604,432,66,70	93.3	1027.8	39.4815538	73.5924053	5109.7
78	49.1	49.1	49.1	148,320,70,42	74.2	1020.7	39.4815551	73.5924070	5109.7
79	6.0	6.0	6.0	648,582,48,62	75.5	1007.1	39.4815555	73.5924067	5109.6
80	23.0	22.0	23.0	562,0,40,120	123.3	1005.1	39.4815539	73.5924055	5109.7
81	41.1	41.1	41.1	828,460,38,64	71.7	1003.7	39.4815552	73.5924055	5109.7
82	24.0	24.0	24.0	732,194,42,80	85.9	980.6	39.4815539	73.5924056	5109.7
83	78.1	78.1	78.1	1678,654,54,64	75.3	978.6	39.4815535	73.5924044	5109.7
84	17.0	17.0	18.0	1230,684,88,108	136.5	975.5	39.4815540	73.5924055	5109.7
85	18.0	18.0	18.0	470,28,60,98	112.0	953.3	39.4815540	73.5924054	5109.7
86	11.0	11.0	11.0	876,538,60,90	105.4	944.7	39.4815561	73.5924064	5109.6
87	110.1	110.1	110.1	1642,1040,140,40	137.8	939.5	39.4815541	73.5924061	5109.7
88	21.0	18.0	21.0	496,114,48,72	83.8	936.3	39.4815539	73.5924055	5109.7
89	112.1	112.1	112.1	1546,1054,118,26	116.7	914.9	39.4815544	73.5924061	5109.7
90	82.1	82.1	82.1	954,288,34,70	75.1	904.7	39.4815534	73.5924039	5109.7
91	76.1	76.1	76.1	1224,606,60,62	82.1	901.6	39.4815526	73.5924042	5109.7
92	84.1	84.1	84.1	568,518,46,68	74.2	900.1	39.4815536	73.5924039	5109.7
93	41.1	41.1	41.1	1622,586,40,68	76.2	898.2	39.4815552	73.5924055	5109.7
94	6.0	6.0	6.0	1036,866,74,94	116.7	897.6	39.4815555	73.5924067	5109.6
95	12.0	12.0	12.0	1406,254,76,88	112.1	890.2	39.4815557	73.5924061	5109.6
96	6.0	6.0	6.0	954,580,58,86	100.9	889.7	39.4815555	73.5924067	5109.6
97	112.1	112.1	112.1	450,86,92,48	99.9	885.6	39.4815544	73.5924061	5109.7
98	5.0	5.0	5.0	528,242,50,54	70.8	876.2	39.4815553	73.5924068	5109.6
99	112.1	112.1	112.1	562,112,84,32	86.6	864.5	39.4815544	73.5924061	5109.7
100	12.0	12.0	12.0	1494,802,78,94	116.6	862.0	39.4815557	73.5924061	5109.6
101	84.1	84.1	84.1	1420,338,58,88	102.5	841.4	39.4815536	73.5924039	5109.7
102	84.1	84.1	84.1	790,658,46,68	75.5	823.6	39.4815536	73.5924039	5109.7
103	16.0	16.0	16.0	0,106,42,68	76.6	820.4	39.4815543	73.5924057	5109.6
104	14.0	14.0	15.0	972,846,60,74	91.2	818.9	39.4815550	73.5924060	5109.7
105	111.1	111.1	111.1	588,242,74,26	74.7	814.6	39.4815545	73.5924062	5109.7
106	13.0	13.0	13.0	936,818,42,82	84.1	812.9	39.4815553	73.5924061	5109.6
107	12.0	12.0	12.0	530,340,56,72	88.4	800.7	39.4815557	73.5924061	5109.6
108	7.0	4.0	7.0	554,54,72,62	90.8	781.1	39.4815554	73.5924066	5109.6
109	6.0	6.0	6.0	566,716,72,80	104.8	769.6	39.4815555	73.5924067	5109.6
110	33.0	26.0	33.0	1360,186,62,60	80.6	769.0	39.4815540	73.5924045	5109.6
111	5.0	5.0	5.0	544,100,54,62	77.5	766.5	39.4815553	73.5924068	5109.6
112	16.0	16.0	16.0	910,538,50,66	79.7	754.4	39.4815543	73.5924057	5109.6
113	66.1	66.1	66.1	514,118,42,62	71.0	753.8	39.4815525	73.5924056	5109.7
114	11.0	11.0	11.0	488,676,62,76	93.8	744.2	39.4815561	73.5924064	5109.6
115	11.0	11.0	11.0	378,220,46,66	76.5	734.7	39.4815561	73.5924064	5109.6
116	111.1	111.1	111.1	378,310,80,34	82.8	726.7	39.4815545	73.5924062	5109.7
117	44.1	44.1	44.1	64,402,50,56	72.2	715.2	39.4815553	73.5924061	5109.7
118	13.0	13.0	13.0	44,158,36,64	70.3	711.0	39.4815553	73.5924061	5109.6
119	107.1	107.1	107.1	850,594,82,36	85.2	704.7	39.4815533	73.5924056	5109.7
120	11.0	6.0	11.0	994,660,52,66	81.0	664.5	39.4815561	73.5924064	5109.6
121	59.1	59.1	59.1	878,886,56,48	70.9	653.2	39.4815539	73.5924067	5109.7
122	9.0	9.0	9.0	964,564,58,60	80.6	646.1	39.4815558	73.5924067	5109.7
123	13.0	13.0	13.0	290,282,64,86	104.4	645.3	39.4815553	73.5924061	5109.6
124	17.0	17.0	17.0	402,448,56,64	80.8	637.9	39.4815540	73.5924055	5109.7
125	110.1	110.1	110.1	784,796,106,48	103.2	592.2	39.4815541	73.5924061	5109.7
126	34.0	34.0	34.0	1472,306,50,62	76.8	590.3	39.4815540	73.5924045	5109.6
127	19.0	19.0	19.0	598,82,58,54	76.4	580.0	39.4815540	73.5924055	5109.7
128	5.0	5.0	5.0	1252,248,56,66	83.7	575.9	39.4815553	73.5924068	5109.6
129	77.1	77.1	77.1	1338,452,50,54	70.6	573.2	39.4815532	73.5924042	5109.7
130	112.1	112.1	112.1	1054,206,66,38	71.5	566.1	39.4815544	73.5924061	5109.7
131	12.0	12.0	12.0	914,784,66,78	89.3	565.2	39.4815557	73.5924061	5109.6
132	110.1	110.1	110.1	1498,1028,84,34	88.0	552.1	39.4815541	73.5924061	5109.7
133	4.0	4.0	4.0	310,204,52,62	76.6	533.2	39.4815555	73.5924069	5109.6
134	92.1	92.1	93.1	958,978,82,34	86.2	532.4	39.4815537	73.5924049	5109.7
135	32.0	32.0	32.0	802,116,54,52	70.8	512.7	39.4815540	73.5924046	5109.6
136	5.0	5.0	5.0	1146,104,36,78	77.2	511.0	39.4815553	73.5924068	5109.6
137	84.1	84.1	84.1	1178,990,36,80	79.8	487.7	39.4815536	73.5924039	5109.7
138	111.1	111.1	111.1	586,128,76,26	77.7	462.0	39.4815545	73.5924062	5109.7
139	118.2	118.2	118.2	356,94,88,36	91.7	453.4	39.4815541	73.5924043	5109.7
140	5.0	5.0	5.0	976,592,52,52	70.7	428.1	39.4815553	73.5924068	5109.6
141	25.0	25.0	25.0	810,362,32,70	73.5	425.3	39.4815538	73.5924055	5109.7
