ранг	ранг_в_группе	расстояние	сигнатура	d_ab	d_L	ловушка	d_ловушки	L	a	b	C	цвет_измерен	track	t_best	t0	t1	bbox	score	lat	lon	alt
1	1	1.508	стакан-марка-красная	6.1	36.5	снег-розовый	0.486	86.3	5.0	2.0	5.4	bbox	0	33.0	32.0	33.0	1113,0,190,259	22139.7			
2	2	2.320	стакан-марка-красная	17.7	19.6	порода-охристая	1.574	30.2	23.0	14.0	26.9	bbox	1	33.0	33.0	33.0	936,240,289,197	18844.1			
3	3	0.969	рюкзак-синий	6.3	15.7	снег-в-тени	0.445	54.5	3.0	-8.0	8.5	bbox	2	96.0	96.0	103.0	1668,0,252,581	18716.1			
4	4	1.142	рюкзак-синий	8.2	13.7	снег-в-тени	0.482	52.5	3.0	-6.0	6.7	bbox	3	102.0	102.0	102.0	1716,0,204,431	17035.7			
5	5	2.606	предмет-оранжевый	20.5	12.9	порода-охристая	3.237	51.4	35.0	20.0	40.3	bbox	4	32.0	32.0	32.0	361,995,108,62	15662.0			
6	6	3.356	предмет-оранжевый	24.8	35.7	порода-охристая	3.625	28.6	39.0	18.0	43.0	bbox	5	33.0	33.0	33.0	1261,292,194,153	11421.4			
7	7	1.839	рюкзак-синий	11.4	32.5	порода-в-тени	0.938	6.3	4.0	-3.0	5.0	bbox	6	30.0	29.0	31.0	1686,691,129,228	10866.6			
8	8	0.758	рюкзак-синий	3.0	18.5	снег-в-тени	0.520	57.3	1.0	-11.0	11.0	bbox	7	99.0	99.0	99.0	1550,0,121,529	10370.6			
9	9	3.229	предмет-оранжевый	25.5	14.5	порода-охристая	4.291	49.8	43.0	23.0	48.8	bbox	8	32.0	32.0	32.0	905,289,110,100	9543.1			
10	10	1.625	стакан-марка-красная	8.1	35.7	порода-в-тени	0.822	14.1	4.0	-3.0	5.0	bbox	9	23.0	23.0	25.0	323,829,114,251	8326.2			
11	11	2.013	рюкзак-синий	6.1	52.2	снег-пересвеченный	0.801	91.0	0.0	-8.0	8.0	bbox	10	84.0	84.0	84.0	1804,95,49,202	6683.6			
12	12	2.389	стакан-марка-красная	17.7	25.1	порода-охристая	2.268	24.7	28.0	6.0	28.6	bbox	11	84.0	84.0	84.0	1590,403,113,184	6554.6			
13	13	0.802	рюкзак-синий	5.8	9.4	снег-в-тени	0.835	29.4	4.0	-9.0	9.8	bbox	12	98.0	96.0	103.0	1603,0,144,289	6208.1			
14	14	0.539	рюкзак-синий	2.8	11.4	снег-в-тени	0.631	50.2	3.0	-12.0	12.4	bbox	13	98.0	98.0	99.0	0,0,37,95	6193.8			
15	15	1.003	рюкзак-синий	3.6	25.1	снег-в-тени	1.407	13.7	4.0	-12.0	12.6	bbox	14	100.0	100.0	100.0	0,0,93,92	5741.7			
16	16	1.170	рюкзак-синий	8.5	13.4	снег-в-тени	0.580	52.2	4.0	-6.0	7.2	bbox	15	1.0	0.0	1.0	1495,25,387,95	5221.4			
17	17	0.734	рюкзак-синий	5.7	5.5	снег-в-тени	0.849	33.3	5.0	-10.0	11.2	bbox	16	32.0	32.0	32.0	988,204,39,47	4746.8			
18	18	2.425	предмет-оранжевый	19.2	9.4	порода-охристая	3.079	73.7	32.0	19.0	37.2	bbox	17	32.0	32.0	32.0	809,254,40,47	4043.7			
19	19	0.427	рюкзак-синий	2.2	9.0	снег-в-тени	0.559	47.8	2.0	-12.0	12.2	bbox	18	100.0	100.0	100.0	0,91,59,82	3579.6			
20	20	0.802	стакан-марка-красная	4.2	16.9	порода-охристая	0.972	32.9	8.0	4.0	8.9	bbox	19	32.0	32.0	32.0	977,60,50,60	3416.6			
21	21	0.803	рюкзак-синий	6.3	3.9	снег-в-тени	0.416	42.7	3.0	-8.0	8.5	bbox	20	19.0	19.0	19.0	163,151,291,38	3381.1			
22	22	0.638	рюкзак-синий	5.0	3.6	снег-в-тени	1.302	42.4	5.0	-17.0	17.7	bbox	21	90.0	90.0	90.0	443,17,124,49	3275.0			
23	23	1.599	рюкзак-синий	10.4	25.9	порода-в-тени	0.880	12.9	4.0	-4.0	5.7	bbox	22	25.0	25.0	27.0	593,651,62,158	3139.7			
24	24	2.197	стакан-марка-красная	11.2	47.5	снег-пересвеченный	0.607	97.3	0.0	-1.0	1.0	bbox	23	84.0	84.0	84.0	1777,381,76,99	3133.0			
25	25	1.561	стакан-марка-красная	6.7	36.9	порода-в-тени	0.923	12.9	5.0	-2.0	5.4	bbox	24	29.0	29.0	30.0	1576,655,37,104	3030.7			
26	26	1.339	рюкзак-синий	8.6	22.3	снег-в-тени	2.111	16.5	6.0	-21.0	21.8	bbox	25	29.0	29.0	29.0	1751,13,14,116	2788.1			
27	27	1.217	рюкзак-синий	6.7	24.7	порода-в-тени	1.174	14.1	4.0	-8.0	8.9	bbox	26	0.0	0.0	0.0	0,1059,60,21	2738.7			
28	28	1.436	палка-ручка-контроль	10.6	15.2	порода-охристая	0.921	42.4	13.0	18.0	22.2	bbox	27	32.0	32.0	32.0	1861,757,32,42	2737.6			
29	29	1.848	предмет-оранжевый	14.4	11.4	порода-охристая	3.267	52.9	32.0	26.0	41.2	bbox	28	32.0	32.0	32.0	55,769,34,38	2675.5			
30	30	1.046	стакан-марка-красная	8.1	7.8	снег-в-тени	0.874	57.6	4.0	-3.0	5.0	bbox	29	0.0	0.0	0.0	1715,21,138,54	2357.2			
31	31	2.661	стакан-марка-красная	19.7	28.2	порода-охристая	3.238	21.6	29.0	-7.0	29.8	bbox	30	33.0	32.0	33.0	1657,97,15,118	2318.4			
32	32	2.330	стакан-марка-красная	12.2	49.4	снег-пересвеченный	0.546	99.2	-1.0	-1.0	1.4	bbox	31	84.0	84.0	84.0	1801,293,37,98	2282.2			
33	33	1.407	рюкзак-синий	7.6	29.0	порода-в-тени	1.126	9.8	4.0	-7.0	8.1	bbox	32	30.0	30.0	30.0	1533,733,42,120	2215.8			
34	34	1.162	стакан-марка-красная	9.2	4.1	порода-охристая	1.150	53.9	18.0	7.0	19.3	bbox	33	32.0	32.0	32.0	586,21,123,74	2070.8			
35	35	1.607	стакан-марка-красная	8.2	34.5	порода-в-тени	0.651	15.3	3.0	-1.0	3.2	bbox	34	27.0	27.0	27.0	469,783,32,122	2047.3			
36	36	0.834	рюкзак-синий	3.2	20.6	снег-в-тени	1.325	18.2	4.0	-13.0	13.6	bbox	35	99.0	99.0	99.0	1709,817,22,156	1990.6			
37	37	2.206	рюкзак-синий	17.2	13.7	снег-в-тени	2.859	25.1	15.0	-24.0	28.3	bbox	36	33.0	33.0	33.0	1435,0,22,49	1988.5			
38	38	1.462	палка-ручка-пробка	9.1	25.9	корка-жёлтая-на-скале	0.764	49.8	6.0	14.0	15.2	bbox	37	32.0	32.0	35.0	1453,727,37,28	1950.0			
