track	t_best	t0	t1	bbox	score	lat	lon	alt
0	7.0	7.0	7.0	1881,749,39,204	5570.7			
1	6.0	6.0	6.0	1837,845,20,96	2319.5			
2	2.0	2.0	2.0	1871,972,49,25	1545.1			
3	6.0	6.0	6.0	1863,763,30,44	1076.1			
4	8.0	8.0	8.0	1873,751,22,44	959.3			
5	3.0	3.0	3.0	1831,767,18,42	898.8			
6	3.0	3.0	3.0	1884,1066,36,14	851.3			
7	5.0	5.0	5.0	1800,659,9,46	819.5			
8	3.0	3.0	3.0	1829,691,12,34	748.8			
9	8.0	8.0	8.0	1862,852,9,41	739.6			
10	4.0	4.0	5.0	1814,625,11,50	713.9			
11	5.0	4.0	5.0	1881,827,39,14	701.0			
12	7.0	7.0	7.0	1893,957,22,29	370.8			
13	3.0	3.0	3.0	1843,617,22,39	368.6			
14	1.0	1.0	1.0	1679,733,6,29	310.6			
15	14.0	14.0	14.0	127,1049,13,9	290.5			
16	0.0	0.0	0.0	1891,902,13,21	281.7			
17	12.0	8.0	12.0	45,585,10,16	232.8			
18	9.0	6.0	12.0	627,251,21,5	213.6			
19	15.0	13.0	15.0	533,755,12,7	204.5			
20	5.0	2.0	7.0	707,205,20,10	197.4			
21	5.0	4.0	5.0	1813,611,8,20	187.6			
22	3.0	1.0	9.0	1119,155,18,6	182.2			
23	15.0	15.0	18.0	995,0,12,5	170.6			
24	5.0	3.0	7.0	737,141,16,4	168.6			
25	10.0	10.0	10.0	1514,1007,7,10	168.3			
26	2.0	2.0	2.0	1797,865,6,16	164.7			
27	6.0	6.0	6.0	1891,739,8,14	164.6			
28	24.0	22.0	28.0	1095,516,12,9	157.5			
29	1.0	1.0	1.0	1689,682,8,10	154.5			
30	8.0	8.0	8.0	1873,929,6,12	153.8			
31	24.0	22.0	28.0	999,291,18,4	148.9			
32	15.0	14.0	15.0	1522,1057,8,7	130.7			
33	15.0	15.0	16.0	475,529,12,10	130.5			
34	18.0	16.0	18.0	199,203,10,6	128.1			
35	17.0	17.0	17.0	443,203,14,8	120.2			
36	5.0	5.0	5.0	1802,1069,9,8	109.2			
37	23.0	23.0	23.0	566,419,7,6	106.1			
38	3.0	0.0	6.0	1147,93,12,4	105.8			
39	1.0	1.0	1.0	1912,989,8,6	105.7			
40	10.0	10.0	10.0	886,763,7,7	105.7			
41	12.0	8.0	12.0	109,417,14,4	104.2			
42	16.0	15.0	17.0	595,242,6,7	100.9			
43	19.0	19.0	19.0	277,841,4,7	98.8			
44	12.0	9.0	12.0	73,523,10,6	93.0			
45	11.0	10.0	11.0	375,333,11,4	91.2			
46	1.0	1.0	4.0	1109,395,12,4	90.7			
47	15.0	15.0	15.0	343,749,8,8	90.7			
48	11.0	8.0	11.0	33,751,10,8	87.9			
49	0.0	0.0	0.0	1911,871,4,10	87.7			
50	6.0	5.0	8.0	641,855,4,10	82.8			
51	29.0	29.0	29.0	367,689,2,14	80.6			
52	14.0	14.0	14.0	433,821,6,8	79.4			
53	4.0	3.0	4.0	1035,159,10,6	77.7			
54	24.0	23.0	24.0	583,129,10,8	74.8			
55	2.0	2.0	2.0	1805,921,4,8	74.7			
56	30.0	30.0	30.0	361,1061,8,4	73.6			
57	10.0	10.0	10.0	109,993,6,10	70.3			
58	11.0	11.0	12.0	529,1002,6,6	70.2			
59	7.0	6.0	7.0	333,847,4,8	69.9			
60	17.0	17.0	18.0	254,9,7,4	66.8			
61	14.0	14.0	14.0	329,835,6,4	66.4			
62	1.0	1.0	1.0	838,99,5,9	65.8			
63	3.0	3.0	4.0	1317,455,6,6	65.7			
64	3.0	0.0	3.0	439,137,6,4	63.2			
65	1.0	1.0	1.0	1916,921,4,8	63.0			
66	25.0	25.0	25.0	1467,65,6,6	62.6			
67	24.0	23.0	24.0	175,993,6,7	62.4			
68	30.0	30.0	30.0	565,905,4,7	61.8			
69	9.0	8.0	9.0	39,1077,7,3	61.5			
70	3.0	3.0	3.0	1391,317,8,4	61.1			
71	7.0	7.0	7.0	539,341,6,4	60.0			
72	10.0	10.0	12.0	385,207,6,4	59.0			
73	24.0	24.0	24.0	544,870,9,3	57.6			
74	30.0	30.0	30.0	89,789,8,4	57.4			
75	1.0	1.0	1.0	1870,1049,7,5	56.5			
76	7.0	6.0	12.0	1024,161,7,4	56.5			
77	10.0	10.0	10.0	9,1005,4,4	55.9			
78	6.0	6.0	6.0	1901,1025,4,7	55.8			
79	3.0	3.0	3.0	745,335,12,2	55.4			
80	28.0	24.0	28.0	359,0,4,7	55.1			
81	1.0	1.0	1.0	1689,825,2,8	54.4			
82	2.0	2.0	2.0	34,1035,5,8	53.4			
83	2.0	2.0	4.0	1665,145,8,3	53.4			
84	3.0	3.0	3.0	1885,825,4,4	52.8			
85	18.0	17.0	18.0	393,117,4,4	52.1			
86	16.0	16.0	16.0	1865,985,4,5	51.5			
87	25.0	25.0	25.0	359,953,4,6	51.5			
88	5.0	5.0	5.0	933,209,7,4	51.1			
89	6.0	6.0	7.0	681,57,4,4	50.8			
90	4.0	2.0	4.0	1161,417,5,3	50.6			
91	1.0	1.0	1.0	607,49,5,4	49.8			
92	24.0	22.0	26.0	453,741,7,4	49.8			
93	26.0	23.0	30.0	65,983,8,2	49.0			
94	27.0	27.0	28.0	611,419,4,5	48.9			
95	29.0	29.0	29.0	777,343,8,2	48.9			
96	30.0	30.0	30.0	537,295,8,2	48.3			
97	29.0	28.0	29.0	961,427,8,2	48.0			
98	25.0	23.0	26.0	451,385,8,4	47.9			
99	11.0	11.0	11.0	185,839,5,4	47.6			
100	16.0	16.0	16.0	979,50,6,5	47.6			
101	22.0	22.0	22.0	1381,243,6,4	47.3			
102	23.0	23.0	23.0	0,949,5,4	47.0			
103	27.0	27.0	28.0	1151,55,6,5	46.3			
104	26.0	26.0	28.0	721,347,6,4	46.1			
105	22.0	22.0	22.0	1896,1051,9,2	45.7			
106	26.0	26.0	26.0	11,907,8,4	45.6			
107	18.0	18.0	22.0	1171,481,8,2	45.4			
108	2.0	2.0	2.0	1843,711,4,4	45.2			
109	1.0	1.0	1.0	1873,591,6,2	45.1			
110	29.0	29.0	29.0	1153,352,6,3	45.0			
111	4.0	1.0	4.0	850,85,4,3	44.2			
112	25.0	25.0	25.0	67,929,8,2	44.2			
113	2.0	0.0	2.0	289,537,8,2	44.0			
114	26.0	26.0	26.0	1297,3,8,3	43.7			
115	25.0	24.0	25.0	736,41,9,2	43.3			
116	3.0	1.0	5.0	218,991,5,6	43.2			
117	27.0	24.0	27.0	423,255,7,3	43.2			
118	2.0	2.0	2.0	757,13,6,4	43.0			
119	9.0	9.0	9.0	425,347,8,2	42.3			
120	6.0	6.0	6.0	91,739,6,4	42.0			
121	10.0	10.0	10.0	1464,833,6,3	42.0			
122	18.0	18.0	18.0	1835,1009,3,8	42.0			
123	1.0	1.0	5.0	1555,135,6,4	41.6			
124	6.0	6.0	6.0	1917,1049,3,4	41.6			
125	0.0	0.0	0.0	1849,1049,2,6	41.3			
126	3.0	3.0	3.0	1141,309,8,4	41.2			
127	22.0	22.0	22.0	103,473,4,4	41.2			
128	4.0	4.0	4.0	1328,431,7,2	41.0			
129	25.0	25.0	28.0	932,59,7,4	40.9			
130	13.0	13.0	13.0	877,1049,6,4	40.7			
131	15.0	13.0	15.0	657,275,4,4	40.6			
132	28.0	28.0	28.0	1203,13,4,4	39.0			
133	17.0	16.0	17.0	564,639,7,2	38.6			
134	3.0	3.0	3.0	1256,577,5,4	38.5			
135	27.0	27.0	28.0	603,935,4,3	38.4			
136	4.0	4.0	4.0	1205,101,5,2	38.2			
137	18.0	18.0	18.0	95,6,5,3	38.0			
138	20.0	20.0	20.0	1889,881,2,6	37.5			
139	29.0	29.0	29.0	1081,491,6,2	37.4			
140	3.0	3.0	3.0	1918,670,2,5	37.2			
141	17.0	17.0	17.0	19,317,2,8	37.2			
142	9.0	9.0	11.0	544,7,3,4	37.1			
143	18.0	16.0	18.0	49,451,8,2	37.1			
144	16.0	16.0	16.0	1029,639,6,2	36.9			
145	17.0	17.0	17.0	493,167,6,4	36.8			
146	14.0	14.0	14.0	379,957,4,5	36.6			
147	10.0	10.0	10.0	127,1077,6,3	36.4			
148	23.0	23.0	25.0	597,805,6,6	36.4			
149	26.0	24.0	28.0	529,188,4,4	36.4			
150	26.0	24.0	27.0	527,701,2,6	36.3			
151	10.0	10.0	10.0	49,1075,6,2	35.7			
152	0.0	0.0	0.0	1889,487,5,2	35.0			
153	11.0	7.0	11.0	15,873,6,2	34.9			
154	18.0	18.0	18.0	457,639,6,2	34.9			
155	25.0	25.0	25.0	79,1055,6,2	34.7			
156	18.0	18.0	18.0	279,854,8,3	34.6			
157	21.0	21.0	22.0	711,719,6,2	34.4			
158	6.0	6.0	6.0	1784,42,6,6	34.3			
159	17.0	17.0	17.0	147,249,6,2	34.3			
160	23.0	23.0	23.0	459,1013,4,6	34.2			
161	7.0	7.0	12.0	1043,305,5,3	33.7			
162	29.0	29.0	29.0	315,767,6,2	33.6			
163	30.0	28.0	30.0	1043,173,5,2	33.5			
164	7.0	7.0	8.0	982,71,6,4	33.4			
165	17.0	17.0	17.0	501,481,6,4	33.2			
166	28.0	28.0	28.0	825,237,4,4	32.9			
167	22.0	22.0	25.0	793,889,6,4	32.8			
168	10.0	10.0	10.0	421,1062,4,3	32.4			
169	5.0	5.0	5.0	1043,9,5,3	32.3			
170	7.0	7.0	7.0	651,325,5,2	32.3			
171	4.0	4.0	4.0	57,933,4,3	32.2			
172	5.0	5.0	5.0	1021,367,4,3	31.7			
173	28.0	28.0	28.0	201,1013,4,4	31.7			
174	11.0	11.0	11.0	153,929,4,3	31.6			
175	24.0	22.0	24.0	931,5,4,3	31.6			
176	0.0	0.0	0.0	1663,833,2,4	31.2			
177	9.0	9.0	9.0	134,463,3,4	30.8			
178	5.0	5.0	5.0	1269,435,4,4	30.6			
179	30.0	30.0	30.0	1013,5,4,4	30.6			
180	17.0	17.0	17.0	57,393,2,5	30.4			
181	0.0	0.0	0.0	1769,945,8,2	30.1			
182	24.0	24.0	26.0	527,907,4,6	29.6			
183	26.0	26.0	26.0	195,522,3,4	29.6			
184	17.0	17.0	17.0	649,964,2,5	29.5			
185	16.0	16.0	16.0	0,1005,4,2	29.3			
186	23.0	23.0	24.0	1145,63,6,2	29.2			
187	14.0	14.0	14.0	547,1025,4,2	28.8			
188	19.0	19.0	19.0	1385,844,3,4	28.4			
189	14.0	13.0	14.0	569,534,3,3	27.8			
190	28.0	28.0	28.0	77,1001,4,4	27.8			
191	11.0	11.0	12.0	640,619,5,2	27.5			
192	28.0	28.0	28.0	247,791,4,3	27.5			
193	17.0	17.0	18.0	323,11,4,2	27.4			
194	28.0	27.0	28.0	35,297,4,3	26.8			
195	16.0	16.0	16.0	141,699,4,4	26.6			
196	28.0	28.0	28.0	221,701,4,2	26.3			
197	13.0	13.0	13.0	879,671,2,8	26.1			
198	16.0	16.0	16.0	109,476,4,3	26.1			
199	22.0	22.0	22.0	851,695,4,3	25.8			
200	23.0	22.0	23.0	49,801,4,3	25.6			
201	0.0	0.0	0.0	1325,217,4,2	25.5			
202	16.0	15.0	16.0	761,223,4,4	25.5			
203	28.0	28.0	28.0	0,962,3,3	25.0			
204	12.0	12.0	12.0	253,1059,2,4	24.9			
205	16.0	16.0	19.0	1081,215,4,2	24.9			
206	12.0	12.0	12.0	97,1037,4,2	24.8			
207	20.0	20.0	22.0	1775,825,2,4	24.5			
208	15.0	15.0	15.0	89,695,4,4	24.2			
209	16.0	16.0	16.0	1581,1051,4,8	24.2			
210	28.0	28.0	28.0	33,577,4,2	24.1			
211	11.0	11.0	11.0	527,393,2,4	24.0			
212	24.0	24.0	24.0	45,1061,4,2	24.0			
213	26.0	25.0	26.0	749,577,4,2	24.0			
214	17.0	17.0	17.0	663,447,4,2	23.9			
215	7.0	7.0	7.0	567,141,2,4	23.7			
216	29.0	29.0	29.0	967,721,2,4	23.7			
217	23.0	23.0	23.0	145,853,2,4	23.6			
218	25.0	22.0	25.0	447,509,3,3	23.6			
219	18.0	18.0	18.0	327,115,2,4	23.5			
220	23.0	22.0	23.0	1074,0,3,3	23.5			
221	24.0	24.0	24.0	716,575,4,2	23.5			
222	29.0	29.0	29.0	1150,465,3,2	23.5			
223	27.0	27.0	27.0	69,1059,4,2	23.2			
224	30.0	30.0	30.0	667,1065,4,2	23.2			
225	23.0	23.0	23.0	756,665,4,2	23.1			
226	0.0	0.0	0.0	165,125,4,4	22.8			
227	28.0	28.0	28.0	181,831,4,2	22.8			
228	29.0	29.0	29.0	297,1033,2,3	21.6			
229	30.0	30.0	30.0	65,881,2,3	21.6			
230	9.0	9.0	9.0	1916,98,4,2	21.1			
231	30.0	30.0	30.0	553,493,2,4	20.9			
232	23.0	23.0	23.0	391,945,2,4	20.6			
233	30.0	30.0	30.0	1889,105,4,2	20.6			
234	13.0	13.0	13.0	931,921,2,4	20.3			
235	21.0	21.0	21.0	947,287,3,2	20.0			
236	24.0	24.0	26.0	451,853,2,4	19.6			
237	29.0	29.0	29.0	1873,307,4,2	19.6			
238	13.0	13.0	14.0	1089,615,4,2	19.5			
239	27.0	27.0	27.0	755,115,4,2	19.5			
240	25.0	25.0	25.0	107,1068,3,3	19.4			
241	16.0	16.0	16.0	93,965,2,3	19.1			
