ранг	ранг_в_группе	расстояние	сигнатура	d_ab	d_L	ловушка	d_ловушки	L	a	b	C	цвет_измерен	track	t_best	t0	t1	bbox	score	lat	lon	alt
15	15	1.393	рюкзак-синий	8.5	25.3	снег-в-тени	2.125	13.5	7.0	-20.0	21.2	bbox	14	1.0	1.0	1.0	1679,733,6,29	310.6			
16	16	0.840	рюкзак-синий	3.2	20.8	снег-в-тени	1.331	18.0	4.0	-13.0	13.6	bbox	15	14.0	14.0	14.0	127,1049,13,9	290.5			
17	17	0.762	рюкзак-синий	6.1	1.6	снег-в-тени	1.523	40.4	0.0	-20.0	20.0	bbox	16	0.0	0.0	0.0	1891,902,13,21	281.7			
18	18	1.001	рюкзак-синий	6.1	18.2	снег-в-тени	1.003	20.6	2.0	-8.0	8.2	bbox	17	12.0	8.0	12.0	45,585,10,16	232.8			
19	19	0.768	рюкзак-синий	6.0	4.7	снег-в-тени	0.504	34.1	1.0	-8.0	8.1	bbox	18	9.0	6.0	12.0	627,251,21,5	213.6			
20	20	0.784	рюкзак-синий	3.0	19.2	снег-в-тени	1.318	19.6	4.0	-13.5	14.1	bbox	19	15.0	13.0	15.0	533,755,12,7	204.5			
21	21	0.648	рюкзак-синий	4.0	11.5	снег-в-тени	0.785	27.3	1.0	-10.0	10.0	bbox	20	5.0	2.0	7.0	707,205,20,10	197.4			
22	22	1.386	рюкзак-синий	8.9	22.9	снег-в-тени	2.180	15.9	5.0	-22.0	22.6	bbox	21	5.0	4.0	5.0	1813,611,8,20	187.6			
23	23	0.777	рюкзак-синий	5.0	12.9	снег-в-тени	0.802	25.9	1.0	-9.0	9.1	bbox	22	3.0	1.0	9.0	1119,155,18,6	182.2			
24	24	0.730	рюкзак-синий	5.0	10.6	снег-в-тени	0.721	28.2	1.0	-9.0	9.1	bbox	23	15.0	15.0	18.0	995,0,12,5	170.6			
25	25	0.664	рюкзак-синий	5.0	6.3	снег-в-тени	0.573	32.5	1.0	-9.0	9.1	bbox	24	5.0	3.0	7.0	737,141,16,4	168.6			
26	26	0.903	рюкзак-синий	4.1	20.8	снег-в-тени	1.382	18.0	5.0	-13.0	13.9	bbox	25	10.0	10.0	10.0	1514,1007,7,10	168.3			
27	27	1.278	рюкзак-синий	7.1	25.9	снег-в-тени	2.001	12.9	6.0	-19.0	19.9	bbox	26	2.0	2.0	2.0	1797,865,6,16	164.7			
28	28	0.894	рюкзак-синий	7.0	4.9	снег-в-тени	1.709	33.9	1.5	-21.0	21.1	bbox	27	6.0	6.0	6.0	1891,739,8,14	164.6			
29	29	1.239	рюкзак-синий	8.6	17.2	снег-в-тени	2.020	21.6	6.0	-21.0	21.8	bbox	28	24.0	22.0	28.0	1095,516,12,9	157.5			
30	30	1.379	рюкзак-синий	8.5	24.7	снег-в-тени	2.113	14.1	7.0	-20.0	21.2	bbox	29	1.0	1.0	1.0	1689,682,8,10	154.5			
31	31	1.434	рюкзак-синий	8.5	27.0	снег-в-тени	2.161	11.8	7.0	-20.0	21.2	bbox	30	8.0	8.0	8.0	1873,929,6,12	153.8			
32	32	1.133	рюкзак-синий	8.9	5.1	снег-в-тени	1.925	33.7	5.0	-22.0	22.6	bbox	31	24.0	22.0	28.0	999,291,18,4	148.9			
33	33	0.883	рюкзак-синий	4.0	20.4	снег-в-тени	1.433	18.4	5.0	-14.0	14.9	bbox	32	15.0	14.0	15.0	1522,1057,8,7	130.7			
34	34	0.345	рюкзак-синий	2.0	6.6	снег-в-тени	0.760	32.2	1.0	-12.0	12.0	bbox	33	15.0	15.0	16.0	475,529,12,10	130.5			
35	35	0.528	рюкзак-синий	3.2	9.8	снег-в-тени	0.768	29.0	0.0	-11.0	11.0	bbox	34	18.0	16.0	18.0	199,203,10,6	128.1			
36	36	0.662	рюкзак-синий	4.0	12.1	снег-в-тени	0.805	26.7	1.0	-10.0	10.0	bbox	35	17.0	17.0	17.0	443,203,14,8	120.2			
37	37	1.371	рюкзак-синий	6.0	32.1	снег-в-тени	1.867	6.7	7.0	-14.0	15.7	bbox	36	5.0	5.0	5.0	1802,1069,9,8	109.2			
38	38	0.459	рюкзак-синий	3.0	7.4	снег-в-тени	0.707	31.4	1.0	-11.0	11.0	bbox	37	23.0	23.0	23.0	566,419,7,6	106.1			
39	39	0.598	рюкзак-синий	4.5	5.7	снег-в-тени	0.570	33.1	1.0	-9.5	9.6	bbox	38	3.0	0.0	6.0	1147,93,12,4	105.8			
40	40	1.355	рюкзак-синий	5.4	32.9	снег-в-тени	1.747	5.9	6.0	-12.0	13.4	bbox	39	1.0	1.0	1.0	1912,989,8,6	105.7			
41	41	0.840	рюкзак-синий	3.2	20.8	снег-в-тени	1.331	18.0	4.0	-13.0	13.6	bbox	40	10.0	10.0	10.0	886,763,7,7	105.7			
42	42	0.811	рюкзак-синий	5.0	14.5	снег-в-тени	0.857	24.3	1.0	-9.0	9.1	bbox	41	12.0	8.0	12.0	109,417,14,4	104.2			
43	43	0.540	рюкзак-синий	2.5	12.3	снег-в-тени	0.887	26.5	1.0	-11.5	11.5	bbox	42	16.0	15.0	17.0	595,242,6,7	100.9			
44	44	0.683	рюкзак-синий	4.3	11.9	снег-в-тени	0.791	26.9	-0.5	-10.0	10.0	bbox	43	19.0	19.0	19.0	277,841,4,7	98.8			
45	45	0.680	рюкзак-синий	4.0	12.9	снег-в-тени	0.831	25.9	1.0	-10.0	10.0	bbox	44	12.0	9.0	12.0	73,523,10,6	93.0			
46	46	0.576	рюкзак-синий	2.2	14.1	снег-в-тени	0.996	24.7	2.0	-12.0	12.2	bbox	45	11.0	10.0	11.0	375,333,11,4	91.2			
47	47	0.755	рюкзак-синий	5.0	11.7	снег-в-тени	0.754	27.1	0.5	-9.0	9.0	bbox	46	1.0	1.0	4.0	1109,395,12,4	90.7			
48	48	0.514	рюкзак-синий	1.4	13.5	снег-в-тени	1.048	25.3	2.0	-13.0	13.2	bbox	47	15.0	15.0	15.0	343,749,8,8	90.7			
49	49	0.526	рюкзак-синий	3.0	10.2	снег-в-тени	0.803	28.6	1.5	-11.0	11.1	bbox	48	11.0	8.0	11.0	33,751,10,8	87.9			
50	50	0.702	рюкзак-синий	5.6	2.0	снег-в-тени	1.459	40.8	0.0	-19.5	19.5	bbox	49	0.0	0.0	0.0	1911,871,4,10	87.7			
51	51	0.973	рюкзак-синий	6.3	15.9	снег-в-тени	0.964	22.9	3.0	-8.0	8.5	bbox	50	6.0	5.0	8.0	641,855,4,10	82.8			
52	52	0.396	рюкзак-синий	3.0	3.1	снег-в-тени	1.207	35.7	0.5	-17.0	17.0	bbox	51	29.0	29.0	29.0	367,689,2,14	80.6			
53	53	0.494	рюкзак-синий	1.4	12.9	снег-в-тени	1.032	25.9	2.0	-13.0	13.2	bbox	52	14.0	14.0	14.0	433,821,6,8	79.4			
54	54	0.896	рюкзак-синий	7.1	4.1	снег-в-тени	1.576	42.9	6.0	-19.0	19.9	bbox	53	4.0	3.0	4.0	1035,159,10,6	77.7			
55	55	0.716	рюкзак-синий	5.0	9.8	снег-в-тени	1.504	29.0	4.0	-18.0	18.4	bbox	54	24.0	23.0	24.0	583,129,10,8	74.8			
56	56	1.339	рюкзак-синий	8.6	22.3	снег-в-тени	2.111	16.5	6.0	-21.0	21.8	bbox	55	2.0	2.0	2.0	1805,921,4,8	74.7			
57	57	0.274	рюкзак-синий	1.0	6.8	снег-в-тени	0.852	32.0	1.0	-13.0	13.0	bbox	56	30.0	30.0	30.0	361,1061,8,4	73.6			
58	58	0.921	рюкзак-синий	5.1	18.6	снег-в-тени	1.025	20.2	2.0	-9.0	9.2	bbox	57	10.0	10.0	10.0	109,993,6,10	70.3			
59	59	0.639	рюкзак-синий	3.0	14.5	снег-в-тени	0.927	24.3	1.0	-11.0	11.0	bbox	58	11.0	11.0	12.0	529,1002,6,6	70.2			
60	60	0.897	рюкзак-синий	6.1	13.3	снег-в-тени	0.835	25.5	2.0	-8.0	8.2	bbox	59	7.0	6.0	7.0	333,847,4,8	69.9			
61	61	0.421	рюкзак-синий	1.5	10.6	снег-в-тени	0.906	28.2	1.0	-12.5	12.5	bbox	60	17.0	17.0	18.0	254,9,7,4	66.8			
62	62	0.551	рюкзак-синий	2.5	12.7	снег-в-тени	0.899	26.1	1.0	-11.5	11.5	bbox	61	14.0	14.0	14.0	329,835,6,4	66.4			
63	63	0.685	рюкзак-синий	5.0	7.8	снег-в-тени	1.420	31.0	5.0	-17.0	17.7	bbox	62	1.0	1.0	1.0	838,99,5,9	65.8			
64	64	0.595	рюкзак-синий	3.0	12.9	снег-в-тени	0.877	25.9	1.0	-11.0	11.0	bbox	63	3.0	3.0	4.0	1317,455,6,6	65.7			
65	65	0.647	рюкзак-синий	4.0	11.3	снег-в-тени	0.791	27.5	1.5	-10.0	10.1	bbox	64	3.0	0.0	3.0	439,137,6,4	63.2			
66	66	0.517	рюкзак-синий	4.1	1.2	снег-в-тени	1.302	37.6	0.0	-18.0	18.0	bbox	65	1.0	1.0	1.0	1916,921,4,8	63.0			
67	67	0.950	рюкзак-синий	7.1	9.8	снег-в-тени	1.704	29.0	6.0	-19.0	19.9	bbox	66	25.0	25.0	25.0	1467,65,6,6	62.6			
68	68	0.932	рюкзак-синий	6.1	15.1	снег-в-тени	0.895	23.7	2.0	-8.0	8.2	bbox	67	24.0	23.0	24.0	175,993,6,7	62.4			
69	69	0.437	рюкзак-синий	3.0	6.3	снег-в-тени	1.136	45.1	1.0	-17.0	17.0	bbox	68	30.0	30.0	30.0	565,905,4,7	61.8			
70	70	0.805	рюкзак-синий	6.3	4.3	снег-в-тени	0.491	34.5	-1.0	-8.0	8.1	bbox	69	9.0	8.0	9.0	39,1077,7,3	61.5			
71	71	0.537	рюкзак-синий	4.0	5.5	снег-в-тени	0.587	33.3	1.0	-10.0	10.0	bbox	70	3.0	3.0	3.0	1391,317,8,4	61.1			
72	72	0.608	рюкзак-синий	4.6	5.5	снег-в-тени	0.550	33.3	0.0	-9.5	9.5	bbox	71	7.0	7.0	7.0	539,341,6,4	60.0			
73	73	0.546	рюкзак-синий	3.0	11.0	снег-в-тени	0.827	27.8	1.5	-11.0	11.1	bbox	72	10.0	10.0	12.0	385,207,6,4	59.0			
74	74	0.826	рюкзак-синий	4.0	18.4	снег-в-тени	1.018	20.4	1.0	-10.0	10.0	bbox	73	24.0	24.0	24.0	544,870,9,3	57.6			
75	75	0.310	рюкзак-синий	2.2	3.7	снег-в-тени	1.017	42.5	0.0	-16.0	16.0	bbox	74	30.0	30.0	30.0	89,789,8,4	57.4			
76	76	1.391	рюкзак-синий	5.4	34.1	снег-в-тени	1.784	4.7	6.0	-12.0	13.4	bbox	75	1.0	1.0	1.0	1870,1049,7,5	56.5			
77	77	0.611	рюкзак-синий	4.1	9.2	снег-в-тени	0.740	29.6	2.0	-10.0	10.2	bbox	76	7.0	6.0	12.0	1024,161,7,4	56.5			
78	78	0.702	рюкзак-синий	3.5	15.3	снег-в-тени	0.940	23.5	1.5	-10.5	10.6	bbox	77	10.0	10.0	10.0	9,1005,4,4	55.9			
79	79	1.465	рюкзак-синий	8.1	29.8	порода-в-тени	1.222	9.0	5.0	-7.0	8.6	bbox	78	6.0	6.0	6.0	1901,1025,4,7	55.8			
80	80	0.461	рюкзак-синий	3.5	4.1	снег-в-тени	0.576	34.7	1.0	-10.5	10.5	bbox	79	3.0	3.0	3.0	745,335,12,2	55.4			
81	81	0.350	рюкзак-синий	2.0	6.8	снег-в-тени	0.765	32.0	1.0	-12.0	12.0	bbox	80	28.0	24.0	28.0	359,0,4,7	55.1			
82	82	1.217	рюкзак-синий	6.4	25.7	снег-в-тени	1.912	13.1	6.0	-18.0	19.0	bbox	81	1.0	1.0	1.0	1689,825,2,8	54.4			
83	83	0.633	рюкзак-синий	5.0	2.1	снег-в-тени	0.457	36.7	1.5	-9.0	9.1	bbox	82	2.0	2.0	2.0	34,1035,5,8	53.4			
84	84	0.641	рюкзак-синий	5.1	1.9	снег-в-тени	0.480	36.9	2.0	-9.0	9.2	bbox	83	2.0	2.0	4.0	1665,145,8,3	53.4			
85	85	1.598	рюкзак-синий	9.0	31.7	порода-в-тени	1.304	7.1	6.0	-6.5	8.8	bbox	84	3.0	3.0	3.0	1885,825,4,4	52.8			
86	86	0.516	рюкзак-синий	2.2	12.1	снег-в-тени	0.939	26.7	2.0	-12.0	12.2	bbox	85	18.0	17.0	18.0	393,117,4,4	52.1			
87	87	0.791	рюкзак-синий	5.1	13.1	снег-в-тени	0.800	25.7	0.0	-9.0	9.0	bbox	86	16.0	16.0	16.0	1865,985,4,5	51.5			
88	88	1.018	рюкзак-синий	6.4	17.6	снег-в-тени	1.740	21.2	6.0	-18.0	19.0	bbox	87	25.0	25.0	25.0	359,953,4,6	51.5			
89	89	0.512	рюкзак-синий	3.0	9.8	снег-в-тени	0.779	29.0	1.0	-11.0	11.0	bbox	88	5.0	5.0	5.0	933,209,7,4	51.1			
90	90	0.671	рюкзак-синий	5.0	6.6	снег-в-тени	0.576	32.2	0.5	-9.0	9.0	bbox	89	6.0	6.0	7.0	681,57,4,4	50.8			
91	91	0.776	рюкзак-синий	6.1	4.3	снег-в-тени	0.475	34.5	0.0	-8.0	8.0	bbox	90	4.0	2.0	4.0	1161,417,5,3	50.6			
92	92	1.075	рюкзак-синий	8.6	0.0	снег-в-тени	1.818	38.8	6.0	-21.0	21.8	bbox	91	1.0	1.0	1.0	607,49,5,4	49.8			
93	93	0.498	рюкзак-синий	3.0	9.2	снег-в-тени	0.761	29.6	1.0	-11.0	11.0	bbox	92	24.0	22.0	26.0	453,741,7,4	49.8			
94	94	0.741	рюкзак-синий	5.0	11.2	снег-в-тени	0.741	27.6	1.0	-9.0	9.1	bbox	93	26.0	23.0	30.0	65,983,8,2	49.0			
95	95	1.222	рюкзак-синий	7.8	20.6	снег-в-тени	1.942	18.2	7.0	-19.0	20.2	bbox	94	27.0	27.0	28.0	611,419,4,5	48.9			
96	96	0.163	рюкзак-синий	1.0	2.9	снег-в-тени	0.862	35.9	0.0	-14.0	14.0	bbox	95	29.0	29.0	29.0	777,343,8,2	48.9			
97	97	0.198	рюкзак-синий	0.5	5.3	снег-в-тени	0.865	33.5	1.0	-13.5	13.5	bbox	96	30.0	30.0	30.0	537,295,8,2	48.3			
98	98	0.271	рюкзак-синий	2.0	2.9	снег-в-тени	1.094	35.9	1.0	-16.0	16.0	bbox	97	29.0	28.0	29.0	961,427,8,2	48.0			
99	99	0.551	рюкзак-синий	2.2	13.3	снег-в-тени	0.973	25.5	2.0	-12.0	12.2	bbox	98	25.0	23.0	26.0	451,385,8,4	47.9			
100	100	0.447	рюкзак-синий	2.0	10.4	снег-в-тени	0.863	28.4	1.0	-12.0	12.0	bbox	99	11.0	11.0	11.0	185,839,5,4	47.6			
101	101	0.523	рюкзак-синий	4.0	4.3	снег-в-тени	1.267	43.1	1.0	-18.0	18.0	bbox	100	16.0	16.0	16.0	979,50,6,5	47.6			
102	102	1.017	рюкзак-синий	7.4	11.5	снег-в-тени	1.780	27.3	6.0	-19.5	20.4	bbox	101	22.0	22.0	22.0	1381,243,6,4	47.3			
103	103	0.537	рюкзак-синий	3.4	9.4	снег-в-тени	0.818	29.4	2.5	-11.0	11.3	bbox	102	23.0	23.0	23.0	0,949,5,4	47.0			
104	104	0.997	рюкзак-синий	7.1	12.9	снег-в-тени	1.751	25.9	6.0	-19.0	19.9	bbox	103	27.0	27.0	28.0	1151,55,6,5	46.3			
105	105	0.824	рюкзак-синий	5.2	14.1	снег-в-тени	0.837	24.7	-0.5	-9.0	9.0	bbox	104	26.0	26.0	28.0	721,347,6,4	46.1			
106	106	0.516	рюкзак-синий	4.0	3.6	снег-в-тени	1.271	42.4	1.0	-18.0	18.0	bbox	105	22.0	22.0	22.0	1896,1051,9,2	45.7			
107	107	1.001	рюкзак-синий	6.1	18.2	снег-в-тени	1.003	20.6	2.0	-8.0	8.2	bbox	106	26.0	26.0	26.0	11,907,8,4	45.6			
108	108	0.643	рюкзак-синий	3.6	12.7	снег-в-тени	0.836	26.1	0.0	-10.5	10.5	bbox	107	18.0	18.0	22.0	1171,481,8,2	45.4			
109	109	1.346	рюкзак-синий	7.1	28.4	снег-в-тени	1.884	10.4	8.0	-15.0	17.0	bbox	108	2.0	2.0	2.0	1843,711,4,4	45.2			
110	110	1.357	стакан-марка-красная	10.3	12.0	снег-в-тени	0.743	37.8	1.5	-3.0	3.4	bbox	109	1.0	1.0	1.0	1873,591,6,2	45.1			
111	111	1.310	рюкзак-синий	10.0	11.0	снег-в-тени	2.082	27.8	7.0	-22.0	23.1	bbox	110	29.0	29.0	29.0	1153,352,6,3	45.0			
112	112	0.896	рюкзак-синий	7.1	4.1	снег-в-тени	0.484	34.7	0.0	-7.0	7.0	bbox	111	4.0	1.0	4.0	850,85,4,3	44.2			
113	113	0.639	рюкзак-синий	4.0	11.2	снег-в-тени	0.772	27.6	1.0	-10.0	10.0	bbox	112	25.0	25.0	25.0	67,929,8,2	44.2			
114	114	0.811	рюкзак-синий	5.9	9.8	снег-в-тени	0.685	29.0	-1.0	-8.5	8.6	bbox	113	2.0	0.0	2.0	289,537,8,2	44.0			
115	115	0.911	рюкзак-синий	7.2	3.7	снег-в-тени	1.687	35.1	5.0	-20.0	20.6	bbox	114	26.0	26.0	26.0	1297,3,8,3	43.7			
116	116	1.180	рюкзак-синий	9.4	1.0	снег-в-тени	1.937	37.8	6.0	-22.0	22.8	bbox	115	25.0	24.0	25.0	736,41,9,2	43.3			
117	117	0.821	рюкзак-синий	4.5	16.8	снег-в-тени	1.027	22.0	3.0	-10.0	10.4	bbox	116	3.0	1.0	5.0	218,991,5,6	43.2			
118	118	1.256	рюкзак-синий	10.0	3.5	снег-в-тени	2.007	35.3	7.0	-22.0	23.1	bbox	117	27.0	24.0	27.0	423,255,7,3	43.2			
119	119	0.993	рюкзак-синий	7.8	5.1	снег-в-тени	1.751	33.7	6.0	-20.0	20.9	bbox	118	2.0	2.0	2.0	757,13,6,4	43.0			
120	120	0.523	рюкзак-синий	4.0	4.3	снег-в-тени	0.551	34.5	1.0	-10.0	10.0	bbox	119	9.0	9.0	9.0	425,347,8,2	42.3			
121	121	0.723	рюкзак-синий	5.0	10.2	снег-в-тени	0.707	28.6	1.0	-9.0	9.1	bbox	120	6.0	6.0	6.0	91,739,6,4	42.0			
122	122	0.844	рюкзак-синий	3.6	20.0	снег-в-тени	1.253	18.8	4.0	-12.0	12.6	bbox	121	10.0	10.0	10.0	1464,833,6,3	42.0			
123	123	0.983	рюкзак-синий	5.1	21.0	снег-в-тени	1.573	17.8	6.0	-15.0	16.2	bbox	122	18.0	18.0	18.0	1835,1009,3,8	42.0			
124	124	0.658	рюкзак-синий	3.6	13.3	снег-в-тени	0.892	25.5	2.0	-10.5	10.7	bbox	123	1.0	1.0	5.0	1555,135,6,4	41.6			
125	125	0.928	рюкзак-синий	6.5	12.5	снег-в-тени	0.781	26.3	1.0	-7.5	7.6	bbox	124	6.0	6.0	6.0	1917,1049,3,4	41.6			
126	126	1.460	рюкзак-синий	6.3	34.5	порода-в-тени	1.331	4.3	4.0	-8.5	9.4	bbox	125	0.0	0.0	0.0	1849,1049,2,6	41.3			
127	127	0.930	рюкзак-синий	6.3	13.7	снег-в-тени	0.893	25.1	3.0	-8.0	8.5	bbox	126	3.0	3.0	3.0	1141,309,8,4	41.2			
128	128	0.350	рюкзак-синий	2.2	5.9	снег-в-тени	1.006	44.7	0.0	-16.0	16.0	bbox	127	22.0	22.0	22.0	103,473,4,4	41.2			
129	129	0.576	рюкзак-синий	4.1	7.2	снег-в-тени	0.631	31.6	0.0	-10.0	10.0	bbox	128	4.0	4.0	4.0	1328,431,7,2	41.0			
130	130	1.013	рюкзак-синий	8.1	2.9	снег-в-тени	1.792	35.9	5.0	-21.0	21.6	bbox	129	25.0	25.0	28.0	932,59,7,4	40.9			
131	131	0.574	рюкзак-синий	3.0	12.2	снег-в-тени	1.138	51.0	1.0	-17.0	17.0	bbox	130	13.0	13.0	13.0	877,1049,6,4	40.7			
132	132	0.721	рюкзак-синий	3.5	16.1	снег-в-тени	0.956	22.7	1.0	-10.5	10.5	bbox	131	15.0	13.0	15.0	657,275,4,4	40.6			
133	133	1.095	рюкзак-синий	7.8	14.1	снег-в-тени	1.846	24.7	6.5	-19.5	20.6	bbox	132	28.0	28.0	28.0	1203,13,4,4	39.0			
134	134	0.551	рюкзак-синий	2.2	13.3	снег-в-тени	0.973	25.5	2.0	-12.0	12.2	bbox	133	17.0	16.0	17.0	564,639,7,2	38.6			
135	135	1.024	рюкзак-синий	6.3	18.2	снег-в-тени	1.042	20.6	3.0	-8.0	8.5	bbox	134	3.0	3.0	3.0	1256,577,5,4	38.5			
136	136	0.767	рюкзак-синий	3.2	18.4	снег-в-тени	1.078	20.4	2.0	-11.0	11.2	bbox	135	27.0	27.0	28.0	603,935,4,3	38.4			
137	137	0.865	рюкзак-синий	6.1	11.5	снег-в-тени	0.734	27.3	0.0	-8.0	8.0	bbox	136	4.0	4.0	4.0	1205,101,5,2	38.2			
138	138	0.371	рюкзак-синий	1.0	9.8	снег-в-тени	0.925	29.0	1.0	-13.0	13.0	bbox	137	18.0	18.0	18.0	95,6,5,3	38.0			
139	139	0.320	рюкзак-синий	0.5	8.8	снег-в-тени	1.039	30.0	1.0	-14.5	14.5	bbox	138	20.0	20.0	20.0	1889,881,2,6	37.5			
140	140	0.294	рюкзак-синий	2.0	4.3	снег-в-тени	1.021	43.1	1.0	-16.0	16.0	bbox	139	29.0	29.0	29.0	1081,491,6,2	37.4			
141	141	1.743	рюкзак-синий	10.3	32.9	порода-в-тени	1.232	5.9	6.0	-5.0	7.8	bbox	140	3.0	3.0	3.0	1918,670,2,5	37.2			
142	142	0.639	рюкзак-синий	3.6	12.6	снег-в-тени	1.194	51.4	0.0	-17.5	17.5	bbox	141	17.0	17.0	17.0	19,317,2,8	37.2			
143	143	1.250	рюкзак-синий	9.6	9.8	снег-в-тени	2.016	29.0	7.0	-21.5	22.6	bbox	142	9.0	9.0	11.0	544,7,3,4	37.1			
144	144	0.381	рюкзак-синий	2.5	5.9	снег-в-тени	0.691	32.9	0.5	-11.5	11.5	bbox	143	18.0	16.0	18.0	49,451,8,2	37.1			
145	145	0.569	рюкзак-синий	3.5	10.2	снег-в-тени	0.763	28.6	1.0	-10.5	10.5	bbox	144	16.0	16.0	16.0	1029,639,6,2	36.9			
146	146	0.223	рюкзак-синий	0.0	6.3	снег-в-тени	0.935	32.5	1.0	-14.0	14.0	bbox	145	17.0	17.0	17.0	493,167,6,4	36.8			
147	147	0.644	рюкзак-синий	4.0	11.3	снег-в-тени	0.779	27.5	1.0	-10.0	10.0	bbox	146	14.0	14.0	14.0	379,957,4,5	36.6			
148	148	0.791	рюкзак-синий	5.1	13.1	снег-в-тени	0.838	25.7	2.0	-9.0	9.2	bbox	147	10.0	10.0	10.0	127,1077,6,3	36.4			
149	149	0.976	рюкзак-синий	7.8	0.4	снег-в-тени	1.664	38.4	7.0	-19.0	20.2	bbox	148	23.0	23.0	25.0	597,805,6,6	36.4			
150	150	1.134	рюкзак-синий	8.9	5.3	снег-в-тени	1.927	33.5	5.0	-22.0	22.6	bbox	149	26.0	24.0	28.0	529,188,4,4	36.4			
151	151	0.784	рюкзак-синий	3.0	19.2	снег-в-тени	1.091	19.6	1.5	-11.0	11.1	bbox	150	26.0	24.0	27.0	527,701,2,6	36.3			
152	152	0.611	рюкзак-синий	4.1	9.2	снег-в-тени	0.740	29.6	2.0	-10.0	10.2	bbox	151	10.0	10.0	10.0	49,1075,6,2	35.7			
153	153	1.213	рюкзак-синий	7.8	20.2	снег-в-тени	1.934	18.6	7.0	-19.0	20.2	bbox	152	0.0	0.0	0.0	1889,487,5,2	35.0			
154	154	0.516	рюкзак-синий	2.2	12.1	снег-в-тени	0.939	26.7	2.0	-12.0	12.2	bbox	153	11.0	7.0	11.0	15,873,6,2	34.9			
155	155	0.648	рюкзак-синий	3.0	14.7	снег-в-тени	0.927	24.1	0.5	-11.0	11.0	bbox	154	18.0	18.0	18.0	457,639,6,2	34.9			
156	156	0.676	рюкзак-синий	4.0	12.7	снег-в-тени	0.825	26.1	1.0	-10.0	10.0	bbox	155	25.0	25.0	25.0	79,1055,6,2	34.7			
157	157	0.694	рюкзак-синий	3.0	16.3	снег-в-тени	0.995	22.5	1.5	-11.0	11.1	bbox	156	18.0	18.0	18.0	279,854,8,3	34.6			
158	158	0.580	рюкзак-синий	1.0	15.9	снег-в-тени	1.189	22.9	2.0	-14.0	14.1	bbox	157	21.0	21.0	22.0	711,719,6,2	34.4			
159	159	0.788	рюкзак-синий	4.1	16.7	снег-в-тени	1.304	55.5	2.0	-18.0	18.1	bbox	158	6.0	6.0	6.0	1784,42,6,6	34.3			
160	160	0.574	рюкзак-синий	3.0	12.2	снег-в-тени	1.138	51.0	1.0	-17.0	17.0	bbox	159	17.0	17.0	17.0	147,249,6,2	34.3			
161	161	0.903	рюкзак-синий	6.0	14.1	снег-в-тени	0.834	24.7	1.0	-8.0	8.1	bbox	160	23.0	23.0	23.0	459,1013,4,6	34.2			
