ранг	ранг_в_группе	расстояние	сигнатура	d_ab	d_L	ловушка	d_ловушки	L	a	b	C	цвет_измерен	track	t_best	t0	t1	bbox	score	lat	lon	alt
1	1	0.785	стакан-марка-красная	6.1	5.5	снег-розовый	1.247	44.3	5.0	2.0	5.4	bbox	0	205.0	205.0	205.0	115,233,152,816	30396.8			
2	2	1.027	палка-ручка-пробка	7.3	13.3	лишайник-жёлтый-на-камне	0.647	62.4	7.0	16.0	17.5	bbox	1	250.0	250.0	250.0	495,0,206,89	23741.8			
3	3	1.799	стакан-марка-красная	14.1	9.4	порода-в-тени	0.881	40.4	-3.0	3.0	4.2	bbox	2	250.0	250.0	250.0	157,0,122,93	19895.4			
4	4	2.879	предмет-оранжевый	22.5	17.6	порода-охристая	3.772	46.7	39.0	22.0	44.8	bbox	3	250.0	250.0	250.0	0,469,83,120	15355.5			
5	5	2.060	рюкзак-синий	13.0	35.3	порода-в-тени	0.652	3.5	0.0	-1.0	1.0	bbox	4	123.0	123.0	123.0	1704,680,216,304	14076.8			
6	6	2.068	рюкзак-синий	13.0	35.7	порода-в-тени	0.665	3.1	0.0	-1.0	1.0	bbox	5	140.0	138.0	140.0	1657,737,254,302	13840.3			
7	7	1.924	предмет-оранжевый	14.4	18.8	порода-охристая	3.236	45.5	32.0	26.0	41.2	bbox	6	250.0	250.0	250.0	525,224,60,77	12461.8			
8	8	1.393	рюкзак-синий	11.0	5.1	порода-в-тени	0.593	33.7	0.0	-3.0	3.0	bbox	7	16.0	13.0	24.0	0,839,297,36	10882.5			
9	9	1.396	рюкзак-синий	11.0	5.9	порода-в-тени	0.571	32.9	0.0	-3.0	3.0	bbox	8	15.0	11.0	27.0	83,859,402,30	10575.0			
10	10	1.201	рюкзак-синий	9.0	11.7	порода-в-тени	0.669	27.1	1.0	-5.0	5.1	bbox	9	11.0	11.0	28.0	63,977,394,24	10395.0			
11	11	2.034	рюкзак-синий	13.0	34.1	порода-в-тени	0.614	4.7	0.0	-1.0	1.0	bbox	10	4.0	4.0	4.0	1727,494,193,353	10377.9			
12	12	1.307	стакан-марка-красная	10.4	2.0	снег-розовый	0.964	51.8	1.0	4.0	4.1	bbox	11	199.0	199.0	205.0	0,1021,265,59	10214.9			
13	13	2.160	предмет-оранжевый	14.4	33.3	порода-охристая	3.237	31.0	32.0	26.0	41.2	bbox	12	250.0	250.0	250.0	265,457,72,54	10022.5			
14	14	1.963	рюкзак-синий	12.0	35.3	порода-в-тени	0.664	3.5	0.0	-2.0	2.0	bbox	13	118.0	118.0	122.0	1749,827,171,233	9608.3			
15	15	1.633	рюкзак-синий	11.0	24.7	порода-в-тени	0.503	14.1	1.0	-3.0	3.2	bbox	14	131.0	130.0	132.0	0,145,137,232	9258.8			
16	16	1.429	стакан-марка-красная	9.5	22.3	порода-в-тени	0.574	27.5	2.0	-2.0	2.8	bbox	15	12.0	12.0	29.0	173,961,402,16	8450.5			
17	17	1.945	рюкзак-синий	12.0	34.5	порода-в-тени	0.639	4.3	0.0	-2.0	2.0	bbox	16	157.0	154.0	162.0	1781,767,139,254	8380.9			
18	18	1.910	рюкзак-синий	12.0	32.9	порода-в-тени	0.589	5.9	0.0	-2.0	2.0	bbox	17	165.0	164.0	174.0	1821,849,99,231	7873.3			
19	19	1.076	рюкзак-синий	5.1	24.3	порода-в-тени	1.052	14.5	0.0	-9.0	9.0	bbox	18	169.0	156.0	174.0	1895,917,25,156	7798.5			
20	20	1.873	рюкзак-синий	13.0	25.9	порода-в-тени	0.365	12.9	0.0	-1.0	1.0	bbox	19	114.0	114.0	121.0	1725,973,195,52	7202.7			
21	21	1.873	рюкзак-синий	8.0	44.3	снег-пересвеченный	0.776	83.1	1.0	-6.0	6.1	bbox	20	112.0	112.0	112.0	0,213,59,220	7132.8			
22	22	1.945	рюкзак-синий	12.0	34.5	порода-в-тени	0.639	4.3	0.0	-2.0	2.0	bbox	21	126.0	126.0	127.0	1665,917,255,124	7078.0			
23	23	1.893	рюкзак-синий	12.0	32.1	порода-в-тени	0.565	6.7	0.0	-2.0	2.0	bbox	22	164.0	155.0	168.0	1849,893,71,187	6720.3			
