track	t_best	t0	t1	bbox	score	lat	lon	alt
0	222.4	219.4	222.4	125,23,52,90	6694.8	39.4795616	73.5922396	5220.2
1	54.1	52.1	54.1	9,21,68,116	6634.5	39.4795590	73.5922405	5220.3
2	298.6	298.6	301.6	787,860,90,62	5875.8	39.4795590	73.5922430	5220.2
3	302.6	302.6	302.6	789,873,98,68	5676.5	39.4795598	73.5922428	5220.2
4	294.6	294.6	296.6	0,635,51,40	4344.9	39.4795587	73.5922428	5220.2
5	303.6	303.6	310.6	883,685,49,62	4062.1	39.4795599	73.5922425	5220.2
6	307.6	307.6	309.6	55,53,40,74	4022.6	39.4795601	73.5922415	5220.2
7	229.5	224.4	229.5	479,45,40,70	3886.0	39.4795622	73.5922418	5220.3
8	265.5	263.5	282.6	531,853,86,38	3795.3	39.4795589	73.5922411	5220.2
9	178.4	178.4	179.4	235,473,30,70	3679.1	39.4795598	73.5922402	5220.2
10	256.5	256.5	256.5	0,635,51,46	3668.0	39.4795596	73.5922409	5220.2
11	310.6	309.6	310.6	0,73,45,42	3656.6	39.4795600	73.5922410	5220.2
12	237.5	236.5	242.5	57,765,44,40	3584.4	39.4795621	73.5922419	5220.2
13	310.6	299.6	310.6	89,1015,42,48	3507.3	39.4795600	73.5922410	5220.2
14	299.6	299.6	299.6	785,939,81,38	3289.6	39.4795592	73.5922428	5220.2
15	180.4	180.4	181.4	469,491,34,41	3122.6	39.4795608	73.5922402	5220.2
16	304.6	299.6	310.6	281,647,40,39	2920.9	39.4795600	73.5922421	5220.2
17	331.7	331.7	331.7	723,1003,43,42	2910.3	39.4795578	73.5922392	5220.2
18	94.2	94.2	110.2	1830,216,81,93	2874.6	39.4795601	73.5922396	5220.2
19	296.6	279.6	296.6	861,687,45,45	2797.1	39.4795587	73.5922429	5220.2
20	297.6	297.6	297.6	817,827,74,40	2752.6	39.4795589	73.5922430	5220.2
21	83.2	83.2	84.2	0,367,61,48	2659.9	39.4795595	73.5922408	5220.2
22	280.6	279.6	282.6	0,27,25,52	2650.6	39.4795594	73.5922429	5220.2
23	88.2	86.2	88.2	0,881,18,52	2643.3	39.4795601	73.5922403	5220.2
24	36.1	34.1	49.1	887,536,36,38	2592.3	39.4795605	73.5922404	5220.3
25	52.1	39.1	53.1	206,313,32,51	2581.7	39.4795596	73.5922406	5220.3
26	82.2	82.2	83.2	0,353,39,37	2543.9	39.4795591	73.5922411	5220.2
27	272.5	262.5	284.6	875,263,56,25	2496.0	39.4795588	73.5922437	5220.2
28	340.7	340.7	340.7	1069,987,44,44	2490.6	39.4795577	73.5922397	5220.2
29	231.5	231.5	235.5	65,944,41,34	2447.0	39.4795623	73.5922420	5220.3
30	186.4	186.4	188.4	531,0,121,26	2426.3	39.4795614	73.5922403	5220.2
31	310.6	308.6	311.6	62,153,83,33	2402.6	39.4795600	73.5922410	5220.2
32	122.2	118.2	128.3	981,49,22,34	2331.6	39.4795596	73.5922401	5220.2
33	255.5	246.5	256.5	503,1015,58,26	2328.6	39.4795596	73.5922410	5220.2
34	163.3	163.3	166.3	935,277,42,46	2287.2	39.4795593	73.5922404	5220.2
35	33.1	33.1	34.1	1853,217,39,34	2270.9	39.4795601	73.5922399	5220.3
36	218.4	205.4	220.4	529,169,36,34	2226.3	39.4795611	73.5922387	5220.2
37	257.5	257.5	257.5	577,997,46,22	2225.0	39.4795591	73.5922408	5220.2
38	312.6	310.6	316.6	809,545,30,40	2212.0	39.4795597	73.5922414	5220.2
39	154.3	154.3	154.3	199,905,42,43	2185.2	39.4795596	73.5922394	5220.2
40	75.1	74.1	84.2	60,97,37,30	2135.9	39.4795581	73.5922426	5220.2
41	132.3	129.3	146.3	423,0,30,39	2126.5	39.4795595	73.5922419	5220.2
42	342.7	342.7	342.7	148,964,53,23	2120.5	39.4795574	73.5922397	5220.2
43	153.3	153.3	153.3	299,881,58,110	2114.0	39.4795596	73.5922396	5220.2
44	161.3	161.3	161.3	1068,727,37,68	2098.4	39.4795598	73.5922402	5220.2
45	130.3	129.3	132.3	268,17,22,40	2079.9	39.4795595	73.5922418	5220.2
46	259.5	250.5	261.5	639,845,34,39	2075.4	39.4795590	73.5922404	5220.2
47	4.0	4.0	4.0	1532,179,52,26	2066.4	39.4795579	73.5922402	5220.3
