track	t_best	t0	t1	bbox	score	lat	lon	alt
0	30.0	30.0	30.0	631,19,120,130	30692.0			
1	30.0	30.0	30.0	1873,0,47,99	6267.5			
2	30.0	30.0	30.0	401,221,80,85	4138.0			
3	12.0	12.0	12.0	1827,324,23,31	1989.7			
4	33.0	31.0	33.0	1857,1057,63,23	1840.4			
5	42.0	41.0	46.0	207,527,66,37	1386.5			
6	86.0	86.0	86.0	1641,541,18,64	1224.5			
7	85.0	85.0	85.0	1827,779,14,75	1215.6			
8	55.0	54.0	59.0	844,272,25,21	1201.0			
9	56.0	54.0	59.0	765,279,39,30	1098.3			
10	34.0	34.0	34.0	1769,1053,79,27	1096.8			
11	67.0	66.0	67.0	798,283,83,32	1055.1			
12	34.0	34.0	39.0	317,1047,37,33	1036.2			
13	57.0	53.0	57.0	243,526,40,23	997.8			
14	57.0	53.0	57.0	247,601,34,40	974.1			
15	34.0	34.0	37.0	363,1005,36,38	971.4			
16	61.0	61.0	61.0	55,1047,62,33	964.8			
17	44.0	43.0	44.0	730,339,37,20	841.2			
18	30.0	30.0	30.0	1897,186,23,23	828.8			
19	86.0	86.0	86.0	1619,61,17,88	789.4			
20	52.0	51.0	55.0	420,63,27,23	782.2			
21	41.0	40.0	45.0	1182,35,35,26	777.8			
22	17.0	17.0	17.0	185,883,40,11	775.1			
23	43.0	42.0	45.0	682,399,47,22	771.2			
24	31.0	31.0	31.0	1897,495,23,34	752.2			
25	85.0	85.0	85.0	1886,817,34,39	744.8			
26	56.0	53.0	56.0	35,883,56,16	695.2			
27	73.0	73.0	73.0	169,0,48,11	661.2			
28	39.0	39.0	39.0	603,500,21,19	632.6			
29	63.0	63.0	63.0	1903,74,17,37	623.5			
30	60.0	60.0	60.0	59,202,29,26	622.8			
31	49.0	49.0	49.0	665,165,36,18	588.1			
32	50.0	50.0	50.0	531,129,34,18	585.6			
33	85.0	85.0	85.0	1841,738,32,39	584.0			
34	34.0	34.0	34.0	1866,1029,54,20	579.7			
35	31.0	31.0	31.0	1906,587,14,37	571.6			
36	86.0	85.0	86.0	1607,0,12,59	569.0			
37	30.0	29.0	30.0	1665,49,30,8	565.5			
38	30.0	30.0	30.0	281,396,32,13	552.5			
39	60.0	60.0	60.0	725,71,44,10	548.6			
40	72.0	72.0	72.0	214,808,23,14	530.9			
41	41.0	39.0	44.0	1045,101,24,10	520.5			
42	40.0	40.0	46.0	229,343,20,16	510.4			
43	41.0	40.0	52.0	1227,9,22,10	484.4			
44	22.0	22.0	22.0	1859,1025,20,22	477.5			
45	30.0	30.0	31.0	473,380,23,10	473.1			
46	36.0	34.0	37.0	369,809,18,22	471.8			
47	75.0	74.0	75.0	5,167,38,12	470.6			
48	37.0	35.0	37.0	115,913,20,20	468.2			
49	1.0	1.0	1.0	297,183,40,22	463.0			
50	20.0	20.0	20.0	1803,1059,16,21	451.6			
51	49.0	48.0	49.0	615,187,26,16	439.0			
52	30.0	30.0	30.0	348,296,45,11	428.0			
53	20.0	18.0	20.0	1010,0,14,20	415.8			
54	73.0	73.0	73.0	27,55,49,17	408.0			
55	64.0	64.0	64.0	1498,92,25,17	406.9			
56	42.0	41.0	47.0	279,515,23,10	404.7			
57	26.0	26.0	27.0	569,13,30,6	388.9			
58	0.0	0.0	1.0	405,111,36,16	387.9			
59	41.0	39.0	44.0	1141,51,18,20	376.2			
60	48.0	47.0	48.0	597,141,26,16	373.5			
61	81.0	78.0	81.0	65,33,19,12	365.5			
62	64.0	64.0	64.0	1679,293,20,22	363.1			
63	34.0	34.0	37.0	185,771,16,16	357.7			
64	34.0	32.0	37.0	1479,375,28,6	347.4			
65	66.0	65.0	69.0	951,304,16,13	346.6			
66	59.0	59.0	59.0	15,140,21,19	343.8			
67	51.0	51.0	51.0	475,67,18,10	340.7			
68	22.0	22.0	22.0	1613,999,10,12	337.4			
69	0.0	0.0	1.0	543,29,20,12	328.2			
70	49.0	46.0	51.0	719,732,26,17	323.9			
71	30.0	28.0	30.0	350,33,13,13	319.5			
72	62.0	62.0	62.0	598,930,25,23	316.1			
73	75.0	74.0	75.0	253,63,20,13	313.1			
74	57.0	56.0	57.0	351,469,22,18	312.4			
75	48.0	48.0	48.0	669,17,30,21	301.8			
76	40.0	40.0	40.0	879,19,26,6	300.2			
77	47.0	47.0	47.0	615,47,21,12	284.9			
78	31.0	31.0	31.0	1810,639,9,12	283.8			
79	75.0	74.0	75.0	349,19,24,10	274.7			
80	38.0	38.0	41.0	149,79,20,12	272.9			
81	0.0	0.0	1.0	609,0,15,11	263.9			
82	30.0	30.0	30.0	319,219,6,18	263.9			
83	77.0	76.0	78.0	491,97,24,4	262.3			
84	65.0	65.0	65.0	1383,114,24,9	261.5			
85	86.0	86.0	86.0	1637,158,6,27	261.2			
86	75.0	74.0	75.0	109,129,27,11	257.3			
87	52.0	51.0	53.0	1207,111,22,16	247.7			
88	19.0	18.0	20.0	712,55,8,14	236.5			
89	56.0	55.0	59.0	807,261,20,16	229.2			
90	52.0	48.0	54.0	1111,159,22,16	226.7			
91	67.0	66.0	67.0	589,207,12,10	222.3			
92	43.0	39.0	45.0	1255,7,18,12	221.0			
93	85.0	85.0	85.0	1814,1020,31,10	218.2			
94	45.0	45.0	47.0	1100,669,8,17	217.5			
95	30.0	30.0	30.0	1887,111,16,14	217.2			
96	35.0	34.0	35.0	669,43,20,10	216.9			
97	42.0	42.0	48.0	1013,0,14,7	215.0			
98	65.0	65.0	66.0	1553,161,14,6	208.2			
99	23.0	23.0	23.0	510,193,14,9	202.4			
