track	t_best	t0	t1	bbox	length_px	score	lat	lon	alt
0	26.0	23.0	33.0	1330,128,320,40	320.0	7305.3	39.4790796	73.5923179	5287.8
1	30.0	30.0	33.0	1416,256,504,92	502.7	7157.2	39.4790800	73.5923178	5287.7
2	8.0	8.0	10.0	1410,66,164,16	162.0	6885.4	39.4790797	73.5923185	5287.7
3	72.1	71.1	72.1	500,152,392,62	392.3	5976.4	39.4790805	73.5923183	5287.7
4	13.0	13.0	14.0	1396,308,326,44	325.0	5755.9	39.4790794	73.5923186	5287.7
5	23.0	23.0	23.0	1476,188,444,118	448.2	5609.8	39.4790790	73.5923183	5287.7
6	71.1	71.1	71.1	586,194,298,58	299.2	5593.8	39.4790806	73.5923184	5287.7
7	23.0	23.0	23.0	1364,62,340,46	340.5	5589.3	39.4790790	73.5923183	5287.7
8	25.0	25.0	28.0	0,792,438,118	441.5	5501.8	39.4790796	73.5923179	5287.7
9	77.1	77.1	80.1	492,252,364,62	364.0	5439.5	39.4790804	73.5923184	5287.7
10	24.0	24.0	24.0	1562,164,298,64	297.1	5291.5	39.4790794	73.5923182	5287.7
11	17.0	16.0	17.0	438,972,260,32	257.7	5128.5	39.4790785	73.5923184	5287.7
12	22.0	19.0	22.0	1486,284,434,90	432.7	5122.0	39.4790791	73.5923184	5287.7
13	51.1	48.1	63.1	634,634,192,20	190.3	4998.6	39.4790801	73.5923180	5287.7
14	47.1	46.1	47.1	0,878,234,26	232.2	4807.3	39.4790798	73.5923178	5287.7
15	15.0	15.0	22.0	886,712,364,44	362.8	4721.6	39.4790789	73.5923184	5287.7
16	46.1	46.1	47.1	380,1036,194,30	192.8	4709.7	39.4790798	73.5923175	5287.7
17	5.0	0.0	6.0	552,618,174,22	172.1	4689.4	39.4790802	73.5923185	5287.7
18	15.0	15.0	15.0	518,938,210,28	208.0	4562.6	39.4790789	73.5923184	5287.7
19	16.0	16.0	17.0	0,1022,202,20	200.1	4297.5	39.4790786	73.5923185	5287.7
20	15.0	15.0	15.0	66,976,208,16	206.0	4260.5	39.4790789	73.5923184	5287.7
21	17.0	16.0	17.0	684,1038,192,42	193.7	4187.4	39.4790785	73.5923184	5287.7
22	64.1	48.1	65.1	980,32,220,44	218.3	3815.3	39.4790808	73.5923181	5287.7
23	68.1	64.1	69.1	680,84,152,30	151.1	3813.6	39.4790805	73.5923183	5287.6
24	23.0	23.0	23.0	1366,308,112,22	110.7	3714.1	39.4790790	73.5923183	5287.7
25	70.1	64.1	70.1	284,780,180,32	179.3	3627.0	39.4790806	73.5923183	5287.7
26	35.0	34.0	37.1	780,374,174,18	172.1	3583.2	39.4790802	73.5923175	5287.7
27	15.0	15.0	22.0	1706,86,214,88	215.1	3511.5	39.4790789	73.5923184	5287.7
28	79.1	77.1	79.1	834,172,128,28	127.3	3494.0	39.4790807	73.5923182	5287.7
29	79.1	79.1	79.1	1240,68,184,34	181.9	3457.2	39.4790807	73.5923182	5287.7
30	38.1	38.1	45.1	500,952,284,50	282.2	3444.4	39.4790796	73.5923174	5287.7
31	25.0	25.0	27.0	1006,972,202,52	205.2	3405.3	39.4790796	73.5923179	5287.7
32	14.0	13.0	14.0	692,764,172,16	170.0	3388.5	39.4790793	73.5923184	5287.7
33	25.0	25.0	28.0	22,908,256,30	254.5	3176.7	39.4790796	73.5923179	5287.7
34	25.0	25.0	28.0	242,478,194,36	192.4	3117.2	39.4790796	73.5923179	5287.7
35	32.0	30.0	33.0	746,928,264,40	262.9	3027.5	39.4790801	73.5923176	5287.7
36	70.1	64.1	70.1	698,356,200,62	203.6	3019.2	39.4790806	73.5923183	5287.7
37	15.0	15.0	15.0	716,996,142,36	143.2	3008.3	39.4790789	73.5923184	5287.7
38	25.0	24.0	30.0	1076,114,234,32	232.3	2963.4	39.4790796	73.5923179	5287.7
39	16.0	15.0	22.0	622,786,144,18	142.3	2879.2	39.4790786	73.5923185	5287.7
40	76.1	76.1	76.1	52,120,280,38	278.0	2806.0	39.4790803	73.5923184	5287.7
41	27.0	27.0	28.0	144,750,204,36	202.0	2784.5	39.4790797	73.5923182	5287.7
42	0.0	0.0	1.0	1512,888,190,60	196.7	2761.3	39.4790803	73.5923191	5287.7
43	29.0	29.0	29.0	1032,290,118,20	116.4	2732.0	39.4790800	73.5923180	5287.8
44	29.0	29.0	29.0	1128,330,174,26	171.8	2724.7	39.4790800	73.5923180	5287.8
45	15.0	15.0	22.0	1658,10,224,22	222.7	2720.5	39.4790789	73.5923184	5287.7
46	32.0	30.0	32.0	460,988,140,18	138.2	2691.1	39.4790801	73.5923176	5287.7
47	78.1	78.1	80.1	360,790,160,28	159.2	2685.8	39.4790804	73.5923184	5287.7
48	12.0	12.0	12.0	0,312,184,14	182.0	2669.0	39.4790794	73.5923185	5287.7
49	72.1	71.1	72.1	1148,762,292,98	303.1	2664.4	39.4790805	73.5923183	5287.7
50	74.1	73.1	76.1	322,150,152,22	151.0	2519.6	39.4790804	73.5923182	5287.7
51	29.0	29.0	29.0	1136,82,100,30	96.4	2519.2	39.4790800	73.5923180	5287.8
52	40.1	40.1	47.1	110,1008,142,20	140.0	2518.2	39.4790790	73.5923171	5287.7
53	31.0	31.0	33.0	164,44,98,18	95.8	2507.0	39.4790800	73.5923177	5287.7
54	46.1	46.1	47.1	256,546,252,24	250.1	2500.9	39.4790798	73.5923175	5287.7
55	28.0	26.0	28.0	284,646,204,34	202.5	2480.9	39.4790801	73.5923181	5287.7
56	28.0	27.0	28.0	58,816,210,44	211.4	2465.1	39.4790801	73.5923181	5287.7
57	52.1	48.1	63.1	514,1018,100,12	98.0	2460.0	39.4790802	73.5923179	5287.7
58	6.0	1.0	6.0	398,822,102,12	100.0	2459.9	39.4790801	73.5923185	5287.7
59	25.0	25.0	25.0	1722,70,104,18	102.8	2348.9	39.4790796	73.5923179	5287.7
60	72.1	71.1	76.1	452,224,216,32	214.0	2332.4	39.4790805	73.5923183	5287.7
61	20.0	13.0	21.0	76,74,136,16	134.0	2322.8	39.4790786	73.5923184	5287.7
62	79.1	77.1	79.1	864,472,160,34	160.1	2318.3	39.4790807	73.5923182	5287.7
63	44.1	44.1	47.1	142,764,234,26	232.0	2296.3	39.4790794	73.5923176	5287.7
