track	t_best	t0	t1	bbox	length_px	score	lat	lon	alt
0	114.1	114.1	117.1	1394,150,222,880	902.8	18438.5	39.5041214	73.5988397	4236.8
1	112.1	112.1	112.1	396,0,98,856	859.1	16453.3	39.5038643	73.5986290	4244.9
2	112.1	112.1	112.1	642,0,128,1080	1084.1	15590.0	39.5038643	73.5986290	4244.9
3	112.1	112.1	112.1	854,0,232,964	976.4	15299.5	39.5038643	73.5986290	4244.9
4	121.1	120.1	121.1	788,426,64,654	653.6	13940.9	39.5050337	73.5995863	4208.4
5	112.1	111.1	112.1	510,0,62,872	870.9	13356.8	39.5038643	73.5986290	4244.9
6	121.1	118.1	121.1	820,394,76,668	669.5	13017.5	39.5050337	73.5995863	4208.4
7	112.1	112.1	112.1	838,352,94,700	701.6	12688.7	39.5038643	73.5986290	4244.9
8	112.1	112.1	112.1	624,292,76,774	773.0	11751.3	39.5038643	73.5986290	4244.9
9	112.1	112.1	112.1	1086,190,102,766	767.2	11120.1	39.5038643	73.5986290	4244.9
10	114.1	114.1	114.1	580,0,148,682	686.9	10960.9	39.5041214	73.5988397	4236.8
11	121.1	121.1	121.1	1486,484,80,580	580.6	10480.6	39.5050337	73.5995863	4208.4
12	112.1	112.1	112.1	762,260,62,650	649.1	9906.1	39.5038643	73.5986290	4244.9
13	121.1	119.1	121.1	1182,390,62,418	420.0	9728.1	39.5050337	73.5995863	4208.4
14	112.1	112.1	112.1	942,0,94,506	510.8	9469.8	39.5038643	73.5986290	4244.9
15	114.1	114.1	114.1	992,548,120,520	528.7	9334.4	39.5041214	73.5988397	4236.8
16	15.0	15.0	18.0	1234,332,360,748	826.9	9196.4	39.4916315	73.5888172	4445.7
17	35.0	35.0	35.0	428,838,22,242	240.0	9030.8	39.4939478	73.5906556	4418.0
18	19.0	19.0	19.0	88,78,590,596	827.4	8395.9	39.4921507	73.5892280	4445.6
19	114.1	114.1	118.1	1442,596,76,432	433.9	8381.9	39.5041214	73.5988397	4236.8
20	114.1	114.1	114.1	822,386,118,418	429.7	8353.7	39.5041214	73.5988397	4236.8
21	114.1	114.1	114.1	708,324,124,502	501.9	8225.1	39.5041214	73.5988397	4236.8
22	49.0	46.0	49.0	852,66,82,346	349.9	8113.1	39.4957249	73.5921071	4367.8
23	15.0	14.0	15.0	1076,90,276,578	637.5	8099.7	39.4916315	73.5888172	4445.7
24	48.0	48.0	48.0	418,162,24,308	306.0	7938.4	39.4955998	73.5919992	4368.7
25	49.0	44.0	49.0	636,38,74,312	316.9	7926.6	39.4957249	73.5921071	4367.8
26	114.1	114.1	114.1	248,0,162,452	466.7	7779.9	39.5041214	73.5988397	4236.8
27	109.1	109.1	109.1	0,562,224,102	240.0	7751.5	39.5034795	73.5983145	4256.8
28	114.1	114.1	114.1	1226,0,182,460	480.5	7686.1	39.5041214	73.5988397	4236.8
29	22.0	20.0	22.0	1400,562,482,448	640.4	7549.7	39.4925385	73.5895354	4445.6
30	114.1	114.1	114.1	522,516,152,564	580.2	7522.6	39.5041214	73.5988397	4236.8
31	114.1	114.1	114.1	1318,596,90,484	489.1	7451.6	39.5041214	73.5988397	4236.8
32	38.0	38.0	38.0	644,0,134,366	385.9	7434.2	39.4943211	73.5909514	4406.0
33	19.0	19.0	19.0	250,98,358,308	469.4	7130.4	39.4921507	73.5892280	4445.6
34	121.1	121.1	121.1	1464,856,30,224	222.2	7098.0	39.5050337	73.5995863	4208.4
35	49.0	47.0	49.0	366,92,58,198	203.3	6782.8	39.4957249	73.5921071	4367.8
36	54.1	50.1	54.1	522,730,160,350	381.6	6722.2	39.4963582	73.5926541	4367.2
37	23.0	22.0	23.0	1370,722,438,358	539.7	6646.7	39.4926690	73.5896389	4445.6
38	34.0	34.0	34.0	648,12,72,354	355.8	6608.9	39.4938275	73.5905599	4422.0
39	49.0	49.0	49.0	1272,0,150,346	370.9	6192.2	39.4957249	73.5921071	4367.8
40	32.0	32.0	32.0	710,596,60,356	356.2	6184.1	39.4935985	73.5903783	4430.1
41	121.1	121.1	121.1	642,610,72,470	469.3	6157.1	39.5050337	73.5995863	4208.4
42	121.1	121.1	121.1	1406,452,68,290	292.2	6068.3	39.5050337	73.5995863	4208.4
43	121.1	121.1	121.1	1216,0,34,194	194.3	6031.9	39.5050337	73.5995863	4208.4
