track	t_best	t0	t1	bbox	score	lat	lon	alt
0	47.1	47.1	47.1	264,0,18,32	1337.1	39.4792606	73.5922981	5264.5
1	67.1	66.1	69.1	847,587,26,50	1287.0	39.4792611	73.5922989	5264.5
2	12.0	6.0	12.0	327,89,34,30	1040.1	39.4792606	73.5922961	5264.6
3	80.1	80.1	80.1	0,79,11,47	922.0	39.4792621	73.5922992	5264.5
4	53.1	51.1	53.1	737,17,22,22	562.0	39.4792612	73.5922988	5264.5
5	159.2	159.2	160.2	1394,1023,19,24	486.4	39.4791659	73.5921973	5247.5
6	160.2	160.2	160.2	1389,969,10,30	444.3	39.4791662	73.5921974	5247.5
7	12.0	8.0	13.0	345,137,30,24	409.8	39.4792606	73.5922961	5264.6
8	38.1	37.1	38.1	1657,9,20,11	270.3	39.4792596	73.5922975	5264.5
9	34.0	34.0	34.0	1897,197,14,16	268.1	39.4792592	73.5922973	5264.5
10	89.1	89.1	89.1	815,998,24,7	264.4	39.4792624	73.5922991	5264.5
11	34.0	34.0	34.0	1915,65,5,14	193.8	39.4792592	73.5922973	5264.5
12	57.1	56.1	57.1	1233,467,8,10	183.8	39.4792610	73.5922981	5264.5
13	62.1	62.1	64.1	368,506,17,7	176.9	39.4792609	73.5922986	5264.5
14	42.1	41.1	43.1	311,49,10,8	167.2	39.4792600	73.5922970	5264.5
15	154.2	154.2	154.2	296,232,7,11	157.6	39.4791665	73.5921979	5248.1
16	66.1	66.1	66.1	889,403,16,10	150.6	39.4792611	73.5922990	5264.5
17	53.1	51.1	53.1	721,49,10,8	150.5	39.4792612	73.5922988	5264.5
18	155.2	155.2	158.2	467,309,8,8	138.7	39.4791664	73.5921972	5247.4
19	5.0	5.0	8.0	257,425,16,12	132.7	39.4792600	73.5922959	5264.6
20	2.0	1.0	3.0	497,339,8,6	125.4	39.4792600	73.5922959	5264.5
21	11.0	9.0	11.0	433,165,10,4	123.4	39.4792607	73.5922960	5264.5
22	63.1	63.1	63.1	1625,170,8,7	122.6	39.4792607	73.5922988	5264.5
23	37.1	37.1	37.1	1715,27,10,6	120.7	39.4792596	73.5922975	5264.5
24	0.0	0.0	2.0	10,985,7,22	119.9	39.4792602	73.5922961	5264.6
25	54.1	51.1	54.1	1025,208,5,9	118.3	39.4792613	73.5922984	5264.5
26	67.1	67.1	67.1	921,1043,8,8	102.4	39.4792611	73.5922989	5264.5
27	0.0	0.0	1.0	137,249,8,8	96.2	39.4792602	73.5922961	5264.6
28	1.0	0.0	1.0	57,997,12,8	91.3	39.4792602	73.5922959	5264.5
29	11.0	4.0	11.0	347,63,7,5	84.0	39.4792607	73.5922960	5264.5
30	3.0	2.0	3.0	417,436,7,7	82.3	39.4792600	73.5922958	5264.6
31	43.1	43.1	44.1	248,148,9,5	82.1	39.4792603	73.5922970	5264.5
32	67.1	67.1	68.1	932,305,9,8	80.3	39.4792611	73.5922989	5264.5
33	20.0	20.0	20.0	1217,11,8,10	76.0	39.4792605	73.5922962	5264.5
34	41.1	41.1	41.1	1668,7,7,6	75.8	39.4792598	73.5922970	5264.5
35	163.2	163.2	163.2	1701,505,8,6	75.3	39.4791659	73.5921970	5247.5
36	129.2	129.2	129.2	140,505,9,8	75.1	39.4792620	73.5922984	5264.4
37	48.1	48.1	48.1	1295,17,14,4	74.2	39.4792607	73.5922983	5264.5
38	127.2	124.2	127.2	1853,327,8,5	73.6	39.4792624	73.5922983	5264.5
39	163.2	163.2	163.2	35,641,2,15	73.4	39.4791659	73.5921970	5247.5
40	67.1	66.1	67.1	753,369,8,8	72.7	39.4792611	73.5922989	5264.5
41	63.1	63.1	63.1	265,395,8,6	71.8	39.4792607	73.5922988	5264.5
42	70.1	70.1	70.1	673,945,8,8	71.3	39.4792611	73.5922987	5264.5
43	37.1	37.1	37.1	1654,278,11,3	71.2	39.4792596	73.5922975	5264.5
44	156.2	156.2	156.2	764,223,4,10	69.1	39.4791668	73.5921965	5247.3
45	127.2	127.2	127.2	1917,281,3,8	69.0	39.4792624	73.5922983	5264.5
46	69.1	67.1	69.1	883,9,4,8	68.1	39.4792611	73.5922988	5264.5
47	10.0	8.0	11.0	105,543,4,8	67.3	39.4792603	73.5922960	5264.5
48	55.1	55.1	55.1	1834,699,9,6	65.2	39.4792612	73.5922983	5264.5
49	109.2	109.2	109.2	1167,1057,4,8	64.3	39.4792631	73.5922989	5264.5
50	54.1	53.1	54.1	708,203,5,6	64.2	39.4792613	73.5922984	5264.5
51	48.1	48.1	48.1	1385,9,8,6	63.9	39.4792607	73.5922983	5264.5
52	119.2	117.2	122.2	0,209,5,8	63.1	39.4792625	73.5922986	5264.5
53	156.2	156.2	156.2	273,63,5,4	62.9	39.4791668	73.5921965	5247.3
54	30.0	30.0	30.0	1874,102,6,4	60.9	39.4792597	73.5922965	5264.5
55	55.1	55.1	55.1	78,0,3,8	59.5	39.4792612	73.5922983	5264.5
56	67.1	67.1	67.1	665,639,8,4	57.6	39.4792611	73.5922989	5264.5
57	72.1	72.1	72.1	53,817,8,4	56.5	39.4792613	73.5922987	5264.5
58	71.1	71.1	71.1	1145,1077,8,3	55.4	39.4792611	73.5922987	5264.5
59	51.1	51.1	52.1	753,225,4,8	53.2	39.4792611	73.5922986	5264.5
60	160.2	160.2	160.2	0,677,9,6	53.0	39.4791662	73.5921974	5247.5
61	71.1	71.1	71.1	93,796,7,9	51.3	39.4792611	73.5922987	5264.5
62	49.1	49.1	49.1	817,673,4,4	51.0	39.4792608	73.5922985	5264.5
63	73.1	73.1	73.1	995,311,6,8	49.4	39.4792613	73.5922988	5264.5
64	132.2	132.2	132.2	22,538,7,6	48.5	39.4792619	73.5922979	5264.5
65	3.0	2.0	3.0	507,419,4,4	48.1	39.4792600	73.5922958	5264.6
66	42.1	42.1	46.1	1715,273,7,6	48.1	39.4792600	73.5922970	5264.5
67	1.0	1.0	3.0	637,681,4,4	47.9	39.4792602	73.5922959	5264.5
68	0.0	0.0	0.0	433,201,8,2	46.6	39.4792602	73.5922961	5264.6
69	75.1	75.1	75.1	639,170,4,4	46.1	39.4792615	73.5922988	5264.5
70	26.0	26.0	26.0	1907,339,4,4	46.0	39.4792600	73.5922966	5264.5
71	39.1	38.1	39.1	541,252,4,4	44.9	39.4792593	73.5922973	5264.5
72	72.1	72.1	72.1	873,851,4,6	44.5	39.4792613	73.5922987	5264.5
73	5.0	5.0	5.0	601,225,8,2	43.8	39.4792600	73.5922959	5264.6
74	2.0	2.0	2.0	625,483,8,2	43.4	39.4792600	73.5922959	5264.5
75	39.1	39.1	39.1	416,184,4,4	43.0	39.4792593	73.5922973	5264.5
76	144.2	144.2	144.2	155,393,2,8	41.8	39.4791661	73.5921999	5258.0
77	47.1	47.1	47.1	1367,439,9,2	41.4	39.4792606	73.5922981	5264.5
78	125.2	125.2	125.2	333,545,4,6	41.4	39.4792623	73.5922985	5264.5
79	10.0	10.0	10.0	17,591,8,2	40.4	39.4792603	73.5922960	5264.5
80	47.1	47.1	47.1	1177,355,8,4	40.0	39.4792606	73.5922981	5264.5
81	57.1	57.1	57.1	377,271,4,10	39.7	39.4792610	73.5922981	5264.5
82	59.1	59.1	59.1	1809,1065,4,4	39.2	39.4792608	73.5922982	5264.5
83	39.1	39.1	39.1	486,284,5,4	37.4	39.4792593	73.5922973	5264.5
84	51.1	51.1	51.1	69,97,2,6	37.2	39.4792611	73.5922986	5264.5
85	156.2	156.2	156.2	305,17,5,3	36.6	39.4791668	73.5921965	5247.3
86	30.0	30.0	30.0	1785,21,6,4	36.4	39.4792597	73.5922965	5264.5
87	0.0	0.0	4.0	229,847,9,2	36.2	39.4792602	73.5922961	5264.6
88	28.0	28.0	28.0	1631,809,3,7	36.2	39.4792598	73.5922964	5264.5
89	82.1	82.1	82.1	1289,157,8,2	36.1	39.4792624	73.5922989	5264.5
90	118.2	118.2	120.2	217,121,2,8	36.1	39.4792626	73.5922986	5264.5
91	125.2	125.2	125.2	137,489,8,2	35.7	39.4792623	73.5922985	5264.5
92	67.1	67.1	67.1	841,523,6,6	35.6	39.4792611	73.5922989	5264.5
93	121.2	121.2	121.2	69,685,4,4	35.3	39.4792627	73.5922985	5264.5
94	75.1	75.1	75.1	943,631,4,6	35.0	39.4792615	73.5922988	5264.5
95	67.1	67.1	67.1	827,371,6,2	34.7	39.4792611	73.5922989	5264.5
96	54.1	54.1	54.1	1075,103,6,2	34.3	39.4792613	73.5922984	5264.5
97	125.2	125.2	125.2	181,593,4,8	33.6	39.4792623	73.5922985	5264.5
98	11.0	11.0	11.0	129,17,3,4	32.9	39.4792607	73.5922960	5264.5
99	125.2	125.2	125.2	1678,361,3,4	32.6	39.4792623	73.5922985	5264.5
100	39.1	39.1	39.1	351,168,3,3	32.1	39.4792593	73.5922973	5264.5
101	74.1	74.1	74.1	869,697,2,8	32.0	39.4792614	73.5922989	5264.5
102	154.2	154.2	154.2	839,154,2,7	31.7	39.4791665	73.5921979	5248.1
103	30.0	30.0	30.0	1801,249,6,4	31.2	39.4792597	73.5922965	5264.5
104	142.2	142.2	142.2	19,659,6,6	31.1	39.4791670	73.5922004	5258.0
105	70.1	70.1	70.1	715,1001,6,2	31.0	39.4792611	73.5922987	5264.5
106	41.1	41.1	41.1	372,355,3,6	30.7	39.4792598	73.5922970	5264.5
107	117.2	117.2	118.2	125,827,4,4	30.5	39.4792627	73.5922987	5264.5
108	123.2	123.2	123.2	117,361,2,8	30.4	39.4792626	73.5922983	5264.5
109	119.2	119.2	121.2	135,270,5,5	30.1	39.4792625	73.5922986	5264.5
110	117.2	116.2	120.2	53,721,4,4	30.0	39.4792627	73.5922987	5264.5
111	51.1	51.1	51.1	589,881,6,4	29.7	39.4792611	73.5922986	5264.5
112	59.1	59.1	59.1	1631,873,2,6	29.2	39.4792608	73.5922982	5264.5
113	109.2	109.2	109.2	1915,1011,2,6	28.9	39.4792631	73.5922989	5264.5
114	122.2	122.2	122.2	387,397,3,4	28.1	39.4792626	73.5922983	5264.5
115	5.0	5.0	8.0	361,687,8,2	28.0	39.4792600	73.5922959	5264.6
116	117.2	117.2	117.2	213,291,4,3	27.4	39.4792627	73.5922987	5264.5
117	48.1	48.1	48.1	1329,65,4,2	27.3	39.4792607	73.5922983	5264.5
118	57.1	57.1	57.1	1249,433,2,5	26.6	39.4792610	73.5922981	5264.5
119	74.1	74.1	74.1	1017,645,6,2	26.6	39.4792614	73.5922989	5264.5
120	118.2	118.2	118.2	19,137,2,8	26.5	39.4792626	73.5922986	5264.5
121	125.2	125.2	125.2	189,997,2,6	26.4	39.4792623	73.5922985	5264.5
122	145.2	145.2	145.2	465,505,8,2	26.3	39.4791665	73.5921999	5258.0
123	22.0	22.0	22.0	1265,521,2,8	26.2	39.4792606	73.5922964	5264.5
124	56.1	55.1	56.1	695,451,2,4	26.2	39.4792612	73.5922981	5264.5
125	121.2	119.2	121.2	28,588,3,5	26.1	39.4792627	73.5922985	5264.5
126	129.2	129.2	129.2	1221,145,4,6	25.8	39.4792620	73.5922984	5264.4
127	3.0	1.0	3.0	375,133,6,2	24.8	39.4792600	73.5922958	5264.6
128	95.1	95.1	95.1	721,155,4,2	24.8	39.4792627	73.5922988	5264.5
129	75.1	75.1	75.1	761,783,6,2	24.4	39.4792615	73.5922988	5264.5
130	95.1	95.1	95.1	667,901,2,6	24.4	39.4792627	73.5922988	5264.5
131	114.2	114.2	114.2	977,45,2,6	24.4	39.4792625	73.5922983	5264.5
132	160.2	160.2	160.2	225,491,8,2	24.3	39.4791662	73.5921974	5247.5
