t	f_px	dist_m	gsd_cm	obj8px_cm	status
0.0	2827	68	2.4	19	ok
2.0	2827	66	2.3	19	ok
4.0	2827	69	2.4	20	ok
6.0	2827	71	2.5	20	ok
8.0					no_focal
10.0					no_focal
12.0	15686	66	0.4	3	ok
14.0	15686	64	0.4	3	ok
16.0	15686	63	0.4	3	ok
18.0	15686	65	0.4	3	ok
20.0	15686	69	0.4	4	ok
22.0					no_focal
24.0					no_focal
26.0					no_focal
28.0					no_focal
30.0					no_focal
32.0					no_focal
34.0	12763	77	0.6	5	ok
36.0	12763	77	0.6	5	ok
38.0	12763	81	0.6	5	ok
40.0	12763	85	0.7	5	ok
42.0	12763	86	0.7	5	ok
44.0	12763	86	0.7	5	ok
46.0	12763	86	0.7	5	ok
48.0	12763	86	0.7	5	ok
50.0	12763	87	0.7	5	ok
52.0	12763	91	0.7	6	ok
54.0					no_focal
56.0					no_focal
58.0					no_focal
60.0					no_focal
62.0	15808	92	0.6	5	ok
64.0	15808	94	0.6	5	ok
66.0	15808	96	0.6	5	ok
68.0	15808	96	0.6	5	ok
70.0	15808	96	0.6	5	ok
72.0	15808	97	0.6	5	ok
74.0					no_focal
76.0					no_focal
78.0					no_focal
80.0					no_focal
82.0					no_focal
84.0					no_focal
86.0					no_focal
88.0					no_focal
