t	f_px	dist_m	gsd_cm	obj8px_cm	status
0.0	2917	21	0.7	6	ok
2.0	2917	21	0.7	6	ok
4.0	2917	22	0.7	6	ok
6.0	2917	23	0.8	6	ok
8.0	2917	23	0.8	6	ok
10.0	2917	25	0.9	7	ok
12.0	2932	28	0.9	8	ok
14.0	2932	25	0.9	7	ok
16.0	2932	26	0.9	7	ok
18.0	2948	23	0.8	6	ok
20.0	3116	24	0.8	6	ok
22.0	3285	23	0.7	6	ok
24.0	3116	23	0.7	6	ok
26.0	2948	23	0.8	6	ok
28.0	2948	23	0.8	6	ok
30.0	3147	23	0.7	6	ok
32.0	3347	23	0.7	5	ok
34.0	3398	23	0.7	5	ok
36.0	3398	23	0.7	5	ok
38.0	3688	25	0.7	5	ok
40.0					no_focal
42.0					no_focal
44.0	3688	23	0.6	5	ok
46.0	3398	23	0.7	5	ok
48.0	3398	23	0.7	5	ok
50.0	3398	23	0.7	5	ok
52.0	3347	23	0.7	5	ok
54.0	3302	23	0.7	6	ok
56.0	3347	23	0.7	6	ok
58.0	3328	23	0.7	6	ok
60.0					no_focal
62.0					no_focal
64.0					no_focal
66.0	3011	23	0.8	6	ok
68.0	3011	23	0.8	6	ok
70.0	3011	23	0.8	6	ok
72.0	3134	22	0.7	6	ok
74.0					no_focal
76.0	3011	16	0.5	4	ok
78.0	2988	15	0.5	4	ok
80.0	2988	15	0.5	4	ok
82.0	3011	16	0.5	4	ok
84.0	3134	16	0.5	4	ok
86.0					no_focal
88.0	3313	16	0.5	4	ok
90.0	3313	16	0.5	4	ok
92.0	3368	16	0.5	4	ok
94.0					no_focal
96.0	3368	16	0.5	4	ok
98.0					no_focal
100.0					no_focal
102.0					no_focal
104.0					no_focal
106.0					no_focal
108.0	7224	16	0.2	2	ok
110.0	7224	16	0.2	2	ok
112.0	8830	16	0.2	1	ok
114.0	8830	16	0.2	1	ok
116.0	8830	17	0.2	1	ok
118.0	10367	17	0.2	1	ok
120.0	8830	17	0.2	2	ok
122.0	8830	17	0.2	2	ok
