t	f_px	dist_m	gsd_cm	obj8px_cm	status
0.0					no_focal
2.0					no_focal
4.0	15357	58	0.4	3	ok
6.0	15357	57	0.4	3	ok
8.0	15357	55	0.4	3	ok
10.0	15357	54	0.4	3	ok
12.0	15357	53	0.3	3	ok
14.0	15357	53	0.3	3	ok
16.0	15357	55	0.4	3	ok
18.0	15357	57	0.4	3	ok
20.0	15357	59	0.4	3	ok
22.0	15357	61	0.4	3	ok
24.0	15357	64	0.4	3	ok
26.0					no_focal
28.0					no_focal
30.0					no_focal
32.0					no_focal
34.0					no_focal
36.0					no_focal
38.0					no_focal
40.0					no_focal
42.0					no_focal
44.0	6600	62	0.9	8	ok
46.0	6600	63	1.0	8	ok
48.0	6600	64	1.0	8	ok
50.0	6600	69	1.0	8	ok
52.0	6600	70	1.1	8	ok
54.0	6600	72	1.1	9	ok
56.0	6600	75	1.1	9	ok
58.0	6600	80	1.2	10	ok
60.0	6600	90	1.4	11	ok
62.0	6600	95	1.4	11	ok
64.0	6600	100	1.5	12	ok
66.0					no_focal
68.0	13360	104	0.8	6	ok
70.0	13360	112	0.8	7	ok
72.0	13360	116	0.9	7	ok
74.0	13360	123	0.9	7	ok
76.0	13360	128	1.0	8	ok
78.0	13360	134	1.0	8	ok
80.0	13360	134	1.0	8	ok
82.0	13360	137	1.0	8	ok
84.0	13360	148	1.1	9	ok
86.0	13360	181	1.4	11	ok
88.0	13360	193	1.4	12	ok
90.0	13360	199	1.5	12	ok
92.0					no_focal
94.0					no_focal
96.0					no_focal
98.0	7874	205	2.6	21	ok
100.0	7874	199	2.5	20	ok
102.0	7874	215	2.7	22	ok
104.0	7874	247	3.1	25	ok
106.0	7874	233	3.0	24	ok
108.0	7874	247	3.1	25	ok
110.0	7874	263	3.3	27	ok
112.0	7874	279	3.5	28	ok
114.0	7874	286	3.6	29	ok
116.0	14181	308	2.2	17	ok
118.0	14478	316	2.2	17	ok
120.0	14181	306	2.2	17	ok
122.0	14473	303	2.1	17	ok
124.0	14473	308	2.1	17	ok
126.0	14181	282	2.0	16	ok
128.0	14181	295	2.1	17	ok
130.0	14181	285	2.0	16	ok
132.0	14181	286	2.0	16	ok
134.0	14181	286	2.0	16	ok
136.0	14181	301	2.1	17	ok
138.0	14181	309	2.2	17	ok
140.0	14473	322	2.2	18	ok
142.0	14473	250	1.7	14	ok
144.0	14473	322	2.2	18	ok
146.0	14181	307	2.2	17	ok
148.0	14233	308	2.2	17	ok
150.0	14233	243	1.7	14	ok
152.0	14233	235	1.7	13	ok
