t	f_px	dist_m	gsd_cm	obj8px_cm	status
0.0					no_focal
2.0					no_focal
4.0	2483	36	1.5	12	ok
6.0	2483	36	1.5	12	ok
8.0	2483	37	1.5	12	ok
10.0					no_focal
12.0	7918	37	0.5	4	ok
14.0	7918	37	0.5	4	ok
16.0	7918	38	0.5	4	ok
18.0					no_focal
20.0					no_focal
22.0					no_focal
24.0					no_focal
26.0					no_focal
28.0					no_focal
30.0					no_focal
32.0					no_focal
34.0					no_focal
36.0					no_focal
38.0	3159	48	1.5	12	ok
40.0	3159	61	1.9	16	ok
42.0	3159	92	2.9	23	ok
44.0	3159	96	3.0	24	ok
46.0	3159	100	3.2	25	ok
48.0	3159	100	3.2	25	ok
