t	f_px	dist_m	gsd_cm	obj8px_cm	status
136.0	2912	439	15.1	121	ok
138.0	2912	452	15.5	124	ok
140.0	2912	362	12.4	99	ok
142.0	3234	377	11.7	93	ok
144.0	2963	387	13.0	104	ok
146.0	2912	396	13.6	109	ok
148.0	2912	407	14.0	112	ok
150.0	2861	418	14.6	117	ok
152.0	2861	416	14.5	116	ok
154.0	2861	417	14.6	117	ok
156.0	3184	419	13.2	105	ok
158.0	2861	421	14.7	118	ok
160.0	2957	423	14.3	115	ok
162.0	2408	424	17.6	141	ok
164.0	2408	472	19.6	157	ok
166.0	2408	474	19.7	157	ok
168.0	2957	483	16.3	131	ok
170.0	2408	492	20.4	163	ok
172.0	2408	499	20.7	166	ok
174.0	2408	509	21.2	169	ok
176.0	2367	518	21.9	175	ok
178.0	2325	525	22.6	181	ok
180.0	2325	525	22.6	181	ok
182.0	2272	521	22.9	184	ok
184.0	2218	513	23.1	185	ok
186.0	2218	547	24.7	197	ok
188.0	2059	482	23.4	187	ok
190.0	2059	492	23.9	191	ok
192.0	2059	481	23.4	187	ok
194.0	2059	478	23.2	186	ok
196.0	2059	408	19.8	159	ok
198.0	2059	386	18.7	150	ok
200.0	2059	390	18.9	152	ok
202.0	2059	390	18.9	151	ok
204.0	2059	389	18.9	151	ok
206.0	2059	388	18.9	151	ok
208.0	1759	390	22.2	177	ok
210.0	1843	394	21.4	171	ok
212.0	1927	400	20.8	166	ok
214.0	2143	407	19.0	152	ok
216.0	2359	413	17.5	140	ok
218.0	2380	417	17.5	140	ok
220.0	2362	420	17.8	142	ok
222.0	2381	421	17.7	141	ok
224.0	2381	420	17.7	141	ok
226.0	2401	419	17.5	140	ok
228.0	2381	416	17.5	140	ok
230.0	2381	412	17.3	138	ok
232.0	2401	407	16.9	136	ok
234.0	2401	399	16.6	133	ok
236.0	2401	356	14.8	119	ok
238.0	2401	347	14.5	116	ok
240.0	2381	336	14.1	113	ok
242.0	2401	327	13.6	109	ok
244.0	2552	313	12.3	98	ok
246.0	2703	298	11.0	88	ok
248.0	2810	287	10.2	82	ok
250.0	2921	278	9.5	76	ok
252.0	2960	268	9.1	73	ok
254.0	2960	268	9.1	72	ok
256.0	2924	268	9.2	73	ok
258.0	2923	268	9.2	73	ok
260.0	2960	288	9.7	78	ok
262.0	2923	338	11.6	93	ok
264.0	2921	345	11.8	95	ok
266.0	2923	363	12.4	99	ok
268.0	2924	396	13.5	108	ok
270.0	2923	425	14.5	116	ok
272.0	2960	466	15.7	126	ok
274.0	2960	500	16.9	135	ok
276.0	2960	526	17.8	142	ok
278.0	2960	549	18.6	148	ok
280.0	2995	572	19.1	153	ok
282.0	2996	604	20.2	161	ok
284.0	2995	659	22.0	176	ok
286.0	3005	719	23.9	191	ok
288.0	2995	755	25.2	202	ok
290.0	2958	461	15.6	125	ok
292.0	2921	343	11.7	94	ok
294.0	2909	341	11.7	94	ok
296.0	2827	331	11.7	94	ok
298.0	2880	312	10.8	87	ok
300.0	2880	286	9.9	80	ok
302.0	3088	267	8.6	69	ok
304.0	3160	242	7.7	61	ok
306.0	3160	222	7.0	56	ok
308.0	3160	208	6.6	53	ok
310.0	3201	193	6.0	48	ok
312.0	3201	160	5.0	40	ok
314.0	3243	154	4.8	38	ok
316.0	4206	139	3.3	26	ok
318.0	3243	125	3.9	31	ok
320.0	3243	120	3.7	30	ok
322.0	3201	137	4.3	34	ok
324.0	3201	138	4.3	34	ok
326.0	3243	138	4.3	34	ok
328.0	3243	139	4.3	34	ok
330.0	3243	139	4.3	34	ok
332.0	3243	140	4.3	35	ok
334.0	4206	141	3.3	27	ok
336.0	4206	147	3.5	28	ok
338.0	5168	144	2.8	22	ok
340.0	5450	144	2.6	21	ok
342.0	5168	164	3.2	25	ok
344.0	5168	150	2.9	23	ok
346.0	5450	155	2.8	23	ok
348.0	5450	153	2.8	22	ok
350.0	5450	153	2.8	22	ok
