t	f_px	dist_m	gsd_cm	obj8px_cm	status
0.0	6910	66	1.0	8	ok
2.0	6990	66	0.9	8	ok
4.0	6990	72	1.0	8	ok
6.0	7069	73	1.0	8	ok
8.0	6990	68	1.0	8	ok
10.0	6910	67	1.0	8	ok
12.0	6910	66	1.0	8	ok
14.0	6910	65	0.9	8	ok
16.0	6887	64	0.9	7	ok
18.0	6864	63	0.9	7	ok
20.0	6833	62	0.9	7	ok
22.0	6801	62	0.9	7	ok
24.0	6800	61	0.9	7	ok
26.0	6798	61	0.9	7	ok
28.0	6798	60	0.9	7	ok
30.0	6798	60	0.9	7	ok
32.0	6798	59	0.9	7	ok
34.0	5101	59	1.1	9	ok
36.0	3405	58	1.7	14	ok
38.0	3277	58	1.8	14	ok
40.0	3148	58	1.8	15	ok
42.0	3123	58	1.9	15	ok
44.0	3123	58	1.9	15	ok
46.0	3098	58	1.9	15	ok
48.0	3092	59	1.9	15	ok
50.0	3086	59	1.9	15	ok
