t	f_px	dist_m	gsd_cm	obj8px_cm	status
0.0	14907	17	0.1	1	ok
2.0	14907	17	0.1	1	ok
4.0	14907	17	0.1	1	ok
6.0	14907	17	0.1	1	ok
8.0	14344	17	0.1	1	ok
10.0	14344	17	0.1	1	ok
12.0	14344	18	0.1	1	ok
14.0	14344	18	0.1	1	ok
16.0	14344	18	0.1	1	ok
18.0	14344	18	0.1	1	ok
20.0	14344	18	0.1	1	ok
22.0	13781	18	0.1	1	ok
24.0	13695	18	0.1	1	ok
26.0	13695	18	0.1	1	ok
28.0	13695	18	0.1	1	ok
30.0	13781	18	0.1	1	ok
32.0					no_focal
34.0					no_focal
36.0	13781	18	0.1	1	ok
38.0	13695	18	0.1	1	ok
40.0	13695	18	0.1	1	ok
42.0	13610	18	0.1	1	ok
44.0	13610	18	0.1	1	ok
46.0	13610	18	0.1	1	ok
48.0	12766	19	0.1	1	ok
50.0	12766	19	0.1	1	ok
52.0	12766	19	0.1	1	ok
54.0	12766	19	0.1	1	ok
56.0	11922	19	0.2	1	ok
58.0	11922	19	0.2	1	ok
60.0	11922	19	0.2	1	ok
62.0	10956	19	0.2	1	ok
64.0	10956	20	0.2	1	ok
66.0	11922	20	0.2	1	ok
68.0	11922	20	0.2	1	ok
70.0	11922	20	0.2	1	ok
72.0	11922	20	0.2	1	ok
74.0	11922	20	0.2	1	ok
76.0	10956	17	0.2	1	ok
78.0	11922	19	0.2	1	ok
80.0	9437	20	0.2	2	ok
82.0	8721	21	0.2	2	ok
84.0	7613	18	0.2	2	ok
86.0	7570	18	0.2	2	ok
88.0	7570	22	0.3	2	ok
90.0	7570	22	0.3	2	ok
92.0	7570	22	0.3	2	ok
94.0	7570	22	0.3	2	ok
96.0	7613	22	0.3	2	ok
98.0	7613	22	0.3	2	ok
100.0	7613	21	0.3	2	ok
102.0	7613	20	0.3	2	ok
104.0	7613	21	0.3	2	ok
106.0	7570	21	0.3	2	ok
108.0	7570	21	0.3	2	ok
110.0	7570	21	0.3	2	ok
112.0	7570	20	0.3	2	ok
114.0	7570	19	0.3	2	ok
116.0	7570	17	0.2	2	ok
118.0	7570	16	0.2	2	ok
