t	f_px	dist_m	gsd_cm	obj8px_cm	status
138.0	1537	452	29.4	235	ok
140.0	1537	362	23.5	188	ok
142.0	1558	378	24.2	194	ok
144.0	1548	387	25.0	200	ok
146.0	1558	397	25.5	204	ok
148.0	1558	407	26.1	209	ok
150.0	1624	418	25.7	206	ok
152.0	1624	416	25.6	205	ok
154.0	1624	418	25.7	206	ok
156.0	1690	419	24.8	198	ok
158.0	1606	421	26.2	210	ok
160.0	1690	424	25.1	201	ok
162.0	1574	424	27.0	216	ok
164.0	1574	471	29.9	240	ok
166.0	1690	474	28.1	224	ok
168.0	1839	483	26.3	210	ok
170.0	1839	492	26.8	214	ok
172.0	1839	499	27.2	217	ok
174.0	1839	510	27.7	222	ok
176.0					no_focal
178.0					no_focal
180.0					no_focal
182.0					no_focal
184.0	1690	512	30.3	242	ok
186.0	1504	547	36.4	291	ok
188.0	2383	481	20.2	161	ok
190.0	2383	491	20.6	165	ok
192.0	2383	481	20.2	161	ok
194.0	2383	478	20.1	161	ok
196.0	2383	407	17.1	136	ok
198.0	2383	386	16.2	130	ok
200.0	2383	390	16.4	131	ok
202.0	2383	390	16.4	131	ok
204.0	2383	389	16.3	131	ok
206.0	1504	388	25.8	207	ok
208.0					no_focal
210.0					no_focal
212.0					no_focal
214.0	1125	407	36.2	290	ok
216.0					no_focal
218.0					no_focal
220.0	1232	420	34.1	273	ok
222.0	1214	421	34.7	277	ok
224.0	1214	420	34.6	277	ok
226.0	1196	419	35.0	280	ok
228.0	1196	416	34.8	278	ok
230.0	1196	412	34.4	275	ok
232.0	1214	406	33.5	268	ok
234.0	1214	399	32.9	263	ok
236.0	1214	355	29.2	234	ok
238.0	1214	347	28.6	229	ok
240.0	1232	335	27.2	218	ok
242.0	1214	326	26.9	215	ok
244.0	1232	312	25.3	203	ok
246.0	1270	297	23.4	187	ok
248.0	1309	286	21.8	175	ok
250.0	1365	278	20.4	163	ok
252.0	1420	268	18.9	151	ok
254.0	1471	268	18.2	146	ok
256.0	1501	268	17.9	143	ok
258.0	1515	268	17.7	142	ok
260.0	1531	288	18.8	151	ok
262.0	1534	339	22.1	177	ok
264.0	1532	345	22.5	180	ok
266.0	1534	364	23.8	190	ok
268.0	1534	397	25.9	207	ok
270.0	1532	426	27.8	223	ok
272.0	1536	467	30.4	243	ok
274.0	1536	500	32.6	261	ok
276.0	1536	526	34.3	274	ok
278.0	1536	550	35.8	286	ok
280.0	1538	573	37.2	298	ok
282.0	1542	605	39.2	314	ok
284.0	1545	660	42.7	342	ok
286.0	1550	720	46.4	372	ok
288.0	1554	755	48.6	389	ok
290.0	1550	450	29.0	232	ok
292.0	1545	343	22.2	177	ok
294.0	1538	340	22.1	177	ok
296.0	1527	331	21.7	173	ok
298.0	1538	311	20.2	161	ok
300.0	1538	285	18.5	148	ok
302.0	1512	266	17.6	141	ok
304.0	1545	241	15.6	125	ok
306.0	1479	221	15.0	120	ok
308.0	1460	207	14.2	113	ok
310.0	1479	192	13.0	104	ok
312.0	1440	159	11.1	88	ok
314.0	1460	154	10.6	85	ok
316.0	1479	139	9.4	75	ok
318.0	1545	124	8.0	64	ok
320.0	1545	121	7.8	62	ok
322.0	1611	137	8.5	68	ok
324.0	1611	138	8.5	68	ok
326.0	1545	138	8.9	72	ok
328.0	1545	139	9.0	72	ok
330.0	1545	139	9.0	72	ok
332.0	1545	140	9.1	72	ok
334.0	1611	141	8.7	70	ok
336.0	1611	147	9.1	73	ok
338.0	1611	144	8.9	71	ok
340.0	1525	144	9.4	75	ok
342.0	1525	164	10.7	86	ok
344.0	1525	150	9.9	79	ok
346.0	1611	155	9.6	77	ok
348.0	1639	153	9.3	75	ok
350.0	1639	153	9.3	75	ok
