t	f_px	dist_m	gsd_cm	obj8px_cm	status
0.0	2843	150	5.3	42	ok
2.0	2843	150	5.3	42	ok
4.0	2843	143	5.0	40	ok
6.0	2932	138	4.7	38	ok
8.0	2932	138	4.7	38	ok
10.0	2932	138	4.7	38	ok
12.0	2932	138	4.7	38	ok
14.0	2932	138	4.7	38	ok
16.0	2932	140	4.8	38	ok
18.0	2932	139	4.7	38	ok
20.0	2932	139	4.7	38	ok
22.0	2932	139	4.7	38	ok
24.0	2987	139	4.6	37	ok
26.0	3042	139	4.6	37	ok
28.0	3042	140	4.6	37	ok
30.0	3042	141	4.6	37	ok
32.0	3042	143	4.7	37	ok
34.0	3067	144	4.7	38	ok
36.0	3091	146	4.7	38	ok
38.0					no_focal
40.0					no_focal
42.0					no_focal
44.0	3054	152	5.0	40	ok
46.0	3054	154	5.0	40	ok
48.0	3054	156	5.1	41	ok
50.0	3054	158	5.2	41	ok
52.0	4045	160	4.0	32	ok
54.0	3054	162	5.3	42	ok
56.0	3054	164	5.4	43	ok
58.0	3054	167	5.5	44	ok
60.0	4045	169	4.2	33	ok
62.0	5036	140	2.8	22	ok
64.0	5036	142	2.8	23	ok
66.0	5672	142	2.5	20	ok
68.0	5672	142	2.5	20	ok
70.0	5672	129	2.3	18	ok
72.0	5672	141	2.5	20	ok
74.0	5672	141	2.5	20	ok
76.0	5672	148	2.6	21	ok
78.0	5672	148	2.6	21	ok
80.0	5672	148	2.6	21	ok
82.0	6309	147	2.3	19	ok
84.0	6486	147	2.3	18	ok
86.0	6309	147	2.3	19	ok
88.0	6309	148	2.3	19	ok
90.0	6309	148	2.3	19	ok
92.0	6486	148	2.3	18	ok
94.0	6664	143	2.2	17	ok
96.0	6664	144	2.2	17	ok
98.0	6664	143	2.1	17	ok
100.0	6309	140	2.2	18	ok
102.0					no_focal
104.0					no_focal
106.0					no_focal
108.0					no_focal
110.0					no_focal
112.0					no_focal
114.0					no_focal
116.0	5748	143	2.5	20	ok
118.0	6731	144	2.1	17	ok
120.0	7196	148	2.1	16	ok
122.0	7116	149	2.1	17	ok
124.0	7116	149	2.1	17	ok
126.0	7036	149	2.1	17	ok
128.0	6931	149	2.1	17	ok
130.0	6931	148	2.1	17	ok
132.0	6931	149	2.2	17	ok
134.0	6931	150	2.2	17	ok
136.0	6931	155	2.2	18	ok
138.0	6931	162	2.3	19	ok
140.0	7036	168	2.4	19	ok
142.0	7036	174	2.5	20	ok
144.0	7036	180	2.6	20	ok
146.0	7036	187	2.7	21	ok
148.0	7036	193	2.7	22	ok
150.0	7036	199	2.8	23	ok
152.0	7116	205	2.9	23	ok
154.0	7116	211	3.0	24	ok
156.0	7036	217	3.1	25	ok
158.0	6931	224	3.2	26	ok
160.0	6825	230	3.4	27	ok
