track	t_best	t0	t1	bbox	score	lat	lon	alt
0	154.0	153.0	154.0	284,225,43,855	17463.3			
1	156.0	154.0	158.0	121,0,64,953	15218.7			
2	155.0	155.0	155.0	79,0,19,570	9325.3			
3	157.0	154.0	157.0	73,0,42,395	8472.7			
4	158.0	158.0	158.0	10,26,234,177	8372.8			
5	90.0	90.0	90.0	1853,537,67,543	7957.3			
6	160.0	157.0	160.0	297,705,174,24	5855.6			
7	3.0	3.0	3.0	319,66,210,337	5747.6			
8	153.0	153.0	154.0	580,0,9,330	4597.1			
9	135.0	135.0	136.0	1889,983,31,97	3958.2			
10	103.0	103.0	105.0	1883,1027,37,53	3789.8			
11	11.0	11.0	11.0	1873,231,38,46	3412.0			
12	2.0	2.0	2.0	1889,515,31,162	3348.2			
13	144.0	143.0	145.0	351,81,109,32	3341.3			
14	156.0	155.0	160.0	207,1011,64,69	3088.6			
15	76.0	76.0	76.0	737,0,36,33	3081.0			
16	154.0	154.0	155.0	662,953,59,54	2773.2			
17	86.0	86.0	86.0	1215,72,41,57	2638.0			
18	107.0	106.0	107.0	1338,917,40,29	2628.5			
19	32.0	32.0	32.0	1784,913,45,57	2390.3			
20	1.0	1.0	1.0	1641,0,34,185	2319.4			
21	133.0	128.0	133.0	682,447,41,24	2253.2			
22	136.0	136.0	137.0	117,695,34,35	2194.8			
23	10.0	10.0	17.0	1847,796,70,45	2023.4			
24	104.0	104.0	104.0	1863,459,57,88	2017.9			
25	65.0	65.0	66.0	495,666,24,62	1892.8			
26	10.0	10.0	10.0	1863,875,57,50	1789.0			
27	26.0	26.0	27.0	0,899,38,27	1782.4			
28	126.0	126.0	126.0	6,285,27,31	1770.8			
29	157.0	156.0	157.0	157,1005,80,64	1740.8			
30	160.0	160.0	160.0	65,855,31,22	1731.2			
31	154.0	154.0	154.0	279,0,5,157	1724.4			
32	143.0	143.0	144.0	947,50,134,17	1688.9			
33	155.0	155.0	157.0	71,811,16,158	1686.8			
34	11.0	11.0	11.0	1893,309,27,36	1472.0			
35	112.0	112.0	112.0	407,418,51,23	1446.7			
36	78.0	78.0	78.0	362,1052,23,28	1439.8			
37	86.0	86.0	86.0	1374,148,33,29	1269.6			
38	141.0	140.0	141.0	801,19,70,30	1236.9			
39	134.0	134.0	134.0	680,644,17,26	1223.0			
40	130.0	130.0	138.0	0,0,24,22	1213.6			
41	91.0	90.0	91.0	729,0,40,32	1211.0			
42	137.0	137.0	137.0	438,692,23,33	1180.2			
