ранг	ранг_в_группе	расстояние	сигнатура	d_ab	d_L	ловушка	d_ловушки	L	a	b	C	цвет_измерен	track	t_best	t0	t1	bbox	score	lat	lon	alt
1	1	1.244	рюкзак-синий	5.8	28.2	порода-в-тени	1.298	10.6	4.0	-9.0	9.8	bbox	0	7.0	7.0	7.0	1835,1043,85,37	2525.2			
2	2	1.800	стакан-марка-красная	7.1	43.9	порода-в-тени	1.187	5.9	6.0	-4.0	7.2	bbox	1	4.0	3.0	4.0	1781,1020,139,60	2499.9			
3	3	0.685	стакан-марка-красная	5.1	7.1	снег-в-тени	1.385	56.9	10.0	-4.0	10.8	bbox	2	1.0	1.0	8.0	1897,585,20,68	1846.9			
4	4	0.519	стакан-марка-красная	4.0	3.9	снег-розовый	1.300	45.9	7.0	1.0	7.1	bbox	3	1.0	0.0	4.0	1860,974,60,24	1663.6			
5	5	1.150	рюкзак-синий	8.6	11.4	снег-в-тени	0.765	50.2	6.0	-7.0	9.2	bbox	4	1.0	1.0	1.0	1835,443,40,24	1313.2			
6	6	1.275	рюкзак-синий	6.1	28.7	снег-в-тени	0.702	67.5	0.0	-8.0	8.0	bbox	5	1.0	0.0	1.0	123,883,28,18	1267.7			
7	7	1.621	рюкзак-синий	7.1	38.1	снег-освещённый	0.962	76.9	2.0	-7.0	7.3	bbox	6	7.0	7.0	7.0	79,819,26,18	1168.9			
8	8	0.966	стакан-марка-красная	5.4	19.4	порода-охристая	1.213	30.4	16.0	3.0	16.3	bbox	7	6.0	3.0	6.0	1305,1059,26,21	1120.3			
9	9	1.539	рюкзак-синий	7.8	33.3	порода-в-тени	1.431	5.5	6.0	-8.0	10.0	bbox	8	5.0	5.0	5.0	1863,1039,57,30	1117.8			
10	10	1.540	рюкзак-синий	7.1	35.3	снег-в-тени	0.981	74.1	2.0	-7.0	7.3	bbox	9	6.0	6.0	6.0	87,783,22,18	1041.6			
11	11	0.990	стакан-марка-красная	5.7	19.4	снег-розовый	0.933	69.2	7.0	-3.0	7.6	bbox	10	9.0	3.0	9.0	681,1007,14,29	905.0			
12	12	0.978	рюкзак-синий	7.8	1.5	снег-в-тени	0.961	37.3	7.0	-9.0	11.4	bbox	11	1.0	1.0	1.0	1799,487,10,41	874.3			
13	13	1.602	стакан-марка-красная	12.2	14.1	снег-освещённый	0.616	63.9	-1.0	-1.0	1.4	bbox	12	2.0	0.0	2.0	45,934,12,35	687.9			
14	14	0.834	стакан-марка-красная	5.8	11.4	снег-розовый	1.212	61.2	8.0	-4.0	8.9	bbox	13	1.0	1.0	8.0	1723,503,12,30	586.9			
15	15	1.254	рюкзак-синий	5.7	29.0	порода-в-тени	1.475	9.8	5.0	-10.0	11.2	bbox	14	8.0	8.0	8.0	1897,1070,23,10	582.9			
16	16	0.763	стакан-марка-красная	3.6	17.3	порода-в-тени	1.323	32.5	8.0	-1.0	8.1	bbox	15	1.0	1.0	8.0	1825,661,40,12	560.0			
17	17	0.452	рюкзак-синий	3.6	0.8	снег-в-тени	0.635	38.0	3.0	-11.0	11.4	bbox	16	0.0	0.0	0.0	1723,712,18,15	478.8			
18	18	1.601	стакан-марка-красная	11.4	20.4	снег-освещённый	0.471	70.2	0.0	-2.0	2.0	bbox	17	2.0	2.0	3.0	161,1023,12,29	458.5			
19	19	1.583	стакан-марка-красная	10.4	25.1	снег-освещённый	0.412	74.9	1.0	-2.0	2.2	bbox	18	4.0	0.0	4.0	17,983,18,26	406.8			
20	20	1.750	стакан-марка-красная	12.4	22.9	снег-освещённый	0.381	72.7	-1.0	-2.0	2.2	bbox	19	2.0	0.0	2.0	5,1041,10,14	403.2			
21	21	0.656	рюкзак-синий	5.1	4.3	снег-в-тени	0.551	34.5	2.0	-9.0	9.2	bbox	20	0.0	0.0	2.0	1785,1059,22,21	402.1			
22	22	0.772	рюкзак-синий	5.1	12.2	снег-в-тени	1.380	51.0	0.0	-19.0	19.0	bbox	21	7.0	6.0	7.0	1677,233,20,14	397.1			
23	23	0.809	стакан-марка-красная	2.8	20.4	порода-охристая	1.554	29.4	13.0	-1.0	13.0	bbox	22	8.0	8.0	8.0	1385,1043,16,16	365.1			
24	24	1.278	рюкзак-синий	5.1	31.0	снег-в-тени	0.796	69.8	0.0	-9.0	9.0	bbox	23	0.0	0.0	1.0	541,1013,12,12	358.6			
25	25	0.710	рюкзак-синий	5.4	6.3	снег-в-тени	0.201	45.1	-1.0	-9.0	9.1	bbox	24	1.0	0.0	1.0	564,1041,13,21	337.6			
26	26	0.582	стакан-марка-красная	3.2	12.0	снег-розовый	0.939	61.8	8.0	2.0	8.2	bbox	25	6.0	4.0	6.0	1170,1005,11,18	330.9			
27	27	0.319	стакан-марка-красная	2.2	4.3	порода-охристая	1.420	45.5	9.0	0.0	9.0	bbox	26	7.0	1.0	7.0	1097,1059,9,18	318.9			
28	28	1.796	стакан-марка-красная	11.0	32.4	снег-освещённый	0.183	82.2	0.0	1.0	1.0	bbox	27	2.0	2.0	3.0	73,899,8,20	307.6			
29	29	0.712	рюкзак-синий	4.2	13.3	снег-в-тени	1.466	25.5	4.0	-17.0	17.5	bbox	28	9.0	9.0	9.0	1279,305,12,28	304.2			
30	30	0.482	рюкзак-синий	2.2	11.0	снег-в-тени	1.033	49.8	2.0	-16.0	16.1	bbox	29	3.0	2.0	4.0	669,413,20,16	303.1			
31	31	0.849	рюкзак-синий	6.1	10.6	снег-в-тени	0.742	28.2	2.0	-8.0	8.2	bbox	30	0.0	0.0	3.0	1905,1061,8,16	298.1			
32	32	1.095	стакан-марка-красная	7.3	17.1	снег-розовый	0.592	66.9	4.0	-1.0	4.1	bbox	31	9.0	8.0	9.0	517,1065,12,15	283.1			
33	33	1.016	стакан-марка-красная	5.1	22.2	порода-в-тени	1.040	27.6	6.0	0.0	6.0	bbox	32	9.0	9.0	9.0	1475,1043,17,18	281.1			
34	34	0.481	рюкзак-синий	3.2	7.5	снег-в-тени	1.128	46.3	3.0	-16.5	16.8	bbox	33	0.0	0.0	0.0	1329,785,16,8	280.4			
35	35	1.326	рюкзак-синий	6.0	30.6	снег-в-тени	0.782	69.4	1.0	-8.0	8.1	bbox	34	7.0	6.0	7.0	11,722,6,27	250.7			
36	36	0.687	рюкзак-синий	3.6	14.5	снег-в-тени	0.566	53.3	3.0	-11.0	11.4	bbox	35	0.0	0.0	1.0	399,953,15,12	248.2			
37	37	1.665	стакан-марка-красная	10.0	30.8	снег-розовый	0.206	80.6	1.0	1.0	1.4	bbox	36	7.0	6.0	8.0	108,939,11,18	226.5			
38	38	1.583	рюкзак-синий	7.8	34.9	порода-в-тени	1.453	3.9	6.0	-8.0	10.0	bbox	37	6.0	6.0	6.0	1867,1010,18,9	213.5			
39	39	0.632	стакан-марка-красная	4.5	8.2	снег-розовый	1.282	58.0	9.0	-3.0	9.5	bbox	38	1.0	0.0	1.0	1901,934,6,15	206.5			
40	40	1.290	рюкзак-синий	5.1	31.4	снег-в-тени	0.810	70.2	0.0	-9.0	9.0	bbox	39	0.0	0.0	1.0	349,1073,12,7	186.0			
41	41	2.122	стакан-марка-красная	11.2	44.7	снег-освещённый	0.521	94.5	0.0	-1.0	1.0	bbox	40	0.0	0.0	0.0	1439,1077,17,3	165.9			
42	42	1.680	стакан-марка-красная	7.1	40.0	снег-розовый	0.561	89.8	4.0	0.0	4.0	bbox	41	1.0	1.0	1.0	1007,901,14,4	157.3			
43	43	0.417	рюкзак-синий	2.2	8.7	снег-в-тени	1.031	47.5	2.0	-16.0	16.1	bbox	42	1.0	1.0	1.0	929,561,16,8	149.5			
44	44	1.631	стакан-марка-красная	11.2	23.5	снег-освещённый	0.320	73.3	0.0	-1.0	1.0	bbox	43	4.0	4.0	5.0	125,929,6,14	146.8			
45	45	1.131	рюкзак-синий	8.5	11.0	снег-в-тени	1.129	27.8	7.0	-8.0	10.6	bbox	44	5.0	3.0	8.0	1675,611,12,6	144.9			
46	46	1.753	стакан-марка-красная	11.2	29.6	снег-освещённый	0.184	79.4	0.0	-1.0	1.0	bbox	45	8.0	8.0	8.0	99,1055,6,7	129.6			
47	47	1.667	рюкзак-синий	8.6	35.7	порода-в-тени	1.394	3.1	6.0	-7.0	9.2	bbox	46	6.0	6.0	6.0	1745,1067,12,8	125.5			
48	48	0.507	рюкзак-синий	4.0	2.4	снег-в-тени	0.366	41.2	1.0	-10.0	10.0	bbox	47	4.0	4.0	4.0	1913,995,7,8	120.6			
49	49	0.574	рюкзак-синий	4.0	7.9	снег-в-тени	0.282	46.7	1.0	-10.0	10.0	bbox	48	2.0	2.0	2.0	153,785,8,6	115.5			
50	50	0.898	рюкзак-синий	5.0	18.1	снег-в-тени	0.369	56.9	1.0	-9.0	9.1	bbox	49	0.0	0.0	0.0	17,881,10,8	114.5			
51	51	1.241	рюкзак-синий	5.1	29.8	снег-в-тени	0.754	68.6	0.0	-9.0	9.0	bbox	50	0.0	0.0	0.0	413,1057,6,8	111.5			
52	52	1.149	рюкзак-синий	8.6	11.3	снег-в-тени	1.242	27.5	8.0	-9.0	12.0	bbox	51	1.0	1.0	1.0	1841,860,7,9	111.5			
53	53	1.213	стакан-марка-красная	6.1	26.5	снег-розовый	0.453	76.3	5.0	0.0	5.0	bbox	52	9.0	9.0	9.0	895,890,10,5	110.4			
54	54	0.755	рюкзак-синий	2.2	19.6	снег-в-тени	0.628	58.4	0.0	-12.0	12.0	bbox	53	9.0	9.0	9.0	923,731,8,8	109.3			
55	55	0.574	рюкзак-синий	4.0	7.9	снег-в-тени	0.282	46.7	1.0	-10.0	10.0	bbox	54	4.0	4.0	4.0	13,835,6,8	107.5			
56	56	0.474	стакан-марка-красная	3.6	3.7	снег-розовый	1.101	53.5	7.5	2.0	7.8	bbox	55	6.0	6.0	6.0	1235,1037,6,6	100.6			
57	57	1.607	стакан-марка-красная	10.4	26.3	снег-розовый	0.285	76.1	1.0	4.0	4.1	bbox	56	4.0	4.0	4.0	1709,667,8,4	100.3			
58	58	1.260	рюкзак-синий	9.1	15.5	снег-в-тени	0.507	54.3	2.0	-5.0	5.4	bbox	57	4.0	3.0	5.0	161,945,4,16	91.6			
59	59	0.785	рюкзак-синий	5.0	13.3	снег-в-тени	1.514	25.5	5.0	-17.0	17.7	bbox	58	9.0	9.0	9.0	1331,439,4,8	79.7			
60	60	1.354	стакан-марка-красная	6.1	31.4	снег-розовый	0.468	81.2	5.0	0.0	5.0	bbox	59	9.0	9.0	9.0	703,991,4,10	79.3			
61	61	1.493	стакан-марка-красная	9.1	27.3	снег-розовый	0.251	77.1	2.0	0.0	2.0	bbox	60	9.0	9.0	9.0	893,1073,6,7	77.7			
62	62	0.570	рюкзак-синий	4.0	7.5	снег-в-тени	0.263	46.3	0.5	-10.0	10.0	bbox	61	3.0	3.0	3.0	147,787,6,6	75.9			
63	63	1.558	стакан-марка-красная	11.0	20.2	снег-освещённый	0.405	70.0	0.0	0.0	0.0	bbox	62	2.0	2.0	2.0	269,977,4,8	75.1			
64	64	0.532	рюкзак-синий	4.1	3.7	снег-в-тени	0.518	35.1	0.0	-10.0	10.0	bbox	63	3.0	3.0	3.0	211,827,4,6	70.3			
65	65	1.276	стакан-марка-красная	8.1	21.6	снег-розовый	0.403	71.4	3.0	-0.5	3.0	bbox	64	9.0	9.0	9.0	654,1035,7,6	66.7			
66	66	0.516	рюкзак-синий	4.0	3.6	снег-в-тени	0.341	42.4	1.0	-10.0	10.0	bbox	65	6.0	5.0	6.0	53,985,8,6	66.4			
67	67	1.417	стакан-марка-красная	10.8	12.4	снег-розовый	0.679	62.2	1.0	5.0	5.1	bbox	66	3.0	3.0	5.0	1553,617,8,4	63.2			
68	68	0.553	рюкзак-синий	3.0	11.4	снег-в-тени	0.404	50.2	1.0	-11.0	11.0	bbox	67	8.0	8.0	8.0	41,759,4,6	61.3			
69	69	0.957	рюкзак-синий	7.2	9.0	снег-в-тени	0.896	29.8	5.0	-8.0	9.4	bbox	68	5.0	5.0	5.0	1165,796,11,3	58.1			
70	70	1.513	рюкзак-синий	6.9	34.7	порода-в-тени	1.736	4.1	7.0	-10.5	12.6	bbox	69	6.0	6.0	6.0	1807,1041,4,4	55.7			
71	71	2.246	стакан-марка-красная	11.2	49.2	снег-освещённый	0.761	99.0	0.0	3.0	3.0	bbox	70	8.0	6.0	8.0	985,873,8,5	54.6			
72	72	0.435	рюкзак-синий	2.5	8.5	снег-в-тени	1.070	47.3	1.0	-16.5	16.5	bbox	71	6.0	6.0	6.0	1913,75,4,4	53.4			
73	73	1.635	рюкзак-синий	10.2	28.7	снег-освещённый	0.691	67.5	-1.0	-4.0	4.1	bbox	72	7.0	7.0	7.0	22,983,5,3	52.5			
74	74	0.528	рюкзак-синий	4.0	4.7	снег-в-тени	0.318	43.5	1.0	-10.0	10.0	bbox	73	7.0	7.0	7.0	152,1046,9,3	52.3			
75	75	0.495	рюкзак-синий	3.0	9.0	снег-в-тени	0.395	47.8	1.0	-11.0	11.0	bbox	74	8.0	8.0	8.0	9,641,8,8	50.7			
76	76	0.652	рюкзак-синий	3.0	14.9	снег-в-тени	0.448	53.7	1.0	-11.0	11.0	bbox	75	5.0	5.0	5.0	57,571,2,10	50.2			
77	77	1.552	рюкзак-синий	9.9	26.3	порода-в-тени	1.484	12.5	8.0	-7.0	10.6	bbox	76	4.0	4.0	4.0	1168,1057,5,6	49.1			
78	78	0.473	рюкзак-синий	3.5	4.7	снег-в-тени	0.353	43.5	0.5	-10.5	10.5	bbox	77	6.0	6.0	6.0	57,897,6,4	48.8			
79	79	0.518	рюкзак-синий	4.1	1.3	снег-в-тени	0.958	37.5	5.0	-13.0	13.9	bbox	78	0.0	0.0	0.0	1365,397,4,4	46.5			
80	80	2.260	стакан-марка-красная	11.0	50.2	снег-освещённый	0.700	100.0	0.0	0.5	0.5	bbox	79	8.0	7.0	8.0	37,1021,2,8	46.2			
81	81	0.458	стакан-марка-красная	3.6	1.6	снег-розовый	1.162	51.4	7.5	2.0	7.8	bbox	80	7.0	7.0	8.0	1547,945,4,6	45.9			
82	82	0.918	рюкзак-синий	6.0	14.7	снег-в-тени	0.214	53.5	0.5	-8.0	8.0	bbox	81	0.0	0.0	0.0	9,39,6,6	43.0			
83	83	0.533	рюкзак-синий	3.0	10.6	снег-в-тени	0.399	49.4	1.0	-11.0	11.0	bbox	82	5.0	5.0	5.0	23,507,4,6	39.2			
84	84	0.996	стакан-марка-красная	5.3	20.8	порода-в-тени	1.252	29.0	7.5	-3.0	8.1	bbox	83	8.0	8.0	8.0	1115,1045,4,4	38.2			
85	85	0.762	рюкзак-синий	3.5	17.5	снег-в-тени	1.232	56.3	1.0	-17.5	17.5	bbox	84	9.0	9.0	9.0	1049,596,4,4	36.8			
86	86	0.751	стакан-марка-красная	4.1	15.3	порода-в-тени	1.239	34.5	7.0	0.0	7.0	bbox	85	9.0	9.0	9.0	1502,961,3,3	33.8			
87	87	1.088	стакан-марка-красная	8.6	4.7	снег-в-тени	0.826	54.5	6.0	-6.0	8.5	bbox	86	9.0	9.0	9.0	861,1001,4,4	32.3			
88	88	0.748	рюкзак-синий	2.8	18.5	снег-в-тени	1.120	57.3	3.0	-16.0	16.3	bbox	87	9.0	9.0	9.0	1185,541,4,3	27.9			
