track	t_best	t0	t1	bbox	score	lat	lon	alt
0	7.0	7.0	7.0	1835,1043,85,37	2525.2			
1	4.0	3.0	4.0	1781,1020,139,60	2499.9			
2	1.0	1.0	8.0	1897,585,20,68	1846.9			
3	1.0	0.0	4.0	1860,974,60,24	1663.6			
4	1.0	1.0	1.0	1835,443,40,24	1313.2			
5	1.0	0.0	1.0	123,883,28,18	1267.7			
6	7.0	7.0	7.0	79,819,26,18	1168.9			
7	6.0	3.0	6.0	1305,1059,26,21	1120.3			
8	5.0	5.0	5.0	1863,1039,57,30	1117.8			
9	6.0	6.0	6.0	87,783,22,18	1041.6			
10	9.0	3.0	9.0	681,1007,14,29	905.0			
11	1.0	1.0	1.0	1799,487,10,41	874.3			
12	2.0	0.0	2.0	45,934,12,35	687.9			
13	1.0	1.0	8.0	1723,503,12,30	586.9			
14	8.0	8.0	8.0	1897,1070,23,10	582.9			
15	1.0	1.0	8.0	1825,661,40,12	560.0			
16	0.0	0.0	0.0	1723,712,18,15	478.8			
17	2.0	2.0	3.0	161,1023,12,29	458.5			
18	4.0	0.0	4.0	17,983,18,26	406.8			
19	2.0	0.0	2.0	5,1041,10,14	403.2			
20	0.0	0.0	2.0	1785,1059,22,21	402.1			
21	7.0	6.0	7.0	1677,233,20,14	397.1			
22	8.0	8.0	8.0	1385,1043,16,16	365.1			
23	0.0	0.0	1.0	541,1013,12,12	358.6			
24	1.0	0.0	1.0	564,1041,13,21	337.6			
25	6.0	4.0	6.0	1170,1005,11,18	330.9			
26	7.0	1.0	7.0	1097,1059,9,18	318.9			
27	2.0	2.0	3.0	73,899,8,20	307.6			
28	9.0	9.0	9.0	1279,305,12,28	304.2			
29	3.0	2.0	4.0	669,413,20,16	303.1			
30	0.0	0.0	3.0	1905,1061,8,16	298.1			
31	9.0	8.0	9.0	517,1065,12,15	283.1			
32	9.0	9.0	9.0	1475,1043,17,18	281.1			
33	0.0	0.0	0.0	1329,785,16,8	280.4			
34	7.0	6.0	7.0	11,722,6,27	250.7			
35	0.0	0.0	1.0	399,953,15,12	248.2			
36	7.0	6.0	8.0	108,939,11,18	226.5			
37	6.0	6.0	6.0	1867,1010,18,9	213.5			
38	1.0	0.0	1.0	1901,934,6,15	206.5			
39	0.0	0.0	1.0	349,1073,12,7	186.0			
40	0.0	0.0	0.0	1439,1077,17,3	165.9			
41	1.0	1.0	1.0	1007,901,14,4	157.3			
42	1.0	1.0	1.0	929,561,16,8	149.5			
43	4.0	4.0	5.0	125,929,6,14	146.8			
44	5.0	3.0	8.0	1675,611,12,6	144.9			
45	8.0	8.0	8.0	99,1055,6,7	129.6			
46	6.0	6.0	6.0	1745,1067,12,8	125.5			
47	4.0	4.0	4.0	1913,995,7,8	120.6			
48	2.0	2.0	2.0	153,785,8,6	115.5			
49	0.0	0.0	0.0	17,881,10,8	114.5			
50	0.0	0.0	0.0	413,1057,6,8	111.5			
51	1.0	1.0	1.0	1841,860,7,9	111.5			
52	9.0	9.0	9.0	895,890,10,5	110.4			
53	9.0	9.0	9.0	923,731,8,8	109.3			
54	4.0	4.0	4.0	13,835,6,8	107.5			
55	6.0	6.0	6.0	1235,1037,6,6	100.6			
56	4.0	4.0	4.0	1709,667,8,4	100.3			
57	4.0	3.0	5.0	161,945,4,16	91.6			
58	9.0	9.0	9.0	1331,439,4,8	79.7			
59	9.0	9.0	9.0	703,991,4,10	79.3			
60	9.0	9.0	9.0	893,1073,6,7	77.7			
61	3.0	3.0	3.0	147,787,6,6	75.9			
62	2.0	2.0	2.0	269,977,4,8	75.1			
63	3.0	3.0	3.0	211,827,4,6	70.3			
64	9.0	9.0	9.0	654,1035,7,6	66.7			
65	6.0	5.0	6.0	53,985,8,6	66.4			
66	3.0	3.0	5.0	1553,617,8,4	63.2			
67	8.0	8.0	8.0	41,759,4,6	61.3			
68	5.0	5.0	5.0	1165,796,11,3	58.1			
69	6.0	6.0	6.0	1807,1041,4,4	55.7			
70	8.0	6.0	8.0	985,873,8,5	54.6			
71	6.0	6.0	6.0	1913,75,4,4	53.4			
72	7.0	7.0	7.0	22,983,5,3	52.5			
73	7.0	7.0	7.0	152,1046,9,3	52.3			
74	8.0	8.0	8.0	9,641,8,8	50.7			
75	5.0	5.0	5.0	57,571,2,10	50.2			
76	4.0	4.0	4.0	1168,1057,5,6	49.1			
77	6.0	6.0	6.0	57,897,6,4	48.8			
78	0.0	0.0	0.0	1365,397,4,4	46.5			
79	8.0	7.0	8.0	37,1021,2,8	46.2			
80	7.0	7.0	8.0	1547,945,4,6	45.9			
81	0.0	0.0	0.0	9,39,6,6	43.0			
82	5.0	5.0	5.0	23,507,4,6	39.2			
83	8.0	8.0	8.0	1115,1045,4,4	38.2			
84	9.0	9.0	9.0	1049,596,4,4	36.8			
85	9.0	9.0	9.0	1502,961,3,3	33.8			
86	9.0	9.0	9.0	861,1001,4,4	32.3			
87	9.0	9.0	9.0	1185,541,4,3	27.9			
