track	t_best	t0	t1	bbox	length_px	score	lat	lon	alt
0	282.4	273.3	284.4	522,0,126,922	925.2	15084.0	39.4863267	73.5937825	4927.5
1	289.4	285.4	289.4	600,174,150,906	910.3	14067.0	39.4863255	73.5937818	4927.5
2	284.4	284.4	284.4	454,176,146,904	907.4	13108.8	39.4863263	73.5937824	4927.5
3	291.4	290.4	298.4	678,238,110,738	741.0	12085.0	39.4863256	73.5937815	4927.5
4	292.4	291.4	293.4	526,188,146,704	712.5	10755.1	39.4863253	73.5937816	4927.5
5	281.4	277.4	283.4	562,224,86,750	750.9	10520.8	39.4863266	73.5937824	4927.5
6	294.4	294.4	295.4	512,56,86,656	657.1	9839.4	39.4863251	73.5937819	4927.5
7	283.4	275.4	283.4	558,274,88,656	656.9	9596.2	39.4863266	73.5937826	4927.5
8	282.4	279.4	283.4	480,518,104,562	566.6	9290.7	39.4863267	73.5937825	4927.5
9	293.4	290.4	293.4	492,588,70,492	494.0	8846.8	39.4863251	73.5937818	4927.5
10	292.4	292.4	294.4	440,272,90,686	685.0	8369.8	39.4863253	73.5937816	4927.5
11	282.4	276.4	283.4	450,416,58,664	663.7	8294.0	39.4863267	73.5937825	4927.5
12	292.4	290.4	292.4	408,0,60,758	757.0	8029.7	39.4863253	73.5937816	4927.5
13	143.2	139.2	144.2	364,324,182,706	725.0	7905.4	39.4863287	73.5937840	4927.5
14	298.4	290.4	298.4	432,444,76,636	636.5	7765.6	39.4863246	73.5937818	4927.5
15	276.4	274.4	283.4	570,332,130,748	747.5	7394.9	39.4863266	73.5937823	4927.5
16	280.4	279.4	280.4	390,12,78,862	861.9	7291.8	39.4863265	73.5937821	4927.5
17	267.3	257.3	269.3	494,0,108,752	752.2	7119.4	39.4863274	73.5937841	4927.5
18	289.4	289.4	289.4	580,584,58,436	436.3	6984.0	39.4863255	73.5937818	4927.5
19	275.4	271.3	283.4	442,326,56,754	753.3	6822.3	39.4863266	73.5937827	4927.5
20	295.4	293.4	298.4	568,628,76,452	453.8	6560.5	39.4863251	73.5937816	4927.5
21	159.2	158.2	170.2	1036,448,156,632	648.5	6275.8	39.4863281	73.5937835	4927.5
22	200.3	200.3	200.3	1112,578,56,502	501.5	5969.7	39.4863259	73.5937831	4927.4
23	147.2	145.2	149.2	648,46,168,586	606.4	5827.7	39.4863287	73.5937846	4927.5
24	291.4	290.4	292.4	420,0,80,568	570.2	5810.8	39.4863256	73.5937815	4927.5
25	197.3	196.3	200.3	926,516,144,440	452.3	5710.0	39.4863261	73.5937827	4927.4
26	270.3	259.3	270.3	440,0,66,560	558.4	5558.7	39.4863271	73.5937837	4927.5
27	144.2	139.2	144.2	612,454,176,626	641.3	5491.2	39.4863289	73.5937841	4927.5
28	272.3	264.3	279.4	584,326,82,680	680.4	5448.6	39.4863269	73.5937832	4927.5
29	157.2	153.2	158.2	1102,584,112,488	497.5	5342.7	39.4863282	73.5937837	4927.5
30	150.2	145.2	157.2	724,62,98,604	605.9	5300.5	39.4863284	73.5937848	4927.5
31	290.4	290.4	290.4	388,112,82,634	636.3	5279.3	39.4863255	73.5937815	4927.5
32	298.4	296.4	298.4	520,786,64,294	298.0	5144.4	39.4863246	73.5937818	4927.5
33	142.2	138.2	144.2	590,62,42,392	390.1	5121.4	39.4863283	73.5937838	4927.5
34	262.3	255.3	267.3	694,334,66,526	524.0	4981.6	39.4863278	73.5937840	4927.5
35	260.3	249.3	260.3	562,524,78,536	533.4	4929.9	39.4863275	73.5937837	4927.5
36	145.2	145.2	145.2	712,444,104,552	556.8	4897.1	39.4863288	73.5937844	4927.5
37	274.4	274.4	278.4	610,206,66,534	534.6	4890.0	39.4863265	73.5937828	4927.5
38	141.2	136.2	144.2	574,480,102,526	530.1	4841.1	39.4863282	73.5937836	4927.5
39	145.2	145.2	154.2	930,620,104,460	468.5	4791.3	39.4863288	73.5937844	4927.5
40	149.2	145.2	153.2	792,32,98,450	456.1	4665.3	39.4863286	73.5937847	4927.5
41	268.3	268.3	268.3	612,0,68,498	496.0	4611.3	39.4863273	73.5937840	4927.5
42	272.3	268.3	272.3	538,512,74,568	568.3	4610.4	39.4863269	73.5937832	4927.5
43	269.3	257.3	272.3	902,132,76,428	430.5	4564.1	39.4863272	73.5937839	4927.5
44	281.4	281.4	281.4	512,730,64,350	353.1	4552.5	39.4863266	73.5937824	4927.5
45	272.3	268.3	280.4	704,332,44,448	447.1	4546.8	39.4863269	73.5937832	4927.5
46	149.2	145.2	157.2	930,312,96,438	445.3	4467.4	39.4863286	73.5937847	4927.5
47	195.2	194.2	202.3	640,476,46,144	147.0	4366.7	39.4863261	73.5937826	4927.4
48	284.4	284.4	284.4	404,144,42,414	412.2	4306.5	39.4863263	73.5937824	4927.5
49	270.3	267.3	272.3	558,0,72,442	441.8	4268.8	39.4863271	73.5937837	4927.5
50	288.4	288.4	288.4	440,486,28,344	342.1	4242.4	39.4863258	73.5937819	4927.5
51	144.2	141.2	144.2	396,662,172,418	448.4	4232.5	39.4863289	73.5937841	4927.5
52	289.4	289.4	289.4	474,326,70,434	433.0	4200.3	39.4863255	73.5937818	4927.5
53	283.4	283.4	283.4	556,526,52,376	373.6	4128.0	39.4863266	73.5937826	4927.5
54	201.3	201.3	201.3	690,474,28,170	168.6	4092.7	39.4863259	73.5937833	4927.4
55	207.3	207.3	207.3	982,22,104,422	432.2	4022.9	39.4863268	73.5937842	4927.5
56	273.3	270.3	278.4	474,454,48,418	416.6	4014.8	39.4863268	73.5937831	4927.5
57	144.2	143.2	144.2	974,652,80,428	430.3	3985.4	39.4863289	73.5937841	4927.5
58	144.2	143.2	144.2	570,624,122,456	469.5	3974.4	39.4863289	73.5937841	4927.5
59	280.4	280.4	283.4	436,10,82,494	496.1	3958.3	39.4863265	73.5937821	4927.5
60	289.4	288.4	289.4	388,0,84,432	431.0	3854.7	39.4863255	73.5937818	4927.5
61	294.4	290.4	299.4	458,0,28,300	298.2	3842.0	39.4863251	73.5937819	4927.5
62	200.3	200.3	200.3	732,810,52,246	247.6	3823.9	39.4863259	73.5937831	4927.4
63	294.4	294.4	295.4	462,468,34,250	249.4	3821.6	39.4863251	73.5937819	4927.5
64	248.3	248.3	256.3	970,26,40,152	153.4	3810.7	39.4863275	73.5937834	4927.5
65	250.3	250.3	251.3	432,110,66,264	267.5	3770.5	39.4863274	73.5937831	4927.5
66	352.5	348.4	352.5	1440,346,146,366	388.3	3759.8	39.4863233	73.5937810	4927.4
67	262.3	257.3	270.3	772,520,94,436	441.3	3758.5	39.4863278	73.5937840	4927.5
68	289.4	289.4	289.4	438,440,64,436	435.5	3747.9	39.4863255	73.5937818	4927.5
69	137.2	133.2	137.2	596,626,40,254	253.0	3696.7	39.4863274	73.5937827	4927.5
70	150.2	150.2	152.2	646,0,92,400	408.0	3694.3	39.4863284	73.5937848	4927.5
71	200.3	200.3	200.3	456,802,68,278	282.6	3686.0	39.4863259	73.5937831	4927.4
72	347.4	346.4	350.4	1278,720,122,360	376.5	3623.6	39.4863233	73.5937797	4927.4
73	285.4	285.4	285.4	444,558,30,298	296.2	3572.3	39.4863262	73.5937823	4927.5
74	290.4	280.4	292.4	564,0,62,336	336.9	3563.4	39.4863255	73.5937815	4927.5
75	245.3	242.3	245.3	976,190,48,202	200.2	3559.6	39.4863278	73.5937839	4927.5
76	195.2	195.2	199.3	1000,486,70,284	286.9	3541.3	39.4863261	73.5937826	4927.4
77	351.4	345.4	352.5	1046,138,102,250	264.8	3522.4	39.4863233	73.5937808	4927.4
78	241.3	241.3	241.3	1222,0,54,264	264.4	3517.4	39.4863281	73.5937843	4927.5
79	290.4	290.4	291.4	476,620,70,460	461.7	3482.4	39.4863255	73.5937815	4927.5
80	266.3	263.3	277.4	1000,698,38,368	366.6	3423.2	39.4863276	73.5937839	4927.5
81	195.2	195.2	199.3	1052,638,78,294	300.5	3384.5	39.4863261	73.5937826	4927.4
82	144.2	141.2	146.2	850,580,64,338	340.8	3329.3	39.4863289	73.5937841	4927.5
83	228.3	227.3	240.3	1296,832,56,220	224.1	3324.5	39.4863263	73.5937830	4927.5
84	194.2	194.2	194.2	1530,40,116,362	375.8	3318.1	39.4863264	73.5937825	4927.4
85	200.3	195.2	204.3	1178,208,42,364	362.1	3314.2	39.4863259	73.5937831	4927.4
86	299.4	299.4	299.4	494,32,104,382	387.7	3296.7	39.4863248	73.5937818	4927.5
87	252.3	249.3	256.3	1220,100,44,216	217.6	3275.5	39.4863270	73.5937829	4927.5
88	243.3	242.3	247.3	996,0,60,188	193.7	3253.0	39.4863280	73.5937843	4927.5
89	289.4	289.4	289.4	716,462,30,400	398.6	3204.4	39.4863255	73.5937818	4927.5
90	254.3	250.3	262.3	776,786,44,294	292.8	3188.3	39.4863271	73.5937829	4927.5
91	248.3	248.3	248.3	1032,854,20,92	90.5	3186.3	39.4863275	73.5937834	4927.5
92	349.4	349.4	352.5	1482,836,110,244	265.0	3173.3	39.4863233	73.5937802	4927.5
93	200.3	194.2	200.3	1078,528,60,340	339.7	3167.1	39.4863259	73.5937831	4927.4
94	266.3	266.3	266.3	608,158,34,302	300.0	3166.2	39.4863276	73.5937839	4927.5
95	198.3	195.2	199.3	910,390,80,294	297.7	3148.3	39.4863260	73.5937828	4927.4
96	241.3	241.3	241.3	1050,204,40,234	233.6	3132.6	39.4863281	73.5937843	4927.5
97	82.1	79.1	82.1	894,188,102,218	237.5	3112.8	39.4863267	73.5937819	4927.5
98	299.4	299.4	299.4	448,228,80,248	256.9	3112.3	39.4863248	73.5937818	4927.5
99	189.2	186.2	193.2	1156,706,100,310	315.7	3074.1	39.4863265	73.5937832	4927.4
100	210.3	208.3	210.3	460,0,74,384	388.3	3074.0	39.4863277	73.5937844	4927.5
101	289.4	284.4	289.4	502,0,34,346	344.8	3039.4	39.4863255	73.5937818	4927.5
102	274.4	274.4	275.4	510,0,94,438	441.5	3038.0	39.4863265	73.5937828	4927.5
103	153.2	151.2	159.2	1476,288,54,316	317.5	3033.8	39.4863281	73.5937843	4927.5
104	139.2	135.2	142.2	728,646,54,284	285.5	3030.6	39.4863279	73.5937829	4927.5
105	265.3	261.3	269.3	908,488,60,412	410.8	3024.5	39.4863279	73.5937839	4927.5
106	285.4	285.4	287.4	1316,334,44,198	200.0	2991.2	39.4863262	73.5937823	4927.5
107	256.3	250.3	269.3	726,746,84,272	264.7	2981.4	39.4863271	73.5937833	4927.5
108	140.2	136.2	140.2	528,608,64,302	300.5	2965.6	39.4863282	73.5937834	4927.5
109	349.4	349.4	349.4	1314,138,182,320	357.5	2940.1	39.4863233	73.5937802	4927.5
110	158.2	156.2	163.2	736,754,38,236	235.0	2915.7	39.4863281	73.5937837	4927.5
111	195.2	195.2	200.3	560,602,50,136	141.6	2893.3	39.4863261	73.5937826	4927.4
112	44.1	38.0	46.1	300,692,144,212	249.9	2885.3	39.4863250	73.5937813	4927.5
113	133.2	132.2	137.2	612,862,28,218	216.1	2874.2	39.4863269	73.5937819	4927.5
114	269.3	268.3	269.3	484,720,36,328	326.4	2870.1	39.4863272	73.5937839	4927.5
115	272.3	272.3	272.3	1014,644,78,380	378.0	2870.0	39.4863269	73.5937832	4927.5
116	190.2	187.2	193.2	930,626,82,210	219.9	2857.2	39.4863265	73.5937831	4927.4
117	345.4	341.4	345.4	1384,164,126,326	344.7	2836.3	39.4863228	73.5937792	4927.4
118	206.3	206.3	210.3	898,778,60,302	305.1	2792.9	39.4863266	73.5937844	4927.5
119	195.2	195.2	199.3	940,738,52,216	214.9	2767.8	39.4863261	73.5937826	4927.4
120	294.4	292.4	298.4	874,152,60,338	339.5	2762.0	39.4863251	73.5937819	4927.5
121	259.3	252.3	264.3	902,646,76,252	257.2	2760.1	39.4863274	73.5937836	4927.5
122	256.3	255.3	256.3	614,588,52,290	287.4	2736.2	39.4863271	73.5937833	4927.5
123	243.3	243.3	245.3	1002,976,28,104	103.2	2730.6	39.4863280	73.5937843	4927.5
124	142.2	141.2	142.2	640,606,60,270	273.8	2729.3	39.4863283	73.5937838	4927.5
125	299.4	299.4	299.4	636,624,74,338	342.3	2729.1	39.4863248	73.5937818	4927.5
126	48.1	46.1	49.1	220,766,148,196	241.4	2720.4	39.4863254	73.5937816	4927.6
127	198.3	197.3	198.3	1616,0,52,238	240.4	2705.3	39.4863260	73.5937828	4927.4
128	201.3	201.3	201.3	884,162,44,184	186.3	2697.5	39.4863259	73.5937833	4927.4
129	284.4	284.4	285.4	358,0,34,272	270.3	2692.7	39.4863263	73.5937824	4927.5
130	162.2	156.2	170.2	1150,508,34,192	192.3	2692.3	39.4863282	73.5937834	4927.4
131	348.4	344.4	348.4	1278,168,172,352	385.5	2687.7	39.4863233	73.5937799	4927.4
132	284.4	284.4	284.4	474,758,92,322	330.6	2676.0	39.4863263	73.5937824	4927.5
133	208.3	206.3	210.3	976,644,60,298	301.5	2672.7	39.4863273	73.5937843	4927.5
134	209.3	208.3	210.3	342,14,78,370	373.9	2659.7	39.4863275	73.5937844	4927.5
135	246.3	246.3	249.3	966,82,40,112	116.4	2642.3	39.4863275	73.5937837	4927.5
136	293.4	293.4	293.4	394,0,82,300	301.4	2640.9	39.4863251	73.5937818	4927.5
137	200.3	200.3	201.3	1388,284,60,250	249.8	2629.7	39.4863259	73.5937831	4927.4
