ранг	ранг_в_группе	расстояние	сигнатура	d_ab	d_L	ловушка	d_ловушки	L	a	b	C	цвет_измерен	track	t_best	t0	t1	bbox	score	lat	lon	alt
1	1	1.157	рюкзак-синий	3.6	29.8	снег-в-тени	1.354	68.6	-1.0	-17.0	17.0	bbox	0	1.0	1.0	1.0	1901,345,19,40	926.7			
2	2	1.153	стакан-марка-красная	8.1	15.7	снег-розовый	0.515	65.5	3.0	0.0	3.0	bbox	1	2.0	2.0	2.0	241,697,28,12	443.2			
3	3	0.696	рюкзак-синий	5.1	7.8	снег-в-тени	0.663	31.0	2.0	-9.0	9.2	bbox	2	5.0	5.0	5.0	925,1041,20,16	377.1			
4	4	1.444	рюкзак-синий	4.5	37.3	снег-в-тени	1.612	76.1	-1.0	-18.0	18.0	bbox	3	6.0	6.0	6.0	1905,317,15,12	365.1			
5	5	1.265	стакан-марка-красная	4.5	31.8	снег-розовый	0.743	81.6	7.0	-1.0	7.1	bbox	4	0.0	0.0	1.0	561,532,13,11	359.1			
6	6	1.232	стакан-марка-красная	9.2	12.2	снег-розовый	0.673	62.0	2.0	-1.0	2.2	bbox	5	6.0	6.0	6.0	55,853,12,16	354.7			
7	7	1.432	стакан-марка-красная	5.8	34.5	снег-розовый	0.608	84.3	6.0	4.0	7.2	bbox	6	0.0	0.0	0.0	835,929,8,16	338.5			
8	8	1.547	рюкзак-синий	1.0	43.2	снег-в-тени	1.432	82.0	0.0	-14.0	14.0	bbox	7	5.0	5.0	5.0	1851,0,14,9	304.4			
9	9	1.349	стакан-марка-красная	6.3	30.6	снег-розовый	0.540	80.4	5.0	-1.0	5.1	bbox	8	2.0	2.0	2.0	330,676,6,14	219.8			
10	10	0.684	рюкзак-синий	4.1	12.6	снег-в-тени	0.281	51.4	0.0	-10.0	10.0	bbox	9	6.0	6.0	6.0	121,365,20,8	208.9			
11	11	2.021	рюкзак-синий	5.4	53.4	снег-пересвеченный	0.840	92.2	-1.0	-9.0	9.1	bbox	10	2.0	2.0	2.0	1155,9,16,4	208.0			
12	12	0.627	рюкзак-синий	2.2	15.7	снег-в-тени	0.982	54.5	3.0	-15.0	15.3	bbox	11	0.0	0.0	0.0	617,139,26,8	201.5			
13	13	1.277	стакан-марка-красная	10.2	2.0	снег-в-тени	0.884	47.8	1.0	-1.0	1.4	bbox	12	2.0	2.0	2.0	385,705,20,4	151.2			
14	14	0.913	рюкзак-синий	5.0	18.7	снег-в-тени	0.387	57.5	1.0	-9.0	9.1	bbox	13	5.0	5.0	5.0	195,333,14,7	141.3			
15	15	1.333	рюкзак-синий	2.2	36.5	снег-в-тени	1.102	75.3	0.0	-12.0	12.0	bbox	14	3.0	3.0	3.0	1386,0,10,10	138.3			
16	16	1.178	рюкзак-синий	9.0	9.8	снег-в-тени	0.396	48.6	1.0	-5.0	5.1	bbox	15	6.0	6.0	6.0	991,561,10,8	137.9			
17	17	1.216	стакан-марка-красная	8.4	17.3	снег-розовый	0.591	67.1	3.0	-1.5	3.4	bbox	16	6.0	6.0	6.0	369,795,6,9	134.5			
18	18	1.200	рюкзак-синий	9.2	9.4	снег-в-тени	1.196	29.4	8.0	-8.0	11.3	bbox	17	6.0	6.0	6.0	155,1053,12,7	133.9			
19	19	0.337	рюкзак-синий	2.5	3.6	снег-в-тени	0.495	42.4	1.0	-11.5	11.5	bbox	18	6.0	6.0	6.0	0,375,23,2	129.8			
20	20	1.124	стакан-марка-красная	8.9	3.3	снег-в-тени	0.904	53.1	7.0	-7.0	9.9	bbox	19	1.0	0.0	1.0	655,539,14,6	128.2			
21	21	0.919	рюкзак-синий	4.5	20.4	снег-в-тени	1.248	59.2	5.0	-16.0	16.8	bbox	20	0.0	0.0	0.0	701,213,12,4	124.5			
22	22	1.305	стакан-марка-красная	10.2	7.8	снег-розовый	0.815	57.6	1.0	-1.0	1.4	bbox	21	2.0	2.0	2.0	177,707,16,4	121.2			
23	23	1.183	рюкзак-синий	2.2	32.2	снег-в-тени	1.211	71.0	-1.0	-15.0	15.0	bbox	22	5.0	5.0	5.0	1553,107,18,4	118.1			
