track	t_best	t0	t1	bbox	length_px	score	lat	lon	alt
0	190.2	184.2	190.2	1178,94,108,986	983.9	25515.8	39.4825045	73.5863443	4700.9
1	203.2	203.2	212.2	1154,434,70,646	644.8	25404.0	39.4825059	73.5863436	4700.9
2	202.2	201.2	202.2	1160,188,88,892	890.3	23364.8	39.4825062	73.5863436	4700.9
3	374.4	373.4	375.4	244,240,248,488	542.0	18411.8	39.4825121	73.5863496	4701.0
4	382.4	382.4	382.4	200,158,248,492	544.6	17876.6	39.4825084	73.5863513	4701.0
5	373.4	367.4	373.4	308,0,280,604	640.1	16282.1	39.4825122	73.5863491	4701.0
6	372.4	367.4	372.4	358,0,232,450	486.2	14678.5	39.4825122	73.5863487	4701.0
7	383.4	378.4	383.4	442,282,168,330	366.7	13768.0	39.4825084	73.5863516	4701.0
8	367.4	367.4	373.4	482,0,160,328	362.2	12785.0	39.4825121	73.5863485	4701.0
9	242.2	242.2	242.2	1032,0,120,710	709.9	12600.9	39.4825084	73.5863460	4700.9
10	191.2	188.2	201.2	1092,470,108,424	431.9	11002.7	39.4825046	73.5863443	4700.9
11	348.3	345.3	348.3	580,250,70,830	828.4	10822.8	39.4825101	73.5863509	4701.0
12	270.3	270.3	270.3	1424,94,46,430	428.1	9734.1	39.4825084	73.5863456	4701.0
13	200.2	197.2	205.2	1200,546,86,534	532.4	9138.4	39.4825068	73.5863438	4701.0
14	270.3	270.3	270.3	1404,310,50,488	486.6	9121.3	39.4825084	73.5863456	4701.0
15	226.2	224.2	227.2	1078,0,52,420	420.4	9117.8	39.4825077	73.5863457	4700.9
16	365.4	362.4	366.4	546,42,120,212	237.1	8938.8	39.4825114	73.5863491	4701.0
17	349.3	349.3	352.4	596,690,20,390	388.0	8528.7	39.4825096	73.5863508	4701.0
18	244.2	243.2	244.2	1046,0,102,570	574.2	8175.4	39.4825088	73.5863455	4700.9
19	232.2	231.2	238.2	1022,0,46,550	547.9	8003.5	39.4825085	73.5863463	4700.9
20	222.2	222.2	222.2	964,170,40,394	392.1	7886.9	39.4825064	73.5863452	4700.9
21	240.2	239.2	241.2	1274,372,86,708	706.6	7751.2	39.4825087	73.5863461	4700.9
22	352.4	349.3	352.4	668,74,98,882	883.0	7691.9	39.4825098	73.5863505	4701.0
23	349.3	349.3	349.3	572,36,70,646	644.5	7654.6	39.4825096	73.5863508	4701.0
24	346.3	346.3	347.3	724,20,78,872	868.9	7521.7	39.4825114	73.5863506	4701.0
25	375.4	375.4	375.4	654,174,162,488	505.7	7456.1	39.4825117	73.5863497	4701.0
26	242.2	242.2	248.2	1356,798,50,282	282.8	7431.1	39.4825084	73.5863460	4700.9
27	270.3	270.3	270.3	1378,744,42,336	334.9	7391.2	39.4825084	73.5863456	4701.0
28	234.2	233.2	238.2	1024,0,38,540	538.0	7369.4	39.4825091	73.5863466	4700.9
29	380.4	365.4	380.4	418,238,154,338	365.6	7170.6	39.4825085	73.5863507	4701.0
30	383.4	383.4	387.4	384,396,172,318	340.7	7126.2	39.4825084	73.5863516	4701.0
31	378.4	376.4	379.4	168,0,124,428	441.4	7031.0	39.4825100	73.5863506	4701.0
32	243.2	241.2	249.2	1136,656,86,348	355.1	7001.4	39.4825087	73.5863455	4700.9
33	223.2	223.2	223.2	1006,0,72,584	580.8	6951.0	39.4825069	73.5863453	4700.9
34	376.4	376.4	379.4	430,0,252,518	570.6	6839.6	39.4825112	73.5863498	4701.0
35	359.4	359.4	359.4	162,118,80,152	169.1	6779.6	39.4825119	73.5863504	4701.0
36	215.2	209.2	221.2	1238,464,24,322	320.0	6777.3	39.4825072	73.5863451	4701.0
37	194.2	191.2	198.2	950,0,136,750	759.9	6740.6	39.4825050	73.5863432	4701.0
38	342.3	334.3	345.3	814,0,86,928	927.6	6727.9	39.4825119	73.5863503	4701.0
39	381.4	381.4	381.4	476,0,270,446	516.2	6604.5	39.4825085	73.5863511	4701.0
40	222.2	210.2	222.2	1000,522,112,558	561.4	6554.1	39.4825064	73.5863452	4700.9
41	231.2	231.2	240.2	1208,40,104,556	550.4	6549.7	39.4825086	73.5863465	4700.9
42	373.4	373.4	374.4	376,0,176,292	337.5	6529.2	39.4825122	73.5863491	4701.0
43	382.4	381.4	382.4	618,68,166,392	422.2	6351.7	39.4825084	73.5863513	4701.0
44	374.4	373.4	375.4	666,158,162,376	405.1	6338.2	39.4825121	73.5863496	4701.0
45	419.4	400.4	419.4	758,164,118,240	256.7	6230.4	39.4825043	73.5863530	4701.0
46	373.4	369.4	373.4	94,0,130,250	276.5	6107.8	39.4825122	73.5863491	4701.0
47	344.3	344.3	344.3	814,0,74,776	775.0	6081.8	39.4825119	73.5863505	4701.0
48	380.4	380.4	384.4	344,308,104,354	361.9	6025.5	39.4825085	73.5863507	4701.0
49	209.2	204.2	215.2	1148,364,50,408	407.4	5830.1	39.4825070	73.5863446	4700.9
50	367.4	367.4	367.4	84,0,180,316	344.7	5825.7	39.4825121	73.5863485	4701.0
51	376.4	376.4	377.4	444,448,100,306	316.5	5795.6	39.4825112	73.5863498	4701.0
52	239.2	232.2	239.2	1236,440,138,496	511.3	5753.4	39.4825089	73.5863460	4700.9
53	351.4	351.4	351.4	680,372,72,658	657.2	5686.7	39.4825096	73.5863506	4701.0
54	345.3	345.3	348.3	724,328,70,642	640.3	5640.9	39.4825117	73.5863505	4701.0
55	301.3	300.3	301.3	418,204,100,388	394.3	5626.5	39.4825087	73.5863456	4700.9
56	190.2	190.2	197.2	1116,40,64,374	375.9	5593.5	39.4825045	73.5863443	4700.9
57	223.2	223.2	223.2	1228,118,80,506	507.5	5516.3	39.4825069	73.5863453	4700.9
58	365.4	365.4	366.4	330,46,110,252	265.2	5421.6	39.4825114	73.5863491	4701.0
59	422.4	420.4	422.4	790,74,102,200	220.9	5387.3	39.4825024	73.5863536	4701.0
60	380.4	376.4	380.4	136,0,114,348	363.0	5372.7	39.4825085	73.5863507	4701.0
61	306.3	303.3	306.3	1074,594,54,410	410.3	5335.8	39.4825088	73.5863460	4700.9
62	348.3	341.3	350.4	710,348,68,556	554.2	5259.5	39.4825101	73.5863509	4701.0
63	225.2	224.2	227.2	1250,646,50,434	433.3	5247.5	39.4825076	73.5863454	4700.9
64	242.2	242.2	246.2	1240,240,64,394	394.2	5215.8	39.4825084	73.5863460	4700.9
65	378.4	373.4	380.4	460,320,150,268	295.9	5185.4	39.4825100	73.5863506	4701.0
66	306.3	303.3	315.3	1206,512,40,228	227.1	5162.0	39.4825088	73.5863460	4700.9
67	348.3	342.3	349.3	804,430,88,400	405.7	5097.2	39.4825101	73.5863509	4701.0
68	275.3	275.3	275.3	1368,740,44,340	339.3	5053.6	39.4825064	73.5863474	4700.9
69	334.3	333.3	336.3	806,400,84,680	681.0	5041.1	39.4825105	73.5863503	4701.0
70	191.2	191.2	204.2	1204,910,36,170	170.3	5038.5	39.4825046	73.5863443	4700.9
71	225.2	223.2	225.2	1274,0,44,390	387.6	4982.3	39.4825076	73.5863454	4700.9
72	347.3	337.3	348.3	860,110,38,342	341.5	4847.8	39.4825107	73.5863508	4701.0
73	336.3	326.3	340.3	818,188,66,630	628.2	4825.9	39.4825109	73.5863498	4701.0
74	249.2	245.2	250.2	1340,0,82,298	303.2	4790.2	39.4825088	73.5863450	4700.9
75	345.3	344.3	352.4	836,758,68,316	319.9	4788.3	39.4825117	73.5863505	4701.0
76	380.4	380.4	383.4	362,0,240,360	399.5	4781.8	39.4825085	73.5863507	4701.0
77	301.3	300.3	301.3	956,704,66,376	377.5	4775.8	39.4825087	73.5863456	4700.9
78	380.4	376.4	381.4	1566,704,162,376	400.7	4763.7	39.4825085	73.5863507	4701.0
79	298.3	298.3	299.3	524,102,50,290	290.4	4710.4	39.4825092	73.5863464	4700.9
80	331.3	328.3	341.3	1008,670,44,410	408.1	4695.4	39.4825100	73.5863505	4701.0
81	334.3	333.3	336.3	1014,462,46,472	470.0	4687.4	39.4825105	73.5863503	4701.0
82	231.2	231.2	240.2	1160,218,58,434	433.0	4631.2	39.4825086	73.5863465	4700.9
83	227.2	227.2	227.2	1170,198,38,336	334.2	4620.3	39.4825078	73.5863458	4700.9
84	192.2	192.2	195.2	950,0,108,514	522.8	4614.6	39.4825048	73.5863439	4701.0
85	231.2	231.2	231.2	1310,680,46,400	398.7	4570.4	39.4825086	73.5863465	4700.9
86	296.3	287.3	296.3	1014,556,36,340	338.8	4532.8	39.4825096	73.5863467	4700.9
87	378.4	376.4	380.4	1280,88,88,324	327.7	4511.0	39.4825100	73.5863506	4701.0
88	382.4	382.4	382.4	524,248,126,314	323.1	4505.1	39.4825084	73.5863513	4701.0
89	381.4	381.4	381.4	632,344,100,242	258.4	4465.2	39.4825085	73.5863511	4701.0
90	380.4	378.4	380.4	1496,792,108,288	301.6	4421.6	39.4825085	73.5863507	4701.0
91	353.4	353.4	353.4	1074,0,102,542	548.8	4403.1	39.4825102	73.5863504	4701.0
92	245.2	242.2	246.2	1110,104,30,358	355.9	4355.9	39.4825089	73.5863456	4700.9
93	188.2	188.2	188.2	684,556,44,180	178.7	4262.9	39.4825047	73.5863434	4700.9
94	379.4	379.4	379.4	1104,302,110,184	211.3	4210.0	39.4825092	73.5863507	4701.0
