track	t_best	t0	t1	bbox	length_px	score	lat	lon	alt
0	56.1	56.1	57.1	334,722,118,358	374.4	6644.1	39.4825059	73.5894643	4969.4
1	83.1	83.1	87.1	540,618,42,462	460.5	6249.8	39.4825060	73.5894618	4969.4
2	56.1	56.1	57.1	362,242,156,634	649.5	6184.0	39.4825059	73.5894643	4969.4
3	49.0	49.0	50.1	414,680,76,400	404.4	6138.5	39.4825064	73.5894630	4969.5
4	127.1	126.1	128.1	408,138,52,528	527.5	6077.5	39.4825048	73.5894608	4969.5
5	54.1	54.1	54.1	1354,384,72,452	455.3	5757.8	39.4825063	73.5894638	4969.4
6	49.0	49.0	53.1	1424,0,60,342	343.6	5408.3	39.4825064	73.5894630	4969.5
7	135.1	135.1	136.1	518,372,50,580	577.9	5362.1	39.4825046	73.5894603	4969.5
8	50.1	50.1	50.1	402,682,74,398	402.1	5108.9	39.4825065	73.5894632	4969.5
9	76.1	65.1	78.1	390,750,50,330	331.1	5048.5	39.4825064	73.5894621	4969.4
10	47.0	47.0	47.0	364,564,124,516	526.7	4995.1	39.4825070	73.5894626	4969.5
11	42.0	33.0	46.0	440,530,162,550	570.8	4942.1	39.4825072	73.5894629	4969.5
12	50.1	49.0	50.1	1278,312,60,404	403.8	4881.6	39.4825065	73.5894632	4969.5
13	72.1	69.1	73.1	772,42,42,444	442.3	4766.8	39.4825061	73.5894627	4969.4
14	16.0	16.0	25.0	1420,368,74,442	445.8	4618.7	39.4825043	73.5894603	4969.5
15	70.1	59.1	73.1	426,258,52,418	418.6	4382.3	39.4825062	73.5894633	4969.5
16	25.0	18.0	29.0	1298,446,76,340	344.0	4355.8	39.4825057	73.5894613	4969.5
17	49.0	49.0	50.1	978,752,48,328	328.4	4239.0	39.4825064	73.5894630	4969.5
18	58.1	58.1	59.1	422,572,106,508	516.1	4230.1	39.4825058	73.5894646	4969.5
19	122.1	122.1	122.1	450,164,52,430	427.0	4142.1	39.4825048	73.5894619	4969.5
20	48.0	40.0	48.0	836,0,52,420	418.3	4128.3	39.4825066	73.5894627	4969.5
21	68.1	68.1	82.1	798,44,34,354	352.9	3966.0	39.4825062	73.5894636	4969.5
22	72.1	71.1	72.1	430,464,34,282	280.5	3827.2	39.4825061	73.5894627	4969.4
23	8.0	8.0	15.0	1458,76,56,354	353.8	3736.3	39.4825041	73.5894594	4969.5
24	9.0	8.0	11.0	960,808,54,236	239.7	3653.6	39.4825041	73.5894595	4969.5
25	68.1	57.1	68.1	472,234,58,392	390.7	3605.0	39.4825062	73.5894636	4969.5
26	74.1	70.1	78.1	394,404,48,400	400.4	3567.2	39.4825062	73.5894625	4969.4
27	85.1	85.1	85.1	832,50,42,370	369.0	3554.9	39.4825062	73.5894624	4969.4
28	42.0	35.0	48.0	1054,544,46,282	283.3	3544.2	39.4825072	73.5894629	4969.5
29	50.1	49.0	54.1	606,0,84,304	308.8	3530.8	39.4825065	73.5894632	4969.5
30	49.0	49.0	49.0	476,610,44,358	357.2	3495.5	39.4825064	73.5894630	4969.5
31	51.1	51.1	52.1	1160,844,74,236	244.2	3477.0	39.4825066	73.5894634	4969.4
32	129.1	129.1	134.1	634,454,50,456	453.6	3461.2	39.4825051	73.5894607	4969.5
33	41.0	37.0	45.0	1140,70,64,398	400.4	3458.1	39.4825072	73.5894629	4969.5
34	79.1	69.1	83.1	926,560,50,292	293.5	3417.4	39.4825062	73.5894617	4969.4
35	54.1	54.1	54.1	528,0,106,314	327.4	3340.4	39.4825063	73.5894638	4969.4
36	47.0	45.0	47.0	872,18,68,364	361.4	3317.5	39.4825070	73.5894626	4969.5
37	40.0	31.0	48.0	1350,740,62,340	339.3	3303.7	39.4825069	73.5894626	4969.5
38	69.1	68.1	70.1	1054,734,30,334	331.6	3244.7	39.4825061	73.5894635	4969.5
39	49.0	49.0	49.0	1250,792,60,288	291.7	3171.2	39.4825064	73.5894630	4969.5
40	74.1	72.1	83.1	1008,360,44,300	299.4	3132.1	39.4825062	73.5894625	4969.4
41	114.1	110.1	125.1	588,144,50,474	471.4	3120.8	39.4825050	73.5894632	4969.5
42	135.1	135.1	136.1	860,428,36,278	276.0	3020.4	39.4825046	73.5894603	4969.5
43	85.1	83.1	88.1	982,620,28,318	316.1	2967.0	39.4825062	73.5894624	4969.4
44	42.0	42.0	42.0	472,92,56,388	389.7	2945.8	39.4825072	73.5894629	4969.5
45	63.1	55.1	72.1	1080,784,34,296	294.5	2933.4	39.4825062	73.5894647	4969.4
46	52.1	52.1	53.1	1162,868,72,212	220.2	2917.6	39.4825069	73.5894636	4969.4
47	54.1	54.1	55.1	1068,836,50,202	205.2	2864.2	39.4825063	73.5894638	4969.4
48	55.1	55.1	60.1	808,228,50,232	234.0	2806.5	39.4825060	73.5894640	4969.4
49	54.1	54.1	54.1	1496,38,84,356	360.5	2799.1	39.4825063	73.5894638	4969.4
50	127.1	127.1	134.1	442,0,34,282	280.3	2776.9	39.4825048	73.5894608	4969.5
51	55.1	55.1	57.1	654,746,62,192	198.1	2760.5	39.4825060	73.5894640	4969.4
