track	t_best	t0	t1	bbox	score	lat	lon	alt
0	5.0	5.0	5.0	0,15,306,267	49575.3			
1	4.0	4.0	4.0	1617,0,130,135	24242.8			
2	5.0	2.0	5.0	931,0,154,445	10508.9			
3	5.0	5.0	5.0	273,182,121,119	10039.4			
4	5.0	5.0	5.0	0,745,40,162	8640.7			
5	5.0	5.0	5.0	436,87,66,103	7434.7			
6	3.0	3.0	3.0	33,489,81,121	7120.3			
7	4.0	3.0	4.0	0,149,89,381	6778.7			
8	5.0	5.0	5.0	492,231,87,192	4542.5			
9	4.0	4.0	4.0	1597,919,136,44	4521.3			
10	5.0	5.0	5.0	625,211,148,28	3256.3			
11	5.0	5.0	5.0	253,131,44,34	3174.9			
12	4.0	4.0	4.0	1899,861,21,105	3075.7			
13	5.0	5.0	5.0	575,603,59,68	2968.3			
14	5.0	5.0	5.0	15,465,40,86	2924.5			
15	5.0	4.0	5.0	959,388,62,62	2807.6			
16	4.0	4.0	4.0	983,1023,20,57	2487.9			
17	5.0	5.0	5.0	237,241,34,35	2212.5			
18	1.0	1.0	1.0	109,164,29,41	1765.9			
19	4.0	2.0	4.0	1865,1021,34,59	1748.4			
20	5.0	5.0	5.0	561,243,120,23	1525.0			
21	5.0	5.0	5.0	533,141,44,32	1498.9			
22	5.0	5.0	5.0	0,384,35,80	1486.2			
23	5.0	5.0	5.0	433,0,20,31	1253.3			
24	2.0	2.0	4.0	0,0,28,21	1248.8			
25	2.0	2.0	2.0	489,179,21,51	1135.0			
26	4.0	4.0	4.0	1667,385,38,27	1056.8			
27	5.0	5.0	5.0	1055,449,58,10	1053.9			
28	5.0	5.0	5.0	381,985,20,40	955.6			
29	5.0	5.0	5.0	815,287,22,40	933.0			
30	5.0	5.0	5.0	639,590,34,11	922.3			
31	4.0	4.0	4.0	1855,111,30,22	907.3			
32	0.0	0.0	4.0	296,93,15,21	776.8			
33	5.0	5.0	5.0	1143,1030,50,21	727.4			
34	1.0	0.0	1.0	671,641,22,34	670.6			
35	5.0	5.0	5.0	887,171,26,26	661.0			
36	4.0	2.0	4.0	1572,969,21,18	596.3			
37	0.0	0.0	1.0	1716,455,12,18	560.7			
38	2.0	2.0	2.0	993,209,20,22	525.1			
39	4.0	4.0	4.0	1866,615,15,18	502.3			
40	4.0	4.0	4.0	162,971,22,12	489.9			
41	2.0	2.0	2.0	365,400,16,22	476.5			
42	4.0	4.0	4.0	37,0,16,15	445.4			
43	4.0	4.0	4.0	1841,789,24,12	439.1			
44	1.0	1.0	1.0	1281,273,10,32	390.1			
45	3.0	3.0	3.0	0,701,11,18	385.9			
46	2.0	2.0	2.0	506,38,12,23	341.4			
47	4.0	4.0	4.0	1521,1041,16,8	328.7			
48	0.0	0.0	0.0	397,0,12,10	325.8			
49	4.0	4.0	4.0	1633,123,8,22	306.8			
50	1.0	1.0	1.0	1191,345,22,16	305.9			
51	1.0	1.0	1.0	160,107,13,13	297.3			
52	2.0	2.0	2.0	1809,991,22,12	273.1			
53	3.0	3.0	3.0	119,753,10,10	249.3			
54	0.0	0.0	0.0	657,719,13,10	241.3			
55	4.0	1.0	4.0	677,1061,16,12	236.1			
56	1.0	1.0	1.0	1329,953,12,18	234.0			
57	1.0	1.0	1.0	273,7,16,11	225.1			
58	2.0	2.0	2.0	472,303,8,12	206.4			
59	1.0	1.0	1.0	1801,417,6,16	193.3			
60	1.0	1.0	1.0	321,873,14,8	165.0			
61	3.0	3.0	3.0	85,689,8,8	162.3			
62	1.0	1.0	1.0	1121,553,16,4	155.3			
63	2.0	2.0	2.0	1863,917,13,12	152.5			
64	1.0	1.0	1.0	485,434,12,5	145.4			
65	2.0	2.0	2.0	1519,1031,8,12	144.7			
66	3.0	3.0	3.0	365,741,5,12	139.8			
67	1.0	1.0	1.0	833,493,12,4	137.4			
68	2.0	2.0	2.0	1915,283,5,15	136.4			
69	1.0	1.0	1.0	815,895,7,10	134.2			
70	2.0	2.0	2.0	33,81,8,8	132.8			
71	1.0	1.0	1.0	607,329,8,8	131.5			
72	0.0	0.0	0.0	1831,841,10,11	123.1			
73	2.0	2.0	2.0	1781,919,12,6	121.2			
74	1.0	1.0	1.0	1155,193,8,4	118.9			
75	1.0	1.0	1.0	219,82,8,5	118.2			
76	1.0	1.0	1.0	889,1009,8,6	109.0			
77	1.0	1.0	1.0	1085,337,4,8	104.0			
78	1.0	1.0	1.0	1513,689,4,10	96.7			
79	2.0	2.0	2.0	157,987,8,6	96.5			
80	3.0	3.0	3.0	21,481,12,3	82.8			
81	0.0	0.0	0.0	812,161,5,6	81.8			
82	3.0	3.0	3.0	369,817,10,8	77.1			
83	2.0	2.0	2.0	1865,107,4,8	72.2			
84	0.0	0.0	0.0	1201,0,6,9	65.3			
85	2.0	2.0	2.0	1815,211,5,8	64.8			
86	0.0	0.0	0.0	1741,737,6,5	62.1			
87	3.0	3.0	3.0	21,797,4,4	57.2			
88	0.0	0.0	0.0	1516,36,5,5	54.9			
89	0.0	0.0	0.0	761,1019,6,3	53.2			
90	0.0	0.0	0.0	1909,465,4,6	52.9			
91	0.0	0.0	0.0	1401,891,8,2	43.8			
92	0.0	0.0	0.0	929,114,8,3	40.7			
93	0.0	0.0	0.0	1229,202,4,7	40.7			
94	0.0	0.0	0.0	1628,0,4,5	34.1			
95	0.0	0.0	0.0	1910,665,5,2	32.9			
96	0.0	0.0	0.0	1797,225,2,5	31.7			
97	3.0	3.0	3.0	77,287,4,2	25.0			
