ранг	ранг_в_группе	расстояние	сигнатура	d_ab	d_L	ловушка	d_ловушки	L	a	b	C	цвет_измерен	track	t_best	t0	t1	bbox	score	lat	lon	alt
33	33	0.710	рюкзак-синий	2.8	17.2	снег-в-тени	1.069	21.6	-1.0	-12.0	12.0	bbox	32	13.0	13.0	13.0	1751,1045,32,25	744.2			
34	34	1.977	рюкзак-синий	13.0	31.3	порода-в-тени	0.526	7.5	0.0	-1.0	1.0	bbox	33	28.0	24.0	32.0	1881,1057,24,23	740.4			
35	35	1.314	рюкзак-синий	6.3	29.4	порода-в-тени	0.967	9.4	-1.0	-8.0	8.1	bbox	34	25.0	25.0	25.0	1886,937,34,24	722.6			
36	36	0.559	рюкзак-синий	4.5	0.0	снег-в-тени	0.425	38.8	-1.0	-10.0	10.0	bbox	35	19.0	19.0	19.0	1647,483,29,18	720.6			
37	37	0.742	рюкзак-синий	5.8	3.9	снег-в-тени	0.539	34.9	-2.0	-9.0	9.2	bbox	36	13.0	13.0	13.0	811,887,16,20	667.5			
38	38	1.020	рюкзак-синий	4.5	23.9	порода-в-тени	1.149	14.9	-1.0	-10.0	10.0	bbox	37	24.0	24.0	25.0	1767,1055,41,25	640.8			
39	39	0.919	рюкзак-синий	7.2	5.1	снег-в-тени	0.627	33.7	-3.0	-8.0	8.5	bbox	38	14.0	14.0	14.0	617,1011,12,20	631.3			
40	40	0.508	рюкзак-синий	2.8	10.2	снег-в-тени	1.009	49.0	-1.0	-16.0	16.0	bbox	39	30.0	30.0	30.0	1509,7,23,18	630.1			
41	41	0.371	рюкзак-синий	1.0	9.8	снег-в-тени	1.037	29.0	2.0	-14.0	14.1	bbox	40	95.0	95.0	95.0	1813,9,8,72	605.7			
42	42	0.492	рюкзак-синий	3.6	5.5	снег-в-тени	0.573	44.3	-2.0	-12.0	12.2	bbox	41	14.0	14.0	14.0	1703,47,26,52	594.4			
43	43	1.132	рюкзак-синий	4.2	28.0	порода-в-тени	1.296	10.8	-2.0	-11.0	11.2	bbox	42	10.0	10.0	11.0	1861,967,34,26	589.2			
44	44	1.908	стакан-марка-красная	11.0	36.9	порода-в-тени	0.386	12.9	0.0	0.0	0.0	bbox	43	8.0	8.0	8.0	1882,1063,15,17	573.5			
45	45	1.165	рюкзак-синий	4.5	28.6	порода-в-тени	1.189	10.2	-1.0	-10.0	10.0	bbox	44	33.0	30.0	38.0	1727,1006,35,27	554.5			
46	46	1.244	рюкзак-синий	5.8	28.2	порода-в-тени	1.060	10.6	-2.0	-9.0	9.2	bbox	45	26.0	20.0	35.0	1833,917,25,22	490.4			
47	47	0.765	рюкзак-синий	2.8	19.0	снег-в-тени	1.125	19.8	-1.0	-12.0	12.0	bbox	46	9.0	7.0	9.0	1749,959,28,22	485.1			
48	48	1.771	стакан-марка-красная	9.2	37.6	порода-в-тени	0.580	12.2	2.0	-1.0	2.2	bbox	47	97.0	97.0	97.0	1707,810,38,39	472.8			
49	49	0.696	рюкзак-синий	4.5	11.6	снег-в-тени	1.260	50.4	-1.0	-18.0	18.0	bbox	48	2.0	2.0	2.0	71,905,14,35	457.0			
50	50	1.223	рюкзак-синий	5.4	28.6	порода-в-тени	1.072	10.2	-1.0	-9.0	9.1	bbox	49	24.0	24.0	25.0	1830,1023,25,19	456.8			
51	51	0.729	рюкзак-синий	5.4	7.8	снег-в-тени	0.626	31.0	-1.0	-9.0	9.1	bbox	50	12.0	11.0	12.0	948,993,13,15	456.3			
52	52	0.319	рюкзак-синий	2.2	4.3	снег-в-тени	1.135	34.5	2.0	-16.0	16.1	bbox	51	94.0	93.0	94.0	1723,34,6,39	450.8			
53	53	0.859	рюкзак-синий	6.3	9.4	снег-в-тени	0.126	48.2	-1.0	-8.0	8.1	bbox	52	47.0	47.0	49.0	1327,277,12,20	443.4			
54	54	1.937	рюкзак-синий	7.1	48.3	снег-пересвеченный	0.910	87.1	2.0	-7.0	7.3	bbox	53	95.0	95.0	95.0	257,13,12,14	440.6			
55	55	0.768	рюкзак-синий	3.6	17.4	снег-в-тени	1.023	21.4	-1.0	-11.0	11.0	bbox	54	31.0	31.0	35.0	1693,989,20,19	436.5			
56	56	1.212	рюкзак-синий	5.4	28.2	порода-в-тени	1.067	10.6	-1.0	-9.0	9.1	bbox	55	24.0	21.0	25.0	1877,994,23,15	411.2			
57	57	1.880	рюкзак-синий	13.3	24.3	порода-в-тени	0.210	14.5	-2.0	-1.0	2.2	bbox	56	38.0	29.0	38.0	1625,1025,8,32	405.6			
58	58	1.104	рюкзак-синий	4.5	26.6	порода-в-тени	1.170	12.2	-1.0	-10.0	10.0	bbox	57	31.0	24.0	32.0	1649,1027,22,20	386.8			
59	59	1.124	стакан-марка-красная	7.2	18.8	снег-в-тени	1.126	31.0	7.0	-5.0	8.6	bbox	58	95.0	95.0	95.0	1559,439,16,18	385.0			
60	60	0.690	стакан-марка-красная	4.2	12.3	снег-в-тени	1.303	37.5	8.0	-2.0	8.2	bbox	59	92.0	92.0	92.0	5,971,21,14	381.6			
61	61	1.244	рюкзак-синий	8.1	20.4	снег-в-тени	0.540	59.2	2.0	-6.0	6.3	bbox	60	94.0	93.0	95.0	1345,279,24,10	373.2			
62	62	0.533	рюкзак-синий	2.2	12.7	снег-в-тени	1.004	26.1	-1.0	-13.0	13.0	bbox	61	9.0	7.0	9.0	1613,1065,20,15	371.5			
63	63	1.113	рюкзак-синий	6.3	21.9	порода-в-тени	0.893	16.9	-1.0	-8.0	8.1	bbox	62	37.0	37.0	42.0	1752,977,21,19	365.6			
64	64	0.742	рюкзак-синий	5.8	3.9	снег-в-тени	0.539	34.9	-2.0	-9.0	9.2	bbox	63	34.0	27.0	34.0	1555,1005,14,15	353.4			
65	65	1.372	рюкзак-синий	7.1	29.4	порода-в-тени	0.883	9.4	0.0	-7.0	7.0	bbox	64	71.0	71.0	71.0	1833,1041,16,12	349.6			
66	66	0.906	рюкзак-синий	4.5	20.0	снег-в-тени	1.072	18.8	-1.0	-10.0	10.0	bbox	65	29.0	29.0	29.0	1863,769,16,12	345.4			
67	67	0.808	стакан-марка-красная	6.3	4.7	снег-розовый	0.980	54.5	5.0	-1.0	5.1	bbox	66	92.0	92.0	92.0	418,999,21,8	340.6			
68	68	1.070	стакан-марка-красная	6.3	20.2	порода-в-тени	1.060	29.6	5.0	3.0	5.8	bbox	67	94.0	92.0	94.0	1481,639,24,20	339.2			
69	69	0.660	стакан-марка-красная	4.2	11.0	снег-розовый	1.083	60.8	8.0	-2.0	8.2	bbox	68	93.0	93.0	93.0	8,1009,16,7	339.1			
70	70	1.020	рюкзак-синий	4.5	23.9	порода-в-тени	1.149	14.9	-1.0	-10.0	10.0	bbox	69	27.0	20.0	33.0	1669,1061,17,11	336.0			
71	71	1.642	рюкзак-синий	9.1	33.3	порода-в-тени	0.772	5.5	0.0	-5.0	5.0	bbox	70	53.0	53.0	53.0	1916,0,4,34	335.0			
72	72	0.455	рюкзак-синий	3.2	6.3	снег-в-тени	0.915	45.1	-2.0	-15.0	15.1	bbox	71	14.0	14.0	14.0	1684,0,13,27	332.7			
73	73	1.866	рюкзак-синий	13.0	25.5	порода-в-тени	0.355	13.3	0.0	-1.0	1.0	bbox	72	45.0	42.0	51.0	1913,0,7,27	330.3			
74	74	1.061	палка-древко-контроль	7.2	15.7	снег-в-тени	0.616	57.3	-4.0	-9.0	9.8	bbox	73	65.0	64.0	66.0	247,809,10,20	320.8			
75	75	1.355	рюкзак-синий	2.0	37.3	снег-в-тени	1.313	76.1	3.0	-14.0	14.3	bbox	74	97.0	96.0	97.0	415,39,12,14	319.9			
76	76	0.581	рюкзак-синий	2.8	12.9	снег-в-тени	1.324	25.9	3.0	-16.0	16.3	bbox	75	98.0	98.0	99.0	1827,51,6,32	318.1			
77	77	1.064	рюкзак-синий	6.4	19.6	снег-в-тени	0.548	58.4	-3.0	-9.0	9.5	bbox	76	0.0	0.0	0.0	233,853,8,16	305.0			
78	78	1.520	рюкзак-синий	2.8	41.4	снег-в-тени	1.315	80.2	3.0	-12.0	12.4	bbox	77	96.0	96.0	97.0	452,77,13,14	304.9			
79	79	1.333	рюкзак-синий	6.6	29.4	порода-в-тени	0.936	9.4	0.0	-7.5	7.5	bbox	78	71.0	71.0	72.0	1878,983,20,18	302.4			
80	80	0.731	рюкзак-синий	5.8	1.6	снег-в-тени	0.385	40.4	-2.0	-9.0	9.2	bbox	79	16.0	12.0	16.0	745,1029,16,12	294.3			
81	81	1.718	стакан-марка-красная	11.0	28.6	порода-в-тени	0.281	21.2	0.0	0.0	0.0	bbox	80	42.0	35.0	45.0	1917,169,3,25	292.1			
82	82	0.903	рюкзак-синий	5.4	16.8	снег-в-тени	0.940	22.0	-1.0	-9.0	9.1	bbox	81	29.0	29.0	29.0	1723,877,23,14	285.9			
83	83	1.752	стакан-марка-красная	11.0	30.2	порода-в-тени	0.281	19.6	0.0	0.0	0.0	bbox	82	42.0	42.0	42.0	1917,362,3,31	277.2			
84	84	1.890	рюкзак-синий	5.1	49.8	снег-пересвеченный	0.904	88.6	0.0	-9.0	9.0	bbox	83	97.0	95.0	97.0	43,337,10,16	273.4			
85	85	0.727	рюкзак-синий	2.2	18.8	снег-в-тени	1.112	20.0	0.0	-12.0	12.0	bbox	84	33.0	31.0	35.0	1655,1073,18,7	272.6			
86	86	0.794	стакан-марка-красная	5.0	13.7	порода-охристая	1.011	36.1	7.0	4.0	8.1	bbox	85	93.0	92.0	93.0	1521,639,14,14	264.2			
87	87	0.429	рюкзак-синий	3.2	4.7	снег-в-тени	0.616	34.1	0.0	-11.0	11.0	bbox	86	18.0	16.0	18.0	1542,239,15,7	254.6			
88	88	1.873	рюкзак-синий	13.0	25.9	порода-в-тени	0.365	12.9	0.0	-1.0	1.0	bbox	87	46.0	46.0	46.0	1913,0,4,17	251.9			
89	89	1.258	рюкзак-синий	9.2	14.1	порода-в-тени	0.538	24.7	-1.0	-5.0	5.1	bbox	88	40.0	39.0	42.0	1758,777,9,22	248.9			
90	90	1.065	рюкзак-синий	4.2	25.9	порода-в-тени	1.278	12.9	-2.0	-11.0	11.2	bbox	89	35.0	33.0	35.0	1822,963,20,14	246.5			
91	91	1.700	рюкзак-синий	13.2	12.1	порода-в-тени	0.256	26.7	-1.0	-1.0	1.4	bbox	90	37.0	34.0	41.0	1764,809,9,22	235.5			
92	92	0.842	рюкзак-синий	4.5	17.6	снег-в-тени	0.991	21.2	-1.0	-10.0	10.0	bbox	91	29.0	28.0	30.0	1585,995,15,13	231.7			
93	93	1.296	рюкзак-синий	6.1	29.4	порода-в-тени	0.991	9.4	0.0	-8.0	8.0	bbox	92	72.0	70.0	72.0	1870,1025,11,12	229.2			
94	94	1.065	рюкзак-синий	4.2	25.9	порода-в-тени	1.278	12.9	-2.0	-11.0	11.2	bbox	93	35.0	33.0	35.0	1883,923,18,13	224.1			
95	95	1.981	рюкзак-синий	12.0	36.1	порода-в-тени	0.690	2.7	0.0	-2.0	2.0	bbox	94	52.0	47.0	52.0	1905,105,8,8	223.2			
96	96	0.694	рюкзак-синий	1.4	18.8	снег-в-тени	1.323	20.0	0.0	-15.0	15.0	bbox	95	39.0	39.0	41.0	1677,18,4,23	221.7			
97	97	1.076	рюкзак-синий	5.1	24.3	порода-в-тени	1.052	14.5	0.0	-9.0	9.0	bbox	96	53.0	53.0	53.0	1905,113,15,14	219.6			
98	98	1.609	рюкзак-синий	12.2	14.7	порода-в-тени	0.221	24.1	-1.0	-2.0	2.2	bbox	97	5.0	3.0	5.0	1901,258,7,16	219.3			
99	99	0.957	рюкзак-синий	7.3	8.3	снег-в-тени	0.179	47.1	-1.0	-7.0	7.1	bbox	98	52.0	52.0	52.0	1447,347,14,10	218.4			
100	100	0.750	рюкзак-синий	4.0	15.7	снег-в-тени	0.924	23.1	1.0	-10.0	10.0	bbox	99	21.0	21.0	21.0	1748,559,9,8	217.2			
101	101	1.883	стакан-марка-красная	10.2	38.8	порода-в-тени	0.504	11.0	1.0	-1.0	1.4	bbox	100	51.0	50.0	51.0	1913,833,7,18	216.1			
102	102	1.078	рюкзак-синий	5.7	22.8	снег-в-тени	0.667	61.6	-3.0	-10.0	10.4	bbox	101	79.0	79.0	79.0	269,801,8,16	208.0			
103	103	1.919	рюкзак-синий	12.0	33.3	порода-в-тени	0.601	5.5	0.0	-2.0	2.0	bbox	102	11.0	6.0	11.0	1899,1071,14,9	207.8			
104	104	1.006	рюкзак-синий	5.7	20.0	снег-в-тени	0.598	58.8	-3.0	-10.0	10.4	bbox	103	70.0	70.0	70.0	193,857,18,8	207.8			
105	105	1.076	рюкзак-синий	7.6	14.3	снег-в-тени	0.267	53.1	0.0	-6.5	6.5	bbox	104	1.0	1.0	1.0	182,987,27,6	207.3			
106	106	0.973	рюкзак-синий	5.8	18.1	снег-в-тени	0.428	56.9	-2.0	-9.0	9.2	bbox	105	32.0	32.0	32.0	1305,127,10,17	203.5			
107	107	1.907	рюкзак-синий	14.3	18.4	порода-в-тени	0.125	20.4	-2.0	0.0	2.0	bbox	106	38.0	36.0	38.0	1633,549,10,14	202.7			
108	108	1.410	рюкзак-синий	7.1	30.8	порода-в-тени	0.905	8.0	0.0	-7.0	7.0	bbox	107	72.0	72.0	72.0	1880,1018,11,10	202.7			
109	109	1.047	рюкзак-синий	2.2	28.3	снег-в-тени	1.174	67.1	3.0	-15.0	15.3	bbox	108	95.0	95.0	95.0	1457,0,10,17	200.9			
110	110	0.651	рюкзак-синий	2.2	16.4	снег-в-тени	1.037	22.4	0.0	-12.0	12.0	bbox	109	13.0	13.0	13.0	1739,1073,13,7	198.5			
111	111	1.115	палка-древко-контроль	7.2	18.4	снег-в-тени	0.675	60.0	-4.0	-9.0	9.8	bbox	110	77.0	74.0	77.0	201,831,8,10	197.4			
112	112	0.644	рюкзак-синий	2.2	16.3	снег-в-тени	1.347	22.5	0.0	-16.0	16.0	bbox	111	52.0	52.0	52.0	1841,0,4,21	196.3			
113	113	1.092	рюкзак-синий	6.1	21.9	порода-в-тени	0.919	16.9	0.0	-8.0	8.0	bbox	112	59.0	58.0	59.0	1841,1075,12,5	192.1			
114	114	0.539	рюкзак-синий	2.2	12.9	снег-в-тени	1.009	25.9	-1.0	-13.0	13.0	bbox	113	9.0	7.0	9.0	1661,1035,14,8	191.1			
115	115	1.264	рюкзак-синий	5.1	30.6	порода-в-тени	1.119	8.2	0.0	-9.0	9.0	bbox	114	21.0	21.0	21.0	1607,991,11,12	190.9			
116	116	0.734	рюкзак-синий	5.8	2.5	снег-в-тени	0.498	36.3	-2.0	-9.0	9.2	bbox	115	33.0	31.0	33.0	1863,841,8,8	190.6			
117	117	1.132	палка-древко-контроль	7.2	19.2	снег-в-тени	0.693	60.8	-4.0	-9.0	9.8	bbox	116	78.0	78.0	78.0	223,823,8,10	188.4			
118	118	1.081	рюкзак-синий	2.0	29.4	снег-в-тени	1.112	68.2	3.0	-14.0	14.3	bbox	117	98.0	98.0	98.0	355,138,10,11	186.5			
119	119	0.287	рюкзак-синий	2.2	1.8	снег-в-тени	0.687	40.6	-1.0	-13.0	13.0	bbox	118	16.0	16.0	16.0	1481,27,8,14	185.7			
120	120	0.859	рюкзак-синий	3.2	21.3	снег-в-тени	1.147	17.5	0.0	-11.0	11.0	bbox	119	6.0	5.0	6.0	1299,1068,10,12	182.9			
121	121	0.505	рюкзак-синий	2.2	11.8	снег-в-тени	0.889	50.6	-1.0	-15.0	15.0	bbox	120	28.0	28.0	28.0	255,113,10,8	173.1			
122	122	1.228	рюкзак-синий	5.1	29.4	порода-в-тени	1.103	9.4	0.0	-9.0	9.0	bbox	121	26.0	26.0	33.0	1864,905,11,8	172.2			
123	123	0.669	рюкзак-синий	2.8	15.9	снег-в-тени	1.038	54.7	-1.0	-16.0	16.0	bbox	122	26.0	23.0	29.0	221,187,8,8	169.9			
124	124	1.006	рюкзак-синий	5.7	20.0	снег-в-тени	0.598	58.8	-3.0	-10.0	10.4	bbox	123	76.0	76.0	76.0	193,805,6,11	167.2			
125	125	1.110	рюкзак-синий	4.5	26.8	порода-в-тени	1.171	12.0	-1.0	-10.0	10.0	bbox	124	8.0	7.0	9.0	1755,899,16,14	167.1			
126	126	0.736	рюкзак-синий	2.0	19.4	снег-в-тени	1.430	19.4	1.0	-16.0	16.0	bbox	125	37.0	35.0	40.0	1757,205,4,14	164.8			
127	127	0.313	рюкзак-синий	2.5	0.2	снег-в-тени	0.593	39.0	-0.5	-12.0	12.0	bbox	126	17.0	17.0	21.0	1423,417,6,11	162.1			
128	128	1.730	рюкзак-синий	13.3	12.9	порода-в-тени	0.196	25.9	-2.0	-1.0	2.2	bbox	127	5.0	4.0	5.0	1885,145,6,9	160.3			
129	129	0.567	рюкзак-синий	4.5	2.7	снег-в-тени	0.503	36.1	-1.0	-10.0	10.0	bbox	128	7.0	4.0	7.0	1635,647,12,8	157.6			
130	130	1.846	стакан-марка-красная	11.0	34.5	порода-в-тени	0.398	15.3	0.0	1.0	1.0	bbox	129	98.0	98.0	98.0	1909,315,4,22	156.6			
131	131	1.843	рюкзак-синий	12.0	29.8	порода-в-тени	0.493	9.0	0.0	-2.0	2.0	bbox	130	51.0	51.0	54.0	1901,741,8,8	154.4			
132	132	0.801	рюкзак-синий	6.1	7.0	снег-в-тени	0.573	31.8	0.0	-8.0	8.0	bbox	131	24.0	24.0	24.0	62,721,9,8	153.2			
133	133	0.451	рюкзак-синий	3.6	0.6	снег-в-тени	0.496	39.4	-1.0	-11.0	11.0	bbox	132	18.0	18.0	18.0	1471,454,8,13	152.1			
134	134	1.468	стакан-марка-красная	11.2	12.5	порода-в-тени	0.652	37.3	0.0	-1.0	1.0	bbox	133	98.0	98.0	98.0	1895,965,10,6	151.9			
135	135	1.028	рюкзак-синий	6.4	18.1	снег-в-тени	0.511	56.9	-3.0	-9.0	9.5	bbox	134	63.0	63.0	63.0	225,745,11,8	151.0			
136	136	1.099	рюкзак-синий	5.4	24.3	снег-в-тени	0.576	63.1	-1.0	-9.0	9.1	bbox	135	81.0	81.0	81.0	1839,873,12,14	150.2			
137	137	1.210	рюкзак-синий	2.2	33.0	снег-в-тени	0.991	71.8	0.0	-12.0	12.0	bbox	136	94.0	92.0	94.0	1025,255,8,12	150.2			
138	138	0.888	рюкзак-синий	7.1	2.4	снег-в-тени	0.567	41.2	-4.0	-9.0	9.8	bbox	137	15.0	15.0	15.0	849,1075,22,5	148.3			
139	139	0.769	рюкзак-синий	5.8	6.8	снег-в-тени	0.631	32.0	-2.0	-9.0	9.2	bbox	138	20.0	20.0	20.0	1313,531,8,6	148.0			
140	140	0.629	рюкзак-синий	3.6	12.2	снег-в-тени	0.333	51.0	0.0	-10.5	10.5	bbox	139	94.0	94.0	94.0	1705,154,8,11	147.8			
141	141	0.994	рюкзак-синий	6.7	14.9	снег-в-тени	0.328	53.7	-2.0	-8.0	8.2	bbox	140	80.0	80.0	80.0	1911,1061,9,11	145.9			
142	142	0.642	рюкзак-синий	1.0	17.6	снег-в-тени	1.298	21.2	1.0	-15.0	15.0	bbox	141	46.0	45.0	46.0	1727,49,4,19	145.3			
143	143	0.917	рюкзак-синий	5.0	18.8	снег-в-тени	1.054	20.0	-2.0	-10.0	10.2	bbox	142	6.0	6.0	7.0	1485,926,10,9	145.0			
144	144	0.545	рюкзак-синий	4.2	3.5	снег-в-тени	0.635	35.3	-2.0	-11.0	11.2	bbox	143	8.0	8.0	8.0	1491,837,6,8	143.4			
145	145	1.860	рюкзак-синий	13.0	25.1	порода-в-тени	0.345	13.7	0.0	-1.0	1.0	bbox	144	2.0	2.0	2.0	1611,1019,14,8	142.1			
146	146	1.783	стакан-марка-красная	11.2	31.0	снег-освещённый	0.559	80.8	1.0	-4.0	4.1	bbox	145	94.0	94.0	94.0	25,647,19,7	139.6			
147	147	0.643	рюкзак-синий	5.1	2.3	снег-в-тени	0.492	36.5	2.0	-9.0	9.2	bbox	146	91.0	91.0	91.0	1631,658,7,9	139.4			
148	148	0.664	рюкзак-синий	4.5	10.0	снег-в-тени	1.257	48.8	-1.0	-18.0	18.0	bbox	147	1.0	1.0	1.0	1613,321,4,14	138.8			
149	149	1.778	рюкзак-синий	13.3	17.2	порода-в-тени	0.042	21.6	-2.0	-1.0	2.2	bbox	148	6.0	6.0	7.0	1889,981,8,12	138.6			
150	150	0.651	рюкзак-синий	3.2	14.5	снег-в-тени	0.919	24.3	0.0	-11.0	11.0	bbox	149	22.0	22.0	22.0	1657,661,11,6	135.6			
151	151	1.808	стакан-марка-красная	12.0	28.0	порода-в-тени	0.183	21.8	-1.0	0.0	1.0	bbox	150	42.0	42.0	42.0	1914,290,6,15	134.2			
152	152	1.617	стакан-марка-красная	11.4	21.4	снег-освещённый	0.443	71.2	0.0	-2.0	2.0	bbox	151	93.0	93.0	93.0	21,633,14,8	133.3			
153	153	1.575	рюкзак-синий	7.1	36.5	снег-пересвеченный	0.894	75.3	0.0	-7.0	7.0	bbox	152	98.0	93.0	98.0	51,844,16,7	133.3			
154	154	1.603	рюкзак-синий	10.0	27.9	снег-освещённый	0.721	66.7	0.0	-4.0	4.0	bbox	153	94.0	94.0	94.0	1263,297,10,6	132.3			
155	155	1.639	стакан-марка-красная	10.5	27.4	порода-в-тени	0.371	22.4	0.5	0.5	0.7	bbox	154	99.0	98.0	99.0	1815,779,8,6	131.5			
156	156	2.340	стакан-марка-красная	12.2	49.8	снег-пересвеченный	0.554	99.6	-1.0	-1.0	1.4	bbox	155	93.0	93.0	93.0	0,0,7,8	130.1			
157	157	1.239	рюкзак-синий	8.9	14.9	снег-в-тени	0.498	53.7	-3.0	-6.0	6.7	bbox	156	25.0	23.0	25.0	385,65,10,8	130.0			
158	158	0.669	рюкзак-синий	5.1	5.7	снег-в-тени	0.538	33.1	0.0	-9.0	9.0	bbox	157	0.0	0.0	0.0	865,521,8,6	129.2			
159	159	0.505	рюкзак-синий	1.0	13.7	снег-в-тени	1.199	25.1	1.0	-15.0	15.0	bbox	158	96.0	96.0	96.0	1896,217,3,18	126.9			
