ранг	ранг_в_группе	расстояние	сигнатура	d_ab	d_L	ловушка	d_ловушки	L	a	b	C	цвет_измерен	track	t_best	t0	t1	bbox	score	lat	lon	alt
1	1	2.009	стакан-марка-красная	15.5	14.5	снег-освещённый	0.937	64.3	-4.0	5.0	6.4	bbox	0	66.1	66.1	67.1	59,605,84,60	4093.9	39.4795856	73.5923783	5222.6
2	2	1.794	стакан-марка-красная	14.3	3.5	корка-жёлтая-на-скале	1.032	46.3	-2.0	7.0	7.3	bbox	1	54.1	53.1	54.1	1549,1057,52,23	2040.0	39.4795874	73.5923777	5222.7
3	3	0.869	палка-древко-контроль	1.0	24.1	снег-в-тени	1.552	65.7	-8.0	-16.0	17.9	bbox	2	47.0	47.0	53.1	1731,665,38,76	2034.6	39.4795870	73.5923774	5222.6
4	4	1.790	стакан-марка-красная	14.3	0.4	снег-розовый	1.188	50.2	-3.0	4.0	5.0	bbox	3	58.1	58.1	63.1	37,972,42,34	1952.1	39.4795865	73.5923780	5222.7
5	5	1.817	палка-древко-бирюзовое	13.9	15.0	снег-в-тени	2.783	67.5	-8.0	-28.0	29.1	bbox	4	64.1	58.1	64.1	41,29,34,26	1720.4	39.4795856	73.5923783	5222.6
6	6	0.570	рюкзак-синий	4.5	3.1	снег-в-тени	1.152	35.7	-3.0	-16.0	16.3	bbox	5	64.1	58.1	64.1	355,41,38,42	1650.7	39.4795856	73.5923783	5222.6
7	7	1.805	палка-древко-контроль	14.3	6.6	порода-в-тени	1.062	48.2	-5.0	-1.0	5.1	bbox	6	1.0	0.0	1.0	813,93,40,30	1376.2	39.4795585	73.5922398	5220.2
8	8	2.136	стакан-марка-красная	17.1	0.4	корка-жёлтая-на-скале	1.182	50.2	-5.0	7.0	8.6	bbox	7	32.0	14.0	53.1	895,597,50,14	1375.7	39.4795992	73.5923322	5222.6
9	9	1.941	стакан-марка-красная	15.2	10.6	снег-розовый	1.077	60.4	-3.0	7.0	7.6	bbox	8	63.1	62.1	64.1	833,897,30,22	1152.9	39.4795857	73.5923784	5222.6
10	10	1.399	рюкзак-синий	11.0	6.3	снег-в-тени	2.194	32.5	0.0	-25.0	25.0	bbox	9	67.1	67.1	67.1	125,89,32,22	1102.2	39.4795861	73.5923784	5222.6
11	11	1.936	стакан-марка-красная	12.0	34.1	порода-в-тени	0.244	15.7	-1.0	0.0	1.0	bbox	10	66.1	66.1	67.1	812,368,53,15	1063.5	39.4795856	73.5923783	5222.6
12	12	2.101	палка-древко-контроль	16.5	11.3	снег-в-тени	2.924	52.9	-4.0	-31.0	31.3	bbox	11	64.1	63.1	64.1	313,3,26,26	1053.2	39.4795856	73.5923783	5222.6
13	13	1.288	рюкзак-синий	7.6	24.3	порода-в-тени	0.779	14.5	-2.0	-7.0	7.3	bbox	12	26.0	13.0	28.0	1042,350,44,11	878.5	39.4796071	73.5923035	5222.6
14	14	0.709	рюкзак-синий	5.7	1.5	снег-в-тени	0.587	37.3	-3.0	-10.0	10.4	bbox	13	17.0	17.0	18.0	1031,56,36,22	838.6	39.4796253	73.5922436	5222.6
15	15	2.143	стакан-марка-красная	17.1	4.7	корка-жёлтая-на-скале	1.183	45.1	-5.0	7.0	8.6	bbox	14	35.0	29.0	38.0	1137,773,28,20	837.4	39.4795951	73.5923474	5222.6
16	16	1.202	палка-древко-контроль	9.1	11.3	снег-в-тени	2.302	52.9	-9.0	-24.0	25.6	bbox	15	23.0	14.0	31.0	833,117,18,23	820.1	39.4796124	73.5922849	5222.6
17	17	1.908	палка-ручка-пробка	15.0	9.8	корка-жёлтая-на-скале	0.958	65.9	-4.0	11.0	11.7	bbox	16	66.1	66.1	67.1	165,744,24,17	789.6	39.4795856	73.5923783	5222.6
18	18	1.778	рюкзак-синий	14.0	8.0	снег-в-тени	2.573	30.8	0.0	-28.0	28.0	bbox	17	57.1	57.1	57.1	97,545,14,36	765.4	39.4795864	73.5923779	5222.6
19	19	2.043	рюкзак-синий	15.8	14.5	порода-в-тени	0.380	24.3	-4.0	1.0	4.1	bbox	18	42.0	7.0	42.0	1292,545,25,12	758.8	39.4795865	73.5923782	5222.6
20	20	1.803	палка-ручка-пробка	12.2	26.9	корка-жёлтая-на-скале	0.638	48.8	-5.0	16.0	16.8	bbox	19	8.0	3.0	17.0	633,401,20,12	747.5	39.4795970	73.5921871	5220.2
21	21	2.141	стакан-марка-красная	17.1	2.0	снег-освещённый	1.268	51.8	-6.0	3.0	6.7	bbox	20	1.0	0.0	1.0	877,140,18,29	742.1	39.4795585	73.5922398	5220.2
22	22	1.645	стакан-марка-красная	13.2	1.4	снег-розовый	1.075	51.2	-2.0	3.0	3.6	bbox	21	60.1	55.1	61.1	3,743,22,30	736.7	39.4795859	73.5923784	5222.6
23	23	1.713	стакан-марка-красная	12.6	18.4	порода-в-тени	0.855	31.4	-1.0	5.0	5.1	bbox	22	11.0	8.0	14.0	953,739,26,14	718.8	39.4796245	73.5921647	5221.4
24	24	1.177	рюкзак-синий	5.4	27.0	порода-в-тени	1.054	11.8	-1.0	-9.0	9.1	bbox	23	32.0	25.0	44.0	1090,513,37,8	705.9	39.4795992	73.5923322	5222.6
25	25	2.025	стакан-марка-красная	16.2	4.3	корка-жёлтая-на-скале	1.121	45.5	-4.0	7.0	8.1	bbox	24	31.0	15.0	37.0	866,553,39,13	692.4	39.4796002	73.5923281	5222.7
26	26	2.151	палка-древко-контроль	16.2	20.4	снег-в-тени	2.999	62.0	-5.5	-31.0	31.5	bbox	25	65.1	65.1	65.1	165,81,28,20	668.7	39.4795856	73.5923783	5222.6
27	27	0.539	рюкзак-синий	2.2	12.9	снег-в-тени	1.270	25.9	0.0	-16.0	16.0	bbox	26	49.0	46.0	49.0	1583,521,16,48	652.7	39.4795872	73.5923773	5222.6
28	28	2.095	стакан-марка-красная	16.6	9.2	корка-жёлтая-на-скале	1.040	40.6	-4.0	8.0	8.9	bbox	27	45.0	44.0	45.0	977,1063,20,12	648.8	39.4795867	73.5923776	5222.7
29	29	1.820	стакан-марка-красная	13.9	15.3	корка-жёлтая-на-скале	1.003	34.5	-1.0	8.0	8.1	bbox	28	13.0	8.0	13.0	993,930,24,19	638.0	39.4796328	73.5921792	5222.5
30	30	0.750	рюкзак-синий	5.7	7.0	снег-в-тени	0.729	31.8	-3.0	-10.0	10.4	bbox	29	5.0	2.0	5.0	556,26,40,15	635.0	39.4795582	73.5922396	5220.2
31	31	1.981	рюкзак-синий	14.6	21.9	порода-в-тени	0.217	16.9	-3.0	0.0	3.0	bbox	30	7.0	7.0	13.0	409,1030,24,15	607.6	39.4795745	73.5922136	5220.2
32	32	1.975	стакан-марка-красная	15.7	7.5	корка-жёлтая-на-скале	1.010	57.3	-3.0	8.0	8.5	bbox	31	65.1	65.1	65.1	925,879,24,10	570.3	39.4795856	73.5923783	5222.6
33	33	1.695	палка-древко-бирюзовое	7.3	40.0	снег-пересвеченный	1.791	92.5	-17.0	-9.0	19.2	bbox	32	58.1	55.1	63.1	0,1065,21,15	567.4	39.4795865	73.5923780	5222.7
34	34	0.551	палка-древко-контроль	4.0	6.5	снег-в-тени	1.105	35.1	-4.0	-15.0	15.5	bbox	33	0.0	0.0	1.0	247,5,26,16	549.0	39.4795586	73.5922397	5220.2
35	35	1.830	крышка-бирюзовая	9.0	40.4	снег-пересвеченный	1.587	94.5	-16.0	-7.0	17.5	bbox	34	57.1	55.1	57.1	97,845,28,16	547.9	39.4795864	73.5923779	5222.6
36	36	0.694	рюкзак-синий	4.2	12.5	снег-в-тени	0.891	26.3	-2.0	-11.0	11.2	bbox	35	1.0	0.0	1.0	623,421,23,15	542.2	39.4795585	73.5922398	5220.2
37	37	1.400	палка-древко-контроль	11.2	2.4	порода-в-тени	0.918	39.2	-6.0	-4.0	7.2	bbox	36	60.1	60.1	61.1	29,993,18,30	525.1	39.4795859	73.5923784	5222.6
38	38	1.704	стакан-марка-красная	12.0	22.3	порода-в-тени	0.308	27.5	-1.0	0.0	1.0	bbox	37	58.1	58.1	58.1	953,625,8,16	521.9	39.4795865	73.5923780	5222.7
39	39	1.879	стакан-марка-красная	15.0	3.3	порода-в-тени	0.996	46.5	-4.0	1.0	4.1	bbox	38	50.1	47.0	54.1	1892,1021,17,14	514.6	39.4795872	73.5923775	5222.6
40	40	1.422	палка-древко-контроль	11.2	7.4	снег-в-тени	2.372	49.0	-6.0	-26.0	26.7	bbox	39	51.1	45.0	51.1	1795,982,21,22	510.0	39.4795873	73.5923776	5222.6
41	41	2.164	палка-древко-контроль	17.1	9.0	снег-в-тени	3.094	50.6	-6.0	-32.0	32.6	bbox	40	57.1	56.1	57.1	257,977,16,32	494.7	39.4795864	73.5923779	5222.6
42	42	0.655	палка-древко-контроль	5.0	5.5	снег-в-тени	1.803	47.1	-8.0	-20.0	21.5	bbox	41	16.0	14.0	24.0	922,675,13,16	492.1	39.4796272	73.5922350	5222.6
43	43	0.972	палка-древко-контроль	7.1	11.3	снег-в-тени	2.089	52.9	-9.0	-22.0	23.8	bbox	42	13.0	2.0	13.0	975,175,14,22	490.3	39.4796328	73.5921792	5222.5
44	44	1.792	палка-ручка-пробка	12.8	22.6	корка-жёлтая-на-скале	0.653	53.1	-5.0	15.0	15.8	bbox	43	7.0	2.0	7.0	339,694,22,7	486.3	39.4795745	73.5922136	5220.2
